instance,graph,neighbor_scale,err,dim,noise,ks_true,s1,ent_t1,ent_t2,ent_t4,ent_t8,ent_t16,ent_t32,ent_t64,ent_t128
369,cak_160,1.3727228653562151,,2,0.1,1.4450793517878724,0.049536645412445,1.9732097387313845,2.803628921508789,3.817485809326172,4.871237277984619,5.6973748207092285,6.332557201385498,6.94929838180542,7.4683709144592285
369,cak_320,1.930851609038339,,2,0.1,1.4450793517878724,0.1004966348409652,3.1487069129943848,4.237265110015869,5.233707904815674,5.95983362197876,6.5873332023620605,7.17852783203125,7.618420600891113,7.832380771636963
369,cak_640,2.8722845028655053,,2,0.1,1.4450793517878724,0.1778323948383331,4.520020961761475,5.4695563316345215,6.177396297454834,6.802131652832031,7.35689115524292,7.725360870361328,7.881206035614014,7.929029941558838
493,adaptive_k50,,,3,0.1,33.209975825617065,0.7491953372955322,6.658412933349609,7.1832122802734375,7.508668422698975,7.777064800262451,7.955427646636963,7.996993541717529,7.983062744140625,7.979512214660644
493,adaptive_k100,,,3,0.1,33.209975825617065,0.8953338861465454,7.034268379211426,7.419223785400391,7.708406925201416,7.923581123352051,7.999057292938232,7.990634441375732,7.985332489013672,7.98516845703125
493,cak_160,1.0622686336969926,,3,0.1,33.209975825617065,0.1570624113082885,2.810525894165039,3.4618256092071533,4.103332042694092,4.825240612030029,5.6564764976501465,6.460745334625244,7.023113250732422,7.348446846008301
493,cak_320,1.3934082364617666,,3,0.1,33.209975825617065,0.2211001217365265,3.5188148021698,4.248666286468506,5.049319744110107,5.916665554046631,6.670566082000732,7.149180889129639,7.443314552307129,7.677365303039551
493,cak_640,1.8619416434644207,,3,0.1,33.209975825617065,0.3003473877906799,4.300760746002197,5.150185108184815,6.020429611206055,6.738600254058838,7.187994480133057,7.477781772613525,7.708175182342529,7.864331245422363
632,adaptive_k50,,,4,0.2,-24.04856054825175,1.2573193311691284,7.585030555725098,7.855792999267578,7.963249206542969,7.984920024871826,7.975241184234619,7.9677958488464355,7.966610908508301,7.966590881347656
632,adaptive_k100,,,4,0.2,-24.04856054825175,1.3610165119171145,7.73610258102417,7.929944038391113,7.988691806793213,7.992752075195312,7.98577880859375,7.983819007873535,7.983760833740234,7.983760833740234
632,cak_160,0.7232759761299127,,4,0.2,-24.04856054825175,0.1844112575054168,2.0627427101135254,2.9983181953430176,4.049886226654053,5.127024173736572,6.107392311096191,6.8572998046875,7.344182014465332,7.628835201263428
632,cak_320,0.8928000885624144,,4,0.2,-24.04856054825175,0.3174471855163574,3.13801646232605,4.2859883308410645,5.4269537925720215,6.41075611114502,7.098713874816895,7.498537540435791,7.716765880584717,7.839890956878662
632,cak_640,1.1142058123558414,,4,0.2,-24.04856054825175,0.4570076465606689,4.205862998962402,5.417410850524902,6.441939830780029,7.138281345367432,7.522591590881348,7.723877906799316,7.832579135894775,7.8828630447387695
756,adaptive_k50,,,5,0.2,-36.6631065153695,1.5992040634155271,7.34719181060791,7.676563262939453,7.854878425598144,7.938939571380615,7.970100402832031,7.966024875640869,7.947574138641357,7.940742015838623
756,adaptive_k100,,,5,0.2,-36.6631065153695,1.7189176082611084,7.488278865814209,7.766181945800781,7.902764320373535,7.964856624603271,7.980395793914795,7.966294765472412,7.953844547271728,7.952305793762207
756,cak_160,0.6216654754452848,,5,0.2,-36.6631065153695,0.1657242774963379,1.4045939445495603,2.139206647872925,3.0678555965423584,4.163523197174072,5.286110877990723,6.212033271789551,6.832496166229248,7.229007244110107
756,cak_320,0.7497680401835302,,5,0.2,-36.6631065153695,0.3590680956840515,2.638781785964966,3.78994345664978,4.989677429199219,6.002581596374512,6.703256130218506,7.148510932922363,7.446990489959717,7.657106876373291
756,cak_640,0.9268815477000006,,5,0.2,-36.6631065153695,0.6251505613327026,4.031646251678467,5.276931285858154,6.236743450164795,6.858206272125244,7.245480537414551,7.505574226379394,7.686296939849853,7.803220272064209
880,adaptive_k50,,,6,0.2,76.14894406390464,1.8260836601257324,7.19356632232666,7.5456743240356445,7.810256958007812,7.963343143463135,7.990074157714844,7.984153747558594,7.983432292938232,7.983428955078125
880,adaptive_k100,,,6,0.2,76.14894406390464,1.9223806858062744,7.333489418029785,7.669606208801269,7.899918556213379,7.991127014160156,7.995035648345947,7.992927551269531,7.992871284484863,7.992871284484863
880,cak_160,0.5397574249287015,,6,0.2,76.14894406390464,0.1182549595832824,0.8814182281494141,1.3381776809692385,1.935784220695496,2.6667158603668213,3.5401978492736816,4.542447566986084,5.534812450408936,6.375690460205078
880,cak_320,0.6280212623283224,,6,0.2,76.14894406390464,0.2586222290992737,1.6504814624786377,2.4425768852233887,3.4022209644317627,4.474715709686279,5.528005123138428,6.38983964920044,6.989448547363281,7.388108253479004
880,cak_640,0.7421533970098784,,6,0.2,76.14894406390464,0.475223183631897,2.778420209884644,3.918459415435791,5.0890398025512695,6.08629322052002,6.7839531898498535,7.240821838378906,7.553067684173584,7.767525672912598
304,adaptive_k50,,,2,0.01,-10.811957593661983,0.3191336393356323,5.651980876922607,6.375222206115723,6.993865966796875,7.439155578613281,7.765590667724609,7.9535231590271,7.997109413146973,7.995578765869141
304,adaptive_k100,,,2,0.01,-10.811957593661983,0.4824195504188537,6.467841625213623,7.0444183349609375,7.471961975097656,7.793865203857422,7.965480327606201,7.996898651123047,7.993392467498779,7.993079662322998
304,cak_160,2.9342993090135674,,2,0.01,-10.811957593661983,0.0820502191781997,3.1393556594848637,3.7508041858673096,4.342183589935303,4.971673011779785,5.625930309295654,6.289365291595459,6.885402202606201,7.338615417480469
304,cak_320,4.5275471989668095,,2,0.01,-10.811957593661983,0.1339331418275833,3.958946704864502,4.6189141273498535,5.297281742095947,5.974681854248047,6.618180751800537,7.142895698547363,7.533828258514404,7.815078258514404
304,cak_640,7.035838259419306,,2,0.01,-10.811957593661983,0.2148477435111999,4.859546184539795,5.554368019104004,6.234285831451416,6.843784332275391,7.312036991119385,7.659980297088623,7.8862810134887695,7.971824169158935
428,adaptive_k50,,,3,0.01,-4.470633486317453,0.7053179144859314,7.011068820953369,7.619304656982422,7.884420871734619,7.969596862792969,7.991375923156738,7.997788429260254,7.998385906219482,7.998356819152832
428,adaptive_k100,,,3,0.01,-4.470633486317453,0.8544353246688843,7.474730014801025,7.838667392730713,7.959762096405029,7.990933418273926,7.999433994293213,8.00042724609375,8.00037670135498,8.000375747680664
428,cak_160,1.4169002990102195,,3,0.01,-4.470633486317453,0.1170812472701072,2.2323782444000244,3.095844984054565,4.0351996421813965,5.028616428375244,6.044357299804688,6.928989410400391,7.502450466156006,7.789164066314697
428,cak_320,1.9007406170135928,,3,0.01,-4.470633486317453,0.19576296210289,3.332843780517578,4.362725734710693,5.400346279144287,6.391995906829834,7.181626796722412,7.642688274383545,7.854353427886963,7.9338836669921875
428,cak_640,2.5862611146579235,,3,0.01,-4.470633486317453,0.2943582832813263,4.395079135894775,5.465592384338379,6.462362766265869,7.240340709686279,7.677810192108154,7.87069845199585,7.940199375152588,7.963592529296875
552,adaptive_k50,,,4,0.01,-11.163127979587726,1.1066884994506836,7.371398448944092,7.710617065429687,7.873973369598389,7.955861568450928,7.986871242523193,7.989805698394775,7.988911628723144,7.988865852355957
552,adaptive_k100,,,4,0.01,-11.163127979587726,1.2202588319778442,7.568966865539551,7.817300319671631,7.935039043426514,7.986007213592529,7.995545864105225,7.99447774887085,7.994332790374756,7.994331359863281
552,cak_160,0.9356481187629012,,4,0.01,-11.163127979587726,0.2026703506708145,2.5190258026123047,3.400026798248291,4.308440685272217,5.232316017150879,6.120972156524658,6.860682964324951,7.352765560150146,7.640285015106201
552,cak_320,1.1732074954220295,,4,0.01,-11.163127979587726,0.3020911812782287,3.395573854446411,4.389047145843506,5.384033203125,6.31494140625,7.034262180328369,7.469516754150391,7.713540554046631,7.853559017181396
552,cak_640,1.4882898843373775,,4,0.01,-11.163127979587726,0.4036933481693268,4.278256893157959,5.332634449005127,6.30776309967041,7.046117305755615,7.480720520019531,7.720207214355469,7.855750560760498,7.92486572265625
691,adaptive_k50,,,5,0.05,-16.171144702457998,1.4428510665893557,7.5307769775390625,7.837310791015625,7.973711490631103,7.989720344543457,7.98189115524292,7.981655120849609,7.981729030609131,7.981729030609131
691,adaptive_k100,,,5,0.05,-16.171144702457998,1.5495481491088867,7.684951782226562,7.921356201171875,7.990513801574707,7.989994049072266,7.989968776702881,7.990554809570312,7.99059534072876,7.990594387054443
691,cak_160,0.7137816263936947,,5,0.05,-16.171144702457998,0.1785430908203125,1.576392412185669,2.274910688400269,3.158789157867432,4.236832141876221,5.407134532928467,6.431142330169678,7.11937952041626,7.517627716064453
691,cak_320,0.8598956817761673,,5,0.05,-16.171144702457998,0.3068650066852569,2.5426952838897705,3.6034538745880127,4.827715396881104,6.024903774261475,6.906564235687256,7.403233528137207,7.684301853179932,7.852073669433594
691,cak_640,1.053713927811763,,5,0.05,-16.171144702457998,0.4907864928245544,3.7429358959198,5.055572032928467,6.25048828125,7.050848484039307,7.479658603668213,7.726632595062256,7.867136478424072,7.927552700042725
815,adaptive_k50,,,6,0.05,-81.15612396422729,1.7843769788742063,7.597367763519287,7.858517646789551,7.965491771697998,7.979691982269287,7.969088077545166,7.961861610412598,7.959548473358154,7.959434509277344
815,adaptive_k100,,,6,0.05,-81.15612396422729,1.896480083465576,7.706788539886475,7.915753364562988,7.981853008270264,7.985731601715088,7.98085355758667,7.977579593658447,7.9771623611450195,7.977157115936279
815,cak_160,0.6011234284081769,,6,0.05,-81.15612396422729,0.1394946128129959,1.2001662254333496,1.835535287857056,2.701308488845825,3.773113250732422,4.931887149810791,5.97754430770874,6.755734443664551,7.254097938537598
815,cak_320,0.7029176623158494,,6,0.05,-81.15612396422729,0.3147469162940979,2.180856943130493,3.234088897705078,4.452650547027588,5.633761882781982,6.557518005371094,7.149513244628906,7.503657817840576,7.720569610595703
815,cak_640,0.8378229210325995,,6,0.05,-81.15612396422729,0.5625941753387451,3.486112356185913,4.810454845428467,5.995822429656982,6.825441837310791,7.313662052154541,7.600936412811279,7.774743556976318,7.878337383270264
370,adaptive_k50,,,2,0.1,-7.72404280863429,0.4061291813850403,6.106967449188232,6.785980224609375,7.355692386627197,7.724839687347412,7.904140472412109,7.9730119705200195,7.992859840393066,7.996699810028076
370,adaptive_k100,,,2,0.1,-7.72404280863429,0.5327380299568176,6.744080543518066,7.3142900466918945,7.693116664886475,7.888825416564941,7.968907833099365,7.992499828338623,7.99663496017456,7.993931770324707
370,cak_160,1.500490744307507,,2,0.1,-7.72404280863429,0.0868941098451614,2.4560582637786865,3.199324607849121,3.933645009994507,4.618351936340332,5.330426216125488,6.104239940643311,6.819675445556641,7.3511643409729
370,cak_320,2.188931459853009,,2,0.1,-7.72404280863429,0.1417651921510696,3.466796636581421,4.254187107086182,4.98781681060791,5.75445032119751,6.522705078125,7.156619548797607,7.570456027984619,7.793778896331787
370,cak_640,3.381039853713357,,2,0.1,-7.72404280863429,0.2227752059698104,4.592067241668701,5.397000789642334,6.169975280761719,6.8711838722229,7.3994364738464355,7.714135646820068,7.869857311248779,7.931679725646973
