dataset,instance,method,ks_hat,elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,333,signed_orc_phys_auto,-0.4300588413681598,3.75,,d2-c1-n0.05-m3,2,1.0,0.05,3.0,,-0.0201398711714281
colosseum,341,signed_orc_auto,0.0949033557946649,3.92,,d2-c1-n0.05-m11,2,1.0,0.05,11.0,,-1.8164727412950512
colosseum,341,signed_orc_phys_auto,0.8731925968466802,3.92,,d2-c1-n0.05-m11,2,1.0,0.05,11.0,,-1.8164727412950512
colosseum,349,signed_orc_auto,0.0963475580379604,4.36,,d2-c1-n0.05-m19,2,1.0,0.05,19.0,,9.713931323211606
colosseum,349,signed_orc_phys_auto,0.3158840122810106,4.36,,d2-c1-n0.05-m19,2,1.0,0.05,19.0,,9.713931323211606
colosseum,357,signed_orc_auto,0.0390375344311971,3.9,,d2-c1-n0.05-m27,2,1.0,0.05,27.0,,-0.7255199899971314
colosseum,357,signed_orc_phys_auto,0.4626671259139157,3.9,,d2-c1-n0.05-m27,2,1.0,0.05,27.0,,-0.7255199899971314
colosseum,365,signed_orc_auto,0.0658748679761101,4.23,,d2-c1-n0.1-m5,2,1.0,0.1,5.0,,11.08152312025702
colosseum,365,signed_orc_phys_auto,0.2369952825438721,4.23,,d2-c1-n0.1-m5,2,1.0,0.1,5.0,,11.08152312025702
colosseum,373,signed_orc_auto,0.2423945226546372,2.94,,d2-c1-n0.1-m13,2,1.0,0.1,13.0,,1.219879741117918
colosseum,373,signed_orc_phys_auto,1.863004266681754,2.94,,d2-c1-n0.1-m13,2,1.0,0.1,13.0,,1.219879741117918
colosseum,381,signed_orc_auto,-0.0048416156536124,3.58,,d2-c1-n0.1-m21,2,1.0,0.1,21.0,,-12.8561683181798
colosseum,381,signed_orc_phys_auto,-0.032575581039496,3.58,,d2-c1-n0.1-m21,2,1.0,0.1,21.0,,-12.8561683181798
colosseum,389,signed_orc_auto,-0.0016496233686791,4.17,,d2-c1-n0.1-m29,2,1.0,0.1,29.0,,-0.9212560059968744
colosseum,389,signed_orc_phys_auto,-0.0151524472172953,4.17,,d2-c1-n0.1-m29,2,1.0,0.1,29.0,,-0.9212560059968744
colosseum,397,signed_orc_auto,0.024359218610726,2.65,,d2-c1-n0.2-m7,2,1.0,0.2,7.0,,-7.068274592865281
colosseum,397,signed_orc_phys_auto,0.2627093296633382,2.65,,d2-c1-n0.2-m7,2,1.0,0.2,7.0,,-7.068274592865281
colosseum,405,signed_orc_auto,0.0954883984908043,3.41,,d2-c1-n0.2-m15,2,1.0,0.2,15.0,,-2.250839920798776
colosseum,405,signed_orc_phys_auto,0.5170276876927213,3.41,,d2-c1-n0.2-m15,2,1.0,0.2,15.0,,-2.250839920798776
colosseum,413,signed_orc_auto,0.0195800142556573,3.46,,d2-c1-n0.2-m23,2,1.0,0.2,23.0,,-0.4686269540444681
colosseum,413,signed_orc_phys_auto,0.1490719674522799,3.46,,d2-c1-n0.2-m23,2,1.0,0.2,23.0,,-0.4686269540444681
colosseum,421,signed_orc_auto,-0.0695534574196567,3.67,,d3-c1-n0.01-m1,3,1.0,0.01,1.0,,-7.415704083686769
colosseum,421,signed_orc_phys_auto,-0.4234605178441386,3.67,,d3-c1-n0.01-m1,3,1.0,0.01,1.0,,-7.415704083686769
colosseum,429,signed_orc_auto,-0.0407519639106096,3.4,,d3-c1-n0.01-m9,3,1.0,0.01,9.0,,-16.296502183721266
colosseum,429,signed_orc_phys_auto,-0.1685142500306956,3.4,,d3-c1-n0.01-m9,3,1.0,0.01,9.0,,-16.296502183721266
colosseum,437,signed_orc_auto,-0.082444483307969,2.93,,d3-c1-n0.01-m17,3,1.0,0.01,17.0,,-22.513860885104226
colosseum,437,signed_orc_phys_auto,-0.3699220868114862,2.93,,d3-c1-n0.01-m17,3,1.0,0.01,17.0,,-22.513860885104226
colosseum,445,signed_orc_auto,-0.1040994240565177,2.94,,d3-c1-n0.01-m25,3,1.0,0.01,25.0,,1.2471245510456237
colosseum,445,signed_orc_phys_auto,-0.4926284934302606,2.94,,d3-c1-n0.01-m25,3,1.0,0.01,25.0,,1.2471245510456237
colosseum,453,signed_orc_auto,-0.0255283735015622,3.06,,d3-c1-n0.05-m3,3,1.0,0.05,3.0,,16.800746756883633
colosseum,453,signed_orc_phys_auto,-0.0705062611768896,3.06,,d3-c1-n0.05-m3,3,1.0,0.05,3.0,,16.800746756883633
colosseum,461,signed_orc_auto,-0.0855050118132921,2.87,,d3-c1-n0.05-m11,3,1.0,0.05,11.0,,21.368395828400903
colosseum,461,signed_orc_phys_auto,-0.3486887031204816,2.87,,d3-c1-n0.05-m11,3,1.0,0.05,11.0,,21.368395828400903
colosseum,469,signed_orc_auto,-0.0929328685705523,3.24,,d3-c1-n0.05-m19,3,1.0,0.05,19.0,,-18.02076004866432
colosseum,469,signed_orc_phys_auto,-0.4516350798244603,3.24,,d3-c1-n0.05-m19,3,1.0,0.05,19.0,,-18.02076004866432
colosseum,477,signed_orc_auto,-0.1198862666195972,3.53,,d3-c1-n0.05-m27,3,1.0,0.05,27.0,,-8.159449688283718
colosseum,477,signed_orc_phys_auto,-0.4405250534935068,3.53,,d3-c1-n0.05-m27,3,1.0,0.05,27.0,,-8.159449688283718
colosseum,485,signed_orc_auto,-0.1348130288035231,3.42,,d3-c1-n0.1-m5,3,1.0,0.1,5.0,,-20.52226204708142
colosseum,485,signed_orc_phys_auto,-0.5483728643207005,3.42,,d3-c1-n0.1-m5,3,1.0,0.1,5.0,,-20.52226204708142
colosseum,493,signed_orc_auto,0.0180118982477576,3.0,,d3-c1-n0.1-m13,3,1.0,0.1,13.0,,33.209975825617065
colosseum,493,signed_orc_phys_auto,0.0832452723618746,3.0,,d3-c1-n0.1-m13,3,1.0,0.1,13.0,,33.209975825617065
colosseum,501,signed_orc_auto,-0.0571628712983929,3.11,,d3-c1-n0.1-m21,3,1.0,0.1,21.0,,-6.172537237633947
colosseum,501,signed_orc_phys_auto,-0.2926699859174506,3.11,,d3-c1-n0.1-m21,3,1.0,0.1,21.0,,-6.172537237633947
colosseum,509,signed_orc_auto,-0.1435808932465752,3.07,,d3-c1-n0.1-m29,3,1.0,0.1,29.0,,-12.814954525951563
colosseum,509,signed_orc_phys_auto,-0.6895650471154431,3.07,,d3-c1-n0.1-m29,3,1.0,0.1,29.0,,-12.814954525951563
colosseum,517,signed_orc_auto,0.0727157232677196,3.07,,d3-c1-n0.2-m7,3,1.0,0.2,7.0,,-2.043394187053898
colosseum,517,signed_orc_phys_auto,0.1359713297349169,3.07,,d3-c1-n0.2-m7,3,1.0,0.2,7.0,,-2.043394187053898
colosseum,525,signed_orc_auto,-0.0778654609601697,3.03,,d3-c1-n0.2-m15,3,1.0,0.2,15.0,,-9.493232740426857
colosseum,525,signed_orc_phys_auto,-0.236256131870774,3.03,,d3-c1-n0.2-m15,3,1.0,0.2,15.0,,-9.493232740426857
colosseum,533,signed_orc_auto,0.0148335890235251,4.03,,d3-c1-n0.2-m23,3,1.0,0.2,23.0,,-7.849241656458947
colosseum,533,signed_orc_phys_auto,0.041303391328087,4.03,,d3-c1-n0.2-m23,3,1.0,0.2,23.0,,-7.849241656458947
colosseum,541,signed_orc_auto,-0.0661442952035561,4.45,,d4-c1-n0.01-m1,4,1.0,0.01,1.0,,-0.036623222623584
colosseum,541,signed_orc_phys_auto,-0.068915483450556,4.45,,d4-c1-n0.01-m1,4,1.0,0.01,1.0,,-0.036623222623584
colosseum,549,signed_orc_auto,-0.0043636785672923,4.43,,d4-c1-n0.01-m9,4,1.0,0.01,9.0,,-11.171970873719408
colosseum,549,signed_orc_phys_auto,-0.0041507818406148,4.43,,d4-c1-n0.01-m9,4,1.0,0.01,9.0,,-11.171970873719408
colosseum,557,signed_orc_auto,-0.046232655125735,4.28,,d4-c1-n0.01-m17,4,1.0,0.01,17.0,,1.277210998192015
colosseum,557,signed_orc_phys_auto,-0.0511372417057998,4.28,,d4-c1-n0.01-m17,4,1.0,0.01,17.0,,1.277210998192015
colosseum,565,signed_orc_auto,0.0034397498326397,3.96,,d4-c1-n0.01-m25,4,1.0,0.01,25.0,,-29.36602241122312
colosseum,565,signed_orc_phys_auto,0.003492259748729,3.96,,d4-c1-n0.01-m25,4,1.0,0.01,25.0,,-29.36602241122312
colosseum,573,signed_orc_auto,0.0024763148257704,4.23,,d4-c1-n0.05-m3,4,1.0,0.05,3.0,,-30.16895284318092
colosseum,573,signed_orc_phys_auto,0.0020744325678392,4.23,,d4-c1-n0.05-m3,4,1.0,0.05,3.0,,-30.16895284318092
colosseum,581,signed_orc_auto,0.0109651454291405,4.8,,d4-c1-n0.05-m11,4,1.0,0.05,11.0,,-27.984450651921836
colosseum,581,signed_orc_phys_auto,0.0089324093955045,4.8,,d4-c1-n0.05-m11,4,1.0,0.05,11.0,,-27.984450651921836
colosseum,589,signed_orc_auto,-0.0153672073322783,4.22,,d4-c1-n0.05-m19,4,1.0,0.05,19.0,,12.324853012000617
colosseum,589,signed_orc_phys_auto,-0.0118318831060027,4.22,,d4-c1-n0.05-m19,4,1.0,0.05,19.0,,12.324853012000617
colosseum,597,signed_orc_auto,0.04209416024369,4.28,,d4-c1-n0.05-m27,4,1.0,0.05,27.0,,-35.55029934699549
colosseum,597,signed_orc_phys_auto,0.0305700337423134,4.28,,d4-c1-n0.05-m27,4,1.0,0.05,27.0,,-35.55029934699549
colosseum,605,signed_orc_auto,-0.1247292321296418,4.1,,d4-c1-n0.1-m5,4,1.0,0.1,5.0,,-15.198491523550626
colosseum,605,signed_orc_phys_auto,-0.1529314576367519,4.1,,d4-c1-n0.1-m5,4,1.0,0.1,5.0,,-15.198491523550626
colosseum,613,signed_orc_auto,-0.0291810337299694,4.0,,d4-c1-n0.1-m13,4,1.0,0.1,13.0,,-22.6348913684337
colosseum,613,signed_orc_phys_auto,-0.0216532793816402,4.0,,d4-c1-n0.1-m13,4,1.0,0.1,13.0,,-22.6348913684337
colosseum,621,signed_orc_auto,-0.0155412058286137,4.08,,d4-c1-n0.1-m21,4,1.0,0.1,21.0,,-36.42555370431959
colosseum,621,signed_orc_phys_auto,-0.0103841865154901,4.08,,d4-c1-n0.1-m21,4,1.0,0.1,21.0,,-36.42555370431959
colosseum,629,signed_orc_auto,-0.0453415950743607,3.37,,d4-c1-n0.1-m29,4,1.0,0.1,29.0,,-28.260591102292395
colosseum,629,signed_orc_phys_auto,-0.0330792214288079,3.37,,d4-c1-n0.1-m29,4,1.0,0.1,29.0,,-28.260591102292395
colosseum,637,signed_orc_auto,0.0425763806835449,3.97,,d4-c1-n0.2-m7,4,1.0,0.2,7.0,,-24.996193418222923
colosseum,637,signed_orc_phys_auto,0.0297893651219423,3.97,,d4-c1-n0.2-m7,4,1.0,0.2,7.0,,-24.996193418222923
colosseum,645,signed_orc_auto,-0.01502689553073,4.61,,d4-c1-n0.2-m15,4,1.0,0.2,15.0,,-25.157016604609225
colosseum,645,signed_orc_phys_auto,-0.0117616213068896,4.61,,d4-c1-n0.2-m15,4,1.0,0.2,15.0,,-25.157016604609225
colosseum,653,signed_orc_auto,0.1476184696373258,3.78,,d4-c1-n0.2-m23,4,1.0,0.2,23.0,,28.33790964339788
colosseum,653,signed_orc_phys_auto,0.0809330847501632,3.78,,d4-c1-n0.2-m23,4,1.0,0.2,23.0,,28.33790964339788
colosseum,661,signed_orc_auto,0.1890593292569743,4.09,,d5-c1-n0.01-m1,5,1.0,0.01,1.0,,2.5245450099361197
colosseum,661,signed_orc_phys_auto,0.064765659661673,4.09,,d5-c1-n0.01-m1,5,1.0,0.01,1.0,,2.5245450099361197
colosseum,669,signed_orc_auto,0.1610498913319227,3.95,,d5-c1-n0.01-m9,5,1.0,0.01,9.0,,-18.319930087521648
colosseum,669,signed_orc_phys_auto,0.088887849145818,3.95,,d5-c1-n0.01-m9,5,1.0,0.01,9.0,,-18.319930087521648
colosseum,677,signed_orc_auto,0.0298831931047483,4.21,,d5-c1-n0.01-m17,5,1.0,0.01,17.0,,-83.14063331524069
colosseum,677,signed_orc_phys_auto,0.0117560508404454,4.21,,d5-c1-n0.01-m17,5,1.0,0.01,17.0,,-83.14063331524069
colosseum,685,signed_orc_auto,0.031965826969026,4.18,,d5-c1-n0.01-m25,5,1.0,0.01,25.0,,-43.84945912818186
colosseum,685,signed_orc_phys_auto,0.0140273968155834,4.18,,d5-c1-n0.01-m25,5,1.0,0.01,25.0,,-43.84945912818186
colosseum,693,signed_orc_auto,0.0339144708373534,4.98,,d5-c1-n0.05-m3,5,1.0,0.05,3.0,,-16.703636368602854
colosseum,693,signed_orc_phys_auto,0.0212085792505629,4.98,,d5-c1-n0.05-m3,5,1.0,0.05,3.0,,-16.703636368602854
colosseum,701,signed_orc_auto,0.1305881738898738,3.88,,d5-c1-n0.05-m11,5,1.0,0.05,11.0,,-12.478273660639108
colosseum,701,signed_orc_phys_auto,0.050789896194926,3.88,,d5-c1-n0.05-m11,5,1.0,0.05,11.0,,-12.478273660639108
colosseum,709,signed_orc_auto,0.0754425555857093,5.26,,d5-c1-n0.05-m19,5,1.0,0.05,19.0,,-2.285222678759545
colosseum,709,signed_orc_phys_auto,0.0288167435915919,5.26,,d5-c1-n0.05-m19,5,1.0,0.05,19.0,,-2.285222678759545
colosseum,717,signed_orc_auto,0.1277213361046261,3.83,,d5-c1-n0.05-m27,5,1.0,0.05,27.0,,-38.016049260250014
colosseum,717,signed_orc_phys_auto,0.0434935331231801,3.83,,d5-c1-n0.05-m27,5,1.0,0.05,27.0,,-38.016049260250014
colosseum,725,signed_orc_auto,0.152638931424597,4.68,,d5-c1-n0.1-m5,5,1.0,0.1,5.0,,-33.13785935137783
colosseum,725,signed_orc_phys_auto,0.057352473916908,4.68,,d5-c1-n0.1-m5,5,1.0,0.1,5.0,,-33.13785935137783
colosseum,733,signed_orc_auto,0.0802385823649479,4.27,,d5-c1-n0.1-m13,5,1.0,0.1,13.0,,-36.53140813846787
colosseum,733,signed_orc_phys_auto,0.0289340250154215,4.27,,d5-c1-n0.1-m13,5,1.0,0.1,13.0,,-36.53140813846787
colosseum,741,signed_orc_auto,0.1497063636646524,3.9,,d5-c1-n0.1-m21,5,1.0,0.1,21.0,,56.3860037342751
colosseum,741,signed_orc_phys_auto,0.0692702471133414,3.9,,d5-c1-n0.1-m21,5,1.0,0.1,21.0,,56.3860037342751
colosseum,749,signed_orc_auto,0.2510597651939878,4.02,,d5-c1-n0.1-m29,5,1.0,0.1,29.0,,19.57299999615876
colosseum,749,signed_orc_phys_auto,0.0748250860566756,4.02,,d5-c1-n0.1-m29,5,1.0,0.1,29.0,,19.57299999615876
colosseum,757,signed_orc_auto,0.0775072546420521,4.36,,d5-c1-n0.2-m7,5,1.0,0.2,7.0,,-29.417968211109795
colosseum,757,signed_orc_phys_auto,0.0315022211362473,4.36,,d5-c1-n0.2-m7,5,1.0,0.2,7.0,,-29.417968211109795
colosseum,765,signed_orc_auto,0.1187938266652359,4.28,,d5-c1-n0.2-m15,5,1.0,0.2,15.0,,-7.64869222800734
colosseum,765,signed_orc_phys_auto,0.0447563084430075,4.28,,d5-c1-n0.2-m15,5,1.0,0.2,15.0,,-7.64869222800734
colosseum,773,signed_orc_auto,0.0697248935044604,4.54,,d5-c1-n0.2-m23,5,1.0,0.2,23.0,,-49.66884941138415
colosseum,773,signed_orc_phys_auto,0.0258210648195782,4.54,,d5-c1-n0.2-m23,5,1.0,0.2,23.0,,-49.66884941138415
colosseum,781,signed_orc_auto,0.1347885197563648,4.42,,d6-c1-n0.01-m1,6,1.0,0.01,1.0,,2.310630032127137
colosseum,781,signed_orc_phys_auto,0.0418892639373405,4.42,,d6-c1-n0.01-m1,6,1.0,0.01,1.0,,2.310630032127137
colosseum,789,signed_orc_auto,0.2282871401702101,3.97,,d6-c1-n0.01-m9,6,1.0,0.01,9.0,,-43.329784414216405
colosseum,789,signed_orc_phys_auto,0.0691045649086306,3.97,,d6-c1-n0.01-m9,6,1.0,0.01,9.0,,-43.329784414216405
colosseum,797,signed_orc_auto,0.2955697757131117,3.94,,d6-c1-n0.01-m17,6,1.0,0.01,17.0,,-55.5526738404012
colosseum,797,signed_orc_phys_auto,0.0801857150409455,3.94,,d6-c1-n0.01-m17,6,1.0,0.01,17.0,,-55.5526738404012
colosseum,805,signed_orc_auto,0.1404988721578115,4.11,,d6-c1-n0.01-m25,6,1.0,0.01,25.0,,-30.70922046916493
colosseum,805,signed_orc_phys_auto,0.0436893783582755,4.11,,d6-c1-n0.01-m25,6,1.0,0.01,25.0,,-30.70922046916493
colosseum,813,signed_orc_auto,0.0724269280718302,4.26,,d6-c1-n0.05-m3,6,1.0,0.05,3.0,,-23.29512109554493
colosseum,813,signed_orc_phys_auto,0.0249822532108634,4.26,,d6-c1-n0.05-m3,6,1.0,0.05,3.0,,-23.29512109554493
colosseum,821,signed_orc_auto,0.1007393560345279,4.38,,d6-c1-n0.05-m11,6,1.0,0.05,11.0,,-58.89777561628494
colosseum,821,signed_orc_phys_auto,0.0305920620202115,4.38,,d6-c1-n0.05-m11,6,1.0,0.05,11.0,,-58.89777561628494
colosseum,829,signed_orc_auto,0.0821344685317835,4.84,,d6-c1-n0.05-m19,6,1.0,0.05,19.0,,-32.25692638380622
colosseum,829,signed_orc_phys_auto,0.0243229000040901,4.84,,d6-c1-n0.05-m19,6,1.0,0.05,19.0,,-32.25692638380622
colosseum,837,signed_orc_auto,0.2593959083580107,4.17,,d6-c1-n0.05-m27,6,1.0,0.05,27.0,,-35.33033297590588
colosseum,837,signed_orc_phys_auto,0.0739057346575413,4.17,,d6-c1-n0.05-m27,6,1.0,0.05,27.0,,-35.33033297590588
colosseum,845,signed_orc_auto,0.0154152162475233,4.84,,d6-c1-n0.1-m5,6,1.0,0.1,5.0,,-16.385632508942592
colosseum,845,signed_orc_phys_auto,0.0054645588915792,4.84,,d6-c1-n0.1-m5,6,1.0,0.1,5.0,,-16.385632508942592
colosseum,853,signed_orc_auto,-0.1110728026496443,4.21,,d6-c1-n0.1-m13,6,1.0,0.1,13.0,,-28.91830997833552
colosseum,853,signed_orc_phys_auto,-0.0510654768029646,4.21,,d6-c1-n0.1-m13,6,1.0,0.1,13.0,,-28.91830997833552
colosseum,861,signed_orc_auto,0.1597365778130212,4.22,,d6-c1-n0.1-m21,6,1.0,0.1,21.0,,-21.774744116246136
colosseum,861,signed_orc_phys_auto,0.0495247104765668,4.22,,d6-c1-n0.1-m21,6,1.0,0.1,21.0,,-21.774744116246136
colosseum,869,signed_orc_auto,0.1377458139702809,4.93,,d6-c1-n0.1-m29,6,1.0,0.1,29.0,,-29.73422990675721
colosseum,869,signed_orc_phys_auto,0.0417041569546096,4.93,,d6-c1-n0.1-m29,6,1.0,0.1,29.0,,-29.73422990675721
colosseum,877,signed_orc_auto,0.0045204438660181,4.37,,d6-c1-n0.2-m7,6,1.0,0.2,7.0,,-36.88598049578116
colosseum,877,signed_orc_phys_auto,0.0014800450570333,4.37,,d6-c1-n0.2-m7,6,1.0,0.2,7.0,,-36.88598049578116
colosseum,885,signed_orc_auto,0.225509038266181,3.5,,d6-c1-n0.2-m15,6,1.0,0.2,15.0,,-15.929269636532512
colosseum,885,signed_orc_phys_auto,0.0566594150019943,3.5,,d6-c1-n0.2-m15,6,1.0,0.2,15.0,,-15.929269636532512
colosseum,893,signed_orc_auto,0.2803150167990854,3.16,,d6-c1-n0.2-m23,6,1.0,0.2,23.0,,20.303665183321066
colosseum,893,signed_orc_phys_auto,0.071941454225605,3.16,,d6-c1-n0.2-m23,6,1.0,0.2,23.0,,20.303665183321066
sadspheres,6,signed_orc_t8,-0.1091892926213279,4.68,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,signed_orc_phys_t8,-1.0194975276100662,4.68,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,signed_orc_t16,-0.164205014429043,4.68,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,signed_orc_phys_t16,-0.7438726068699387,4.68,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,dc_wasserstein_ollivier,-0.2553863525390625,6.37,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,orc,0.10908424262815,2.37,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,laziness_knn_t5,-3.963794708251953,1.19,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,6,hickock,-2.853607341890092,9.52,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,14,signed_orc_t8,0.0082207261561351,5.86,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,signed_orc_phys_t8,0.1032585865425357,5.86,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,signed_orc_t16,-0.0005969845822006,5.86,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,signed_orc_phys_t16,-0.0037392368097472,5.86,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,dc_wasserstein_ollivier,0.000742495059967,8.92,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,orc,-0.0154722898349391,3.12,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,laziness_knn_t5,-4.196094989776611,0.42,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,14,hickock,1.258942425030146,12.4,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,22,signed_orc_t8,0.0641622027262615,4.7,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,signed_orc_phys_t8,0.2247647584393071,4.7,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,signed_orc_t16,0.1041680748298752,4.7,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,signed_orc_phys_t16,0.2006857858110154,4.7,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,dc_wasserstein_ollivier,0.1494768857955932,6.58,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,orc,0.0456087638308096,6.12,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,laziness_knn_t5,-4.073354721069336,0.24,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,22,hickock,2.167056553685091,17.6,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,30,signed_orc_t8,-0.1149617102747916,6.93,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,signed_orc_phys_t8,-1.264644310538522,6.93,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,signed_orc_t16,-0.1748323270110257,6.93,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,signed_orc_phys_t16,-0.8676069904625956,6.93,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,dc_wasserstein_ollivier,-0.2474935054779052,6.59,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,orc,-0.0540140510991293,4.23,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,laziness_knn_t5,-4.226038932800293,0.35,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,30,hickock,-3.053177356732564,17.0,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,38,signed_orc_t8,-0.0526108267633479,7.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,signed_orc_phys_t8,-0.6229927455759419,7.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,signed_orc_t16,0.0306844917495518,7.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,signed_orc_phys_t16,0.1800815661183044,7.31,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,dc_wasserstein_ollivier,-0.001441478729248,6.25,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,orc,0.0633615687499651,4.3,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,laziness_knn_t5,-4.087965488433838,0.39,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,38,hickock,1.242735992174704,16.72,,2-Plane,2,,0.0,,Plane,0.0
sadspheres,46,signed_orc_t8,0.0651443379523466,5.36,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,signed_orc_phys_t8,0.2900555789219948,5.36,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,signed_orc_t16,0.0580447603092619,5.36,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,signed_orc_phys_t16,0.1316349989758444,5.36,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,dc_wasserstein_ollivier,0.149091362953186,5.99,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,orc,-0.0092164929294928,5.02,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,laziness_knn_t5,-4.2300214767456055,0.73,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,46,hickock,2.1010361914889604,15.7,,2-Sphere,2,,0.0,,Sphere,2.0
sadspheres,54,signed_orc_t8,-0.0465078829716548,6.51,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,signed_orc_phys_t8,-0.4440241102133326,6.51,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,signed_orc_t16,-0.0665287239080747,6.51,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,signed_orc_phys_t16,-0.3146989988500952,6.51,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,dc_wasserstein_ollivier,-0.2675557136535644,9.01,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,orc,-0.1063435092393322,5.44,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,laziness_knn_t5,-4.404752254486084,0.52,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,54,hickock,-3.135559344383359,14.97,,2-Saddle,2,,0.0,,Saddle,-8.0
sadspheres,62,signed_orc_t8,-0.0947349748070729,6.32,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,signed_orc_phys_t8,-0.1008124764958443,6.32,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,signed_orc_t16,-0.0463782001170415,6.32,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,signed_orc_phys_t16,-0.0365867540077994,6.32,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,dc_wasserstein_ollivier,0.0028846859931945,9.9,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,orc,-0.0324736766857967,5.69,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,laziness_knn_t5,-4.683084011077881,0.63,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,62,hickock,5.906249964751974,18.63,,3-Plane,3,,0.0,,Plane,0.0
sadspheres,70,signed_orc_t8,0.2905609288916747,7.02,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,signed_orc_phys_t8,0.1622530274782987,7.02,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,signed_orc_t16,0.2841572085296201,7.02,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,signed_orc_phys_t16,0.1072636560348686,7.02,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,dc_wasserstein_ollivier,0.103602111339569,7.3,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,orc,-0.0358228535669503,6.15,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,laziness_knn_t5,-4.898048400878906,0.67,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,70,hickock,6.962930226887457,17.84,,3-Sphere,3,,0.0,,Sphere,2.0
sadspheres,78,signed_orc_t8,-0.087452026566388,6.68,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,78,signed_orc_phys_t8,-0.067851317004721,6.68,,3-Saddle,3,,0.0,,Saddle,-8.0
sadspheres,78,signed_orc_t16,-0.0174370816047214,6.68,,3-Saddle,3,,0.0,,Saddle,-8.0
