dataset,instance,method,ks_hat,elapsed_s,fb_elapsed_s,err,name,dim,codim,noise,m,shape,ks_true
colosseum,541,successor_signed_orc_tau0.3,,1.9,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,541,successor_signed_orc_phys_tau0.3,,0.0,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,541,successor_signed_orc_tau1,0.0544549099750235,3.0,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,541,successor_signed_orc_phys_tau1,9.127994078640247,0.0,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,541,successor_orc_old,0.9517351471668116,8.54,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,541,successor_entropy_old,-1.710393084535996,0.25,221.2,,d4-c1-n0.01-m1,4,1,0.01,1,,-0.036623222623584
colosseum,543,successor_signed_orc_tau0.3,,2.54,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,543,successor_signed_orc_phys_tau0.3,,0.0,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,543,successor_signed_orc_tau1,,2.21,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,543,successor_signed_orc_phys_tau1,,0.0,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,543,successor_orc_old,0.9528497220062242,7.26,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,543,successor_entropy_old,-1.7734718753653578,0.22,235.0,,d4-c1-n0.01-m3,4,1,0.01,3,,5.992532678039441
colosseum,545,successor_signed_orc_tau0.3,,2.08,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,545,successor_signed_orc_phys_tau0.3,,0.0,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,545,successor_signed_orc_tau1,0.6191265408675296,2.27,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,545,successor_signed_orc_phys_tau1,205.17136948992405,0.0,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,545,successor_orc_old,0.9511033301226784,7.33,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,545,successor_entropy_old,-1.9466939807881911,0.36,228.1,,d4-c1-n0.01-m5,4,1,0.01,5,,-25.421391317475663
colosseum,547,successor_signed_orc_tau0.3,,2.11,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
colosseum,547,successor_signed_orc_phys_tau0.3,,0.0,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
colosseum,547,successor_signed_orc_tau1,,2.9,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
colosseum,547,successor_signed_orc_phys_tau1,,0.0,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
colosseum,547,successor_orc_old,0.9517276006528926,7.2,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
colosseum,547,successor_entropy_old,-1.909918561263941,0.23,225.5,,d4-c1-n0.01-m7,4,1,0.01,7,,-29.76605096445724
