instance,n_traj,err,dim,noise,ks_true,coverage,kappa_km,kappa_km_sd,frac_km,frac_km_sd,entcak_km_t2,entcak_km_t2_sd,entcak_km_t4,entcak_km_t4_sd,entcak_km_t8,entcak_km_t8_sd
578,10,,4,0.05,-22.05882557409797,0.12,0.9753350066167152,0.0178930310509342,0.0,0.0,0.8465034291148186,0.2975249772689535,1.2250481396913528,0.3804170703096108,1.6525311022996902,0.4390035430154341
640,10,,4,0.2,32.54341939091398,0.128,0.9650578771379336,0.0266697789942469,0.0,0.0,1.0197475501336155,0.5959141067400777,1.382519901264459,0.7977332405782469,1.7431778153404591,0.990987619199408
702,10,,5,0.05,-8.094765280509788,0.129,0.9954738418546618,0.0036232768891171,0.00625,0.0108253175473054,0.9678062759339808,0.553560910082879,1.2945816069841385,0.6611735652813947,1.6024726256728172,0.7057245433567393
764,10,,5,0.2,19.863413883002544,0.131,0.9987205528145024,0.0012498045636122,0.0,0.0,0.352739417925477,0.1852103027034353,0.5428381189703941,0.2671549880320024,0.7887732982635498,0.3464858307859844
841,10,,6,0.1,-28.27057085781108,0.133,0.9833116770440004,0.0119277194855152,0.0,0.0,0.1854366948828101,0.2140722402817581,0.3001139713451266,0.3306563974759887,0.4596715942025184,0.4697210443535075
454,25,,3,0.05,-4.99685320061184,0.25,0.4602811831465582,0.1848914073995659,0.0,0.0,2.920924663543701,0.510157818751786,3.404970169067383,0.4112921951166025,3.868083238601685,0.3032000971700956
516,25,,3,0.2,-35.603562663735204,0.283,0.4867989586930578,0.1064617761394552,0.3375,0.4083120742765269,1.912279188632965,0.6273342941744182,2.491804659366608,0.6368546390497587,3.0849685668945312,0.5931901754706219
578,25,,4,0.05,-22.05882557409797,0.273,0.7223715337462455,0.1760006476132751,0.0,0.0,0.1892529372125864,0.0976796550756361,0.3191928826272487,0.1528667378078064,0.519217986613512,0.2218762782291685
640,25,,4,0.2,32.54341939091398,0.293,0.965856554615239,0.0220871855548911,0.0,0.0,1.0855729207396507,0.4695176872872213,1.5197604894638062,0.6227636657052694,2.0107629746198654,0.7593723493094572
702,25,,5,0.05,-8.094765280509788,0.287,0.902686931771493,0.0514138125914505,0.0,0.0,0.0984583292156457,0.0105511292089516,0.1730445623397827,0.0189116369597601,0.2976381741464138,0.033689524576308
764,25,,5,0.2,19.863413883002544,0.283,0.9561527902279284,0.0098292793100391,0.0,0.0,1.3574794679880142,0.5264796479826144,1.90693923830986,0.6279351751340646,2.532430797815323,0.6955588256927794
841,25,,6,0.1,-28.27057085781108,0.306,0.8750380160308258,0.1016551400134367,0.1375,0.2381569860407206,0.2200492396950721,0.0836794885820209,0.3564093932509422,0.1318427118135994,0.5522304549813271,0.1984736630650951
422,10,,3,0.01,-10.734204673555151,0.125,0.8623871974028192,0.0570973195227803,0.25,0.4330127018922193,1.2194532006978989,0.3682284712132728,1.5805412828922272,0.4126999693299987,1.9283761382102969,0.396633214049146
484,10,,3,0.1,-9.95300009216142,0.12,0.9654136375373744,0.0186713329476145,0.25,0.4330127018922193,0.933593176305294,0.5795198851756431,1.2898948043584824,0.7558388054315707,1.695112556219101,0.9433865334872844
546,10,,4,0.01,-35.825477386408664,0.115,0.9837136844052372,0.0074914800404778,0.303125,0.2401781565317712,0.3438454791903496,0.1768504090069108,0.5213062986731529,0.2447747409742986,0.7418595552444458,0.3054112065020071
608,10,,4,0.1,5.924945353387931,0.12,0.9917859929282368,0.0057285555779421,0.25,0.4330127018922193,1.3227030038833618,0.2563640912426322,1.8122849464416504,0.3073364513362884,2.3263882398605347,0.3612136332986571
670,10,,5,0.01,-44.4013504262728,0.127,0.9864547456972376,0.0136513525608709,0.0,0.0,0.2169712409377098,0.0834518607417234,0.3236328475177288,0.109267096428969,0.4772307835519314,0.1451092019955339
732,10,,5,0.1,-36.76476047112881,0.129,0.985931322667866,0.0090501954325086,0.25,0.4330127018922193,0.8023218959569931,0.2124396713791768,1.0978201478719711,0.3044097425656502,1.4453374594449997,0.4453040772364986
794,10,,6,0.01,-38.89536340245233,0.133,0.972595515869136,0.0093657139312714,0.3718749999999999,0.3762868545073027,0.2679234556853771,0.1343231242551076,0.4249409176409244,0.195946381536714,0.635316513478756,0.2605948512147174
871,10,,6,0.2,0.935435246704639,0.13,0.9994954650602248,0.0005358292053739,0.0,0.0,1.4826275408267977,0.8630333864042261,1.7938890755176544,0.9228266283816172,2.0776707530021667,0.9165317606970838
455,10,,3,0.05,0.1038120113334293,0.12,0.9016221709412442,0.0529778211101345,0.7093750000000001,0.3904499607824285,1.1881555020809174,0.4257876754420342,1.6405237913131714,0.5109413813684552,2.1885710060596466,0.54609411923979
517,10,,3,0.2,-2.043394187053898,0.119,0.9582680458982292,0.0263765618240075,0.0,0.0,1.811008781194687,0.1137224222439446,2.3187960982322693,0.0407152416194639,2.785423994064331,0.0974366663770744
579,10,,4,0.05,-12.708320135998806,0.113,0.9896970772816968,0.0095150612188052,0.0,0.0,1.4294263422489166,0.2129915120702097,1.8492267429828644,0.2858089606928754,2.248025774955749,0.3984756218155337
641,10,,4,0.2,-16.067167115072312,0.12,0.953783017402779,0.0307909153869813,0.2468749999999999,0.4204141373395999,0.2406652299687266,0.1325116005504127,0.3988606315106153,0.2125131318947333,0.6312787048518658,0.3205556280369812
703,10,,5,0.05,6.3932786146544505,0.118,0.9957881542777366,0.0042925024911618,0.06875,0.1190784930203603,0.8164799213409424,0.2179501523194945,1.1094416230916977,0.321113939311836,1.4093835055828094,0.4235773917134476
780,10,,6,0.01,-45.54654777327077,0.122,0.9968192295609808,0.0020696206189105,0.13125,0.2273316684934151,0.3582999184727669,0.1839224173227121,0.5307129807770252,0.2794977698643957,0.7337438091635704,0.4027650472156302
842,10,,6,0.1,-70.57962561965199,0.123,0.9992697885492668,0.0005009952777533,0.0,0.0,0.0851452029310166,0.0582744653917971,0.147550908382982,0.0993804643479812,0.2483286242932081,0.1632684006296016
455,25,,3,0.05,0.1038120113334293,0.255,0.5913344474898821,0.2058999851657804,0.00625,0.0108253175473054,0.7247344832867384,0.3825684985312327,1.073268573731184,0.5493687414969814,1.496112436056137,0.7471699220499537
517,25,,3,0.2,-2.043394187053898,0.269,0.4075296173885547,0.1283596257545421,0.25,0.4330127018922193,3.2122660279273987,1.018865397394683,3.693933427333832,0.8702706745382194,4.118259429931641,0.6786633521123837
579,25,,4,0.05,-12.708320135998806,0.293,0.8996108719897657,0.02520363416775,0.0,0.0,0.8116667717695236,0.1907375786590044,1.2493120580911636,0.2702099849822992,1.8112116754055023,0.3491442583397327
641,25,,4,0.2,-16.067167115072312,0.288,0.6114564423846759,0.2485552461387882,0.33125,0.3406680018727911,0.6569067053496838,0.2422188609588031,0.9466358125209808,0.3044725185583307,1.3169754296541214,0.3656036348442504
703,25,,5,0.05,6.3932786146544505,0.29,0.8676855405557543,0.1371503383984214,0.0,0.0,0.4656243436038494,0.1611949890524014,0.7210899889469147,0.2264031762807342,1.0607728213071823,0.3082434904237428
780,25,,6,0.01,-45.54654777327077,0.288,0.9352989187834936,0.0682157094958527,0.0,0.0,0.1512894965708255,0.0302938335457624,0.2565474137663841,0.0451287448257697,0.4213026016950607,0.0629242017563297
842,25,,6,0.1,-70.57962561965199,0.295,0.7828208239359957,0.0770566140862069,0.0,0.0,0.1924584824591875,0.0828454113008825,0.3152904622256756,0.1229593927001433,0.4950974881649017,0.168381744288789
456,10,,3,0.05,-10.086395056679647,0.122,0.6693795527793447,0.1277661932701338,0.2625,0.2840829544340878,1.6162390261888504,0.585072360168213,1.863145545125008,0.5442185992535674,2.0487635731697083,0.4698283568949554
518,10,,3,0.2,6.008144855297212,0.121,0.8980647986630701,0.0448726529958827,0.14375,0.1480339910290876,1.3846115618944168,0.4422131840712353,1.7598071843385696,0.4920850496936154,2.1116169095039368,0.525733072952943
580,10,,4,0.05,1.430710029764047,0.121,0.9947643365376287,0.004961336264128,0.346875,0.3559071815445707,0.0832856814377009,0.0550709882423647,0.1418604243081063,0.0915844791623568,0.2333210948854684,0.1454666403829211
642,10,,4,0.2,-15.484538294325528,0.119,0.9574968781326676,0.0349327799819819,0.25,0.4330127018922193,0.8510793447494507,0.3579297542168017,1.2402533888816831,0.3920176423587774,1.7197677791118622,0.3778621554960812
704,10,,5,0.05,-31.099208931298197,0.123,0.8985017425880084,0.0461034192829326,0.0125,0.0125,0.6562439943663776,0.5098466602719904,0.888621099293232,0.6169186779468633,1.1508386759087443,0.7299866965806728
781,10,,6,0.01,2.310630032127137,0.132,0.9985362537476584,0.0010943385737437,0.0,0.0,0.1905779708176851,0.0994835570292905,0.3157779425382614,0.1564802610358717,0.4976653978228569,0.2267071051337126
843,10,,6,0.1,-67.23454284811166,0.13,0.9978300620850332,0.0015443995145263,0.0,0.0,0.4416324789635837,0.3859021483638108,0.695969576947391,0.5783784460809842,1.0241867639124391,0.7883095815771862
456,25,,3,0.05,-10.086395056679647,0.272,0.4759015142586889,0.0627473397540793,0.15625,0.1327297536349706,1.412867784500122,0.2982490140344576,1.827898532152176,0.3853005278920791,2.266644418239593,0.4647353875531163
518,25,,3,0.2,6.008144855297212,0.278,0.3183634424309341,0.1535359194176231,0.15625,0.2706329386826371,1.8619633316993716,0.4857167541453632,2.370232731103897,0.5191719129907452,2.8758363127708435,0.5343246519031369
580,25,,4,0.05,1.430710029764047,0.28,0.8995022536864088,0.090911308626566,0.0,0.0,0.8181071132421494,0.0748617851294261,1.1766064167022705,0.1200601093736112,1.6077685058116913,0.1972242261531236
642,25,,4,0.2,-15.484538294325528,0.274,0.6470339350030371,0.1771038151612636,0.0,0.0,0.8627006858587265,0.1671336617278704,1.2611943185329435,0.2302361619007779,1.7420920729637146,0.2753706986813096
704,25,,5,0.05,-31.099208931298197,0.301,0.820679135561595,0.1264025016619095,0.04375,0.0757772228311383,0.4777080938220024,0.2269444188287723,0.7040190547704697,0.3357945774789715,0.9688415378332138,0.4599688944824541
781,25,,6,0.01,2.310630032127137,0.3,0.9808675231785756,0.0230874595129817,0.0,0.0,0.5855743959546089,0.3896323400422726,0.9219088181853294,0.5805653689050648,1.3591952472925186,0.7810636674978353
843,25,,6,0.1,-67.23454284811166,0.29,0.9318405627647462,0.0455566850692746,0.0,0.0,0.2214497756212949,0.0944176293632919,0.3688661083579063,0.1550364424420174,0.5872607231140137,0.2415492259366403
457,10,,3,0.05,-16.176625387033255,0.113,0.9115354784634988,0.0801589142273858,0.25,0.4330127018922193,0.4579324014484882,0.2632740509411727,0.7047666888684034,0.3752980867381561,1.0164246447384355,0.495057722262319
519,10,,3,0.2,2.771940661275317,0.12,0.9758422394034428,0.0192461938716675,0.23125,0.2116711777734512,1.1086764335632324,0.194180005572453,1.5352432429790497,0.2210277322598415,1.980094462633133,0.2079360332776884
581,10,,4,0.05,-27.984450651921836,0.116,0.966405359723354,0.022203698058312,0.0,0.0,0.3979649445973336,0.2821112719265995,0.570433390326798,0.3948974804455807,0.7781897615641356,0.5114982443451431
643,10,,4,0.2,6.224275918490596,0.118,0.9954390369303012,0.0042710327793336,0.0,0.0,1.164838120341301,0.1763390477976782,1.4740240573883057,0.1529478859170704,1.7780437171459198,0.1414117455856013
720,10,,5,0.1,9.58742063848517,0.131,0.9957542924189532,0.0016695578760017,0.0,0.0,1.6310396790504456,0.1569334651263604,2.0687690377235413,0.1365680324324251,2.5040411353111267,0.0900281875275808
782,10,,6,0.01,-86.42381835431243,0.131,0.9963108925952952,0.0032024191693025,0.0,0.0,0.1768407132476568,0.0946432874449445,0.2813964616507292,0.1488521945193393,0.4208129532635212,0.2194108746641113
844,10,,6,0.1,-51.41557026855955,0.131,0.987177780461222,0.0075667919914598,0.065625,0.1136658342467075,0.0973388906568288,0.0328218297109696,0.164319647476077,0.053418797926558,0.2670472338795662,0.0830570483372761
457,25,,3,0.05,-16.176625387033255,0.243,0.6746693917570745,0.0469451789433486,0.0,0.0,1.5028547048568726,0.4135129235392199,1.986903190612793,0.4966641996477357,2.515953004360199,0.5688534607834467
519,25,,3,0.2,2.771940661275317,0.281,0.7082356661691875,0.1777376999323466,0.0,0.0,1.6362617164850235,0.5758274642125902,2.1664519757032394,0.7692778830583835,2.736015409231186,0.9805961657432024
581,25,,4,0.05,-27.984450651921836,0.271,0.6221024220284929,0.186826133790139,0.065625,0.1136658342467075,2.8112338483333588,0.8172970969339883,3.383700668811798,0.8155385512239861,3.9042388796806335,0.7494818484347434
643,25,,4,0.2,6.224275918490596,0.282,0.6683542991092748,0.190082472417004,0.0,0.0,1.2717446088790894,0.1989340171718584,1.86296021938324,0.2396962314736029,2.561420202255249,0.2802303810012727
720,25,,5,0.1,9.58742063848517,0.288,0.921423898831221,0.0544185764751211,0.0,0.0,1.0668142437934875,0.3335896329631266,1.5543735027313232,0.4361940882965117,2.167872041463852,0.5519970783696819
782,25,,6,0.01,-86.42381835431243,0.292,0.6549751521699878,0.1919880896272305,0.0,0.0,0.0629586661234498,0.0121267596049992,0.1093007028102874,0.0198707001424925,0.1846957840025425,0.0311099506463434
844,25,,6,0.1,-51.41557026855955,0.299,0.797887695851552,0.1956554213765048,0.003125,0.0054126587736527,0.0877900617197156,0.0428037106044866,0.1414490547031164,0.0587275210116553,0.2182886172086,0.0718490103579422
458,10,,3,0.05,0.4466454396956449,0.124,0.7002295486405561,0.2357638053601432,0.021875,0.0378886114155691,1.7681479286402464,1.0256066119999836,2.047077802941203,1.1698923089763569,2.281919090077281,1.2935812361872037
520,10,,3,0.2,2.0196605728685517,0.122,0.986257590088843,0.006109636529826,0.00625,0.0108253175473054,0.5416600368916988,0.2186127500206748,0.6928919143974781,0.2773692115151571,0.8721761554479599,0.3646035078540899
582,10,,4,0.05,-20.161306901824567,0.12,0.9874177491137696,0.0070439311078485,0.0,0.0,1.8392764776945116,0.6006930472831993,2.200969159603119,0.6220180383902006,2.545800894498825,0.5942361233301633
644,10,,4,0.2,53.48846762686056,0.125,0.9962206753276766,0.0028809978140562,0.290625,0.3732642118861651,0.6917221322655678,0.321230286223188,1.00349161028862,0.4173543750357715,1.3576340973377228,0.5008336584212867
721,10,,5,0.1,55.01886922438137,0.124,0.9840208579135248,0.0116734534954936,0.003125,0.0054126587736527,0.6145580331794918,0.7382093823673401,0.8197078183293343,0.953894500179891,1.0288108633831143,1.1354239548277747
783,10,,6,0.01,-42.99969305482514,0.121,0.9992868497165196,0.0005498839186458,0.0,0.0,0.376933079212904,0.2609899841908716,0.5628520138561726,0.3780956460492965,0.8038650155067444,0.5128294838945553
845,10,,6,0.1,-16.385632508942592,0.134,0.9971567823938026,0.0029683762078048,0.00625,0.0108253175473054,0.0897241949569433,0.0725558312284298,0.1422106646932661,0.1097504530167608,0.2151987506076693,0.1555391903401702
458,25,,3,0.05,0.4466454396956449,0.276,0.5972837913669394,0.1441085485092496,0.0125,0.0216506350946109,2.1594928205013275,0.4564947224606551,2.6460155844688416,0.476512229621894,3.1332266330718994,0.5086771398768166
520,25,,3,0.2,2.0196605728685517,0.274,0.5636731387984678,0.2174899090762516,0.0,0.0,1.430469989776611,0.2717233731374079,1.973755657672882,0.3306703255405373,2.598221778869629,0.3550207288166992
582,25,,4,0.05,-20.161306901824567,0.278,0.8783469483597209,0.0990720828112949,0.003125,0.0054126587736527,0.7244243919849396,0.101876926101096,1.0230498909950256,0.1507860408583535,1.4121093153953552,0.2337786067007914
644,25,,4,0.2,53.48846762686056,0.288,0.9458764501936971,0.0299095126983686,0.0,0.0,0.3249069787561893,0.2318731894661919,0.5343872793018818,0.3541346869934616,0.839905209839344,0.4969268471661112
721,25,,5,0.1,55.01886922438137,0.282,0.9556948935521826,0.0141080393528352,0.0,0.0,1.002418801188469,0.3899915895276289,1.4735150933265686,0.483910412515589,2.0519441664218903,0.5694851541453023
783,25,,6,0.01,-42.99969305482514,0.293,0.9473982575336896,0.0310612375001852,0.0,0.0,0.2615336496382952,0.1433567430912219,0.4255107529461384,0.2256717563415126,0.6584003120660782,0.3348556899844085
845,25,,6,0.1,-16.385632508942592,0.271,0.967808965363084,0.0271529351023768,0.0,0.0,0.5811151564121246,0.3210683468042806,0.8106983527541161,0.4144024731697988,1.1070509850978851,0.5095283662302902
459,10,,3,0.05,3.218057928153633,0.106,0.8819713898680556,0.0824706281612846,0.25,0.4330127018922193,2.184572070837021,0.8864501604421159,2.532871961593628,0.865440853033067,2.8235552310943604,0.8079124770015638
521,10,,3,0.2,-2.5949241501049283,0.118,0.8702557656076932,0.0354136332453894,0.0,0.0,1.7431026995182035,0.2150742758242047,1.9939571619033811,0.1937499338982314,2.201113671064377,0.2119970817426654
583,10,,4,0.05,28.472607937392368,0.116,0.9668609696341988,0.026953888557916,0.0,0.0,2.2282504588365555,0.8364819136997493,2.4658822119235992,0.8248380910733917,2.633094221353531,0.7597391507866587
660,10,,5,0.01,1.9053751696081136,0.118,0.9854659891012928,0.0064320488853926,0.10625,0.1840303983041932,0.4246155992150306,0.0858769607879983,0.6565255373716354,0.1009567266235127,0.9532729685306548,0.0969839032954749
722,10,,5,0.1,-51.81568753840308,0.124,0.9937258567114124,0.0018237215161963,0.0,0.0,0.2556203231215477,0.0723473026349766,0.4186626076698303,0.1103187822749857,0.6487604305148125,0.1511457858535961
784,10,,6,0.01,-71.27016179316198,0.125,0.9807826461743708,0.0229167877419792,0.0,0.0,0.5578593015670776,0.30459531993231,0.8122976757586002,0.4003131309799533,1.124067060649395,0.5004152455511921
846,10,,6,0.1,68.02202730824673,0.126,0.9995004778364172,0.0005585740343377,0.0,0.0,1.012151122093201,0.35359824574547,1.3583389967679975,0.4357122619260495,1.7277936339378357,0.5178894065344761
459,25,,3,0.05,3.218057928153633,0.266,0.5300205201113595,0.2804887442894896,0.2,0.3464101615137755,1.3670561891049149,0.7836566017271074,1.858509425073862,1.0340317993734345,2.3827969133853912,1.2795656546368828
521,25,,3,0.2,-2.5949241501049283,0.284,0.4460168774801318,0.0433002403324446,0.08125,0.0929129296707406,1.2388792484998703,0.2589263016611074,1.5847851037979126,0.2927568942184771,1.9343209564685824,0.3533368730860915
583,25,,4,0.05,28.472607937392368,0.278,0.8135186542375327,0.1042905512346099,0.0,0.0,1.9463529884815216,0.1677158807750493,2.5074334740638733,0.1420300103858436,3.04468846321106,0.1482266023122365
660,25,,5,0.01,1.9053751696081136,0.285,0.6284907599144643,0.2285725996636476,0.25,0.4330127018922193,0.8751478940248489,0.3463977522866934,1.2573152482509613,0.4190512335432138,1.697284311056137,0.4641577249694286
722,25,,5,0.1,-51.81568753840308,0.292,0.8640511699859315,0.0776991069881524,0.0,0.0,0.6825693547725677,0.1054690186054483,0.9578700363636016,0.1602954687562761,1.318384885787964,0.219604713044322
784,25,,6,0.01,-71.27016179316198,0.294,0.9868811042401964,0.0129959228889144,0.0,0.0,0.1085402714088559,0.0433556071540897,0.1879511978477239,0.0721210458871532,0.3157885521650314,0.1142278115892335
846,25,,6,0.1,68.02202730824673,0.301,0.9777313235160844,0.0121553778377917,0.0,0.0,0.2879669051617384,0.2132214174546283,0.4430541209876537,0.2988646272314034,0.6445776075124741,0.377292903942598
422,25,,3,0.01,-10.734204673555151,0.257,0.5565403811969071,0.1388550392815576,0.0,0.0,1.3846791982650757,0.2114407029653663,1.9166271090507507,0.2762497674516105,2.5362523794174194,0.3594844930717031
484,25,,3,0.1,-9.95300009216142,0.258,0.3446297838790434,0.0641961662910678,0.18125,0.1200585794518659,1.003592811524868,0.4533992878815094,1.4157028496265411,0.5673201289796854,1.8832554817199707,0.6328467901734303
546,25,,4,0.01,-35.825477386408664,0.291,0.9087837115172348,0.0727394461226355,0.0,0.0,1.0311629176139832,0.7599130024776747,1.2928338050842283,0.7351445163175995,1.597831875085831,0.6499193193675861
608,25,,4,0.1,5.924945353387931,0.291,0.7901525003139296,0.1131162424979704,0.0,0.0,1.04901921749115,0.2251241008301941,1.521363914012909,0.3188208647414614,2.102513551712036,0.3993801433870307
670,25,,5,0.01,-44.4013504262728,0.293,0.9119723241734188,0.0173554136851976,0.0,0.0,1.3584146350622175,0.516945495367021,1.9187452793121336,0.6585652981664811,2.5764664113521576,0.7544605652174863
732,25,,5,0.1,-36.76476047112881,0.277,0.8412063153900198,0.138775363815172,0.0,0.0,0.3353152386844158,0.0715244618166201,0.5386209264397621,0.0964433561409389,0.8144505172967911,0.1125553528545536
794,25,,6,0.01,-38.89536340245233,0.278,0.9927456958108398,0.0039908076729235,0.0,0.0,0.4111885242164135,0.1886757093666771,0.6215478852391243,0.2637331889195252,0.8838348910212517,0.3419183500424071
871,25,,6,0.2,0.935435246704639,0.284,0.9871018516792311,0.0112958907189391,0.0,0.0,0.7109661214053631,0.3455356424747753,1.0684827715158465,0.4790583448010949,1.4892335087060928,0.6047889895874631
460,10,,3,0.05,-13.787515224982826,0.107,0.9227249669570404,0.0403656907394803,0.0,0.0,1.407972328364849,0.57637922523162,1.7536772340536118,0.680668874456321,2.068075656890869,0.751612444600389
522,10,,3,0.2,-18.867196080469053,0.124,0.9697714484908526,0.0070290419119317,0.0,0.0,1.572715513408184,0.964648216978806,1.8826561719179156,0.9958761888321952,2.1818244457244877,0.9821263453085838
584,10,,4,0.05,-18.85016105524571,0.118,0.9924631889043084,0.0043476647479526,0.0,0.0,0.966135710477829,0.4284786977496361,1.3707145899534223,0.4987456489184875,1.7989076673984528,0.5147173606311514
661,10,,5,0.01,2.5245450099361197,0.129,0.997118012971258,0.00199048855018,0.0,0.0,1.263834297657013,0.519379705924959,1.669427067041397,0.5766271991334344,2.0884622633457184,0.5751555382898266
723,10,,5,0.1,-39.1042194433172,0.125,0.9996608642010862,0.0001525791466247,0.0,0.0,0.3150385953485966,0.0580377891059385,0.5112766847014427,0.0950968735383284,0.7907939404249191,0.1502639676125863
785,10,,6,0.01,-25.903753117337263,0.13,0.9983436032446976,0.0009903926672017,0.0,0.0,0.2203329957555979,0.1276376356947816,0.3608286553062498,0.205215283656067,0.5622524227946997,0.311648296607715
847,10,,6,0.1,-52.04537163029244,0.123,0.9989843958247226,0.0014085995072323,0.0,0.0,0.8032821267843246,0.5074563734806068,1.1448549404740334,0.6469474568431143,1.5284165143966677,0.7702790222862304
460,25,,3,0.05,-13.787515224982826,0.25,0.569955863919329,0.231493923513754,0.0,0.0,2.5055121183395386,0.3142998816405583,3.0069395899772644,0.3935141262059948,3.4479954838752747,0.4498315678153233
522,25,,3,0.2,-18.867196080469053,0.28,0.459444303749479,0.1454954520997935,0.0,0.0,2.4765496253967285,0.893268671923004,2.912302643060684,0.8533138195175012,3.2879016995429997,0.6847863999210732
584,25,,4,0.05,-18.85016105524571,0.279,0.7724692291910787,0.1598811308792046,0.0,0.0,0.9121535271406174,0.1361180630818898,1.2416625618934631,0.11907160975421,1.6185421347618103,0.0795597012852042
661,25,,5,0.01,2.5245450099361197,0.293,0.8182427903778904,0.1213120183736524,0.0,0.0,0.5531445518136024,0.1430653256325692,0.8133158534765244,0.1728607398947634,1.126743957400322,0.2011699847679513
723,25,,5,0.1,-39.1042194433172,0.282,0.929190001278796,0.0428087883831667,0.0,0.0,0.1905844211578369,0.0458885058553742,0.3100079707801342,0.0709175499912531,0.4792303144931793,0.1051980755979652
785,25,,6,0.01,-25.903753117337263,0.272,0.963421192377294,0.0238524836932581,0.0,0.0,0.2038511391729116,0.1312866245975752,0.3358848690986633,0.2062603033459183,0.5280842110514641,0.3018505612343776
847,25,,6,0.1,-52.04537163029244,0.284,0.7909958005985922,0.0949238334376534,0.0,0.0,0.1017258036881685,0.0681750033293545,0.1571328788995742,0.0840126512168062,0.2346382103860378,0.08970403427111
461,10,,3,0.05,21.368395828400903,0.118,0.7366122099466135,0.1150027888036153,0.0,0.0,1.9952714634127915,1.1576974338864368,2.240372877102345,1.2872932517035065,2.392193740233779,1.3606801397975812
523,10,,3,0.2,-9.60260942351796,0.116,0.7591525135978386,0.0378158181804133,0.378125,0.0223169638391964,0.7904334906488657,0.6626916758115563,0.9556580819189548,0.7543731418342683,1.120132092386484,0.8180775970797978
600,10,,4,0.1,-26.415311732361605,0.118,0.928657569564276,0.0300522076308649,0.109375,0.1894430570778459,0.571258932352066,0.1585881523547351,0.8563850075006485,0.2023325331828614,1.195404827594757,0.2262401624268524
662,10,,5,0.01,-1.454894501301056,0.121,0.9994023508728443,0.000471869100563,0.0,0.0,0.8256730437278748,0.053064443436798,1.1230141818523407,0.098522814594062,1.4651378691196442,0.1599135949258122
724,10,,5,0.1,-53.95304602005903,0.133,0.9972748182611972,0.0025025818759958,0.0,0.0,0.6650145245730528,0.3959095285910243,0.9655988464110123,0.5795087152671055,1.3045796107871863,0.7874283950232412
786,10,,6,0.01,19.57578791881146,0.128,0.9838665980777774,0.0083019087443177,0.009375,0.0103644524698606,0.7824990451335907,0.2679493974499505,1.1181182265281675,0.3320949743934033,1.4833388030529022,0.3553053621908778
848,10,,6,0.1,-25.63865350280647,0.129,0.9907291690777148,0.0089999460605983,0.0,0.0,0.2367631280794739,0.1122746492092502,0.3570156898349523,0.1654389494782238,0.5059098899364471,0.2304517798658848
461,25,,3,0.05,21.368395828400903,0.266,0.6113302866432596,0.192802499282146,0.328125,0.3127967341181809,0.5924286729496089,0.541665173958464,0.8007867601481848,0.6707175632083294,1.0475867104687495,0.8164947546072596
523,25,,3,0.2,-9.60260942351796,0.276,0.3862902471962768,0.1063994133059786,0.128125,0.0867715211057176,1.062813580036163,0.6249659805302448,1.4143737740814686,0.7954726925902503,1.7956953644752502,0.9789153021687091
600,25,,4,0.1,-26.415311732361605,0.286,0.7263202463210392,0.1227347799421928,0.0,0.0,1.2600921392440796,0.1413462242222321,1.7316386699676514,0.1186371821061373,2.2684715390205383,0.0858467989362577
662,25,,5,0.01,-1.454894501301056,0.295,0.7914301032593052,0.118889818787691,0.0,0.0,0.5265752151608467,0.2860188784477001,0.7796928435564041,0.3804945239539276,1.0861567333340645,0.4709931768405092
724,25,,5,0.1,-53.95304602005903,0.275,0.8407501132417002,0.0551091561159193,0.0,0.0,0.4564316645264625,0.087690373322208,0.596841536462307,0.1360936166484992,0.7739671021699905,0.1987871582789141
786,25,,6,0.01,19.57578791881146,0.28,0.9328972653554144,0.0510309040993016,0.0,0.0,0.481065671890974,0.2861160841635936,0.7657817136496305,0.4267563017740469,1.153658498078585,0.5925127122268464
848,25,,6,0.1,-25.63865350280647,0.298,0.7048945075872987,0.078634952780972,0.0,0.0,0.1700980374589562,0.1084782836664906,0.2873798497021198,0.17742681043836,0.4673362672328949,0.2745680431911307
462,10,,3,0.05,4.789913485957336,0.106,0.9395381458444064,0.0196057392737065,0.73125,0.252255450882632,0.6796190738677979,0.251858327720099,0.9140495657920836,0.3161297171590446,1.1880546659231186,0.3949276928896039
524,10,,3,0.2,-10.794922538515332,0.119,0.8474777357116164,0.0608330278053485,0.0,0.0,1.0036961622536182,0.7504296118557442,1.3162015303969383,0.8303806176565528,1.6342517510056496,0.8551246973157539
601,10,,4,0.1,-25.490568830187783,0.113,0.9331198083489154,0.0250326211075292,0.0,0.0,0.9462662488222122,0.5952118420741759,1.3297293782234192,0.727287381786433,1.7533932328224182,0.8306019351292661
663,10,,5,0.01,2.1789181931808583,0.122,0.9941817866137294,0.0067420300127961,0.1875,0.3247595264191645,0.9104590471833944,0.8653616765295162,1.1922741415910425,1.0589413899623417,1.4587811846286058,1.1815794164202258
725,10,,5,0.1,-33.13785935137783,0.127,0.9963713415946364,0.0030582342649157,0.09375,0.1623797632095822,0.4258528463542461,0.3354218940647177,0.6536075249314308,0.4759222928494033,0.9354085698723792,0.6050448587056735
787,10,,6,0.01,-45.17999519324027,0.131,0.999789265746706,0.0003176875577088,0.0,0.0,0.196935917250812,0.156562480133271,0.2830273238942027,0.1889804722538305,0.398602245375514,0.2220669826463007
