instance,n_traj,err,name,dim,noise,ks_true,coverage,n_visited,eval_dist,kappa_plus,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8
459,50,,d3-c1-n0.05-m9,3,0.05,3.218057928153633,0.448,1343,0.1371,0.2781281221329998,0.525,4.281388759613037,5.254067420959473,5.985177993774414
487,25,,d3-c1-n0.1-m7,3,0.1,-37.0087735355624,0.259,777,0.504,-0.1016763055639276,0.275,3.571903944015503,4.2301459312438965,4.674885749816895
515,10,,d3-c1-n0.2-m5,3,0.2,0.0089580823909294,0.105,314,0.0,0.6366346563002355,0.0,2.651456832885742,3.220420837402344,3.657968997955322
542,250,,d4-c1-n0.01-m2,4,0.01,22.442617233270976,0.955,2866,0.0,0.1141407867318476,0.0,5.262245178222656,6.29349946975708,7.001135349273682
570,100,,d4-c1-n0.05-m0,4,0.05,-1.0376935627011612,0.713,2139,0.0,-0.0802314092324174,0.025,4.920794486999512,5.912107944488525,6.656347751617432
583,50,,d4-c1-n0.05-m13,4,0.05,28.472607937392368,0.481,1442,0.0,0.1867221955779236,0.0,4.697758674621582,5.533639430999756,6.120479106903076
611,25,,d4-c1-n0.1-m11,4,0.1,-3.3189630707114124,0.27,811,0.4871,0.2148271920168791,0.3625,3.55142593383789,4.204275608062744,4.830482006072998
639,10,,d4-c1-n0.2-m9,4,0.2,-57.772627160556176,0.128,385,0.4601,0.6722359291045578,1.0,1.7531265020370483,2.1383655071258545,2.623090505599976
666,250,,d5-c1-n0.01-m6,5,0.01,-37.70430429832168,0.951,2853,0.0,0.0165266459829232,1.0,5.577203273773193,6.553309917449951,7.170118808746338
694,100,,d5-c1-n0.05-m4,5,0.05,54.88132514320018,0.734,2202,0.0,0.7081219293637133,0.0,4.462668895721436,5.460752010345459,6.20674467086792
722,50,,d5-c1-n0.1-m2,5,0.1,-51.81568753840308,0.489,1466,0.0,-0.034038119068497,1.0,4.1210246086120605,5.199674129486084,6.069688320159912
750,25,,d5-c1-n0.2-m0,5,0.2,-64.8943072100459,0.296,889,0.5154,-0.1718133152689717,0.3875,3.5267395973205566,4.438962459564209,5.180507183074951
763,10,,d5-c1-n0.2-m13,5,0.2,-28.47551290508757,0.126,377,0.6602,0.7491443383975945,0.475,1.8786308765411377,2.5958919525146484,3.4096572399139404
790,250,,d6-c1-n0.01-m10,6,0.01,-54.921670100446896,0.96,2879,0.0,-0.0255576376109946,0.3125,5.169577598571777,6.1884589195251465,6.85610818862915
818,100,,d6-c1-n0.05-m8,6,0.05,-41.17873865452874,0.729,2186,0.0,-0.0355723081598531,1.0,4.712977886199951,5.924893856048584,6.736562252044678
846,50,,d6-c1-n0.1-m6,6,0.1,68.02202730824673,0.483,1450,0.0,0.6451687342497486,0.025,3.2877557277679443,4.329174995422363,5.186336517333984
874,25,,d6-c1-n0.2-m4,6,0.2,-3.968806191274376,0.288,865,0.6856,0.0517357579016745,0.9125,3.0672104358673096,4.008978843688965,4.802842617034912
307,250,,d2-c1-n0.01-m7,2,0.01,-4.119639039475162,0.923,2769,0.0,-0.0275120811178627,0.0,5.66403865814209,6.3216233253479,6.908076763153076
335,100,,d2-c1-n0.05-m5,2,0.05,-6.985728960248757,0.7,2100,0.0,0.0396687020264115,0.0,5.508808135986328,6.128396511077881,6.71028470993042
363,50,,d2-c1-n0.1-m3,2,0.1,-0.1957350610295782,0.472,1415,0.1119,-0.0643868137306008,0.0,4.612605571746826,5.188554286956787,5.852225303649902
391,25,,d2-c1-n0.2-m1,2,0.2,-11.10729981739082,0.278,833,0.0747,0.0049154534748812,0.325,4.686385631561279,5.189614772796631,5.594113826751709
404,10,,d2-c1-n0.2-m14,2,0.2,2.4139725477943967,0.116,349,0.1152,0.2625708353494441,0.0,3.413193464279175,3.7684342861175537,4.137486934661865
431,250,,d3-c1-n0.01-m11,3,0.01,14.164580864957042,0.942,2827,0.0,0.057150557324348,0.2125,5.538681983947754,6.462121486663818,7.09972620010376
459,100,,d3-c1-n0.05-m9,3,0.05,3.218057928153633,0.7,2099,0.0,0.035637469657411,0.2375,5.076123237609863,6.008492946624756,6.702425479888916
487,50,,d3-c1-n0.1-m7,3,0.1,-37.0087735355624,0.436,1309,0.2145,0.2031359261327573,0.025,4.666967868804932,5.347978115081787,5.876851558685303
515,25,,d3-c1-n0.2-m5,3,0.2,0.0089580823909294,0.273,818,0.118,0.2857137891818589,0.1625,4.352904796600342,5.061304569244385,5.576583862304688
543,10,,d4-c1-n0.01-m3,4,0.01,5.992532678039441,0.121,363,0.5773,0.6592541406670342,0.0,2.965667486190796,3.52372407913208,4.009748935699463
570,250,,d4-c1-n0.05-m0,4,0.05,-1.0376935627011612,0.963,2890,0.0,0.0514249830325482,0.025,5.313878059387207,6.386287212371826,7.114995002746582
583,100,,d4-c1-n0.05-m13,4,0.05,28.472607937392368,0.727,2180,0.0,0.4090524636673373,0.0,5.149070262908936,6.116393089294434,6.688323497772217
611,50,,d4-c1-n0.1-m11,4,0.1,-3.3189630707114124,0.457,1372,0.3617,0.4891859243014195,0.1625,4.566786766052246,5.413860321044922,6.004210948944092
639,25,,d4-c1-n0.2-m9,4,0.2,-57.772627160556176,0.264,791,0.3058,0.2093042112512847,1.0,3.8064448833465576,4.670558929443359,5.381060123443604
667,10,,d5-c1-n0.01-m7,5,0.01,-13.523752961154,0.126,379,0.6802,0.7141439674669818,1.0,2.343880176544189,3.109646797180176,3.858820676803589
694,250,,d5-c1-n0.05-m4,5,0.05,54.88132514320018,0.957,2872,0.0,0.5108344618912498,0.0,4.831255912780762,5.852231502532959,6.569736480712891
722,100,,d5-c1-n0.1-m2,5,0.1,-51.81568753840308,0.74,2221,0.0,-0.2289804262401615,1.0,4.805490970611572,5.903046607971191,6.684608459472656
750,50,,d5-c1-n0.2-m0,5,0.2,-64.8943072100459,0.489,1467,0.0,-0.4911655628433625,1.0,4.321571350097656,5.246326923370361,5.9444684982299805
763,25,,d5-c1-n0.2-m13,5,0.2,-28.47551290508757,0.292,877,0.5971,-0.1128582527429843,1.0,2.9489877223968506,3.907767534255981,4.789709091186523
791,10,,d6-c1-n0.01-m11,6,0.01,13.844805645269425,0.123,369,0.6273,0.5237366786574561,0.0375,2.021354913711548,2.650698661804199,3.2958168983459477
818,250,,d6-c1-n0.05-m8,6,0.05,-41.17873865452874,0.965,2895,0.0,-0.334981973333491,1.0,5.2873969078063965,6.429740905761719,7.125455379486084
846,100,,d6-c1-n0.1-m6,6,0.1,68.02202730824673,0.738,2213,0.0,0.7689164500318002,0.0125,4.496766567230225,5.566771984100342,6.250109672546387
874,50,,d6-c1-n0.2-m4,6,0.2,-3.968806191274376,0.484,1452,0.0,-0.1769715274622227,0.6875,3.3793296813964844,4.530660152435303,5.490301132202148
300,250,,d2-c1-n0.01-m0,2,0.01,-4.073403328580132,0.94,2819,0.0,-0.0041586624980194,0.0,5.676115036010742,6.366166591644287,6.975567817687988
313,100,,d2-c1-n0.01-m13,2,0.01,-2.9443229796812918,0.651,1954,0.0,0.0245408772123425,0.1625,5.261340141296387,6.049249172210693,6.704054355621338
341,50,,d2-c1-n0.05-m11,2,0.05,-1.8164727412950512,0.441,1323,0.0,-0.1047942712821076,0.025,4.988043308258057,5.536085605621338,6.097888469696045
369,25,,d2-c1-n0.1-m9,2,0.1,1.4450793517878724,0.257,771,0.0857,0.3203200390281866,0.0,4.44539213180542,4.813636302947998,5.089571475982666
397,10,,d2-c1-n0.2-m7,2,0.2,-7.068274592865281,0.111,332,0.2085,0.0573971794875942,0.7375,2.838206052780152,3.491186618804932,4.193360328674316
424,250,,d3-c1-n0.01-m4,3,0.01,-4.175905001060452,0.944,2833,0.0,-0.0688684740113469,0.5,5.491693496704102,6.443746089935303,7.190976142883301
452,100,,d3-c1-n0.05-m2,3,0.05,-8.503913817275507,0.674,2021,0.1054,0.0811434230634726,0.0875,5.007448673248291,5.90126371383667,6.6253981590271
480,50,,d3-c1-n0.1-m0,3,0.1,10.984687542340705,0.442,1325,0.2482,0.0952326467142715,0.25,4.121777534484863,5.042725563049316,5.87344217300415
493,25,,d3-c1-n0.1-m13,3,0.1,33.209975825617065,0.26,780,0.1061,0.5362609760337628,0.125,3.474507093429565,4.333779811859131,5.142824649810791
521,10,,d3-c1-n0.2-m11,3,0.2,-2.5949241501049283,0.118,355,0.2954,0.1614592373178718,0.025,2.705920934677124,2.9773874282836914,3.217008352279663
548,250,,d4-c1-n0.01-m8,4,0.01,-37.35838600844277,0.96,2880,0.0,0.1277326240635641,0.0625,5.7589545249938965,6.597288608551025,7.10342264175415
576,100,,d4-c1-n0.05-m6,4,0.05,1.5495180423592505,0.728,2183,0.0,0.2877759700402906,0.05,4.915113925933838,6.042606353759766,6.850590705871582
604,50,,d4-c1-n0.1-m4,4,0.1,-3.1032668576189137,0.485,1454,0.0,0.1885189826813049,0.3625,4.279696941375732,5.296965599060059,6.17584753036499
632,25,,d4-c1-n0.2-m2,4,0.2,-24.04856054825175,0.273,820,0.0,0.2762541464707523,0.0875,3.6900691986083984,4.595602989196777,5.355313301086426
660,10,,d5-c1-n0.01-m0,5,0.01,1.9053751696081136,0.118,353,0.683,0.7601872968166532,0.1625,2.087985754013061,2.6643567085266118,3.333760976791382
672,250,,d5-c1-n0.01-m12,5,0.01,4.810311591502766,0.962,2887,0.0,0.0871999002852393,0.0125,5.321839332580566,6.3847246170043945,7.055131435394287
700,100,,d5-c1-n0.05-m10,5,0.05,-62.894655678803616,0.725,2175,0.0,0.0671278468457923,0.2375,5.14000415802002,6.024886131286621,6.598213195800781
728,50,,d5-c1-n0.1-m8,5,0.1,-86.78332400296945,0.487,1460,0.421,-0.2909841293371883,0.2875,4.712306976318359,5.529289722442627,6.115303993225098
756,25,,d5-c1-n0.2-m6,5,0.2,-36.6631065153695,0.292,876,0.3506,0.0758130510933608,0.825,3.501272201538086,4.394150733947754,5.1377387046813965
784,10,,d6-c1-n0.01-m4,6,0.01,-71.27016179316198,0.125,376,0.7687,0.4135715796951125,0.5,1.972148895263672,2.534321546554565,3.045295238494873
811,250,,d6-c1-n0.05-m1,6,0.05,-48.29800862013458,0.963,2888,0.0,-0.4761057788658496,1.0,5.206111431121826,6.255385875701904,6.933049201965332
824,100,,d6-c1-n0.05-m14,6,0.05,-23.73030057471971,0.75,2251,0.3925,-0.5860683472422542,1.0,4.7277421951293945,5.876378059387207,6.705019474029541
852,50,,d6-c1-n0.1-m12,6,0.1,-29.39241479183089,0.499,1498,0.375,-0.1075584921370687,1.0,4.057081699371338,5.168069362640381,6.0312819480896
880,25,,d6-c1-n0.2-m10,6,0.2,76.14894406390464,0.287,862,0.6939,0.6965426534899433,0.0,2.5074470043182373,3.474894762039185,4.45055627822876
308,10,,d2-c1-n0.01-m8,2,0.01,-4.802158035650685,0.111,332,0.1668,0.6573930450656638,0.0,3.9342942237854,4.152799606323242,4.259761333465576
335,250,,d2-c1-n0.05-m5,2,0.05,-6.985728960248757,0.937,2810,0.0,-0.0551066599921562,0.0,5.828199863433838,6.466360569000244,7.054868221282959
363,100,,d2-c1-n0.1-m3,2,0.1,-0.1957350610295782,0.68,2040,0.0,-0.0553808556285675,0.0125,5.451107025146484,5.994153499603272,6.516841411590576
391,50,,d2-c1-n0.2-m1,2,0.2,-11.10729981739082,0.459,1377,0.0,0.0988378032892657,0.0125,4.931983947753906,5.55065393447876,6.01807165145874
404,25,,d2-c1-n0.2-m14,2,0.2,2.4139725477943967,0.27,811,0.1531,0.0902508761769903,0.025,4.04263162612915,4.343765258789063,4.558618545532227
432,10,,d3-c1-n0.01-m12,3,0.01,-15.026763600360248,0.119,356,0.4235,0.3698223993011719,0.1,2.9269649982452397,3.551521778106689,4.2266845703125
459,250,,d3-c1-n0.05-m9,3,0.05,3.218057928153633,0.953,2858,0.0,0.1703176490530266,0.05,5.4300456047058105,6.374924182891846,7.127630710601807
487,100,,d3-c1-n0.1-m7,3,0.1,-37.0087735355624,0.695,2086,0.0,-0.3728233910558356,0.075,5.189351558685303,6.076776027679443,6.778642177581787
515,50,,d3-c1-n0.2-m5,3,0.2,0.0089580823909294,0.473,1419,0.0,0.1204550627332892,0.225,4.724959850311279,5.51569128036499,6.156275749206543
543,25,,d4-c1-n0.01-m3,4,0.01,5.992532678039441,0.269,808,0.2777,0.4622383513760777,0.0375,3.451589345932007,4.274604797363281,5.0317158699035645
571,10,,d4-c1-n0.05-m1,4,0.05,-39.90075492062513,0.118,353,0.4014,0.7524570753292095,0.025,2.7944133281707764,3.5180020332336426,4.063266277313232
583,250,,d4-c1-n0.05-m13,4,0.05,28.472607937392368,0.956,2867,0.0,0.0266435692375602,0.0,5.590632915496826,6.497631072998047,7.02532958984375
611,100,,d4-c1-n0.1-m11,4,0.1,-3.3189630707114124,0.715,2144,0.0,0.0532059079614599,0.15,5.294018745422363,6.233888149261475,6.792294502258301
639,50,,d4-c1-n0.2-m9,4,0.2,-57.772627160556176,0.495,1484,0.3058,-0.1018746968322847,1.0,4.552213668823242,5.552367687225342,6.266589641571045
667,25,,d5-c1-n0.01-m7,5,0.01,-13.523752961154,0.288,865,0.5474,0.2622205259116606,1.0,3.470157623291016,4.406178951263428,5.197850704193115
695,10,,d5-c1-n0.05-m5,5,0.05,-28.646174109828085,0.13,391,0.0,0.6203526246508524,1.0,2.3888328075408936,3.210771322250366,4.022697448730469
722,250,,d5-c1-n0.1-m2,5,0.1,-51.81568753840308,0.955,2866,0.0,-0.168947755247934,1.0,5.252133369445801,6.331199169158936,7.062406063079834
750,100,,d5-c1-n0.2-m0,5,0.2,-64.8943072100459,0.748,2245,0.0,-0.397272257822405,1.0,5.119040012359619,6.085150718688965,6.735669136047363
763,50,,d5-c1-n0.2-m13,5,0.2,-28.47551290508757,0.48,1440,0.6587,-0.0396520897305683,0.975,3.9321448802948,4.898871898651123,5.750823974609375
791,25,,d6-c1-n0.01-m11,6,0.01,13.844805645269425,0.302,906,0.6809,0.4327911780720267,0.125,2.8384759426116943,3.763613224029541,4.626636028289795
819,10,,d6-c1-n0.05-m9,6,0.05,18.013705493536783,0.119,358,0.0,0.3155964842834225,1.0,2.242450475692749,3.009434461593628,3.7623698711395264
846,250,,d6-c1-n0.1-m6,6,0.1,68.02202730824673,0.961,2884,0.0,0.4785298348937815,0.0125,4.922548770904541,5.950133800506592,6.598795413970947
874,100,,d6-c1-n0.2-m4,6,0.2,-3.968806191274376,0.748,2245,0.6856,-0.6716030224972807,0.5875,4.304362773895264,5.418097972869873,6.255324840545654
308,25,,d2-c1-n0.01-m8,2,0.01,-4.802158035650685,0.244,731,0.1431,0.0013533393031818,0.325,4.712800025939941,5.0874104499816895,5.355673789978027
336,10,,d2-c1-n0.05-m6,2,0.05,-2.880567788146728,0.105,316,0.474,0.566344464874841,0.0,2.791467428207397,3.202599287033081,3.514072895050049
363,250,,d2-c1-n0.1-m3,2,0.1,-0.1957350610295782,0.933,2798,0.0,0.0475730531648926,0.0125,5.639858245849609,6.286657333374023,6.913809299468994
391,100,,d2-c1-n0.2-m1,2,0.2,-11.10729981739082,0.731,2192,0.1735,-0.1274964644063722,0.05,5.219065189361572,5.941249370574951,6.629879951477051
404,50,,d2-c1-n0.2-m14,2,0.2,2.4139725477943967,0.47,1409,0.0,0.0104243970940597,0.0,4.591856479644775,5.30586576461792,5.95007848739624
432,25,,d3-c1-n0.01-m12,3,0.01,-15.026763600360248,0.27,810,0.1307,0.0407495607807486,0.2625,3.9083175659179688,4.548021793365479,5.101181983947754
460,10,,d3-c1-n0.05-m10,3,0.05,-13.787515224982826,0.107,321,0.3317,0.2677155987127233,0.025,3.189051389694214,3.679492235183716,4.108509063720703
487,250,,d3-c1-n0.1-m7,3,0.1,-37.0087735355624,0.943,2828,0.0,-0.1643542964145328,0.025,5.509815216064453,6.4094557762146,7.088371276855469
515,100,,d3-c1-n0.2-m5,3,0.2,0.0089580823909294,0.723,2170,0.0,0.0850377872466825,0.1125,5.0926833152771,5.944149017333984,6.606613159179688
543,50,,d4-c1-n0.01-m3,4,0.01,5.992532678039441,0.48,1441,0.3464,0.0989946400771292,0.375,4.1752448081970215,5.181283473968506,5.973428726196289
571,25,,d4-c1-n0.05-m1,4,0.05,-39.90075492062513,0.27,809,0.0,0.3258322188379328,0.275,3.693684339523315,4.642017364501953,5.465680599212647
584,10,,d4-c1-n0.05-m14,4,0.05,-18.85016105524571,0.118,353,0.4115,0.7646172424189306,0.275,2.946326494216919,3.5157196521759038,4.010817527770996
611,250,,d4-c1-n0.1-m11,4,0.1,-3.3189630707114124,0.956,2869,0.0,-0.0355811749631918,0.175,5.548161029815674,6.5076117515563965,7.081643581390381
639,100,,d4-c1-n0.2-m9,4,0.2,-57.772627160556176,0.731,2192,0.0,-0.1280307680841228,1.0,5.029242038726807,6.0349884033203125,6.744729518890381
667,50,,d5-c1-n0.01-m7,5,0.01,-13.523752961154,0.477,1431,0.0,-0.0612200068760308,0.8375,4.147502422332764,5.230114936828613,6.002102851867676
695,25,,d5-c1-n0.05-m5,5,0.05,-28.646174109828085,0.277,831,0.508,0.259411273976015,0.8,2.854145765304565,3.855950593948364,4.868353366851807
723,10,,d5-c1-n0.1-m3,5,0.1,-39.1042194433172,0.125,376,0.7809,0.9102460711952066,1.0,2.431948184967041,2.978566884994507,3.501918077468872
750,250,,d5-c1-n0.2-m0,5,0.2,-64.8943072100459,0.962,2887,0.0,-0.4032483829099481,1.0,5.389770984649658,6.386837959289551,7.050862312316895
763,100,,d5-c1-n0.2-m13,5,0.2,-28.47551290508757,0.745,2234,0.4093,-0.106909810065663,1.0,5.080935001373291,6.021247863769531,6.652184963226318
791,50,,d6-c1-n0.01-m11,6,0.01,13.844805645269425,0.482,1446,0.6906,-0.4004567703707883,1.0,3.434272766113281,4.535294532775879,5.480454921722412
819,25,,d6-c1-n0.05-m9,6,0.05,18.013705493536783,0.288,865,0.6193,0.1833365632596123,0.35,3.213524580001831,4.274684906005859,5.104066371917725
847,10,,d6-c1-n0.1-m7,6,0.1,-52.04537163029244,0.123,370,0.6623,0.8843278486323627,1.0,1.5738239288330078,2.058549165725708,2.5576748847961426
874,250,,d6-c1-n0.2-m4,6,0.2,-3.968806191274376,0.96,2879,0.0,-0.1515623210807541,0.775,4.694820404052734,5.893832683563232,6.738353252410889
308,50,,d2-c1-n0.01-m8,2,0.01,-4.802158035650685,0.413,1238,0.0,-0.059034970197593,0.0375,4.921128273010254,5.518097877502441,6.0250749588012695
336,25,,d2-c1-n0.05-m6,2,0.05,-2.880567788146728,0.245,736,0.1842,0.5096866387043405,0.0,3.929745197296143,4.04880952835083,4.112226963043213
364,10,,d2-c1-n0.1-m4,2,0.1,-1.095170415248552,0.116,349,0.2601,0.1986097013249206,0.025,3.015699625015259,3.451765537261963,3.8351352214813232
391,250,,d2-c1-n0.2-m1,2,0.2,-11.10729981739082,0.958,2874,0.0,-0.0795997677855067,0.1125,5.686789989471436,6.372912883758545,6.967372894287109
404,100,,d2-c1-n0.2-m14,2,0.2,2.4139725477943967,0.714,2142,0.0814,0.0192191562480974,0.0125,5.233681201934815,5.95348072052002,6.52330493927002
432,50,,d3-c1-n0.01-m12,3,0.01,-15.026763600360248,0.446,1337,0.3447,0.0648726494036404,0.275,4.810651302337647,5.587776184082031,6.133817195892334
460,25,,d3-c1-n0.05-m10,3,0.05,-13.787515224982826,0.25,751,0.2992,0.2300426367906832,0.1875,4.184784889221191,4.73176908493042,5.18953275680542
488,10,,d3-c1-n0.1-m8,3,0.1,25.65230615275553,0.109,326,0.7513,0.581451613787046,0.0,3.101773977279663,3.748239278793335,4.329612731933594
515,250,,d3-c1-n0.2-m5,3,0.2,0.0089580823909294,0.949,2846,0.0,0.1198645340723354,0.2125,5.409982204437256,6.309397220611572,6.986047267913818
543,100,,d4-c1-n0.01-m3,4,0.01,5.992532678039441,0.715,2144,0.0,0.0172302986929052,0.1,4.830864906311035,5.831886291503906,6.518123626708984
571,50,,d4-c1-n0.05-m1,4,0.05,-39.90075492062513,0.465,1396,0.2032,0.008539564622197,1.0,4.904509544372559,5.794299602508545,6.388091564178467
584,25,,d4-c1-n0.05-m14,4,0.05,-18.85016105524571,0.279,837,0.4359,0.1563448529130437,0.425,3.345771074295044,4.36776876449585,5.1887946128845215
612,10,,d4-c1-n0.1-m12,4,0.1,2.082313981868797,0.125,376,0.0,0.648276302507648,0.1125,2.44223427772522,3.087976217269897,3.614330768585205
639,250,,d4-c1-n0.2-m9,4,0.2,-57.772627160556176,0.959,2878,0.0,-0.2691662847070056,1.0,5.43953800201416,6.42037296295166,7.118666172027588
667,100,,d5-c1-n0.01-m7,5,0.01,-13.523752961154,0.714,2143,0.5436,-0.1501699018870068,1.0,4.763981819152832,5.822025299072266,6.588175296783447
695,50,,d5-c1-n0.05-m5,5,0.05,-28.646174109828085,0.484,1453,0.4105,-0.3348613018697869,0.55,3.54228138923645,4.556848526000977,5.39453649520874
723,25,,d5-c1-n0.1-m3,5,0.1,-39.1042194433172,0.282,847,0.4871,-0.1425619205501761,1.0,3.039522886276245,4.072228908538818,5.008151531219482
751,10,,d5-c1-n0.2-m1,5,0.2,-19.136262533696787,0.129,386,0.2216,0.8759494597624284,1.0,2.0299787521362305,2.7565371990203857,3.5693588256835938
763,250,,d5-c1-n0.2-m13,5,0.2,-28.47551290508757,0.952,2856,0.0,-0.4049918205325304,1.0,5.498359203338623,6.466524600982666,7.051109313964844
791,100,,d6-c1-n0.01-m11,6,0.01,13.844805645269425,0.733,2200,0.6273,0.590667171300576,0.1,4.079515933990479,5.187110900878906,6.053035259246826
819,50,,d6-c1-n0.05-m9,6,0.05,18.013705493536783,0.494,1482,0.0,-0.2240670556167116,0.75,3.9745919704437256,5.014843940734863,5.737313747406006
847,25,,d6-c1-n0.1-m7,6,0.1,-52.04537163029244,0.284,853,0.0,-0.1589698958464856,1.0,3.151447534561157,4.000970363616943,4.8052239418029785
875,10,,d6-c1-n0.2-m5,6,0.2,-49.26458148457658,0.123,369,0.4923,0.4258312987313316,0.625,1.644390106201172,2.1956348419189453,2.788154363632202
308,100,,d2-c1-n0.01-m8,2,0.01,-4.802158035650685,0.66,1980,0.0,-0.0388296762358296,0.05,5.353217601776123,5.969444274902344,6.514767646789551
336,50,,d2-c1-n0.05-m6,2,0.05,-2.880567788146728,0.417,1252,0.1282,0.0631553011132061,0.075,4.934659481048584,5.56495475769043,6.034413814544678
364,25,,d2-c1-n0.1-m4,2,0.1,-1.095170415248552,0.264,793,0.1194,-0.1068537723025662,0.0125,4.21994161605835,4.683364868164063,5.179453372955322
392,10,,d2-c1-n0.2-m2,2,0.2,0.5863070446801962,0.115,346,0.1512,0.1991018987627135,0.0,2.9028491973876958,3.2935802936553955,3.664623260498047
404,250,,d2-c1-n0.2-m14,2,0.2,2.4139725477943967,0.942,2826,0.0,0.0425742787257183,0.0,5.504446506500244,6.231309413909912,6.846907138824463
432,100,,d3-c1-n0.01-m12,3,0.01,-15.026763600360248,0.691,2073,0.0,-0.057719569703828,0.6125,5.441476345062256,6.322248935699463,6.924815654754639
460,50,,d3-c1-n0.05-m10,3,0.05,-13.787515224982826,0.453,1359,0.0,0.1116769973424111,0.5,4.820052623748779,5.698535919189453,6.305999755859375
488,25,,d3-c1-n0.1-m8,3,0.1,25.65230615275553,0.282,847,0.0,0.3104873071821356,0.0125,4.236337184906006,4.846549034118652,5.390606880187988
516,10,,d3-c1-n0.2-m6,3,0.2,-35.603562663735204,0.121,363,0.4341,0.0098328717640329,0.4,3.2001984119415283,3.779289722442627,4.290804386138916
543,250,,d4-c1-n0.01-m3,4,0.01,5.992532678039441,0.957,2870,0.0,0.2779225428345523,0.0125,5.380541324615479,6.375760078430176,7.001014232635498
571,100,,d4-c1-n0.05-m1,4,0.05,-39.90075492062513,0.726,2178,0.0,-0.2552589065951857,1.0,5.420715808868408,6.342658519744873,6.942231178283691
584,50,,d4-c1-n0.05-m14,4,0.05,-18.85016105524571,0.492,1477,0.0,0.1353227791153301,0.9625,4.750199794769287,5.656309127807617,6.386379718780518
612,25,,d4-c1-n0.1-m12,4,0.1,2.082313981868797,0.28,841,0.3751,0.6128551220416582,0.0,4.062835693359375,4.823265075683594,5.411104202270508
640,10,,d4-c1-n0.2-m10,4,0.2,32.54341939091398,0.128,384,0.3787,0.5889038820836787,0.05,2.809124231338501,3.3488595485687256,3.864210605621338
667,250,,d5-c1-n0.01-m7,5,0.01,-13.523752961154,0.955,2865,0.0,-0.2577252811283637,0.8125,5.239931106567383,6.334175109863281,7.053399085998535
695,100,,d5-c1-n0.05-m5,5,0.05,-28.646174109828085,0.738,2213,0.4105,0.066806633697817,1.0,4.470447063446045,5.697866439819336,6.5555739402771
723,50,,d5-c1-n0.1-m3,5,0.1,-39.1042194433172,0.493,1478,0.5827,-0.103415331339716,1.0,3.285853147506714,4.410161018371582,5.445793151855469
751,25,,d5-c1-n0.2-m1,5,0.2,-19.136262533696787,0.296,889,0.2216,0.2605230917544131,1.0,3.0959651470184326,4.062320232391357,4.996619701385498
764,10,,d5-c1-n0.2-m14,5,0.2,19.863413883002544,0.131,392,0.6529,0.7664604301905256,1.0,2.1776933670043945,3.010074615478516,3.850067138671875
791,250,,d6-c1-n0.01-m11,6,0.01,13.844805645269425,0.956,2869,0.0,0.3718064156995055,0.1,4.933191299438477,6.050412654876709,6.729808330535889
819,100,,d6-c1-n0.05-m9,6,0.05,18.013705493536783,0.764,2292,0.0,-0.5216335264790695,0.1875,4.543164253234863,5.629480838775635,6.370862483978272
847,50,,d6-c1-n0.1-m7,6,0.1,-52.04537163029244,0.489,1466,0.0,-0.0881522071288914,0.25,3.912788391113281,4.791064739227295,5.546769618988037
875,25,,d6-c1-n0.2-m5,6,0.2,-49.26458148457658,0.283,849,0.7056,-0.2816140380307843,1.0,2.613395929336548,3.5139729976654053,4.369908809661865
308,250,,d2-c1-n0.01-m8,2,0.01,-4.802158035650685,0.931,2793,0.0,0.0474039293642512,0.025,5.605103492736816,6.302281379699707,6.916026592254639
336,100,,d2-c1-n0.05-m6,2,0.05,-2.880567788146728,0.654,1962,0.0,0.0331472227281087,0.0,5.167985916137695,5.820738315582275,6.389867305755615
364,50,,d2-c1-n0.1-m4,2,0.1,-1.095170415248552,0.48,1439,0.0989,-0.0242979890069664,0.0375,4.9344801902771,5.5216383934021,6.030949592590332
392,25,,d2-c1-n0.2-m2,2,0.2,0.5863070446801962,0.274,822,0.1079,0.1109859586556208,0.025,3.96562385559082,4.599921226501465,5.292073726654053
420,10,,d3-c1-n0.01-m0,3,0.01,1.2257813837761642,0.116,349,0.4076,0.110343026275364,0.0125,2.600231647491455,3.089405059814453,3.638815402984619
432,250,,d3-c1-n0.01-m12,3,0.01,-15.026763600360248,0.954,2863,0.0,-0.072138714379695,0.9125,5.901814937591553,6.796080112457275,7.336239814758301
460,100,,d3-c1-n0.05-m10,3,0.05,-13.787515224982826,0.701,2103,0.0,-0.0825880961326363,0.75,5.581020832061768,6.392224311828613,6.918638706207275
488,50,,d3-c1-n0.1-m8,3,0.1,25.65230615275553,0.447,1342,0.3327,0.116328956373256,0.3125,4.030900478363037,4.824862480163574,5.569895267486572
516,25,,d3-c1-n0.2-m6,3,0.2,-35.603562663735204,0.283,850,0.2059,0.1212521805477007,0.0,4.113227844238281,4.644068717956543,5.174540519714356
544,10,,d4-c1-n0.01-m4,4,0.01,-16.875471101588957,0.119,358,0.51,0.5344261981994003,0.8,3.3185455799102783,4.003886699676514,4.40377950668335
571,250,,d4-c1-n0.05-m1,4,0.05,-39.90075492062513,0.959,2877,0.0,-0.2101136058413417,0.525,5.653768062591553,6.611363887786865,7.239856719970703
584,100,,d4-c1-n0.05-m14,4,0.05,-18.85016105524571,0.713,2138,0.0,0.0258463828150184,0.6375,5.119798183441162,6.144814968109131,6.900360107421875
