instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,t_auto,ent_t2,wspread_t2,ent_t4,wspread_t4,ent_auto,wspread_auto,ent_t8,wspread_t8,ent_t16,wspread_t16,ent_t32,wspread_t32,ent_t64,wspread_t64,ent_t128,wspread_t128,mu_kappa_plus,mu_frac,mu_ent_t2,mu_ent_t4,mu_ent_t8,mu_ent_t16,mu_ent_t32,mu_ent_t64,mu_ent_t128,mu_ent_auto,mu_wspread_t2,mu_wspread_t4,mu_wspread_t8,mu_wspread_t16,mu_wspread_t32,mu_wspread_t64,mu_wspread_t128,mu_wspread_auto,sd_kappa_plus,sd_frac,sd_ent_t2,sd_ent_t4,sd_ent_t8,sd_ent_t16,sd_ent_t32,sd_ent_t64,sd_ent_t128,sd_ent_auto,sd_wspread_t2,sd_wspread_t4,sd_wspread_t8,sd_wspread_t16,sd_wspread_t32,sd_wspread_t64,sd_wspread_t128,sd_wspread_auto,z_plus,z_frac,S_diff
167,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.085562448038278,0.9875,1,6.530128002166748,0.7069112062454224,7.336472511291504,0.9396287798881532,7.554157257080078,1.0987104177474976,7.584306240081787,1.154688596725464,7.592918395996094,1.1706427335739136,7.593437194824219,1.1748594045639038,7.593432903289795,1.1751402616500854,7.593432903289795,1.175141453742981,0.10307559745691662,0.9845833333333334,6.5884238084157305,7.3631558577219645,7.586440722147624,7.593521912892659,7.593982807795206,7.593981409072876,7.593981583913167,7.499821774164835,0.7218379120031992,0.951287712653478,1.1507926344871522,1.1634159644444784,1.1666137456893921,1.1668194572130839,1.1668203075726826,1.0748205562432607,0.0729677896994548,0.019332429130659076,0.22224460106668986,0.05611323320058187,0.0023746510630121634,0.0006621228856503066,0.0006328443386471162,0.0006325617443121128,0.0006326533994349717,0.23886004501335753,0.06498323138638587,0.0414496439519679,0.005577086256512363,0.007071399596794457,0.007772142780186858,0.007826975686112878,0.007827255356561938,0.09554937232369816,-0.24001205861892058,0.1508691249792904,-0.390881183598211
231,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2602487623262995,1.0,1,7.272131443023682,1.194344162940979,7.554843425750732,1.3921252489089966,7.594254970550537,1.468755125999451,7.597783088684082,1.4886749982833862,7.59768533706665,1.491310715675354,7.597680568695068,1.4913681745529177,7.597680568695068,1.491368293762207,7.597680568695068,1.491368293762207,0.2888645288180819,1.0,7.261055564880371,7.543686564763387,7.598183250427246,7.598578580220541,7.59857652982076,7.598576418558756,7.598576498031616,7.566277122497558,1.0604363679885864,1.2267317255338033,1.306274457772573,1.3101527214050293,1.310331658522288,1.3103320598602295,1.3103320558865865,1.2723702510197958,0.036398824889933575,0.0,0.08224470612942905,0.017135132226578587,0.0002671239359308475,0.00021311370570180208,0.00021330472803268504,0.00021342637601588554,0.00021353311999278488,0.08600045179236539,0.04596000088110804,0.018551884607954486,0.010914391851839352,0.011527111810909188,0.011561573246612295,0.011561638331946974,0.011561625934022312,0.06151026209657907,-0.7861728113012881,0.0,-0.7861728113012881
295,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5158038089394601,0.0,1,7.0047287940979,1.051630616188049,7.511368751525879,1.2618664503097534,7.598616123199463,1.366245150566101,7.60089111328125,1.3843746185302734,7.600895881652832,1.3848247528076172,7.600895881652832,1.3848251104354858,7.600895881652832,1.3848251104354858,7.600895881652832,1.3848251104354858,0.4403097779431379,1.0,7.422912724812826,7.574405018488566,7.600260670979818,7.60026528040568,7.600265153249105,7.600265200932821,7.600265216827393,7.584985478719076,1.2756821473439535,1.4022701819737753,1.4515195568402608,1.4522100289662678,1.4522134780883789,1.4522134820620218,1.452213474114736,1.4295558333396912,0.03220084053120525,0.0,0.042862761925491794,0.008366964102597666,5.6241520468225686e-05,5.3225429701332736e-05,5.311501178254995e-05,5.3331789474364796e-05,5.3354147929997236e-05,0.05148956989064449,0.035866186952500316,0.015285040741980801,0.013259049927531023,0.013386073729952767,0.013386800366060072,0.013386802938062312,0.013386841153958242,0.04629096860565518,2.3444739252431095,-1000.0,1002.3444739252432
404,colosseum,,d2-c1-n0.2-m14,2,0.2,14.0,,2.4139725477943967,3000,0.0191280393650998,0.0,2,5.755431652069092,0.3801240026950836,5.755431652069092,0.3801240026950836,6.585200786590576,0.539577066898346,7.230922222137451,0.7477254271507263,7.611530303955078,0.974737823009491,7.795678615570068,1.1668857336044312,7.905663967132568,1.3250771760940552,7.973113536834717,1.4846599102020264,0.00745966836540488,0.0175,4.7184529304504395,5.405885696411133,6.129505825042725,6.757111072540283,7.420674180984497,7.867435391743978,7.995563507080078,5.94357164700826,0.11357763136426605,0.16290358006954186,0.23548698971668877,0.32413673599561055,0.4590859125057856,0.618761396408081,0.7389630575974783,0.21684303556879359,0.029911808688745024,0.07424911470504386,0.213340304236494,0.19421191277486807,0.04837636384812571,0.03660504308152141,0.020322182664204366,0.0061370420124274945,0.0013069541078949958,0.3525321548433269,0.016450531875050405,0.01950430495913267,0.007498285608818061,0.011041957355698153,0.009984528324740862,0.007428415598367628,0.004142533979046067,0.03142864242822728,0.39009245883835175,-0.2356930458971681,0.6257855047355199
543,colosseum,,d4-c1-n0.01-m3,4,0.01,3.0,,5.992532678039441,3000,0.132473782589644,0.0125,1,6.455811500549316,0.910430073738098,7.070481300354004,1.141071319580078,7.436994075775146,1.3498820066452026,7.706416606903076,1.577204942703247,7.882595062255859,1.8518123626708984,7.96640157699585,2.145106077194214,7.978734493255615,2.391258001327514,7.966493129730225,2.511193990707397,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,2.1485739604719356,-32.63937416951143,34.78794812998336
667,colosseum,,d5-c1-n0.01-m7,5,0.01,7.0,,-13.523752961154,3000,-0.480823931663959,0.85,1,7.110153198242188,1.208057165145874,7.591135501861572,1.449697494506836,7.849253177642822,1.6690021753311155,7.959622383117676,1.89107882976532,7.97969913482666,2.089148998260498,7.97015380859375,2.22024154663086,7.961883544921875,2.2725327014923096,7.960524082183838,2.279695987701416,0.15121377023799723,1.0,7.528799978892009,7.9228909333546955,8.00171496073405,8.00295877456665,8.002961540222168,8.002961349487304,8.002961540222168,7.9534319877624515,1.0121387223402658,1.2022242347399394,1.3039064486821492,1.3100288788477579,1.3105241457621257,1.3105271935462952,1.3105271935462952,1.261769046386083,0.061370690979241846,0.0,0.1152943632729713,0.02374175180234136,0.0004600756957061345,0.0003236991081926892,0.00032625752584404077,0.0003261076114777571,0.00032609637858624325,0.1256946883740975,0.052552074113906694,0.0227854516299719,0.008995479525143674,0.010052980767564135,0.010147355368281062,0.010148005627540346,0.010148024406148872,0.07299298160706069,-10.298689680970645,-150.00000000000003,139.70131031902937
791,colosseum,,d6-c1-n0.01-m11,6,0.01,11.0,,13.844805645269425,3000,0.0516230651430884,0.1,1,7.005906105041504,1.507586121559143,7.397393226623535,1.7820967435836792,7.6435465812683105,2.089593410491944,7.799596309661865,2.4492130279541016,7.894996643066406,2.829613447189331,7.942162990570068,3.1672048568725586,7.9516282081604,3.373647689819336,7.950859069824219,3.427300214767456,0.2241901802541967,1.0,7.781835110982259,7.96975679397583,8.005357042948406,8.005385208129884,8.005385144551594,8.00538501739502,8.005385080973307,7.987244129180908,1.2500988721847535,1.3894911289215088,1.4476956923802693,1.449016014734904,1.4490297238032024,1.4490297238032024,1.4490297238032024,1.422569994131724,0.07050366417352924,0.0,0.05458504258025387,0.010910686843674106,7.363100635980363e-05,7.857313694211739e-05,7.863599006767263e-05,7.859237326050944e-05,7.83468698292855e-05,0.05570520080560021,0.03801235010157325,0.012972275386232454,0.009663893336470905,0.009868587559645252,0.009870764413916851,0.009870752377890772,0.009870799036498361,0.048873924206392486,-2.4476332845108923,-900.0,897.5523667154891
4,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.1544918259495402,0.0125,4,4.72995138168335,0.2835012674331665,5.383716106414795,0.3926247060298919,5.383716106414795,0.3926247060298919,6.026219844818115,0.5343430638313293,6.635650634765625,0.7144522070884705,7.154830932617188,0.9277485013008118,7.4856276512146,1.1414330005645752,7.589483737945557,1.2922662496566772,-0.005977246090684373,0.004166666666666667,4.669156853357951,5.357025369008382,6.057370313008627,6.749711227416992,7.316938241322835,7.566555706659953,7.595163520177206,5.660355265935262,0.13643090079228076,0.19477934489647544,0.2784032126267751,0.39689425428708397,0.5518732090791066,0.6993316213289896,0.7721735060214996,0.22767604688803353,0.02826436714094643,0.016522363806281668,0.09619163014580637,0.06773193668738947,0.045198629542724834,0.02920393579427152,0.012949905155024697,0.002504406837886986,0.0008928363930547317,0.08926540042406504,0.011293233747492038,0.011656825762030068,0.011664832029558987,0.0112423137146807,0.009713677137615133,0.006314594975667167,0.004213347306011526,0.007157369922485402,5.67743375395637,0.5043668951391247,5.173066858817245
68,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.096039559321521,1.0,1,4.901240825653076,0.3073913753032684,6.070061206817627,0.4634185433387756,7.089839458465576,0.6774290800094604,7.54677677154541,0.880148708820343,7.593469142913818,0.9774101376533508,7.591525554656982,0.9947298169136048,7.591835021972656,0.9967535138130188,7.591825008392334,0.9970750212669371,-0.01156080209928355,0.995,5.1686320304870605,6.227100769678752,7.531568145751953,7.589186414082845,7.590623235702514,7.591772079467773,7.591827646891276,6.956223996480306,0.33722349603970847,0.48830176492532096,0.8724543193976084,0.975250635544459,0.9959937512874604,0.9991088291009267,0.9996510068575541,0.6520294060309728,0.03955325840848126,0.010170952554312156,0.30069388702915845,0.25233246199745163,0.0071425432580279075,0.003252121645372905,0.0011712480738223332,0.0010017532827617105,0.000998377174299341,0.5057585800912503,0.042519810856234394,0.05418003122441466,0.011110008557179363,0.005495595031110267,0.00524670316975197,0.0054793187999186335,0.005559338456662759,0.09155093194290902,-2.135822954199975,0.49159604012508795,-2.627418994325063
132,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0435866402509652,1.0,1,6.793763637542725,0.8569345474243164,7.437947273254394,1.111861228942871,7.57600736618042,1.266113519668579,7.588925361633301,1.3152875900268557,7.591136455535889,1.326266527175903,7.591194152832031,1.327993392944336,7.591192722320557,1.3280540704727173,7.591192722320557,1.3280540704727173,0.10307559745691662,0.9845833333333334,6.5884238084157305,7.3631558577219645,7.586440722147624,7.593521912892659,7.593982807795206,7.593981409072876,7.593981583913167,7.499821774164835,0.7218379120031992,0.951287712653478,1.1507926344871522,1.1634159644444784,1.1666137456893921,1.1668194572130839,1.1668203075726826,1.0748205562432607,0.0729677896994548,0.019332429130659076,0.22224460106668986,0.05611323320058187,0.0023746510630121634,0.0006621228856503066,0.0006328443386471162,0.0006325617443121128,0.0006326533994349717,0.23886004501335753,0.06498323138638587,0.0414496439519679,0.005577086256512363,0.007071399596794457,0.007772142780186858,0.007826975686112878,0.007827255356561938,0.09554937232369816,-0.8152769523508796,0.7974510891762443,-1.612728041527124
196,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4483129657634856,0.0,1,6.649122714996338,0.9135966300964355,7.356436252593994,1.1487157344818115,7.581462383270264,1.3126170635223389,7.600724697113037,1.368658423423767,7.600884914398193,1.3735820055007937,7.600884914398193,1.37361741065979,7.600884914398193,1.37361741065979,7.600884914398193,1.37361741065979,0.2888645288180819,1.0,7.261055564880371,7.543686564763387,7.598183250427246,7.598578580220541,7.59857652982076,7.598576418558756,7.598576498031616,7.566277122497558,1.0604363679885864,1.2267317255338033,1.306274457772573,1.3101527214050293,1.310331658522288,1.3103320598602295,1.3103320558865865,1.2723702510197958,0.036398824889933575,0.0,0.08224470612942905,0.017135132226578587,0.0002671239359308475,0.00021311370570180208,0.00021330472803268504,0.00021342637601588554,0.00021353311999278488,0.08600045179236539,0.04596000088110804,0.018551884607954486,0.010914391851839352,0.011527111810909188,0.011561573246612295,0.011561638331946974,0.011561625934022312,0.06151026209657907,4.380592984184515,-1000.0,1004.3805929841845
260,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4331177489396529,1.0,1,7.436771392822266,1.2717255353927612,7.579379558563232,1.3965511322021484,7.598939418792725,1.431548833847046,7.600266933441162,1.438635230064392,7.600277900695801,1.4391063451766968,7.600276947021484,1.4391082525253296,7.600276470184326,1.4391082525253296,7.60027551651001,1.4391080141067505,0.4403097779431379,1.0,7.422912724812826,7.574405018488566,7.600260670979818,7.60026528040568,7.600265153249105,7.600265200932821,7.600265216827393,7.584985478719076,1.2756821473439535,1.4022701819737753,1.4515195568402608,1.4522100289662678,1.4522134780883789,1.4522134820620218,1.452213474114736,1.4295558333396912,0.03220084053120525,0.0,0.042862761925491794,0.008366964102597666,5.6241520468225686e-05,5.3225429701332736e-05,5.311501178254995e-05,5.3331789474364796e-05,5.3354147929997236e-05,0.05148956989064449,0.035866186952500316,0.015285040741980801,0.013259049927531023,0.013386073729952767,0.013386800366060072,0.013386802938062312,0.013386841153958242,0.04629096860565518,-0.2233491078133619,0.0,-0.2233491078133619
339,colosseum,,d2-c1-n0.05-m9,2,0.05,9.0,,-11.98291658411206,3000,-0.14994300822615,0.0,5,5.003781795501709,0.2029665559530258,5.764642238616943,0.2926291525363922,6.009420394897461,0.3291898369789123,6.519223213195801,0.4211238026618957,7.178497314453125,0.5937547087669373,7.606837749481201,0.7845540046691895,7.839421272277832,0.9642373323440552,7.941121578216553,1.1225790977478027,0.00745966836540488,0.0175,4.7184529304504395,5.405885696411133,6.129505825042725,6.757111072540283,7.420674180984497,7.867435391743978,7.995563507080078,5.94357164700826,0.11357763136426605,0.16290358006954186,0.23548698971668877,0.32413673599561055,0.4590859125057856,0.618761396408081,0.7389630575974783,0.21684303556879359,0.029911808688745024,0.07424911470504386,0.213340304236494,0.19421191277486807,0.04837636384812571,0.03660504308152141,0.020322182664204366,0.0061370420124274945,0.0013069541078949958,0.3525321548433269,0.016450531875050405,0.01950430495913267,0.007498285608818061,0.011041957355698153,0.009984528324740862,0.007428415598367628,0.004142533979046067,0.03142864242822728,-5.262225304709879,-0.2356930458971681,-5.02653225881271
463,colosseum,,d3-c1-n0.05-m13,3,0.05,13.0,,1.5260272664429309,3000,-0.0461241952407277,0.2875,1,5.429996490478516,0.4980769157409668,6.433816432952881,0.6918932795524597,7.17540979385376,0.925203800201416,7.551072120666504,1.1395257711410522,7.755904674530029,1.3138710260391235,7.898707866668701,1.496090292930603,7.976266384124756,1.700885772705078,7.992025852203369,1.8778098821640012,-0.13339043664545883,0.9383333333333332,5.136056645711263,6.189835246404012,7.822046756744385,7.993940289815267,7.996312808990479,7.9971816380818685,7.997324577967325,7.012419668833415,0.2902417947848638,0.4188876370588938,0.7961489280064901,0.9460454225540161,0.9918826321760813,0.9971494396527608,0.9980318148930868,0.5658234606186548,0.05156161832448258,0.051688445539586986,0.3203776561509491,0.2930968534743693,0.01878286628091085,0.003053160831848788,0.0011357725128522994,0.0009340775530700714,0.0009344729853804281,0.5049236650735075,0.04019742336922137,0.05218424040213493,0.013666652405024439,0.006424069327017411,0.004524623152588631,0.004497207239933444,0.004565322159608477,0.07619648033971005,1.6924651366750296,-12.591466555806463,14.283931692481492
602,colosseum,,d4-c1-n0.1-m2,4,0.1,2.0,,29.480145418186098,3000,-0.1971083832069379,0.0375,1,6.332345485687256,0.8983384966850281,7.037243843078613,1.1654599905014038,7.443080902099609,1.422778606414795,7.693740367889404,1.6786590814590454,7.860603332519531,1.9596985578536987,7.961495399475098,2.28701114654541,7.977107524871826,2.6054017543792725,7.960801601409912,2.7670986652374268,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,-0.9881784054685707,-31.797067739330483,30.808889333861913
726,colosseum,,d5-c1-n0.1-m6,5,0.1,6.0,,-27.36501286887357,3000,-0.1818523523548263,1.0,1,6.9824395179748535,1.260034441947937,7.477477550506592,1.5180050134658811,7.790217876434326,1.7827367782592771,7.953510284423828,2.094696044921875,7.978610515594482,2.391420364379883,7.96184778213501,2.546013355255127,7.96056318283081,2.578796148300171,7.961236476898193,2.5831336975097656,0.15121377023799723,1.0,7.528799978892009,7.9228909333546955,8.00171496073405,8.00295877456665,8.002961540222168,8.002961349487304,8.002961540222168,7.9534319877624515,1.0121387223402658,1.2022242347399394,1.3039064486821492,1.3100288788477579,1.3105241457621257,1.3105271935462952,1.3105271935462952,1.261769046386083,0.061370690979241846,0.0,0.1152943632729713,0.02374175180234136,0.0004600756957061345,0.0003236991081926892,0.00032625752584404077,0.0003261076114777571,0.00032609637858624325,0.1256946883740975,0.052552074113906694,0.0227854516299719,0.008995479525143674,0.010052980767564135,0.010147355368281062,0.010148005627540346,0.010148024406148872,0.07299298160706069,-5.4271202959973275,0.0,-5.4271202959973275
850,colosseum,,d6-c1-n0.1-m10,6,0.1,10.0,,36.32813350240218,3000,0.7131301209374508,0.0,1,6.97972583770752,1.4556783437728882,7.366687774658203,1.7205711603164673,7.612078189849853,1.97554612159729,7.81483793258667,2.2961175441741943,7.957202434539795,2.7598581314086914,7.9825029373168945,3.3519628047943115,7.930920600891113,3.830345869064331,7.903256416320801,3.994792222976685,0.2241901802541967,1.0,7.781835110982259,7.96975679397583,8.005357042948406,8.005385208129884,8.005385144551594,8.00538501739502,8.005385080973307,7.987244129180908,1.2500988721847535,1.3894911289215088,1.4476956923802693,1.449016014734904,1.4490297238032024,1.4490297238032024,1.4490297238032024,1.422569994131724,0.07050366417352924,0.0,0.05458504258025387,0.010910686843674106,7.363100635980363e-05,7.857313694211739e-05,7.863599006767263e-05,7.859237326050944e-05,7.83468698292855e-05,0.05570520080560021,0.03801235010157325,0.012972275386232454,0.009663893336470905,0.009868587559645252,0.009870764413916851,0.009870752377890772,0.009870799036498361,0.048873924206392486,6.9349578694213125,-1000.0,1006.9349578694213
40,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0609096673847712,0.0,5,4.774235725402832,0.2775201499462127,5.396697998046875,0.3752321898937225,5.602665901184082,0.4144529402256012,6.03554105758667,0.5116181969642639,6.641890048980713,0.6913873553276062,7.15548849105835,0.9063428044319152,7.485940456390381,1.124359130859375,7.590046882629394,1.2799557447433472,-0.005977246090684373,0.004166666666666667,4.669156853357951,5.357025369008382,6.057370313008627,6.749711227416992,7.316938241322835,7.566555706659953,7.595163520177206,5.660355265935262,0.13643090079228076,0.19477934489647544,0.2784032126267751,0.39689425428708397,0.5518732090791066,0.6993316213289896,0.7721735060214996,0.22767604688803353,0.02826436714094643,0.016522363806281668,0.09619163014580637,0.06773193668738947,0.045198629542724834,0.02920393579427152,0.012949905155024697,0.002504406837886986,0.0008928363930547317,0.08926540042406504,0.011293233747492038,0.011656825762030068,0.011664832029558987,0.0112423137146807,0.009713677137615133,0.006314594975667167,0.004213347306011526,0.007157369922485402,2.3664748317876496,-0.2521834475695623,2.618658279357212
104,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0413014825113992,1.0,1,5.1630682945251465,0.3250993192195892,6.234752178192139,0.4739762246608734,7.111372470855713,0.6699819564819336,7.536572456359863,0.8659626841545105,7.592134952545166,0.9729270935058594,7.590636730194092,0.9951236844062804,7.590965270996094,0.9977901577949524,7.590898036956787,0.9982233047485352,-0.01156080209928355,0.995,5.1686320304870605,6.227100769678752,7.531568145751953,7.589186414082845,7.590623235702514,7.591772079467773,7.591827646891276,6.956223996480306,0.33722349603970847,0.48830176492532096,0.8724543193976084,0.975250635544459,0.9959937512874604,0.9991088291009267,0.9996510068575541,0.6520294060309728,0.03955325840848126,0.010170952554312156,0.30069388702915845,0.25233246199745163,0.0071425432580279075,0.003252121645372905,0.0011712480738223332,0.0010017532827617105,0.000998377174299341,0.5057585800912503,0.042519810856234394,0.05418003122441466,0.011110008557179363,0.005495595031110267,0.00524670316975197,0.0054793187999186335,0.005559338456662759,0.09155093194290902,-0.7519148006713517,0.49159604012508795,-1.2435108407964397
168,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0180921200671144,1.0,1,6.801312446594238,0.8675554394721985,7.434625148773193,1.1181015968322754,7.572105407714844,1.2682654857635498,7.588467597961426,1.3182636499404907,7.590794563293457,1.3310812711715698,7.590582370758057,1.33342707157135,7.590562343597412,1.3335262537002563,7.590564250946045,1.333526611328125,0.10307559745691662,0.9845833333333334,6.5884238084157305,7.3631558577219645,7.586440722147624,7.593521912892659,7.593982807795206,7.593981409072876,7.593981583913167,7.499821774164835,0.7218379120031992,0.951287712653478,1.1507926344871522,1.1634159644444784,1.1666137456893921,1.1668194572130839,1.1668203075726826,1.0748205562432607,0.0729677896994548,0.019332429130659076,0.22224460106668986,0.05611323320058187,0.0023746510630121634,0.0006621228856503066,0.0006328443386471162,0.0006325617443121128,0.0006326533994349717,0.23886004501335753,0.06498323138638587,0.0414496439519679,0.005577086256512363,0.007071399596794457,0.007772142780186858,0.007826975686112878,0.007827255356561938,0.09554937232369816,-1.1646711205017792,0.7974510891762443,-1.9621222096780235
232,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3899758605002197,0.0,1,6.630642890930176,0.9269508719444276,7.349420070648193,1.1638861894607544,7.580730438232422,1.3287038803100586,7.600703716278076,1.384621500968933,7.600882053375244,1.3894847631454468,7.600882053375244,1.389519453048706,7.600882053375244,1.3895195722579956,7.60088300704956,1.3895195722579956,0.2888645288180819,1.0,7.261055564880371,7.543686564763387,7.598183250427246,7.598578580220541,7.59857652982076,7.598576418558756,7.598576498031616,7.566277122497558,1.0604363679885864,1.2267317255338033,1.306274457772573,1.3101527214050293,1.310331658522288,1.3103320598602295,1.3103320558865865,1.2723702510197958,0.036398824889933575,0.0,0.08224470612942905,0.017135132226578587,0.0002671239359308475,0.00021311370570180208,0.00021330472803268504,0.00021342637601588554,0.00021353311999278488,0.08600045179236539,0.04596000088110804,0.018551884607954486,0.010914391851839352,0.011527111810909188,0.011561573246612295,0.011561638331946974,0.011561625934022312,0.06151026209657907,2.777873516188735,-1000.0,1002.7778735161887
296,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4804903623967672,1.0,1,7.418753147125244,1.2844454050064087,7.572446346282959,1.411471962928772,7.598440647125244,1.452505350112915,7.600261211395264,1.461672067642212,7.600279331207275,1.4622684717178345,7.600280284881592,1.4622710943222046,7.600280284881592,1.4622710943222046,7.600280284881592,1.4622710943222046,0.4403097779431379,1.0,7.422912724812826,7.574405018488566,7.600260670979818,7.60026528040568,7.600265153249105,7.600265200932821,7.600265216827393,7.584985478719076,1.2756821473439535,1.4022701819737753,1.4515195568402608,1.4522100289662678,1.4522134780883789,1.4522134820620218,1.452213474114736,1.4295558333396912,0.03220084053120525,0.0,0.042862761925491794,0.008366964102597666,5.6241520468225686e-05,5.3225429701332736e-05,5.311501178254995e-05,5.3331789474364796e-05,5.3354147929997236e-05,0.05148956989064449,0.035866186952500316,0.015285040741980801,0.013259049927531023,0.013386073729952767,0.013386800366060072,0.013386802938062312,0.013386841153958242,0.04629096860565518,1.247811665496464,0.0,1.247811665496464
420,colosseum,,d3-c1-n0.01-m0,3,0.01,0.0,,1.2257813837761642,3000,-0.0405545273359771,0.025,1,5.093025207519531,0.4073549211025238,6.133450984954834,0.5928502082824707,6.968034267425537,0.8308085799217224,7.423686981201172,1.0642530918121338,7.66646671295166,1.2532529830932615,7.850730419158935,1.4479089975357056,7.96025800704956,1.680619239807129,7.989739418029785,1.880820870399475,-0.13339043664545883,0.9383333333333332,5.136056645711263,6.189835246404012,7.822046756744385,7.993940289815267,7.996312808990479,7.9971816380818685,7.997324577967325,7.012419668833415,0.2902417947848638,0.4188876370588938,0.7961489280064901,0.9460454225540161,0.9918826321760813,0.9971494396527608,0.9980318148930868,0.5658234606186548,0.05156161832448258,0.051688445539586986,0.3203776561509491,0.2930968534743693,0.01878286628091085,0.003053160831848788,0.0011357725128522994,0.0009340775530700714,0.0009344729853804281,0.5049236650735075,0.04019742336922137,0.05218424040213493,0.013666652405024439,0.006424069327017411,0.004524623152588631,0.004497207239933444,0.004565322159608477,0.07619648033971005,1.800484785509558,-17.66997099252738,19.470455778036936
544,colosseum,,d4-c1-n0.01-m4,4,0.01,4.0,,-16.875471101588957,3000,-0.1570355094008618,0.35,1,6.514384746551514,0.841749370098114,7.31519079208374,1.1130863428115845,7.679843425750732,1.3340164422988892,7.894237041473389,1.5309256315231323,7.989909648895264,1.7486755847930908,7.991279125213623,1.918961882591248,7.980790138244629,1.981107711791992,7.978794097900391,1.9902619123458865,-0.09327934569536739,0.98125,6.623758840560913,7.607644446690878,7.987826379140218,7.996613852183024,7.997879552841186,7.997888708114624,7.997888644536336,7.862358967463176,0.6488878508408864,0.8850186705589295,1.1458001971244811,1.1625288685162862,1.1670963724454244,1.167632790406545,1.1676392873128256,1.0391868809858957,0.10507114599649368,0.029680409770384428,0.2833542440887241,0.09981276393037414,0.004317434154063882,0.0006733622908757165,0.0005800111668616397,0.0005827193633471459,0.0005827837140186508,0.3368333254991482,0.06716674922429508,0.05286233710315227,0.0048018531717315014,0.004784261946243383,0.005479753579451938,0.0055938599564309965,0.005595472211453702,0.10755941764647378,-0.6067904094966473,-21.268237362068735,20.66144695257209
668,colosseum,,d5-c1-n0.01-m8,5,0.01,8.0,,-28.42240351450837,3000,-0.2975214804723327,1.0,1,7.22576379776001,1.227277398109436,7.6815080642700195,1.469434142112732,7.912521362304687,1.6841516494750977,7.995427131652832,1.8866506814956665,7.992988586425781,2.02506685256958,7.984039306640625,2.070709466934204,7.983156681060791,2.0758767127990723,7.983126163482666,2.0762054920196533,0.15121377023799723,1.0,7.528799978892009,7.9228909333546955,8.00171496073405,8.00295877456665,8.002961540222168,8.002961349487304,8.002961540222168,7.9534319877624515,1.0121387223402658,1.2022242347399394,1.3039064486821492,1.3100288788477579,1.3105241457621257,1.3105271935462952,1.3105271935462952,1.261769046386083,0.061370690979241846,0.0,0.1152943632729713,0.02374175180234136,0.0004600756957061345,0.0003236991081926892,0.00032625752584404077,0.0003261076114777571,0.00032609637858624325,0.1256946883740975,0.052552074113906694,0.0227854516299719,0.008995479525143674,0.010052980767564135,0.010147355368281062,0.010148005627540346,0.010148024406148872,0.07299298160706069,-7.311882000189816,0.0,-7.311882000189816
