anchor,mix_ent,V,absorbed,dim,dataset,seed,ks_true
1225,2.1428242,2.7654550156704123,1.0,6,plane,3,0.0
1707,2.0544167,2.451193878328026,1.0,6,plane,3,0.0
1366,0.6227582,1.5512408707556147,1.0,6,plane,3,0.0
224,1.4474986,1.9497260014289126,0.99999994,6,plane,3,0.0
1166,0.9927268,2.1276210330832157,0.9999999,6,plane,3,0.0
168,2.0948048,2.2124461025469255,1.0,6,plane,3,0.0
636,1.6070611,2.0333210494400804,1.0,6,plane,3,0.0
356,1.9740168,2.0805839275838416,0.9999999,6,plane,3,0.0
652,2.0635073,2.535755805259668,0.9999999,6,plane,3,0.0
565,2.0367773,2.553800293205634,1.0000001,6,plane,3,0.0
1298,1.4795529,2.1018986821947347,1.0,6,plane,3,0.0
352,2.0626132,2.6749821641591245,1.0000001,6,plane,3,0.0
1589,1.193841,1.8663840449252997,1.0,6,plane,3,0.0
1390,1.7633861,2.144441657967394,1.0,6,plane,3,0.0
903,1.7405286,1.556864819574622,1.0,6,sphere,1,30.0
540,1.8224318,1.6411628450891738,1.0,6,sphere,1,30.0
766,1.8232319,1.4912768073178375,0.9999999,6,sphere,1,30.0
900,1.8208338,1.5362764662445472,1.0000001,6,sphere,1,30.0
248,1.6008326,0.9437256367603515,0.99999994,6,sphere,1,30.0
835,1.7678602,1.709002688575566,0.99999994,6,sphere,1,30.0
526,1.7487694,1.8416893700447106,0.99999994,6,sphere,1,30.0
1660,1.9837652,1.9084450778534916,1.0000001,6,sphere,1,30.0
54,0.12865286,0.61097646242478,1.0,6,sphere,1,30.0
246,1.9887879,2.1007007643418287,1.0,6,sphere,1,30.0
1632,1.6492474,1.6242333125455355,1.0000001,6,sphere,1,30.0
68,1.8679434,1.4766855533650673,1.0,6,sphere,1,30.0
1804,1.4413759,1.6850101040852588,1.0,6,sphere,1,30.0
809,1.7296847,1.801839749652006,1.0,6,sphere,1,30.0
169,1.8405467,1.8171382301902363,1.0000001,6,sphere,1,30.0
656,0.9099334,1.1735483906792645,0.99999994,6,sphere,1,30.0
1006,1.4950436,0.9870890918817842,1.0000001,6,sphere,1,30.0
283,1.7422019,1.1063303626587486,1.0,6,sphere,1,30.0
615,1.377571,1.5372591211131674,1.0,6,sphere,1,30.0
1565,1.3669306,1.6235540056190174,0.99999994,6,sphere,1,30.0
1714,1.7351192,1.6590106103321267,1.0000001,6,sphere,1,30.0
1967,1.5923333,1.5593203826986517,1.0,6,sphere,1,30.0
267,1.1206651,1.071613153093605,1.0000001,6,sphere,1,30.0
805,0.5973988,1.0713937156632245,0.99999994,6,sphere,1,30.0
1617,1.2714576,1.6976220374245634,1.0,6,sphere,1,30.0
1622,2.136077,1.9710415275046904,0.99999994,6,sphere,1,30.0
509,1.9515306,1.2447895136217366,0.99999994,6,sphere,1,30.0
492,0.8679104,0.9809718048994438,1.0,6,sphere,1,30.0
1492,1.6527202,1.5697144207117146,0.99999994,6,sphere,1,30.0
407,1.7605513,1.4273292667905637,0.9999999,6,sphere,1,30.0
1005,1.0190907,0.9461490079281207,1.0,6,sphere,1,30.0
1069,1.9960096,1.9877668259498655,1.0,6,sphere,1,30.0
1947,0.92196894,1.1466599743245014,0.99999994,6,sphere,1,30.0
1865,1.5059595,1.4464951013216492,1.0,6,sphere,1,30.0
1273,1.6670445,1.553580584968687,0.99999994,6,sphere,1,30.0
1088,1.619158,1.6821162459918553,0.99999994,6,sphere,1,30.0
1712,2.0664787,1.5840955292301038,0.99999994,6,sphere,1,30.0
1481,1.7733008,1.473606110105941,0.99999994,6,sphere,1,30.0
604,1.6770723,1.522741705513754,1.0,6,sphere,1,30.0
928,0.59900475,1.1653653979504972,1.0000001,6,sphere,1,30.0
79,1.8935618,1.597450674643489,1.0000001,6,sphere,2,30.0
1642,1.726088,1.1224867409025419,0.9999999,6,sphere,2,30.0
1599,1.154094,1.1014507000000449,1.0,6,sphere,2,30.0
513,1.953683,1.4442960266316822,1.0,6,sphere,2,30.0
604,1.5990665,1.1200059514762077,1.0,6,sphere,2,30.0
1863,2.0145652,1.0336704667196388,1.0000001,6,sphere,2,30.0
296,2.1521726,1.517574506027281,1.0000001,6,sphere,2,30.0
437,0.23836309,0.8618623917692398,0.99999994,6,sphere,2,30.0
757,1.4716237,1.6986273048567835,0.99999994,6,sphere,2,30.0
812,0.68410134,1.5641987530461117,0.99999994,6,sphere,2,30.0
1879,1.215972,1.5994383416108986,1.0000001,6,sphere,2,30.0
180,0.90299976,1.5588189867148918,0.99999994,6,sphere,2,30.0
1435,1.7476012,1.5572831983947881,0.99999994,6,sphere,2,30.0
1928,1.8567792,1.477205510609253,1.0,6,sphere,2,30.0
1113,0.86289823,0.9737151186549577,1.0,6,sphere,2,30.0
1362,1.3096576,1.2245424105070692,0.9999999,6,sphere,2,30.0
108,2.1563234,1.6429425782325118,0.9999999,6,sphere,2,30.0
658,1.0138199,1.5265348932710923,0.99999994,6,sphere,2,30.0
585,1.3163081,1.5730503333145798,1.0000001,6,sphere,2,30.0
1300,2.2520661,2.0925397683802376,0.9999999,6,sphere,2,30.0
781,1.1093715,1.5055923449292163,1.0,6,sphere,2,30.0
1602,0.47494006,0.4674549030294281,1.0,6,sphere,2,30.0
214,1.3299687,1.4825787842485105,0.99999994,6,sphere,2,30.0
1102,1.9118448,1.1172104056200367,1.0000001,6,sphere,2,30.0
543,1.756991,1.977629757239119,1.0000001,6,sphere,2,30.0
1737,2.090274,1.7583820538875994,1.0,6,sphere,2,30.0
1958,0.9442875,1.036310106693798,0.99999994,6,sphere,2,30.0
886,1.2587091,1.5902446772994936,0.9999999,6,sphere,2,30.0
1347,1.7397559,1.6216832182473842,1.0,6,sphere,2,30.0
1329,1.9655094,1.112698339736959,1.0,6,sphere,2,30.0
1181,1.8923609,1.1590889950333105,1.0,6,sphere,2,30.0
1731,1.9353169,1.8222059548281986,0.9999999,6,sphere,2,30.0
858,0.24242245,0.4950125974566054,0.99999994,6,sphere,2,30.0
840,1.8051047,1.6883248956151533,1.0,6,sphere,2,30.0
1260,0.38126782,0.8987779996116103,1.0,6,sphere,2,30.0
1486,1.524577,1.5559683352598834,0.9999999,6,sphere,2,30.0
399,1.2446668,1.7280234340868135,0.99999994,6,sphere,2,30.0
515,1.7928733,1.5048191395541388,0.99999994,6,sphere,2,30.0
374,1.4877381,1.0467689142266097,1.0,6,sphere,2,30.0
370,1.5466244,1.557889649201577,1.0,6,sphere,2,30.0
1760,0.18069303,0.5767043959269245,1.0,6,sphere,3,30.0
1453,1.8325264,1.101516874922809,1.0,6,sphere,3,30.0
77,1.3027667,1.0410301617906774,1.0000001,6,sphere,3,30.0
944,1.8622619,1.8112596455093821,0.9999999,6,sphere,3,30.0
466,1.1604676,1.3703614670832838,0.99999994,6,sphere,3,30.0
895,1.7071991,1.5381845757095525,0.9999999,6,sphere,3,30.0
833,2.0456731,0.589569072209312,1.0,6,sphere,3,30.0
344,0.28136918,1.0267108518981518,1.0,6,sphere,3,30.0
775,1.5307232,1.1157903144534929,1.0,6,sphere,3,30.0
1506,1.9690317,1.17786905902484,0.99999994,6,sphere,3,30.0
585,2.1723032,1.2447633117295727,1.0,6,sphere,3,30.0
1024,0.9446116,1.1447625568057926,1.0,6,sphere,3,30.0
1325,1.8309393,1.74097316779118,1.0,6,sphere,3,30.0
64,2.1719625,1.5762749869396298,1.0,6,sphere,3,30.0
316,1.7109417,1.7600281454828033,0.99999994,6,sphere,3,30.0
185,2.1428335,1.765451723688615,1.0000001,6,sphere,3,30.0
1905,1.9926864,1.7305384933450185,1.0,6,sphere,3,30.0
855,1.2729913,1.3935188801029705,1.0,6,sphere,3,30.0
1144,1.6620617,1.720834417690255,0.9999999,6,sphere,3,30.0
1567,1.6086094,1.3582894384505977,1.0000001,6,sphere,3,30.0
523,1.705424,1.737568250802461,1.0,6,sphere,3,30.0
1575,1.829808,1.666307253970376,1.0,6,sphere,3,30.0
1738,1.4401082,1.5572358705207976,1.0,6,sphere,3,30.0
853,1.9868747,1.7466890297693416,0.99999994,6,sphere,3,30.0
1468,1.0510172,1.0828494234878863,1.0000001,6,sphere,3,30.0
1295,1.879132,1.5788204200540412,1.0,6,sphere,3,30.0
1226,1.7072757,1.1284380696672343,1.0,6,sphere,3,30.0
1710,0.93660426,1.4321198900049819,0.99999994,6,sphere,3,30.0
1367,0.6983291,0.618888916839168,1.0,6,sphere,3,30.0
225,1.7219664,1.8950533544369186,1.0,6,sphere,3,30.0
1165,1.6384951,1.1868042185710752,0.99999994,6,sphere,3,30.0
168,1.353977,1.4285849296856403,1.0,6,sphere,3,30.0
638,1.6390427,1.5204142470763322,1.0,6,sphere,3,30.0
357,1.8081577,1.410890918025184,1.0,6,sphere,3,30.0
654,1.5143844,1.561617579103006,1.0,6,sphere,3,30.0
567,2.0008395,1.9575496864479214,1.0,6,sphere,3,30.0
1299,1.8368791,1.5399665253144255,0.99999994,6,sphere,3,30.0
353,0.6757564,1.1132380629379832,0.99999994,6,sphere,3,30.0
1591,2.08961,1.8410354969461478,1.0,6,sphere,3,30.0
1391,1.757376,1.455309196513166,0.9999999,6,sphere,3,30.0
903,1.9723023,2.6113414385032945,0.99999994,6,saddle,1,-24.0
540,1.7002754,1.861308980326133,0.99999994,6,saddle,1,-24.0
765,1.1125051,2.361699724965305,1.0,6,saddle,1,-24.0
900,0.771136,0.9882372315114436,1.0,6,saddle,1,-24.0
249,1.6330373,2.8832672816744105,1.0000001,6,saddle,1,-24.0
834,2.0501459,2.51226146198273,1.0,6,saddle,1,-24.0
526,1.464319,2.4870414163711345,0.99999994,6,saddle,1,-24.0
1660,0.82861394,2.519165713105131,1.0,6,saddle,1,-24.0
54,1.6731609,2.819196427229056,0.99999994,6,saddle,1,-24.0
247,1.9942962,3.168196320186784,1.0,6,saddle,1,-24.0
1632,2.0710387,3.6420710061378223,1.0000001,6,saddle,1,-24.0
68,2.0100167,3.5029513814268727,1.0,6,saddle,1,-24.0
1804,2.0546043,2.6680176747110957,0.99999994,6,saddle,1,-24.0
808,1.9415797,2.8992265946476152,1.0,6,saddle,1,-24.0
169,1.394649,2.401268224249566,1.0,6,saddle,1,-24.0
655,1.8537683,2.533383853814722,1.0,6,saddle,1,-24.0
1005,1.9402888,2.750649110867612,1.0000001,6,saddle,1,-24.0
284,1.7264718,3.0381589111686123,1.0,6,saddle,1,-24.0
615,1.9250085,3.0485962823979795,1.0,6,saddle,1,-24.0
1566,1.94928,3.101425746814137,1.0,6,saddle,1,-24.0
1714,1.4920863,1.5341137214372131,1.0,6,saddle,1,-24.0
1967,1.0154669,2.549544679096145,0.99999994,6,saddle,1,-24.0
268,1.14893,1.742704390638817,1.0,6,saddle,1,-24.0
804,1.9104693,1.6872478614779096,0.99999994,6,saddle,1,-24.0
1617,1.6597478,2.7118996816301046,0.99999994,6,saddle,1,-24.0
1622,1.1833414,2.014949521249464,0.99999994,6,saddle,1,-24.0
509,0.99583256,1.9334038045268902,1.0,6,saddle,1,-24.0
492,2.130355,3.040624475437178,1.0000001,6,saddle,1,-24.0
1493,1.6286442,2.6184414592129794,1.0000001,6,saddle,1,-24.0
408,1.7289286,1.563195988371047,1.0,6,saddle,1,-24.0
1004,2.0134063,3.189095019801034,1.0,6,saddle,1,-24.0
1068,0.7252042,2.000142204568757,0.9999999,6,saddle,1,-24.0
1946,1.8818641,2.728791906170891,1.0,6,saddle,1,-24.0
1865,1.307226,2.2417002442222964,1.0,6,saddle,1,-24.0
1273,1.5596741,2.6312663527960254,1.0000001,6,saddle,1,-24.0
1087,0.7658641,1.9273516487494395,1.0,6,saddle,1,-24.0
1712,1.8083516,2.707486753959314,0.99999994,6,saddle,1,-24.0
1482,1.993415,1.1566316480518704,1.0,6,saddle,1,-24.0
604,1.5820888,1.959127304202608,0.99999994,6,saddle,1,-24.0
929,1.396309,2.5142579909666516,1.0,6,saddle,1,-24.0
80,1.8630719,2.644534333713513,1.0,6,saddle,2,-24.0
1641,1.381309,2.3842822710893152,0.99999994,6,saddle,2,-24.0
1599,1.8301075,2.5947796827405534,1.0,6,saddle,2,-24.0
515,2.18767,2.803687020042923,1.0000001,6,saddle,2,-24.0
606,1.5035307,2.198059699506256,1.0000001,6,saddle,2,-24.0
1864,1.7684727,2.600231332516411,1.0,6,saddle,2,-24.0
300,1.8992426,2.2253009798527925,1.0,6,saddle,2,-24.0
439,1.6004009,1.9885052546634934,1.0,6,saddle,2,-24.0
759,1.6016319,1.5083881066374538,0.9999999,6,saddle,2,-24.0
813,2.1124084,3.047698196948472,1.0000001,6,saddle,2,-24.0
1880,1.577717,2.668637897834928,0.99999994,6,saddle,2,-24.0
183,1.6438373,3.1074013125601487,1.0,6,saddle,2,-24.0
1436,1.6707916,2.164311665337368,0.9999999,6,saddle,2,-24.0
1929,1.8706015,2.74741475406334,0.99999994,6,saddle,2,-24.0
1113,2.1284842,3.152335990895035,0.9999999,6,saddle,2,-24.0
1362,1.6262207,2.872747368063636,0.99999994,6,saddle,2,-24.0
109,1.1148206,2.499935672538448,1.0,6,saddle,2,-24.0
660,1.921093,2.161416055527612,1.0,6,saddle,2,-24.0
587,0.9556672,2.809493612514448,0.99999994,6,saddle,2,-24.0
1300,1.6499982,3.039438427609843,1.0,6,saddle,2,-24.0
782,1.9528443,2.500736457318474,1.0,6,saddle,2,-24.0
1602,1.3235153,2.241613569767138,0.9999999,6,saddle,2,-24.0
217,1.9565682,3.1590628293370844,1.0,6,saddle,2,-24.0
1102,1.82151,3.0146617596713323,1.0,6,saddle,2,-24.0
545,1.7644978,2.046135232708151,1.0,6,saddle,2,-24.0
1736,1.3920366,1.7377827560413732,1.0,6,saddle,2,-24.0
1958,1.259048,2.9535056723891584,1.0,6,saddle,2,-24.0
887,0.8745124,1.567414418127131,1.0,6,saddle,2,-24.0
1347,1.8790102,3.0710568585971085,0.99999994,6,saddle,2,-24.0
1329,1.4996632,2.168784450186866,0.99999994,6,saddle,2,-24.0
1180,1.4850825,2.4586212526042854,1.0000001,6,saddle,2,-24.0
1730,1.6149267,2.7178938676382405,0.9999999,6,saddle,2,-24.0
859,0.86527216,1.9179743152536441,1.0,6,saddle,2,-24.0
841,1.6843829,2.5995662726607884,1.0000001,6,saddle,2,-24.0
1259,0.5099702,1.6269661193797953,1.0,6,saddle,2,-24.0
1487,1.8518631,2.952633887332327,1.0,6,saddle,2,-24.0
401,1.6430762,2.1762068465765947,1.0,6,saddle,2,-24.0
517,1.4251919,2.4475238397584844,1.0,6,saddle,2,-24.0
377,2.1121688,3.5297380866256267,0.9999999,6,saddle,2,-24.0
373,1.9977806,2.8211707338493843,1.0,6,saddle,2,-24.0
1760,1.2394623,2.2408929290872797,1.0,6,saddle,3,-24.0
1452,0.6436535,1.6134529239608604,0.99999994,6,saddle,3,-24.0
78,1.4495522,2.588377780786765,1.0,6,saddle,3,-24.0
943,0.6095514,1.766817648553216,0.99999994,6,saddle,3,-24.0
466,1.6149597,1.8518399010316018,1.0,6,saddle,3,-24.0
894,1.0153518,1.2931196995862393,0.9999999,6,saddle,3,-24.0
832,1.3819821,2.0569644842705124,0.99999994,6,saddle,3,-24.0
345,1.3596693,2.405480080644373,0.9999999,6,saddle,3,-24.0
774,1.3511434,2.7967797124395783,0.9999999,6,saddle,3,-24.0
1505,1.306142,2.3852576042654383,1.0,6,saddle,3,-24.0
585,1.1494262,2.241678564562394,1.0,6,saddle,3,-24.0
1023,0.60621226,1.6952004226103567,1.0000001,6,saddle,3,-24.0
1321,1.3753937,2.2307354106084163,0.99999994,6,saddle,3,-24.0
65,0.37846118,1.6940260905374624,1.0,6,saddle,3,-24.0
317,1.8316739,3.1470332626692956,0.99999994,6,saddle,3,-24.0
185,1.2215863,2.5685236042326802,1.0,6,saddle,3,-24.0
1904,1.1875323,2.4319433779409243,1.0,6,saddle,3,-24.0
854,1.7184461,2.876298594777598,1.0000001,6,saddle,3,-24.0
1143,0.2973446,0.9410116307509087,0.9999999,6,saddle,3,-24.0
1567,1.5800146,2.210470911141444,1.0,6,saddle,3,-24.0
523,0.85826606,2.1255698941895353,1.0000001,6,saddle,3,-24.0
1575,1.5221289,2.3714938642852093,1.0000001,6,saddle,3,-24.0
1738,1.1415063,2.5336334620372947,1.0,6,saddle,3,-24.0
852,1.5809656,2.809018929375611,1.0000001,6,saddle,3,-24.0
1467,1.4661399,1.371990088710675,1.0000001,6,saddle,3,-24.0
1291,1.6416501,2.517746640242982,1.0,6,saddle,3,-24.0
1223,1.2137326,1.7008635016240987,0.99999994,6,saddle,3,-24.0
1710,1.7802022,2.650695459083281,0.99999994,6,saddle,3,-24.0
1364,1.6101758,2.2236478774229185,1.0,6,saddle,3,-24.0
225,1.4237853,3.4119817026056714,1.0000001,6,saddle,3,-24.0
1164,1.3143295,2.4644327357815907,0.99999994,6,saddle,3,-24.0
168,0.41021812,1.3238663111118867,0.9999999,6,saddle,3,-24.0
638,1.8215635,3.117798152855223,1.0,6,saddle,3,-24.0
358,1.2712204,1.7264810443993621,0.99999994,6,saddle,3,-24.0
654,1.2651523,2.6425995551389723,1.0,6,saddle,3,-24.0
567,1.2877789,2.3036945055200735,0.9999999,6,saddle,3,-24.0
1295,1.2457999,2.466190487456524,1.0,6,saddle,3,-24.0
354,1.7985625,3.285715127269653,0.99999994,6,saddle,3,-24.0
1591,0.3475482,1.4760332516135153,0.99999994,6,saddle,3,-24.0
1388,1.1129637,2.7277054266638507,0.99999994,6,saddle,3,-24.0
