instance,method,score,score_std,err,name,dim,noise,m,ks_true
427,se_kmetric_t,-6.335872049085275,0.0147906424998995,,d3-c1-n0.01-m7,3,0.01,7,-41.3525179488977
427,w1_spread,-106.66140455477344,0.2320261273637811,,d3-c1-n0.01-m7,3,0.01,7,-41.3525179488977
427,w2_spread,-116.17114635501017,0.2702327871394203,,d3-c1-n0.01-m7,3,0.01,7,-41.3525179488977
427,se_multiscale,0.4340269863605499,0.0243012309074401,,d3-c1-n0.01-m7,3,0.01,7,-41.3525179488977
431,se_tau1,-0.7216818034648895,0.0072320997714996,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
431,se_tau_auto,-4.197951793670654,0.0568227767944335,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
431,se_kmetric_t,-6.479783848418528,0.0015881749063142,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
431,w1_spread,-109.74377845406582,0.0288764518747086,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
431,w2_spread,-118.67230752503416,0.042852688520405,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
431,se_multiscale,0.3986095041036606,0.0026211291551589,,d3-c1-n0.01-m11,3,0.01,11,14.164580864957042
480,se_tau1,-0.4921342730522156,0.0056216716766357,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
480,se_tau_auto,-3.934420585632324,0.2841348648071289,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
480,se_kmetric_t,-6.698276543744687,0.0068868022291908,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
480,w1_spread,-113.3710812262697,0.2091460432388743,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
480,w2_spread,-121.30247717764618,0.1985974302059858,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
480,se_multiscale,0.4291007965803146,0.0020269006490707,,d3-c1-n0.1-m0,3,0.1,0,10.984687542340705
484,se_tau1,-0.5185787379741669,0.00519260764122,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
484,se_tau_auto,-4.710093975067139,0.2526588439941406,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
484,se_kmetric_t,-6.514737899478134,0.0282279044115485,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
484,w1_spread,-109.42364964875732,0.2187003433156249,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
484,w2_spread,-118.65383598948247,0.3451678118863839,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
484,se_multiscale,0.4632782191038131,0.0079314857721328,,d3-c1-n0.1-m4,3,0.1,4,-9.95300009216142
488,se_tau1,-0.5443868041038513,0.0025184750556945,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
488,se_tau_auto,-4.095025181770325,0.3589552640914917,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
488,se_kmetric_t,-6.673098464103646,0.0012388046484921,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
488,w1_spread,-110.28930164287564,0.5340216331106333,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
488,w2_spread,-118.32207030345106,0.557834286339066,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
488,se_multiscale,0.411759003996849,0.0121092945337295,,d3-c1-n0.1-m8,3,0.1,8,25.65230615275553
492,se_tau1,-0.5352114140987396,2.7388334274291992e-05,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
492,se_tau_auto,-4.170314311981201,0.029393196105957,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
492,se_kmetric_t,-6.5378471595658,0.004041740207954,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
492,w1_spread,-108.77116038822192,0.0633545655070975,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
492,w2_spread,-117.57976696649352,0.0820919406831848,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
492,se_multiscale,0.4452288299798965,0.0061509162187576,,d3-c1-n0.1-m12,3,0.1,12,0.3353985029380055
661,se_tau1,-0.3102995157241821,0.000595211982727,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
661,se_tau_auto,-3.0987859964370728,0.0399616956710815,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
661,se_kmetric_t,-7.506994792281365,0.0004824660565438,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
661,w1_spread,-132.55297283293703,0.1122917329658292,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
661,w2_spread,-138.9031099267599,0.1298955703207411,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
661,se_multiscale,0.475328117609024,0.003443032503128,,d5-c1-n0.01-m1,5,0.01,1,2.5245450099361197
665,se_tau1,-0.3586925417184829,0.002778485417366,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
665,se_tau_auto,-2.70438015460968,0.2338594198226928,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
665,se_kmetric_t,-7.419225380272036,0.0042402281708771,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
665,w1_spread,-130.646966043279,0.1459437182593745,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
665,w2_spread,-137.69298321706927,0.1965801941846336,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
665,se_multiscale,0.4624233990907669,0.0105772167444229,,d5-c1-n0.01-m5,5,0.01,5,-44.1232350861954
669,se_tau1,-0.2981837093830108,0.0035253465175628,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
669,se_tau_auto,-3.348151683807373,0.0466015338897705,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
669,se_kmetric_t,-7.47229326910619,0.0006490520919757,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
669,w1_spread,-129.15524203238334,0.1197198616176962,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
669,w2_spread,-136.09272639384244,0.1159364544629539,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
669,se_multiscale,0.5182010233402252,0.0032648146152496,,d5-c1-n0.01-m9,5,0.01,9,-18.319930087521648
673,se_tau1,-0.3089465349912643,8.99583101272583e-05,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
673,se_tau_auto,-3.2071919441223145,0.1341588497161865,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
673,se_kmetric_t,-7.470957279376869,0.0037652773338621,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
673,w1_spread,-130.9353624367442,0.2352033090403722,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
673,w2_spread,-137.91874970954282,0.2596725343933315,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
673,se_multiscale,0.4726017564535141,0.0057118088006973,,d5-c1-n0.01-m13,5,0.01,13,-29.827358750792463
722,se_tau1,-0.2998642027378082,0.0008899867534637,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
722,se_tau_auto,-3.2409861087799072,0.0917315483093261,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
722,se_kmetric_t,-7.456573520941163,0.0002794354919313,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
722,w1_spread,-129.47465245278246,0.1972676282135239,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
722,w2_spread,-136.3237744545236,0.1984336174768941,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
722,se_multiscale,0.4960587918758392,0.005265325307846,,d5-c1-n0.1-m2,5,0.1,2,-51.81568753840308
726,se_tau1,-0.2996589094400406,0.0048828274011611,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
726,se_tau_auto,-3.1949716806411743,0.2512255907058716,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
726,se_kmetric_t,-7.450995361690641,0.0022304541001036,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
726,w1_spread,-132.05156752582897,0.1777973534819352,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
726,w2_spread,-139.14153416570082,0.1702355577612309,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
726,se_multiscale,0.4353353679180145,0.0015682876110076,,d5-c1-n0.1-m6,5,0.1,6,-27.36501286887357
730,se_tau1,-0.3261852711439132,0.0044715255498886,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
730,se_tau_auto,-3.427545547485352,0.3257484436035156,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
730,se_kmetric_t,-7.396602301995847,0.0044399796661762,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
730,w1_spread,-129.30163030143098,0.0293873585011823,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
730,w2_spread,-136.68974659884128,0.004447290115138,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
730,se_multiscale,0.4541768729686737,0.0085119009017944,,d5-c1-n0.1-m10,5,0.1,10,-67.17285898139227
734,se_tau1,-0.3434606492519378,0.000179648399353,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
734,se_tau_auto,-3.510873556137085,0.1809594631195068,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
734,se_kmetric_t,-7.421406967143232,0.0134846506037575,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
734,w1_spread,-133.5284173372711,0.0853438766691709,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
734,w2_spread,-140.7043302036559,0.1870680112508154,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
734,se_multiscale,0.3732334673404693,0.007266342639923,,d5-c1-n0.1-m14,5,0.1,14,19.805718872836444
783,se_tau1,-0.2342378571629524,0.0001623705029487,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
783,se_tau_auto,-3.218940496444702,0.2197861671447754,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
783,se_kmetric_t,-7.488592489367475,0.0060300117259899,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
783,w1_spread,-136.18719780936402,0.4070499146923936,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
783,w2_spread,-143.25277100751947,0.4986021625279448,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
783,se_multiscale,0.4245471358299255,0.0079992413520812,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514
787,se_tau1,-0.2280631810426712,0.0012114197015762,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
787,se_tau_auto,-2.7944072484970093,0.0740090608596801,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
787,se_kmetric_t,-7.596069195692699,0.0028375530362123,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
787,w1_spread,-138.72687839517894,0.4951422814849309,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
787,w2_spread,-145.05562051929184,0.5099799772292357,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
787,se_multiscale,0.4740937501192093,0.0017429143190383,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027
791,se_tau1,-0.2436512634158134,0.0054494068026542,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
791,se_tau_auto,-3.106006145477295,0.2931516170501709,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
791,se_kmetric_t,-7.590414686591986,0.0066048588434122,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
791,w1_spread,-144.2987222898033,0.0647640184167812,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
791,w2_spread,-150.51530588695272,0.1380872738786962,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
791,se_multiscale,0.3537636697292328,0.0046973824501037,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425
840,se_tau1,-0.225929781794548,0.0013075023889541,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
840,se_tau_auto,-3.042867064476013,0.0117534399032592,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
840,se_kmetric_t,-7.593113655895609,0.0024960155611313,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
840,w1_spread,-139.03858017629295,0.1508664949528366,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
840,w2_spread,-145.20045030416935,0.2034695688059145,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
840,se_multiscale,0.4419189393520355,0.0014862418174743,,d6-c1-n0.1-m0,6,0.1,0,-39.57480106909405
844,se_tau1,-0.2372289970517158,0.0011180415749549,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
844,se_tau_auto,-3.4444949626922607,0.1163117885589599,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
844,se_kmetric_t,-7.539271115500775,0.0093142695127057,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
844,w1_spread,-138.64281983566065,0.2773876475363153,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
844,w2_spread,-145.59164235765425,0.3965423059804891,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
844,se_multiscale,0.3540138453245163,0.0044007748365402,,d6-c1-n0.1-m4,6,0.1,4,-51.41557026855955
848,se_tau1,-0.2590142041444778,0.0037324279546737,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
848,se_tau_auto,-3.5712074041366577,0.2598108053207397,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
848,se_kmetric_t,-7.553363830931934,0.0081619593836292,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
848,w1_spread,-141.4726010196116,0.0816418579346418,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
848,w2_spread,-148.34978201400992,0.0168378211991182,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
848,se_multiscale,0.3435844630002975,0.003594234585762,,d6-c1-n0.1-m8,6,0.1,8,-25.63865350280647
852,se_tau1,-0.2418809831142425,0.0051900446414947,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
852,se_tau_auto,-3.17464816570282,0.2429755926132202,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
852,se_kmetric_t,-7.636346086244168,0.000727817291291,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
852,w1_spread,-139.68492433965764,0.2690036116046883,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
852,w2_spread,-145.52430656204655,0.2875084077972047,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
852,se_multiscale,0.428392544388771,0.0016320198774337,,d6-c1-n0.1-m12,6,0.1,12,-29.39241479183089
302,se_tau1,-1.1547869443893433,0.0225037907648744,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
302,se_tau_auto,-4.534741759300232,0.214035170184311,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
302,se_kmetric_t,-5.293089151382446,0.0028542849053245,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
302,w1_spread,-92.46788787841795,0.3188087578303016,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
302,w2_spread,-102.51763916015624,0.4994859430672217,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
302,se_multiscale,0.3568664714694023,0.0191796068908474,,d2-c1-n0.01-m2,2,0.01,2,2.435305785100224
306,se_tau1,-1.125816285610199,0.0205517411231994,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
306,se_tau_auto,-4.523043394088745,0.2962095737457275,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
306,se_kmetric_t,-5.226831603375135,0.034102758796715,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
306,w1_spread,-90.8815584616031,0.1223365506431903,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
306,w2_spread,-101.64417603598233,0.043784400100769,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
306,se_multiscale,0.3977159112691879,0.0186780840158462,,d2-c1-n0.01-m6,2,0.01,6,-8.964351133510938
310,se_tau1,-1.2604682445526123,0.0156817436218261,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
310,se_tau_auto,-4.54559326171875,0.0711565017700195,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
310,se_kmetric_t,-5.161991626885796,0.0213746089574122,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
310,w1_spread,-91.52029864493018,0.1411241410654611,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
310,w2_spread,-102.3350530985684,0.29165793887136,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
310,se_multiscale,0.3532592207193374,0.0004452019929885,,d2-c1-n0.01-m10,2,0.01,10,-13.010242390174652
314,se_tau1,-1.0551440119743347,0.0001103281974792,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
314,se_tau_auto,-4.120169401168823,0.0059173107147216,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
314,se_kmetric_t,-5.258288402027313,0.0006127961138648,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
314,w1_spread,-91.0254318515899,0.0795000676978858,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
314,w2_spread,-101.6429297510052,0.1103724174320035,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
314,se_multiscale,0.4024593532085418,0.003277838230133,,d2-c1-n0.01-m14,2,0.01,14,-2.853722380261491
363,se_tau1,-0.7105538845062256,0.0084244608879089,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
363,se_tau_auto,-4.199984788894653,0.0125911235809326,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
363,se_kmetric_t,-5.610570832672704,0.0121435359430135,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
363,w1_spread,-101.4090825617028,0.2312295235269772,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
363,w2_spread,-111.84616208412852,0.1500258309343394,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
363,se_multiscale,0.3276370167732239,0.0101882815361022,,d2-c1-n0.1-m3,2,0.1,3,-0.1957350610295782
367,se_tau1,-0.7243930995464325,0.012772649526596,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
367,se_tau_auto,-4.770854473114014,0.2351951599121093,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
367,se_kmetric_t,-5.621351288969474,0.0070493062724485,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
367,w1_spread,-99.19030755516204,0.1109985148425352,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
367,w2_spread,-109.53427532601808,0.0048198957784535,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
367,se_multiscale,0.3284483850002289,0.0038065910339355,,d2-c1-n0.1-m7,2,0.1,7,-1.4167534716119394
371,se_tau1,-0.7606217265129089,0.0157961845397949,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
371,se_tau_auto,-4.648813962936401,0.0149309635162353,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
371,se_kmetric_t,-5.590357555091552,0.0003962533112553,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
371,w1_spread,-94.84076948627674,0.7368097597937009,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
371,w2_spread,-105.07922629191026,0.9552191856652784,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
371,se_multiscale,0.3875245004892349,0.0009189397096633,,d2-c1-n0.1-m11,2,0.1,11,-16.934696980264345
420,se_tau1,-0.6179730296134949,0.0012755990028381,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
420,se_tau_auto,-3.796985030174256,0.173988938331604,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
420,se_kmetric_t,-6.644345562897733,0.009194099479215,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
420,w1_spread,-109.37072256873272,0.022715697611872,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
420,w2_spread,-117.63848583221925,0.0435264250372071,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
420,se_multiscale,0.4908327460289001,0.0010239779949188,,d3-c1-n0.01-m0,3,0.01,0,1.2257813837761642
424,se_tau1,-0.5783042907714844,0.0041889548301696,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
424,se_tau_auto,-4.0971115827560425,0.2450581789016723,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
424,se_kmetric_t,-6.586182077466068,0.0052115218785631,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
424,w1_spread,-108.3292560058322,0.1175871665491143,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
424,w2_spread,-116.85856713181047,0.2065102976671795,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
424,se_multiscale,0.5101899206638336,0.0049762427806854,,d3-c1-n0.01-m4,3,0.01,4,-4.175905001060452
428,se_tau1,-0.5418069958686829,0.0067026615142822,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
428,se_tau_auto,-4.229592084884644,0.179034948348999,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
428,se_kmetric_t,-6.622934296182212,0.0015838529308016,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
428,w1_spread,-106.92410898960662,0.0399962900565142,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
428,w2_spread,-115.33895973064512,0.0617308097253328,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
428,se_multiscale,0.5315929055213928,0.0035842061042785,,d3-c1-n0.01-m8,3,0.01,8,-4.470633486317453
432,se_tau1,-0.6546155214309692,0.0023907423019409,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
432,se_tau_auto,-4.0292394161224365,0.058551549911499,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
432,se_kmetric_t,-6.369773334788369,0.0044240951207292,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
432,w1_spread,-104.02679380162851,0.1818558594107813,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
432,w2_spread,-113.1942567736238,0.1968683580007777,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
432,se_multiscale,0.5117009282112122,0.0094824433326721,,d3-c1-n0.01-m12,3,0.01,12,-15.026763600360248
481,se_tau1,-0.4863287806510925,0.0053662061691284,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
481,se_tau_auto,-3.9911915063858032,0.3136128187179565,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
481,se_kmetric_t,-6.566265703735661,0.0047117542379528,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
481,w1_spread,-109.09505275647862,0.3737829964639445,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
481,w2_spread,-117.73358376761676,0.4526647957031429,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
481,se_multiscale,0.4940786361694336,0.0053718388080596,,d3-c1-n0.1-m1,3,0.1,1,-5.728772538116581
485,se_tau1,-0.5197636783123016,0.0004698932170867,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
485,se_tau_auto,-4.317445278167725,0.1026444435119628,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
485,se_kmetric_t,-6.449290209636627,0.0073334377034104,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
485,w1_spread,-105.5190985372141,0.3706165608416398,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
485,w2_spread,-115.04442111456262,0.4109371440058638,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
485,se_multiscale,0.4972553551197052,0.0058735311031341,,d3-c1-n0.1-m5,3,0.1,5,-20.52226204708142
489,se_tau1,-0.4711240977048874,0.0006693452596664,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
489,se_tau_auto,-4.328765392303467,0.0439891815185546,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
489,se_kmetric_t,-6.566956765892088,0.0033357902354529,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
489,w1_spread,-110.89228886353442,0.4478018816198172,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
489,w2_spread,-119.58681070513808,0.4867730185090266,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
489,se_multiscale,0.4821717590093612,0.0001361817121505,,d3-c1-n0.1-m9,3,0.1,9,-5.530406551054341
493,se_tau1,-0.5545115768909454,0.006408542394638,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
493,se_tau_auto,-3.872607827186585,0.0295075178146362,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
493,se_kmetric_t,-6.691836490622521,0.0126636711816519,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
493,w1_spread,-113.0085116338772,0.3084534089629898,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
493,w2_spread,-120.91704208906592,0.3448023094715324,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
493,se_multiscale,0.3942456096410751,0.0056184083223342,,d3-c1-n0.1-m13,3,0.1,13,33.209975825617065
662,se_tau1,-0.2936195433139801,0.00495246052742,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
662,se_tau_auto,-3.1843385696411133,0.181260347366333,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
662,se_kmetric_t,-7.571090065272883,0.0040707612155239,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
662,w1_spread,-133.97272675037448,0.1265192198715539,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
662,w2_spread,-139.97153472165675,0.1060334779296567,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
662,se_multiscale,0.4942661374807358,0.0010436028242111,,d5-c1-n0.01-m2,5,0.01,2,-1.454894501301056
666,se_tau1,-0.3153810501098633,0.0002072155475616,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
666,se_tau_auto,-3.307325482368469,0.3757051229476928,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
666,se_kmetric_t,-7.409478832978701,0.000420083030693,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
666,w1_spread,-129.669618928428,0.0749611827433085,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
666,w2_spread,-136.89632080804338,0.0833879515558919,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
666,se_multiscale,0.4817762374877929,0.0059496462345123,,d5-c1-n0.01-m6,5,0.01,6,-37.70430429832168
670,se_tau1,-0.320474162697792,0.0010723024606704,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
670,se_tau_auto,-2.922410011291504,0.1284317970275879,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
670,se_kmetric_t,-7.369707605761421,0.0031623458436058,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
670,w1_spread,-128.6516007575638,0.0617206391798248,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
670,w2_spread,-136.14924770180863,0.0389450803230317,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
670,se_multiscale,0.4481676965951919,0.0001828223466873,,d5-c1-n0.01-m10,5,0.01,10,-44.4013504262728
674,se_tau1,-0.3225033432245254,0.0003565400838851,,d5-c1-n0.01-m14,5,0.01,14,-25.2216018569094
674,se_tau_auto,-2.7970253229141235,0.0267034769058227,,d5-c1-n0.01-m14,5,0.01,14,-25.2216018569094
674,se_kmetric_t,-7.472741897563453,0.0008034994400132,,d5-c1-n0.01-m14,5,0.01,14,-25.2216018569094
674,w1_spread,-130.0938181223843,0.0953658162530217,,d5-c1-n0.01-m14,5,0.01,14,-25.2216018569094
674,w2_spread,-136.92734439869173,0.1274863812495681,,d5-c1-n0.01-m14,5,0.01,14,-25.2216018569094
