dataset,method,n_samples,n_trajectories,instance,name,ks_hat_mean,ks_hat_std,ks_true_scalar,label
colosseum,laziness_knn_t10,500,100,0,d2-c1-n0.0-m0,-4.4606585420908464,0.2598313863198746,-0.5901423941137971,
colosseum,laziness_adaptive_t5,500,100,0,d2-c1-n0.0-m0,-3.880408163512907,0.2416913381302929,-0.5901423941137971,
colosseum,successor_entropy,500,100,0,d2-c1-n0.0-m0,-5.5848231652090625,0.19969833990401617,-0.5901423941137971,
colosseum,successor_orc,500,100,0,d2-c1-n0.0-m0,-22.165299151965296,168.0908690284025,-0.5901423941137971,
colosseum,laziness_knn_t3,500,100,1,d2-c1-n0.0-m1,-3.5622695960998536,0.21700182283997688,12.361816918520827,
colosseum,laziness_knn_t5,500,100,1,d2-c1-n0.0-m1,-3.9657756719589234,0.2571345107159265,12.361816918520827,
colosseum,laziness_knn_t10,500,100,1,d2-c1-n0.0-m1,-4.494900062084198,0.2862833240194209,12.361816918520827,
colosseum,laziness_adaptive_t5,500,100,1,d2-c1-n0.0-m1,-3.918127878665924,0.2571038392555835,12.361816918520827,
colosseum,successor_entropy,500,100,1,d2-c1-n0.0-m1,-5.716632984161377,0.1537264725315803,12.361816918520827,
colosseum,successor_orc,500,100,1,d2-c1-n0.0-m1,-4.004180229285493,19.411485868935536,12.361816918520827,
colosseum,laziness_knn_t3,500,100,2,d2-c1-n0.0-m2,-3.570867984232778,0.19623978852942486,1.3274580093871413,
colosseum,laziness_knn_t5,500,100,2,d2-c1-n0.0-m2,-3.974574312657297,0.23776689408350443,1.3274580093871413,
colosseum,laziness_knn_t10,500,100,2,d2-c1-n0.0-m2,-4.5034945866387925,0.2911289155701514,1.3274580093871413,
colosseum,laziness_adaptive_t5,500,100,2,d2-c1-n0.0-m2,-3.9322001609152446,0.23247021466177673,1.3274580093871413,
colosseum,successor_entropy,500,100,2,d2-c1-n0.0-m2,-5.439691581802521,0.1560733019461662,1.3274580093871413,
colosseum,successor_orc,500,100,2,d2-c1-n0.0-m2,-4.747669115346918,17.914090258721384,1.3274580093871413,
colosseum,laziness_knn_t3,500,100,3,d2-c1-n0.0-m3,-3.527134194910287,0.20296735516020137,-5.043326969781913,
colosseum,laziness_knn_t5,500,100,3,d2-c1-n0.0-m3,-3.9260931455466643,0.25214467077461983,-5.043326969781913,
colosseum,laziness_knn_t10,500,100,3,d2-c1-n0.0-m3,-4.449220451963953,0.30318617491388117,-5.043326969781913,
colosseum,laziness_adaptive_t5,500,100,3,d2-c1-n0.0-m3,-3.8754853283066346,0.25234248611522453,-5.043326969781913,
colosseum,successor_entropy,500,100,3,d2-c1-n0.0-m3,-5.680074545274298,0.13928702679945323,-5.043326969781913,
colosseum,successor_orc,500,100,3,d2-c1-n0.0-m3,-9.605803693506672,56.05466670880905,-5.043326969781913,
colosseum,laziness_knn_t3,500,100,4,d2-c1-n0.0-m4,-3.517212547615678,0.22948930233584983,-5.809886189363448,
colosseum,laziness_knn_t5,500,100,4,d2-c1-n0.0-m4,-3.9063288577811752,0.2800694667798359,-5.809886189363448,
colosseum,laziness_knn_t10,500,100,4,d2-c1-n0.0-m4,-4.418422062554675,0.33030464523797726,-5.809886189363448,
colosseum,laziness_adaptive_t5,500,100,4,d2-c1-n0.0-m4,-3.8508383558842842,0.274617563350442,-5.809886189363448,
colosseum,successor_entropy,500,100,4,d2-c1-n0.0-m4,-5.3818746463569225,0.15327996051081233,-5.809886189363448,
colosseum,successor_orc,500,100,4,d2-c1-n0.0-m4,-16.19057190957186,155.63206667573303,-5.809886189363448,
colosseum,laziness_knn_t3,500,500,0,d2-c1-n0.0-m0,-3.56612104845047,0.20730412189642466,0.7434909191568316,
colosseum,laziness_knn_t5,500,500,0,d2-c1-n0.0-m0,-3.9727667021751403,0.24815997443431598,0.7434909191568316,
colosseum,laziness_knn_t10,500,500,0,d2-c1-n0.0-m0,-4.506335796356201,0.27753425953802785,0.7434909191568316,
colosseum,laziness_adaptive_t5,500,500,0,d2-c1-n0.0-m0,-3.9277619185447694,0.24685225737037494,0.7434909191568316,
colosseum,successor_entropy,500,500,0,d2-c1-n0.0-m0,-5.464007429122924,0.21190577451168405,0.7434909191568316,
colosseum,successor_orc,500,500,0,d2-c1-n0.0-m0,-19.471564296634636,247.52261556807468,0.7434909191568316,
colosseum,laziness_knn_t3,500,500,1,d2-c1-n0.0-m1,-3.5713562221527098,0.18965445060804506,-5.338886362711324,
colosseum,laziness_knn_t5,500,500,1,d2-c1-n0.0-m1,-3.980631078720093,0.21688709986653634,-5.338886362711324,
colosseum,laziness_knn_t10,500,500,1,d2-c1-n0.0-m1,-4.505839949607849,0.24805611508142567,-5.338886362711324,
colosseum,laziness_adaptive_t5,500,500,1,d2-c1-n0.0-m1,-3.9340879716873167,0.21502255876883797,-5.338886362711324,
colosseum,successor_entropy,500,500,1,d2-c1-n0.0-m1,-5.707823205947876,0.13777836445120537,-5.338886362711324,
colosseum,successor_orc,500,500,1,d2-c1-n0.0-m1,-2.0250684443554805,7.536018941029459,-5.338886362711324,
colosseum,laziness_knn_t3,500,500,2,d2-c1-n0.0-m2,-3.5281553444862364,0.22946373742635087,-4.442708702582473,
colosseum,laziness_knn_t5,500,500,2,d2-c1-n0.0-m2,-3.924447756290436,0.27987923801382725,-4.442708702582473,
colosseum,laziness_knn_t10,500,500,2,d2-c1-n0.0-m2,-4.449417544841767,0.3322172939752875,-4.442708702582473,
colosseum,laziness_adaptive_t5,500,500,2,d2-c1-n0.0-m2,-3.867780560016632,0.2775550639145058,-4.442708702582473,
colosseum,successor_entropy,500,500,2,d2-c1-n0.0-m2,-5.689485962867737,0.16350903060581032,-4.442708702582473,
colosseum,successor_orc,500,500,2,d2-c1-n0.0-m2,-2.161032221288734,16.608441956563087,-4.442708702582473,
colosseum,laziness_knn_t3,500,500,3,d2-c1-n0.0-m3,-3.5674865808486937,0.19623466920017774,4.784758901516208,
colosseum,laziness_knn_t5,500,500,3,d2-c1-n0.0-m3,-3.9820569944381714,0.23915550568551755,4.784758901516208,
colosseum,laziness_knn_t10,500,500,3,d2-c1-n0.0-m3,-4.521795327663422,0.28355805900487435,4.784758901516208,
colosseum,laziness_adaptive_t5,500,500,3,d2-c1-n0.0-m3,-3.9407990317344668,0.23127784576696556,4.784758901516208,
colosseum,successor_entropy,500,500,3,d2-c1-n0.0-m3,-5.37691167640686,0.1420623448359705,4.784758901516208,
colosseum,successor_orc,500,500,3,d2-c1-n0.0-m3,-8.62921700521346,23.574879944038525,4.784758901516208,
colosseum,laziness_knn_t3,500,500,4,d2-c1-n0.0-m4,-3.5208746123313905,0.22114018988699458,-2.040236942108595,
colosseum,laziness_knn_t5,500,500,4,d2-c1-n0.0-m4,-3.9095042185783386,0.2692760785490587,-2.040236942108595,
colosseum,laziness_knn_t10,500,500,4,d2-c1-n0.0-m4,-4.427648150444031,0.31230156412620214,-2.040236942108595,
colosseum,laziness_adaptive_t5,500,500,4,d2-c1-n0.0-m4,-3.8645028457641604,0.27406007382959935,-2.040236942108595,
colosseum,successor_entropy,500,500,4,d2-c1-n0.0-m4,-5.705422787666321,0.12983581274525746,-2.040236942108595,
colosseum,successor_orc,500,500,4,d2-c1-n0.0-m4,-1.4034850992426413,5.2077868203987405,-2.040236942108595,
colosseum,laziness_knn_t3,2000,100,0,d2-c1-n0.0-m0,-3.576049760698832,0.2014690372622044,-9.714545467775816,
colosseum,laziness_knn_t5,2000,100,0,d2-c1-n0.0-m0,-3.9905182082128112,0.24297756882546023,-9.714545467775816,
colosseum,laziness_knn_t10,2000,100,0,d2-c1-n0.0-m0,-4.543422054687256,0.28820697715321664,-9.714545467775816,
colosseum,laziness_adaptive_t5,2000,100,0,d2-c1-n0.0-m0,-3.9333287846998095,0.2417581182027967,-9.714545467775816,
colosseum,successor_entropy,2000,100,0,d2-c1-n0.0-m0,-6.792112884193036,0.1791157534047222,-9.714545467775816,
colosseum,successor_orc,2000,100,0,d2-c1-n0.0-m0,-2.9484980887784706,25.277440846609068,-9.714545467775816,
colosseum,laziness_knn_t3,2000,100,1,d2-c1-n0.0-m1,-3.565328348009961,0.20631143141286762,-13.290493335258606,
colosseum,laziness_knn_t5,2000,100,1,d2-c1-n0.0-m1,-3.9792021342049217,0.23707017216794454,-13.290493335258606,
colosseum,laziness_knn_t10,2000,100,1,d2-c1-n0.0-m1,-4.532867796403214,0.27027914486269794,-13.290493335258606,
colosseum,laziness_adaptive_t5,2000,100,1,d2-c1-n0.0-m1,-3.918123362070307,0.23531825753035854,-13.290493335258606,
colosseum,successor_entropy,2000,100,1,d2-c1-n0.0-m1,-7.0401399572591234,0.18791012458103393,-13.290493335258606,
colosseum,successor_orc,2000,100,1,d2-c1-n0.0-m1,-2.144606196720379,25.223536248719423,-13.290493335258606,
colosseum,laziness_knn_t3,2000,100,2,d2-c1-n0.0-m2,-3.5825327856178713,0.20099595998765854,4.64610424677771,
colosseum,laziness_knn_t5,2000,100,2,d2-c1-n0.0-m2,-4.000240709132502,0.24682469282786956,4.64610424677771,
colosseum,laziness_knn_t10,2000,100,2,d2-c1-n0.0-m2,-4.559264473065528,0.3050724268916734,4.64610424677771,
colosseum,laziness_adaptive_t5,2000,100,2,d2-c1-n0.0-m2,-3.944164918836117,0.24426335065535093,4.64610424677771,
colosseum,successor_entropy,2000,100,2,d2-c1-n0.0-m2,-6.7835081706531675,0.11671347784329782,4.64610424677771,
colosseum,successor_orc,2000,100,2,d2-c1-n0.0-m2,-1.1720108967489173,9.62820276120034,4.64610424677771,
colosseum,laziness_knn_t3,2000,100,3,d2-c1-n0.0-m3,-3.560501301165391,0.2353404462295212,14.005329046740485,
colosseum,laziness_knn_t5,2000,100,3,d2-c1-n0.0-m3,-3.9752158422494737,0.290030910598139,14.005329046740485,
colosseum,laziness_knn_t10,2000,100,3,d2-c1-n0.0-m3,-4.532459446472099,0.3510941188974783,14.005329046740485,
colosseum,laziness_adaptive_t5,2000,100,3,d2-c1-n0.0-m3,-3.917690490567407,0.28792183439714625,14.005329046740485,
colosseum,successor_entropy,2000,100,3,d2-c1-n0.0-m3,-6.834614274729746,0.17012701602642072,14.005329046740485,
colosseum,successor_orc,2000,100,3,d2-c1-n0.0-m3,-1.6518116100534523,14.461734642476344,14.005329046740485,
colosseum,laziness_knn_t3,2000,100,4,d2-c1-n0.0-m4,-3.5674998751338225,0.19812864846369982,-5.443101358712369,
colosseum,laziness_knn_t5,2000,100,4,d2-c1-n0.0-m4,-3.9783463250035824,0.23696845149159404,-5.443101358712369,
colosseum,laziness_knn_t10,2000,100,4,d2-c1-n0.0-m4,-4.531577812810863,0.2812064772468702,-5.443101358712369,
colosseum,laziness_adaptive_t5,2000,100,4,d2-c1-n0.0-m4,-3.9219351433819125,0.2358111006246274,-5.443101358712369,
colosseum,successor_entropy,2000,100,4,d2-c1-n0.0-m4,-6.830041936021414,0.18819679371427342,-5.443101358712369,
colosseum,successor_orc,2000,100,4,d2-c1-n0.0-m4,-1.2107358722893868,9.513698736403517,-5.443101358712369,
colosseum,laziness_knn_t3,2000,500,0,d2-c1-n0.0-m0,-3.621983846783638,0.18297563039694872,-2.7111738647669603,
colosseum,laziness_knn_t5,2000,500,0,d2-c1-n0.0-m0,-4.059940373897552,0.21541698006523802,-2.7111738647669603,
colosseum,laziness_knn_t10,2000,500,0,d2-c1-n0.0-m0,-4.6444067249298095,0.2501683942247309,-2.7111738647669603,
colosseum,laziness_adaptive_t5,2000,500,0,d2-c1-n0.0-m0,-4.002050474286079,0.21484291586760898,-2.7111738647669603,
colosseum,successor_entropy,2000,500,0,d2-c1-n0.0-m0,-6.747655616521835,0.1448533397366311,-2.7111738647669603,
colosseum,successor_orc,2000,500,0,d2-c1-n0.0-m0,-3.167433592907506,32.16818808308236,-2.7111738647669603,
colosseum,laziness_knn_t3,2000,500,1,d2-c1-n0.0-m1,-3.606757609128952,0.18071951533662858,5.064825594235677,
colosseum,laziness_knn_t5,2000,500,1,d2-c1-n0.0-m1,-4.042742398977279,0.21839515135106163,5.064825594235677,
colosseum,laziness_knn_t10,2000,500,1,d2-c1-n0.0-m1,-4.627087200522423,0.26733808203235426,5.064825594235677,
colosseum,laziness_adaptive_t5,2000,500,1,d2-c1-n0.0-m1,-3.984442840337753,0.21637967342185843,5.064825594235677,
colosseum,successor_entropy,2000,500,1,d2-c1-n0.0-m1,-7.084022225379944,0.1374934303175527,5.064825594235677,
colosseum,successor_orc,2000,500,1,d2-c1-n0.0-m1,-0.1599416310680026,3.4907706202168405,5.064825594235677,
colosseum,laziness_knn_t3,2000,500,2,d2-c1-n0.0-m2,-3.6253514795303343,0.17826793537284988,12.824349862366892,
colosseum,laziness_knn_t5,2000,500,2,d2-c1-n0.0-m2,-4.0666279366016385,0.21554167895740706,12.824349862366892,
colosseum,laziness_knn_t10,2000,500,2,d2-c1-n0.0-m2,-4.65428744661808,0.26974120597132295,12.824349862366892,
colosseum,laziness_adaptive_t5,2000,500,2,d2-c1-n0.0-m2,-4.007784821867943,0.21513753408314784,12.824349862366892,
colosseum,successor_entropy,2000,500,2,d2-c1-n0.0-m2,-7.086550328493118,0.12113258325045,12.824349862366892,
colosseum,successor_orc,2000,500,2,d2-c1-n0.0-m2,-1.2126064757750896,14.557437337549649,12.824349862366892,
colosseum,laziness_knn_t3,2000,500,3,d2-c1-n0.0-m3,-3.6003979157209396,0.18506304001056004,-4.164206776983413,
colosseum,laziness_knn_t5,2000,500,3,d2-c1-n0.0-m3,-4.03345880150795,0.22111523484445889,-4.164206776983413,
colosseum,laziness_knn_t10,2000,500,3,d2-c1-n0.0-m3,-4.612845406413078,0.26205519809719807,-4.164206776983413,
colosseum,laziness_adaptive_t5,2000,500,3,d2-c1-n0.0-m3,-3.9751460381746293,0.22007711419477988,-4.164206776983413,
colosseum,successor_entropy,2000,500,3,d2-c1-n0.0-m3,-6.791418248176575,0.17818516145191296,-4.164206776983413,
colosseum,successor_orc,2000,500,3,d2-c1-n0.0-m3,-3.8586844941389447,95.66273633888804,-4.164206776983413,
colosseum,laziness_knn_t3,2000,500,4,d2-c1-n0.0-m4,-3.609419345855713,0.18554069610314075,-4.8515092677969545,
colosseum,laziness_knn_t5,2000,500,4,d2-c1-n0.0-m4,-4.047428451262198,0.21901420020977694,-4.8515092677969545,
colosseum,laziness_knn_t10,2000,500,4,d2-c1-n0.0-m4,-4.636106646574056,0.25295767219029786,-4.8515092677969545,
colosseum,laziness_adaptive_t5,2000,500,4,d2-c1-n0.0-m4,-3.991542026564643,0.22004968471272984,-4.8515092677969545,
colosseum,successor_entropy,2000,500,4,d2-c1-n0.0-m4,-6.800666779488534,0.17812510651307378,-4.8515092677969545,
colosseum,successor_orc,2000,500,4,d2-c1-n0.0-m4,-1.5578647843125613,14.31273656854708,-4.8515092677969545,
