instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,ent_k10_t8,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,mu_kappa_plus,mu_frac,mu_ent_cak_t2,mu_ent_cak_t4,mu_ent_cak_t8,mu_ent_k10_t8,sd_kappa_plus,sd_frac,sd_ent_cak_t2,sd_ent_cak_t4,sd_ent_cak_t8,sd_ent_k10_t8,z_plus,z_frac,S_diff,z_ent_cak_t2,z_ent_cak_t4,z_ent_cak_t8,z_ent_k10_t8
196,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4483129657634856,7.600724697113037,0.0,3.454488754272461,4.648731708526611,5.816212177276611,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,4.380592984184515,-1000.0,1004.3805929841845,15.480257377874148,25.002627233366482,37.36180411417139,-9.514110657793301
260,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4331177489396529,7.600266933441162,1.0,4.683448314666748,6.100375652313232,7.068517208099365,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-0.2233491078133619,0.0,-0.2233491078133619,0.08000562671236508,-0.6351590541108175,-1.4901685912793323,-0.11134943173704284
339,colosseum,,d2-c1-n0.05-m9,2,0.05,9.0,,-11.98291658411206,3000,-0.14994300822615,6.519223213195801,0.0,5.72531270980835,6.431161403656006,7.0648393630981445,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-5.262225304709879,-0.2356930458971681,-5.02653225881271,-4.918226919891366,-6.5807375115074365,-7.9367795506260395,-7.841784368418521
463,colosseum,,d3-c1-n0.05-m13,3,0.05,13.0,,1.5260272664429309,3000,-0.0461241952407277,7.551072120666504,0.2875,5.326366424560547,6.343357086181641,7.1043901443481445,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.6924651366750296,-12.591466555806463,14.283931692481492,-0.6259385443911204,-1.0848703958418517,1.9026605052104377,14.42669249864565
602,colosseum,,d4-c1-n0.1-m2,4,0.1,2.0,,29.480145418186098,3000,-0.1971083832069379,7.693740367889404,0.0375,5.2042670249938965,6.1603546142578125,6.859012126922607,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.9881784054685707,-31.797067739330483,30.808889333861913,-0.7613793497453442,2.687615397699525,9.385056276709522,68.11592273480271
726,colosseum,,d5-c1-n0.1-m6,5,0.1,6.0,,-27.36501286887357,3000,-0.1818523523548263,7.953510284423828,1.0,5.012943267822266,6.1375226974487305,6.899827003479004,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-5.4271202959973275,0.0,-5.4271202959973275,-1.7574179736838638,1.124281447434355,9.304686583037943,104.77553315707443
850,colosseum,,d6-c1-n0.1-m10,6,0.1,10.0,,36.32813350240218,3000,0.7131301209374508,7.81483793258667,0.0,4.752139568328857,5.828879833221436,6.584285736083984,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,6.9349578694213125,-1000.0,1006.9349578694213,-3.8105214130050244,1.191465289337549,10.922605594178926,2587.484808108549
40,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0609096673847712,6.03554105758667,0.0,5.083323955535889,5.775048732757568,6.433657169342041,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.3664748317876496,-0.2521834475695623,2.618658279357212,11.50310889048694,13.99376915327951,15.460771675665878,0.4829627721637509
104,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0413014825113992,7.536572456359863,1.0,5.552742004394531,6.462850093841553,7.142465114593506,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.7519148006713517,0.49159604012508795,-1.2435108407964397,-1.8536912005270634,-1.0626685065076331,0.4039916391423401,-0.7006342736931812
168,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0180921200671144,7.588467597961426,1.0,5.386535167694092,6.463090419769287,7.172445774078369,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.1646711205017792,0.7974510891762443,-1.9621222096780235,-0.906796083386927,-0.011653361469294405,1.130860837305339,-0.853546799095091
232,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3899758605002197,7.600703716278076,0.0,3.253926038742065,4.359516143798828,5.524636745452881,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,2.777873516188735,-1000.0,1002.7778735161887,17.40943369138141,29.24495122105885,45.43331943356008,-9.435567209832243
296,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4804903623967672,7.600261211395264,1.0,4.443614959716797,5.905349254608154,6.9608154296875,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.247811665496464,0.0,1.247811665496464,2.7281008399367965,2.048955441750652,0.562190060025237,-0.009608834206962954
420,colosseum,,d3-c1-n0.01-m0,3,0.01,0.0,,1.2257813837761642,3000,-0.0405545273359771,7.423686981201172,0.025,5.380975246429443,6.26753044128418,6.972214698791504,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,1.800484785509558,-17.66997099252738,19.470455778036936,-1.2604159754269175,0.06711435227945133,4.623497677995377,21.208678674780778
544,colosseum,,d4-c1-n0.01-m4,4,0.01,4.0,,-16.875471101588957,3000,-0.1570355094008618,7.894237041473389,0.35,5.294901371002197,6.422349452972412,7.176555156707764,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-0.6067904094966473,-21.268237362068735,20.66144695257209,-1.758859328751741,-0.5311507260132827,3.4134715534803033,21.67707354117636
668,colosseum,,d5-c1-n0.01-m8,5,0.01,8.0,,-28.42240351450837,3000,-0.2975214804723327,7.995427131652832,1.0,5.164516925811768,6.364963054656982,7.134703159332275,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-7.311882000189816,0.0,-7.311882000189816,-3.164746016463656,-1.2829392395265233,4.070579955004615,13.66694467867418
792,colosseum,,d6-c1-n0.01-m12,6,0.01,12.0,,-38.33381100352402,3000,-0.3468293651279119,7.985698699951172,1.0,4.949428081512451,6.1218581199646,6.945997714996338,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-8.099147073784277,0.0,-8.099147073784277,-6.12546001777,-2.723605173870946,3.408114611517401,266.9845757800984
41,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0319980801106361,5.97947359085083,0.0,5.6123552322387695,6.249804973602295,6.862464427947998,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-0.9206232671049441,-0.2521834475695623,-0.6684398195353818,-1.422271128720249,-0.4371370632102789,1.0762149841061455,1.7234310629742287
105,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0483354330974252,7.528982639312744,1.0,5.558149337768555,6.395706653594971,7.059149265289307,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.9297497217133495,0.49159604012508795,-1.4213457618384373,-1.938351656474588,0.16505789370772395,2.817515277310711,0.3619868085926721
169,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.305279412965719,7.59121036529541,0.0,4.028717041015625,5.253838062286377,6.327276229858398,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,2.7711380095471516,-50.92910604658025,53.7002440561274,15.168910803792247,17.62511773348712,24.73187424416074,-2.008565899250913
233,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3127960998794898,7.598282814025879,1.0,5.014736175537109,6.304116249084473,7.150290012359619,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,0.6574819690958323,0.0,0.6574819690958323,0.47252096807084065,0.7208167026170708,0.4312931456096611,-0.372724362143805
297,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4273350597773245,7.599057197570801,1.0,4.840821743011475,6.007498741149902,6.8715362548828125,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,-0.4029310400528164,0.0,-0.4029310400528164,-1.6576168252412193,0.6430897702422618,2.2634886782432906,21.39830856274735
421,colosseum,,d3-c1-n0.01-m1,3,0.01,1.0,,-7.415704083686769,3000,-0.1058395991831127,7.686694622039795,0.675,5.3013129234313965,6.355510234832764,7.203274726867676,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,0.5343284085647946,-5.094626673027965,5.62895508159276,-0.3348522237039936,-1.269505254824166,-0.13288283494169342,7.206149087168294
545,colosseum,,d4-c1-n0.01-m5,4,0.01,5.0,,-25.421391317475663,3000,-0.0481542584547231,7.746456146240234,0.0125,5.42966365814209,6.424648284912109,7.0919928550720215,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,0.4294717337731346,-32.63937416951143,33.06884590328456,-3.2419911575492133,-0.5593932761639252,5.003715713305676,55.90594419900729
669,colosseum,,d5-c1-n0.01-m9,5,0.01,9.0,,-18.319930087521648,3000,-0.0141126576693023,7.971024990081787,1.0,5.22718620300293,6.41689920425415,7.185559272766113,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-2.6938987531233747,0.0,-2.6938987531233747,-3.7466164574209557,-1.8326296077883157,2.937274961004484,66.70635058250478
793,colosseum,,d6-c1-n0.01-m13,6,0.01,13.0,,-76.44652684559905,3000,-0.3991365687267846,7.974984645843506,1.0,4.83611536026001,6.063717365264893,6.853495121002197,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-8.841054664149082,0.0,-8.841054664149082,-4.795874282618022,-1.9466699478382434,5.329836724597328,412.49466232313654
42,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0887350263142103,6.16942024230957,0.0,5.804472923278809,6.429769039154053,6.985276222229004,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-2.9279898541805736,-0.2521834475695623,-2.675806406611011,-6.116122465036937,-5.907406495992786,-3.043568862301809,-2.479055901352636
106,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2236629981778229,7.302891731262207,0.0,4.522019863128662,5.423412322998047,6.319739818572998,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.947014474708063,-97.82761198489241,103.77462645960048,14.283913122886146,17.943584196049343,24.236995398302078,32.01610494031288
170,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0213856406828337,7.585566997528076,1.0,5.241380214691162,6.466748237609863,7.251773357391357,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,-1.1195344837846073,0.7974510891762443,-1.9169855729608516,0.8117466520864628,-0.06500210671844431,-1.0843294403225519,0.36793810811072697
234,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.218408483990903,7.597121715545654,1.0,5.096044540405273,6.274155139923096,7.071116924285889,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,-1.9356681167656085,0.0,-1.9356681167656085,-0.3095694178658004,1.1602976559081328,2.622996298626875,3.9739414511556523
298,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4962913988887469,7.600895881652832,0.0,2.4007351398468018,3.489758253097534,4.760815620422363,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.738514275469245,-1000.0,1001.7385142754692,25.284347335839907,35.294315554651696,42.485254915528856,-11.294336776918325
422,colosseum,,d3-c1-n0.01-m2,3,0.01,2.0,,-10.734204673555151,3000,0.0257537353883434,7.54094934463501,0.2,5.486409664154053,6.428239345550537,7.138024806976318,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,3.086485203631343,-14.28430136804677,17.370786571678114,-2.485415091160763,-2.3744311869236103,1.2102895433618588,14.96562920192091
546,colosseum,,d4-c1-n0.01-m6,4,0.01,6.0,,-35.825477386408664,3000,-0.2144697592090479,7.8021416664123535,0.175,5.47887659072876,6.522329807281494,7.145523071289063,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.153412883854191,-27.16438237333531,26.01096948948112,-3.7836060874886748,-1.7594702572901562,3.9970482968956214,43.0081168818949
670,colosseum,,d5-c1-n0.01-m10,5,0.01,10.0,,-44.4013504262728,3000,-0.4091290334178792,7.909346103668213,0.5375,5.177892208099365,6.343446254730225,7.077603816986084,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-9.130462680392633,-462.5,453.3695373196074,-3.2889325676962966,-1.0552061910180572,5.343012421147525,200.76882549526468
794,colosseum,,d6-c1-n0.01-m14,6,0.01,14.0,,-38.89536340245233,3000,-0.1568287032459383,7.959790229797363,1.0,4.893386363983154,6.032148838043213,6.797125339508057,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-5.404242289625415,0.0,-5.404242289625415,-5.467879232693194,-1.5248195442930201,6.500907187914663,618.8535971975817
43,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0665965247338937,6.0450758934021,0.0,5.18291711807251,5.853919506072998,6.483619213104248,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,2.5676771909547145,-0.2521834475695623,2.819860638524277,9.069832201964289,11.596377323502084,13.784769610635369,0.2720086810354633
107,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0291564966063294,7.526130199432373,0.9875,5.479426383972168,6.461694240570068,7.186595439910889,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,1.0294296941382228,-0.7373940601876265,1.7668237543258494,-0.7058178545168633,-1.041533581473033,-0.8743915760929792,0.7613459412328666
171,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.1451057346618572,7.591146945953369,1.0,5.432986736297607,6.477545261383057,7.1664018630981445,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,0.576009460860161,0.7974510891762443,-0.22144162831608327,-1.4567532438105493,-0.2224751400487143,1.2996345763138477,-1.9818590946054462
235,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4120003994250437,7.600599765777588,0.0,3.600001573562622,4.706218242645264,5.759538650512695,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,3.382962801115487,-1000.0,1003.3829628011155,14.080596012381232,24.15939286978582,38.93066482584916,-9.046420126752455
299,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4970399848180695,7.600203037261963,1.0,4.812836647033691,6.160369396209717,7.037976264953613,0.4403097779431379,1.0,4.690694284439087,6.054225317637125,6.990317519505819,7.600260670979818,0.03220084053120525,0.0,0.09056825213543589,0.07265949273243807,0.052477074776090066,5.6241520468225686e-05,1.7617616788591393,0.0,1.7617616788591393,-1.3486222789411069,-1.4608425490039878,-0.908182204346286,1.0247539073488492
423,colosseum,,d3-c1-n0.01-m3,3,0.01,3.0,,-4.375614595954051,3000,0.0446395740737042,7.48891019821167,0.1625,5.383632183074951,6.284536838531494,7.022104740142822,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,3.4527622775298052,-15.009802001864042,18.462564279393845,-1.2912858290434965,-0.19125274646124965,3.5965090532263724,17.736193909407945
547,colosseum,,d4-c1-n0.01-m7,4,0.01,7.0,,-29.76605096445724,3000,-0.275117578799423,7.8776116371154785,0.3625,5.510331630706787,6.564122200012207,7.240582466125488,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,-1.7306200610976843,-20.84708414697826,19.116464085880576,-4.129785808519094,-2.272915249605663,2.209400083081341,25.527833915196453
671,colosseum,,d5-c1-n0.01-m11,5,0.01,11.0,,-19.616145636909778,3000,0.1997233632768302,7.974185943603516,1.0,5.073654174804688,6.27199649810791,7.085134029388428,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,0.7904358296249422,0.0,0.7904358296249422,-2.3211053784232587,-0.2989844969847915,5.175205116474894,59.83584307421962
810,colosseum,,d6-c1-n0.05-m0,6,0.05,0.0,,-50.04826371600894,3000,-0.8003164928223271,7.987159729003906,1.0,4.895230770111084,6.1525163650512695,6.997349739074707,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-14.53125429842804,0.0,-14.53125429842804,-5.489521075289657,-3.1332914722205945,2.3412870128333494,247.14199688616148
44,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0182167391054017,6.104153633117676,0.0,5.618161678314209,6.245615482330322,6.877857208251953,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-0.4330361601122158,-0.2521834475695623,-0.1808527125426535,-1.5641351836279886,-0.3097913846509668,0.559856371980987,-1.0350605888354707
108,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0196475003739571,7.524949550628662,1.0,5.537490367889404,6.306794166564941,6.974842071533203,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,-0.20445087459443162,0.49159604012508795,-0.6960469147195196,-1.6149024277332744,1.7908341011031939,5.2597565398953225,0.9266440375914626
172,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3512396895801628,7.594038486480713,0.0,3.986823320388794,5.11114501953125,6.190444469451904,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,3.401008762159344,-50.92910604658025,54.330114808739594,15.664905930074566,19.706275166294166,28.552845117901537,-3.199528744004769
236,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3301378345597472,7.598089694976807,1.0,5.045032501220703,6.349030017852783,7.159520626068115,0.2888645288180819,1.0,5.063860813776652,6.3532570997873945,7.1658700466156,7.598183250427246,0.036398824889933575,0.0,0.10396287479072916,0.06817385130575644,0.036124001539504395,0.0002671239359308475,1.133918632441341,0.0,1.133918632441341,0.18110611690807338,0.06200444677319226,0.1757673645468488,0.35023237477047847
300,colosseum,,d2-c1-n0.01-m0,2,0.01,0.0,,-4.073403328580132,3000,0.0073952661774696,6.151838779449463,0.0,5.49157190322876,6.212054252624512,6.875551700592041,0.00745966836540488,0.0175,5.415722751617432,6.086958805720012,6.77007695833842,6.0572700023651125,0.029911808688745024,0.07424911470504386,0.06294747339509821,0.05230456272326661,0.03713879198477605,0.05890919580639425,-0.002153068997111926,-0.2356930458971681,0.23353997690005618,-1.2049594291934556,-2.391673697118089,-2.840015429065586,-1.6053313203451596
424,colosseum,,d3-c1-n0.01-m4,3,0.01,4.0,,-4.175905001060452,3000,-0.0069892180797232,7.635104656219482,0.5375,5.298378944396973,6.285260677337647,7.121518135070801,-0.13339043664545883,0.9383333333333332,5.272492535909017,6.271948083241781,7.196819416681925,7.822046756744385,0.05156161832448258,0.051688445539586986,0.08606897455713512,0.06582261181940272,0.048578961974909796,0.01878286628091085,2.451459490085818,-7.754795663691303,10.206255153777121,-0.30076352856709304,-0.20224955722499185,1.5500800871376397,9.952799414586305
548,colosseum,,d4-c1-n0.01-m8,4,0.01,8.0,,-37.35838600844277,3000,0.0835839960317238,7.676027774810791,0.075,5.564969539642334,6.488596439361572,7.065060615539551,-0.09327934569536739,0.98125,5.135085566838582,6.379115883509318,7.358068799972534,7.987826379140218,0.10507114599649368,0.029680409770384428,0.0908633234910468,0.08139604700834609,0.05317567186980149,0.004317434154063882,1.683272225211984,-30.533608094059076,32.21688031927106,-4.731105536175002,-1.345035291959924,5.510192426912854,72.2184967281874
672,colosseum,,d5-c1-n0.01-m12,5,0.01,12.0,,4.810311591502766,3000,-0.5115255639881896,7.834658145904541,0.0125,5.099151611328125,6.228841304779053,6.985695838928223,0.15121377023799723,1.0,4.823663822809855,6.243747679392497,7.317367029190064,8.00171496073405,0.061370690979241846,0.0,0.10770314623313382,0.09448255344440228,0.04487416335679891,0.0004600756957061345,-10.798955065543472,-987.5,976.7010449344565,-2.557843462826522,0.15776854106949703,7.391139253665647,363.10723732777655
811,colosseum,,d6-c1-n0.05-m1,6,0.05,1.0,,-48.29800862013458,3000,-0.0347868908607577,7.981889247894287,1.0,4.982974052429199,6.099082946777344,6.8529558181762695,0.2241901802541967,1.0,4.427391386032104,5.918041308720906,7.1100481986999515,8.005357042948406,0.07050366417352924,0.0,0.08522408014515075,0.07483346455610415,0.0481352602254691,7.363100635980363e-05,-3.673242719378944,0.0,-3.673242719378944,-6.519080821416267,-2.4192604088336296,5.341040628417554,318.7216393517897
45,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0808897613391256,6.093343257904053,0.0,5.748722076416016,6.347696781158447,6.908087253570557,-0.005977246090684373,0.004166666666666667,5.554142173131307,6.235423787434896,6.894546667734782,6.057370313008627,0.02826436714094643,0.016522363806281668,0.040929649721457885,0.03289857433223674,0.029810251911173844,0.045198629542724834,-2.6504225222830438,-0.2521834475695623,-2.3982390747134814,-4.754008514827271,-3.412700884534593,-0.45422581050712274,-0.7958857438680067
109,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2105363751560015,7.322686672210693,0.0,4.746248245239258,5.625791072845459,6.407324314117432,-0.01156080209928355,0.995,5.434345213572184,6.404733546574911,7.156411075592041,7.531568145751953,0.03955325840848126,0.010170952554312156,0.06387082745426148,0.05468925343203854,0.034520419848644124,0.0071425432580279075,5.615142372383196,-97.82761198489241,103.4427543572756,10.773259025424078,14.243062847757308,21.699816072892634,29.244691420872492
173,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1660021642121433,7.583261966705322,0.9875,5.384774684906006,6.473486423492432,7.18932580947876,0.10307559745691662,0.9845833333333334,5.30994356473287,6.46229141553243,7.21294272740682,7.586440722147624,0.0729677896994548,0.019332429130659076,0.08446397637178647,0.06856427125874077,0.03581073107540687,0.0023746510630121634,0.8623882813829683,0.1508691249792904,0.7115191564036779,-0.8859530818647539,-0.16327757525132622,0.659492761494593,1.3386200153000947
