instance,n_traj,method,ks_hat,ks_hat_std,n_seeds_ok,coverage,eval_dist,elapsed_s,err,name,dim,codim,noise,m,ks_true
430,100,traj_dorc,-0.0474834384170522,0.0,1,0.701,0.0,0.9,,d3-c1-n0.01-m10,3,1,0.01,10,-16.842236690951605
430,100,kmetric_dorc,0.0167401457520955,0.0540415118881216,4,0.701,0.0,65.0,,d3-c1-n0.01-m10,3,1,0.01,10,-16.842236690951605
430,100,fbkernel_orc,-0.0339860214585331,0.030347528733787,4,0.701,0.0,65.0,,d3-c1-n0.01-m10,3,1,0.01,10,-16.842236690951605
433,100,traj_dorc,-0.0832542829222653,0.0,1,0.695,0.0,0.9,,d3-c1-n0.01-m13,3,1,0.01,13,0.380085965305853
433,100,kmetric_dorc,0.0479646377822271,0.0752367611192928,4,0.695,0.0,63.4,,d3-c1-n0.01-m13,3,1,0.01,13,0.380085965305853
433,100,fbkernel_orc,0.010995240551245,0.0477346297380835,4,0.695,0.0,63.4,,d3-c1-n0.01-m13,3,1,0.01,13,0.380085965305853
451,100,traj_dorc,-0.0019415710509154,0.0,1,0.712,0.0,1.2,,d3-c1-n0.05-m1,3,1,0.05,1,-12.659383196182684
451,100,kmetric_dorc,-0.0596434169080665,0.0622207701610108,4,0.712,0.0,65.3,,d3-c1-n0.05-m1,3,1,0.05,1,-12.659383196182684
451,100,fbkernel_orc,-0.0227617819340553,0.0414343517153423,4,0.712,0.0,65.3,,d3-c1-n0.05-m1,3,1,0.05,1,-12.659383196182684
454,100,traj_dorc,-0.1637194340476985,0.0,1,0.712,0.0,0.9,,d3-c1-n0.05-m4,3,1,0.05,4,-4.99685320061184
454,100,kmetric_dorc,0.0116361046830968,0.0614208992521072,4,0.712,0.0,65.8,,d3-c1-n0.05-m4,3,1,0.05,4,-4.99685320061184
454,100,fbkernel_orc,0.0012327319306392,0.0309539840928161,4,0.712,0.0,65.8,,d3-c1-n0.05-m4,3,1,0.05,4,-4.99685320061184
457,100,traj_dorc,-0.0932760109646134,0.0,1,0.704,0.0,0.9,,d3-c1-n0.05-m7,3,1,0.05,7,-16.176625387033255
457,100,kmetric_dorc,0.1391366535560808,0.0397218769174302,4,0.704,0.0,66.6,,d3-c1-n0.05-m7,3,1,0.05,7,-16.176625387033255
457,100,fbkernel_orc,0.0532786276020381,0.0400776088380729,4,0.704,0.0,66.6,,d3-c1-n0.05-m7,3,1,0.05,7,-16.176625387033255
460,100,traj_dorc,-0.1279340152856512,0.0,1,0.701,0.0,1.0,,d3-c1-n0.05-m10,3,1,0.05,10,-13.787515224982826
460,100,kmetric_dorc,0.0624252361211887,0.0713712963530277,4,0.701,0.0,68.3,,d3-c1-n0.05-m10,3,1,0.05,10,-13.787515224982826
460,100,fbkernel_orc,0.1594279874851504,0.0633338413840158,4,0.701,0.0,68.3,,d3-c1-n0.05-m10,3,1,0.05,10,-13.787515224982826
463,100,traj_dorc,-0.0020193998420873,0.0,1,0.719,0.1538,1.0,,d3-c1-n0.05-m13,3,1,0.05,13,1.5260272664429309
463,100,kmetric_dorc,0.1009145922159285,0.0664421736540124,4,0.719,0.1538,67.0,,d3-c1-n0.05-m13,3,1,0.05,13,1.5260272664429309
463,100,fbkernel_orc,0.161089507744469,0.0371298809627012,4,0.719,0.1538,67.0,,d3-c1-n0.05-m13,3,1,0.05,13,1.5260272664429309
481,100,traj_dorc,-0.0866599576280096,0.0,1,0.706,0.0,1.0,,d3-c1-n0.1-m1,3,1,0.1,1,-5.728772538116581
481,100,kmetric_dorc,-0.0016104443873076,0.0557000495118238,4,0.706,0.0,67.6,,d3-c1-n0.1-m1,3,1,0.1,1,-5.728772538116581
481,100,fbkernel_orc,0.0272564328148959,0.0402145938408833,4,0.706,0.0,67.6,,d3-c1-n0.1-m1,3,1,0.1,1,-5.728772538116581
484,100,traj_dorc,-0.1184103249563751,0.0,1,0.737,0.2692,1.2,,d3-c1-n0.1-m4,3,1,0.1,4,-9.95300009216142
484,100,kmetric_dorc,0.1156873409467582,0.0349640030687295,4,0.737,0.2692,66.5,,d3-c1-n0.1-m4,3,1,0.1,4,-9.95300009216142
484,100,fbkernel_orc,0.1355724437299853,0.0260656331986039,4,0.737,0.2692,66.5,,d3-c1-n0.1-m4,3,1,0.1,4,-9.95300009216142
487,100,traj_dorc,-0.0759461557537761,0.0,1,0.695,0.0,0.9,,d3-c1-n0.1-m7,3,1,0.1,7,-37.0087735355624
487,100,kmetric_dorc,0.058182317013566,0.0442331859948935,4,0.695,0.0,65.4,,d3-c1-n0.1-m7,3,1,0.1,7,-37.0087735355624
487,100,fbkernel_orc,0.0925405149181613,0.0468602300410436,4,0.695,0.0,65.4,,d3-c1-n0.1-m7,3,1,0.1,7,-37.0087735355624
490,100,traj_dorc,-0.1633338972892062,0.0,1,0.697,0.0,1.0,,d3-c1-n0.1-m10,3,1,0.1,10,-20.614923975239662
490,100,kmetric_dorc,-0.001670680319465,0.0278525861805177,4,0.697,0.0,66.7,,d3-c1-n0.1-m10,3,1,0.1,10,-20.614923975239662
490,100,fbkernel_orc,0.0225424026481444,0.0759179050704855,4,0.697,0.0,66.7,,d3-c1-n0.1-m10,3,1,0.1,10,-20.614923975239662
493,100,traj_dorc,0.0526400990991771,0.0,1,0.687,0.2152,0.8,,d3-c1-n0.1-m13,3,1,0.1,13,33.209975825617065
493,100,kmetric_dorc,0.1569077682994127,0.0854532562320561,4,0.687,0.2152,64.1,,d3-c1-n0.1-m13,3,1,0.1,13,33.209975825617065
493,100,fbkernel_orc,0.180977565740353,0.0570639420682616,4,0.687,0.2152,64.1,,d3-c1-n0.1-m13,3,1,0.1,13,33.209975825617065
511,100,traj_dorc,-0.116954129442982,0.0,1,0.728,0.1022,1.1,,d3-c1-n0.2-m1,3,1,0.2,1,-3.66641372894382
511,100,kmetric_dorc,0.1970478138231341,0.022081953576531,4,0.728,0.1022,66.0,,d3-c1-n0.2-m1,3,1,0.2,1,-3.66641372894382
511,100,fbkernel_orc,0.1298797414375824,0.0078259374695803,4,0.728,0.1022,66.0,,d3-c1-n0.2-m1,3,1,0.2,1,-3.66641372894382
514,100,traj_dorc,0.0104222695650754,0.0,1,0.704,0.0,1.0,,d3-c1-n0.2-m4,3,1,0.2,4,-14.544124599425984
514,100,kmetric_dorc,0.2148818931877362,0.0297674855390398,4,0.704,0.0,66.8,,d3-c1-n0.2-m4,3,1,0.2,4,-14.544124599425984
514,100,fbkernel_orc,0.2175429176005015,0.0218554898027201,4,0.704,0.0,66.8,,d3-c1-n0.2-m4,3,1,0.2,4,-14.544124599425984
517,100,traj_dorc,-0.2006284316239281,0.0,1,0.714,0.0,1.0,,d3-c1-n0.2-m7,3,1,0.2,7,-2.043394187053898
517,100,kmetric_dorc,0.0623716595527889,0.0702226574064894,4,0.714,0.0,68.2,,d3-c1-n0.2-m7,3,1,0.2,7,-2.043394187053898
517,100,fbkernel_orc,0.1178320566923328,0.0370874122840459,4,0.714,0.0,68.2,,d3-c1-n0.2-m7,3,1,0.2,7,-2.043394187053898
520,100,traj_dorc,0.0373847507770996,0.0,1,0.735,0.2112,1.2,,d3-c1-n0.2-m10,3,1,0.2,10,2.0196605728685517
520,100,kmetric_dorc,0.131506868908196,0.0632640716433496,4,0.735,0.2112,68.4,,d3-c1-n0.2-m10,3,1,0.2,10,2.0196605728685517
520,100,fbkernel_orc,0.1200286594228366,0.0549692535958726,4,0.735,0.2112,68.4,,d3-c1-n0.2-m10,3,1,0.2,10,2.0196605728685517
523,100,traj_dorc,0.0284077225535746,0.0,1,0.707,0.0,1.0,,d3-c1-n0.2-m13,3,1,0.2,13,-9.60260942351796
523,100,kmetric_dorc,0.1282076274359338,0.0243616127631611,4,0.707,0.0,68.5,,d3-c1-n0.2-m13,3,1,0.2,13,-9.60260942351796
523,100,fbkernel_orc,0.142076214611831,0.0256070064716415,4,0.707,0.0,68.5,,d3-c1-n0.2-m13,3,1,0.2,13,-9.60260942351796
541,100,traj_dorc,-0.0177331645221957,0.0,1,0.73,0.1637,1.4,,d4-c1-n0.01-m1,4,1,0.01,1,-0.036623222623584
541,100,kmetric_dorc,0.2716191544252154,0.0475464657446301,4,0.73,0.1637,69.1,,d4-c1-n0.01-m1,4,1,0.01,1,-0.036623222623584
541,100,fbkernel_orc,0.1754720124062674,0.0527232712625363,4,0.73,0.1637,69.1,,d4-c1-n0.01-m1,4,1,0.01,1,-0.036623222623584
544,100,traj_dorc,-0.0482174642494263,0.0,1,0.705,0.0,1.3,,d4-c1-n0.01-m4,4,1,0.01,4,-16.875471101588957
544,100,kmetric_dorc,0.226491419269975,0.0614612730405819,4,0.705,0.0,66.8,,d4-c1-n0.01-m4,4,1,0.01,4,-16.875471101588957
544,100,fbkernel_orc,0.195294664976819,0.0614213859851285,4,0.705,0.0,66.8,,d4-c1-n0.01-m4,4,1,0.01,4,-16.875471101588957
547,100,traj_dorc,0.0356816372964297,0.0,1,0.706,0.0,1.4,,d4-c1-n0.01-m7,4,1,0.01,7,-29.76605096445724
547,100,kmetric_dorc,0.252977325356822,0.0447720229173289,4,0.706,0.0,67.7,,d4-c1-n0.01-m7,4,1,0.01,7,-29.76605096445724
547,100,fbkernel_orc,0.26293401970963,0.0452570524841972,4,0.706,0.0,67.7,,d4-c1-n0.01-m7,4,1,0.01,7,-29.76605096445724
550,100,traj_dorc,0.2398577351412641,0.0,1,0.7,0.0,0.9,,d4-c1-n0.01-m10,4,1,0.01,10,78.43052538097425
550,100,kmetric_dorc,0.2890687810185283,0.0366330269451432,4,0.7,0.0,65.6,,d4-c1-n0.01-m10,4,1,0.01,10,78.43052538097425
550,100,fbkernel_orc,0.2187674293757483,0.0186849172489726,4,0.7,0.0,65.6,,d4-c1-n0.01-m10,4,1,0.01,10,78.43052538097425
553,100,traj_dorc,0.0770925786649089,0.0,1,0.703,0.0,1.2,,d4-c1-n0.01-m13,4,1,0.01,13,-14.479569337189464
553,100,kmetric_dorc,0.265632049768901,0.0566644634421673,4,0.703,0.0,66.2,,d4-c1-n0.01-m13,4,1,0.01,13,-14.479569337189464
553,100,fbkernel_orc,0.2576795807016169,0.0575175666057891,4,0.703,0.0,66.2,,d4-c1-n0.01-m13,4,1,0.01,13,-14.479569337189464
571,100,traj_dorc,0.053552564487478,0.0,1,0.726,0.0,1.3,,d4-c1-n0.05-m1,4,1,0.05,1,-39.90075492062513
571,100,kmetric_dorc,0.2568194547627321,0.0145364221770419,4,0.726,0.0,65.7,,d4-c1-n0.05-m1,4,1,0.05,1,-39.90075492062513
571,100,fbkernel_orc,0.2536944928654008,0.0392283899663482,4,0.726,0.0,65.7,,d4-c1-n0.05-m1,4,1,0.05,1,-39.90075492062513
574,100,traj_dorc,0.0557913752697282,0.0,1,0.734,0.3318,1.4,,d4-c1-n0.05-m4,4,1,0.05,4,-17.091759926410464
574,100,kmetric_dorc,0.1786223363148183,0.0550131734849618,4,0.734,0.3318,65.4,,d4-c1-n0.05-m4,4,1,0.05,4,-17.091759926410464
574,100,fbkernel_orc,0.1847027764493985,0.0504104334080837,4,0.734,0.3318,65.4,,d4-c1-n0.05-m4,4,1,0.05,4,-17.091759926410464
577,100,traj_dorc,0.0464828242216103,0.0,1,0.728,0.0,1.5,,d4-c1-n0.05-m7,4,1,0.05,7,-4.587718319365236
577,100,kmetric_dorc,0.2551040222739321,0.0436815471133249,4,0.728,0.0,66.5,,d4-c1-n0.05-m7,4,1,0.05,7,-4.587718319365236
577,100,fbkernel_orc,0.2210872380092237,0.03933826532534,4,0.728,0.0,66.5,,d4-c1-n0.05-m7,4,1,0.05,7,-4.587718319365236
580,100,traj_dorc,-0.0380398327452019,0.0,1,0.731,0.2834,1.4,,d4-c1-n0.05-m10,4,1,0.05,10,1.430710029764047
580,100,kmetric_dorc,0.2317892565423425,0.0377033600711305,4,0.731,0.2834,65.8,,d4-c1-n0.05-m10,4,1,0.05,10,1.430710029764047
580,100,fbkernel_orc,0.1937965271472373,0.047172574541419,4,0.731,0.2834,65.8,,d4-c1-n0.05-m10,4,1,0.05,10,1.430710029764047
583,100,traj_dorc,0.136296766042232,0.0,1,0.727,0.0,1.2,,d4-c1-n0.05-m13,4,1,0.05,13,28.472607937392368
583,100,kmetric_dorc,0.3522622925685928,0.0599408075768048,4,0.727,0.0,63.9,,d4-c1-n0.05-m13,4,1,0.05,13,28.472607937392368
583,100,fbkernel_orc,0.3124082203848695,0.0134331641571511,4,0.727,0.0,63.9,,d4-c1-n0.05-m13,4,1,0.05,13,28.472607937392368
601,100,traj_dorc,0.1083443313081736,0.0,1,0.719,0.0,1.5,,d4-c1-n0.1-m1,4,1,0.1,1,-25.490568830187783
601,100,kmetric_dorc,0.3217795097196967,0.0331441814078606,4,0.719,0.0,65.3,,d4-c1-n0.1-m1,4,1,0.1,1,-25.490568830187783
601,100,fbkernel_orc,0.2410922398398541,0.0175358429362115,4,0.719,0.0,65.3,,d4-c1-n0.1-m1,4,1,0.1,1,-25.490568830187783
604,100,traj_dorc,0.0155902733509086,0.0,1,0.75,0.3472,1.5,,d4-c1-n0.1-m4,4,1,0.1,4,-3.1032668576189137
604,100,kmetric_dorc,0.1645241607246927,0.042161636162016,4,0.75,0.3472,66.1,,d4-c1-n0.1-m4,4,1,0.1,4,-3.1032668576189137
604,100,fbkernel_orc,0.1362079872529476,0.0462603121839643,4,0.75,0.3472,66.1,,d4-c1-n0.1-m4,4,1,0.1,4,-3.1032668576189137
607,100,traj_dorc,0.0291029085452089,0.0,1,0.725,0.0,1.3,,d4-c1-n0.1-m7,4,1,0.1,7,-12.183740340828578
607,100,kmetric_dorc,0.2070975172889285,0.0224587487093256,4,0.725,0.0,65.4,,d4-c1-n0.1-m7,4,1,0.1,7,-12.183740340828578
607,100,fbkernel_orc,0.240721015320435,0.0125412141853776,4,0.725,0.0,65.4,,d4-c1-n0.1-m7,4,1,0.1,7,-12.183740340828578
610,100,traj_dorc,-0.0139506119177088,0.0,1,0.724,0.0,1.4,,d4-c1-n0.1-m10,4,1,0.1,10,4.907010535399368
610,100,kmetric_dorc,0.2859588461165999,0.0553641039093264,4,0.724,0.0,66.0,,d4-c1-n0.1-m10,4,1,0.1,10,4.907010535399368
610,100,fbkernel_orc,0.2148303979631665,0.0968063614283109,4,0.724,0.0,66.0,,d4-c1-n0.1-m10,4,1,0.1,10,4.907010535399368
613,100,traj_dorc,0.0655267302433319,0.0,1,0.731,0.0,1.4,,d4-c1-n0.1-m13,4,1,0.1,13,-22.6348913684337
613,100,kmetric_dorc,0.3313856496016806,0.031607660237373,4,0.731,0.0,65.7,,d4-c1-n0.1-m13,4,1,0.1,13,-22.6348913684337
613,100,fbkernel_orc,0.2610600297378647,0.1274779021081554,4,0.731,0.0,65.7,,d4-c1-n0.1-m13,4,1,0.1,13,-22.6348913684337
631,100,traj_dorc,0.0887850688810977,0.0,1,0.721,0.3167,1.4,,d4-c1-n0.2-m1,4,1,0.2,1,9.496456875600702
631,100,kmetric_dorc,0.2161615613232064,0.036476861667039,4,0.721,0.3167,65.0,,d4-c1-n0.2-m1,4,1,0.2,1,9.496456875600702
631,100,fbkernel_orc,0.2224640483044571,0.0464594008590069,4,0.721,0.3167,65.0,,d4-c1-n0.2-m1,4,1,0.2,1,9.496456875600702
634,100,traj_dorc,0.0177204314623888,0.0,1,0.717,0.4146,1.5,,d4-c1-n0.2-m4,4,1,0.2,4,-5.665571274105821
634,100,kmetric_dorc,0.2603322698212493,0.02366785966669,4,0.717,0.4146,63.0,,d4-c1-n0.2-m4,4,1,0.2,4,-5.665571274105821
634,100,fbkernel_orc,0.2168405935794294,0.0272187836083602,4,0.717,0.4146,63.0,,d4-c1-n0.2-m4,4,1,0.2,4,-5.665571274105821
637,100,traj_dorc,0.0892994497741153,0.0,1,0.726,0.2579,1.3,,d4-c1-n0.2-m7,4,1,0.2,7,-24.996193418222923
637,100,kmetric_dorc,0.1942972492866463,0.0334369707543592,4,0.726,0.2579,63.0,,d4-c1-n0.2-m7,4,1,0.2,7,-24.996193418222923
637,100,fbkernel_orc,0.2017613246799952,0.0518899237741589,4,0.726,0.2579,63.0,,d4-c1-n0.2-m7,4,1,0.2,7,-24.996193418222923
640,100,traj_dorc,0.1793867073598662,0.0,1,0.722,0.0,1.2,,d4-c1-n0.2-m10,4,1,0.2,10,32.54341939091398
640,100,kmetric_dorc,0.3353962810864501,0.0345492298278273,4,0.722,0.0,62.9,,d4-c1-n0.2-m10,4,1,0.2,10,32.54341939091398
640,100,fbkernel_orc,0.3492824977589154,0.0310342976867481,4,0.722,0.0,62.9,,d4-c1-n0.2-m10,4,1,0.2,10,32.54341939091398
643,100,traj_dorc,0.2027417488137333,0.0,1,0.725,0.4112,1.1,,d4-c1-n0.2-m13,4,1,0.2,13,6.224275918490596
643,100,kmetric_dorc,0.2257012741340828,0.0815506857104424,4,0.725,0.4112,64.4,,d4-c1-n0.2-m13,4,1,0.2,13,6.224275918490596
643,100,fbkernel_orc,0.1586840081425027,0.0462234598554329,4,0.725,0.4112,64.4,,d4-c1-n0.2-m13,4,1,0.2,13,6.224275918490596
661,100,traj_dorc,0.2711141188497187,0.0,1,0.739,0.0,1.4,,d5-c1-n0.01-m1,5,1,0.01,1,2.5245450099361197
661,100,kmetric_dorc,0.2953972127832145,0.0487372973478128,4,0.739,0.0,65.1,,d5-c1-n0.01-m1,5,1,0.01,1,2.5245450099361197
661,100,fbkernel_orc,0.3160982414762117,0.0334557078246868,4,0.739,0.0,65.1,,d5-c1-n0.01-m1,5,1,0.01,1,2.5245450099361197
664,100,traj_dorc,0.2211738575355277,0.0,1,0.736,0.0,1.4,,d5-c1-n0.01-m4,5,1,0.01,4,-20.746348774718008
664,100,kmetric_dorc,0.3382531911722093,0.014838512877041,4,0.736,0.0,62.7,,d5-c1-n0.01-m4,5,1,0.01,4,-20.746348774718008
664,100,fbkernel_orc,0.3406929475148154,0.0498292921013891,4,0.736,0.0,62.7,,d5-c1-n0.01-m4,5,1,0.01,4,-20.746348774718008
667,100,traj_dorc,0.3015371776834549,0.0,1,0.714,0.5436,1.4,,d5-c1-n0.01-m7,5,1,0.01,7,-13.523752961154
667,100,kmetric_dorc,0.2984987430674073,0.0378239562854318,4,0.714,0.5436,63.4,,d5-c1-n0.01-m7,5,1,0.01,7,-13.523752961154
667,100,fbkernel_orc,0.2627065892183998,0.0335147666122949,4,0.714,0.5436,63.4,,d5-c1-n0.01-m7,5,1,0.01,7,-13.523752961154
670,100,traj_dorc,0.2583848685724867,0.0,1,0.729,0.0,1.4,,d5-c1-n0.01-m10,5,1,0.01,10,-44.4013504262728
670,100,kmetric_dorc,0.3271333285403925,0.057129013932674,4,0.729,0.0,63.2,,d5-c1-n0.01-m10,5,1,0.01,10,-44.4013504262728
670,100,fbkernel_orc,0.3308719444417943,0.0954878803779776,4,0.729,0.0,63.2,,d5-c1-n0.01-m10,5,1,0.01,10,-44.4013504262728
673,100,traj_dorc,0.123688957408602,0.0,1,0.737,0.3625,1.5,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
673,100,kmetric_dorc,0.2289216531140066,0.015771818291398,4,0.737,0.3625,65.0,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
673,100,fbkernel_orc,0.1466519919273434,0.0359198544977673,4,0.737,0.3625,65.0,,d5-c1-n0.01-m13,5,1,0.01,13,-29.827358750792463
691,100,traj_dorc,0.0909625588243344,0.0,1,0.731,0.0,1.5,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
691,100,kmetric_dorc,0.3012664569470568,0.0239145603875251,4,0.731,0.0,66.7,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
691,100,fbkernel_orc,0.2772653160698379,0.035057408356114,4,0.731,0.0,66.7,,d5-c1-n0.05-m1,5,1,0.05,1,-16.171144702457998
694,100,traj_dorc,0.3911161516330732,0.0,1,0.734,0.0,1.4,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
694,100,kmetric_dorc,0.2875791280389166,0.0331358453421965,4,0.734,0.0,64.8,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
694,100,fbkernel_orc,0.2309356583171316,0.0270908456341851,4,0.734,0.0,64.8,,d5-c1-n0.05-m4,5,1,0.05,4,54.88132514320018
697,100,traj_dorc,0.0682443382292788,0.0,1,0.733,0.0,1.6,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
697,100,kmetric_dorc,0.322232507133088,0.0323438891839475,4,0.733,0.0,65.2,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
697,100,fbkernel_orc,0.3390237455549397,0.0321525981024515,4,0.733,0.0,65.2,,d5-c1-n0.05-m7,5,1,0.05,7,-19.7446786444012
700,100,traj_dorc,0.16840006497273,0.0,1,0.725,0.0,1.3,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
700,100,kmetric_dorc,0.2822452158498305,0.0385539976004978,4,0.725,0.0,64.2,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
700,100,fbkernel_orc,0.2810283660532909,0.0255722024022671,4,0.725,0.0,64.2,,d5-c1-n0.05-m10,5,1,0.05,10,-62.894655678803616
703,100,traj_dorc,0.2015811185242506,0.0,1,0.734,0.6016,1.4,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
703,100,kmetric_dorc,0.1735241922169342,0.0533779154993765,4,0.734,0.6016,65.7,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
703,100,fbkernel_orc,0.1927882489916295,0.0611478245935925,4,0.734,0.6016,65.7,,d5-c1-n0.05-m13,5,1,0.05,13,6.3932786146544505
721,100,traj_dorc,0.2243643937193722,0.0,1,0.735,0.5132,1.2,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
721,100,kmetric_dorc,0.2859455791998185,0.0307066715142701,4,0.735,0.5132,67.8,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
721,100,fbkernel_orc,0.1704697683551377,0.0289649082059459,4,0.735,0.5132,67.8,,d5-c1-n0.1-m1,5,1,0.1,1,55.01886922438137
724,100,traj_dorc,0.2503192293639632,0.0,1,0.715,0.0,1.6,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
724,100,kmetric_dorc,0.2700438727996802,0.0598044909385472,4,0.715,0.0,66.2,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
724,100,fbkernel_orc,0.2748540189546562,0.0453075192903082,4,0.715,0.0,66.2,,d5-c1-n0.1-m4,5,1,0.1,4,-53.95304602005903
727,100,traj_dorc,0.0432987014128625,0.0,1,0.718,0.3415,1.5,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
727,100,kmetric_dorc,0.261902640508975,0.0225931752230047,4,0.718,0.3415,66.7,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
727,100,fbkernel_orc,0.27484415643708,0.0172404024546642,4,0.718,0.3415,66.7,,d5-c1-n0.1-m7,5,1,0.1,7,-20.20522058544134
730,100,traj_dorc,0.2535373963271745,0.0,1,0.743,0.0,1.5,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
730,100,kmetric_dorc,0.3045634889637773,0.0730688232238296,4,0.743,0.0,69.9,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
730,100,fbkernel_orc,0.2796186174403542,0.0461574113276452,4,0.743,0.0,69.9,,d5-c1-n0.1-m10,5,1,0.1,10,-67.17285898139227
733,100,traj_dorc,0.1828684217827162,0.0,1,0.721,0.0,1.3,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
733,100,kmetric_dorc,0.3453146322583883,0.0296886526465535,4,0.721,0.0,69.5,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
733,100,fbkernel_orc,0.2972516485545126,0.021810558467559,4,0.721,0.0,69.5,,d5-c1-n0.1-m13,5,1,0.1,13,-36.53140813846787
751,100,traj_dorc,0.1541075187178623,0.0,1,0.713,0.6123,1.6,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
751,100,kmetric_dorc,0.2291014175046383,0.0545613564710164,4,0.713,0.6123,68.0,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
751,100,fbkernel_orc,0.1696890997196401,0.0394653007999184,4,0.713,0.6123,68.0,,d5-c1-n0.2-m1,5,1,0.2,1,-19.136262533696787
754,100,traj_dorc,0.1418952683891881,0.0,1,0.744,0.0,1.7,,d5-c1-n0.2-m4,5,1,0.2,4,-4.946768816439207
754,100,kmetric_dorc,0.2941171550639618,0.0142272903710262,4,0.744,0.0,69.0,,d5-c1-n0.2-m4,5,1,0.2,4,-4.946768816439207
754,100,fbkernel_orc,0.1396989115646136,0.0607121130712665,4,0.744,0.0,69.0,,d5-c1-n0.2-m4,5,1,0.2,4,-4.946768816439207
757,100,traj_dorc,0.0724448760210603,0.0,1,0.717,0.5316,1.5,,d5-c1-n0.2-m7,5,1,0.2,7,-29.417968211109795
757,100,kmetric_dorc,0.2802751781710056,0.0328281282810442,4,0.717,0.5316,67.6,,d5-c1-n0.2-m7,5,1,0.2,7,-29.417968211109795
757,100,fbkernel_orc,0.2145450435280087,0.0362967118675262,4,0.717,0.5316,67.6,,d5-c1-n0.2-m7,5,1,0.2,7,-29.417968211109795
760,100,traj_dorc,-0.0100240901821392,0.0,1,0.729,0.0,1.6,,d5-c1-n0.2-m10,5,1,0.2,10,-38.9177710392795
760,100,kmetric_dorc,0.3232509678158169,0.0722422820395827,4,0.729,0.0,68.8,,d5-c1-n0.2-m10,5,1,0.2,10,-38.9177710392795
760,100,fbkernel_orc,0.2478891185310345,0.0263344376448328,4,0.729,0.0,68.8,,d5-c1-n0.2-m10,5,1,0.2,10,-38.9177710392795
763,100,traj_dorc,0.3091125417627516,0.0,1,0.745,0.4093,1.7,,d5-c1-n0.2-m13,5,1,0.2,13,-28.47551290508757
763,100,kmetric_dorc,0.2815493741430396,0.0298929118221379,4,0.745,0.4093,70.7,,d5-c1-n0.2-m13,5,1,0.2,13,-28.47551290508757
763,100,fbkernel_orc,0.2916610028186019,0.0328713174950331,4,0.745,0.4093,70.7,,d5-c1-n0.2-m13,5,1,0.2,13,-28.47551290508757
781,100,traj_dorc,0.2057591085989628,0.0,1,0.729,0.0,1.7,,d6-c1-n0.01-m1,6,1,0.01,1,2.310630032127137
781,100,kmetric_dorc,0.386374154506244,0.058324003474813,4,0.729,0.0,68.4,,d6-c1-n0.01-m1,6,1,0.01,1,2.310630032127137
781,100,fbkernel_orc,0.3853441078417944,0.0241734830880414,4,0.729,0.0,68.4,,d6-c1-n0.01-m1,6,1,0.01,1,2.310630032127137
784,100,traj_dorc,0.1995820888125831,0.0,1,0.743,0.0,1.7,,d6-c1-n0.01-m4,6,1,0.01,4,-71.27016179316198
784,100,kmetric_dorc,0.3884318058779868,0.0268117399290765,4,0.743,0.0,70.6,,d6-c1-n0.01-m4,6,1,0.01,4,-71.27016179316198
784,100,fbkernel_orc,0.3513321047363893,0.0253598961220676,4,0.743,0.0,70.6,,d6-c1-n0.01-m4,6,1,0.01,4,-71.27016179316198
787,100,traj_dorc,0.2004488782095899,0.0,1,0.737,0.0,1.8,,d6-c1-n0.01-m7,6,1,0.01,7,-45.17999519324027
787,100,kmetric_dorc,0.3133533246037153,0.0373068514845107,4,0.737,0.0,68.8,,d6-c1-n0.01-m7,6,1,0.01,7,-45.17999519324027
787,100,fbkernel_orc,0.3568524775827254,0.0262198606278408,4,0.737,0.0,68.8,,d6-c1-n0.01-m7,6,1,0.01,7,-45.17999519324027
790,100,traj_dorc,0.3006635019174636,0.0,1,0.743,0.0,1.6,,d6-c1-n0.01-m10,6,1,0.01,10,-54.921670100446896
