instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,mu_k,sd_k,mu_f,sd_f,z_plus,z_frac,S_diff,S_sel,kappa_only,frac_only
156,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0551540604498337,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.6567491930955526,0.7974510891762443,-1.4542002822717968,0.0,-0.6567491930955526,-0.7974510891762443
220,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4532515348986221,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.51627234059424,-1000.0,1004.5162723405942,4.51627234059424,4.51627234059424,1000.0
284,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.472961895002726,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.0140144331929946,0.0,1.0140144331929946,1.0140144331929946,1.0140144331929946,-0.0
393,colosseum,,d2-c1-n0.2-m3,2,0.2,3.0,,-10.420195506771478,3000,0.024724965427539,0.1125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,0.5772067226623634,1.279476534870341,-0.7022698122079776,-1.279476534870341,0.5772067226623634,-1.279476534870341
517,colosseum,,d3-c1-n0.2-m7,3,0.2,7.0,,-2.043394187053898,3000,-0.077709943275872,0.2375,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.079882578921083,-13.558800734229493,14.638683313150576,1.079882578921083,1.079882578921083,13.558800734229493
641,colosseum,,d4-c1-n0.2-m11,4,0.2,11.0,,-16.067167115072312,3000,-0.0574459771741687,0.3,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.34103909480909705,-22.952850222430612,23.29388931723971,0.0,0.34103909480909705,22.952850222430612
780,colosseum,,d6-c1-n0.01-m0,6,0.01,0.0,,-45.54654777327077,3000,-0.4603284422733769,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-9.708979392089207,0.0,-9.708979392089207,0.0,-9.708979392089207,-0.0
29,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0316972655347469,0.0125,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.3329331393679933,0.5043668951391247,0.8285662442288686,1.3329331393679933,1.3329331393679933,-0.5043668951391247
93,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0431129097250585,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.7977119685039488,0.49159604012508795,-1.2893080086290367,0.0,-0.7977119685039488,-0.49159604012508795
157,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3608900044744655,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.5332632121577774,-50.92910604658025,54.46236925873803,3.5332632121577774,3.5332632121577774,50.92910604658025
221,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3215701285604063,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.8985344950344655,0.0,0.8985344950344655,0.0,0.8985344950344655,-0.0
285,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4699206632434207,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.919568707269843,0.0,0.919568707269843,0.0,0.919568707269843,-0.0
394,colosseum,,d2-c1-n0.2-m4,2,0.2,4.0,,-2.1599274912864,3000,-0.0360970916790368,0.225,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.456172727556621,2.79464611563785,-4.250818843194471,-2.79464611563785,-1.456172727556621,-2.79464611563785
518,colosseum,,d3-c1-n0.2-m8,3,0.2,8.0,,6.008144855297212,3000,0.0718272665293399,0.1375,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,3.9800477534150027,-15.493469091075559,19.47351684449056,3.9800477534150027,3.9800477534150027,15.493469091075559
642,colosseum,,d4-c1-n0.2-m12,4,0.2,12.0,,-15.484538294325528,3000,-0.193426041092685,1.0,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.953132227192607,0.6317298226357065,-1.5848620498283137,0.0,-0.953132227192607,-0.6317298226357065
781,colosseum,,d6-c1-n0.01-m1,6,0.01,1.0,,2.310630032127137,3000,-0.6785707338258699,0.9625,0.2241901802541967,0.07050366417352924,1.0,0.001,-12.804453848783226,-37.49999999999998,24.695546151216753,0.0,-12.804453848783226,37.49999999999998
3,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0996970451005987,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-3.315828673699295,-0.2521834475695623,-3.0636452261297324,0.0,-3.315828673699295,0.2521834475695623
67,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2432731725522962,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,6.442806102592464,-97.82761198489241,104.27041808748488,6.442806102592464,6.442806102592464,97.82761198489241
131,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,-0.0046725604192315,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.4766537169338594,0.7974510891762443,-2.2741048061101035,0.0,-1.4766537169338594,-0.7974510891762443
195,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.05465340211807,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-6.434579341729933,0.0,-6.434579341729933,0.0,-6.434579341729933,-0.0
259,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4960176803500216,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.730013921621026,-1000.0,1001.730013921621,1.730013921621026,1.730013921621026,1000.0
338,colosseum,,d2-c1-n0.05-m8,2,0.05,8.0,,13.350834999027844,3000,0.0969630291799983,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,2.9922416844111144,-0.2356930458971681,3.2279347303082826,2.9922416844111144,2.9922416844111144,0.2356930458971681
462,colosseum,,d3-c1-n0.05-m12,3,0.05,12.0,,4.789913485957336,3000,0.0901693811126181,0.6625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,4.335779694717725,-5.336460217633724,9.672239912351449,4.335779694717725,4.335779694717725,5.336460217633724
601,colosseum,,d4-c1-n0.1-m1,4,0.1,1.0,,-25.490568830187783,3000,-0.1404695168399607,0.5625,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,-0.4491258822490438,-14.108632705530743,13.6595068232817,0.0,-0.4491258822490438,14.108632705530743
725,colosseum,,d5-c1-n0.1-m5,5,0.1,5.0,,-33.13785935137783,3000,-0.5254881161753779,0.6625,0.15121377023799723,0.061370690979241846,1.0,0.001,-11.026466797355504,-337.5,326.4735332026445,0.0,-11.026466797355504,337.5
849,colosseum,,d6-c1-n0.1-m9,6,0.1,9.0,,-69.16244751925056,3000,-0.2001432242944074,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-6.018600728384853,0.0,-6.018600728384853,0.0,-6.018600728384853,-0.0
30,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.1149617102747919,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-3.8558961409124337,-0.2521834475695623,-3.6037126933428714,0.0,-3.8558961409124337,0.2521834475695623
94,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2032643938665271,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.431289471710035,-97.82761198489241,103.25890145660244,5.431289471710035,5.431289471710035,97.82761198489241
158,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0970186535302135,0.95,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-0.08300846101616782,-1.7888767676115829,1.705868306595415,0.0,-0.08300846101616782,1.7888767676115829
222,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.3474006764656911,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,1.6081878419046964,0.0,1.6081878419046964,1.6081878419046964,1.6081878419046964,-0.0
286,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4828049922933345,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.3196927051955447,-1000.0,1001.3196927051955,1.3196927051955447,1.3196927051955447,1000.0
395,colosseum,,d2-c1-n0.2-m5,2,0.2,5.0,,-9.597076646976651,3000,0.0785688350151423,0.1375,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,2.377294111154629,1.6161808861520097,0.7611132250026194,2.377294111154629,2.377294111154629,-1.6161808861520097
519,colosseum,,d3-c1-n0.2-m9,3,0.2,9.0,,2.771940661275317,3000,-0.0583599730085325,0.0625,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,1.4551611465092482,-16.944470358710106,18.399631505219354,1.4551611465092482,1.4551611465092482,16.944470358710106
643,colosseum,,d4-c1-n0.2-m13,4,0.2,13.0,,6.224275918490596,3000,0.0635084770362574,0.025,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.4922062688538387,-32.21822095442095,33.71042722327479,1.4922062688538387,1.4922062688538387,32.21822095442095
782,colosseum,,d6-c1-n0.01-m2,6,0.01,2.0,,-86.42381835431243,3000,-0.4368963877613756,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-9.37662709825199,0.0,-9.37662709825199,0.0,-9.37662709825199,-0.0
31,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0395516242156595,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.6108222087303152,-0.2521834475695623,1.8630056562998776,1.6108222087303152,1.6108222087303152,0.2521834475695623
95,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.1080499495200256,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-2.439474048490838,0.49159604012508795,-2.931070088615926,0.0,-2.439474048490838,-0.49159604012508795
159,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0118482107677209,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.2502418815884366,0.7974510891762443,-2.0476929707646807,0.0,-1.2502418815884366,-0.7974510891762443
223,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4532167511824954,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.515316713146599,-1000.0,1004.5153167131466,4.515316713146599,4.515316713146599,1000.0
287,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4321785642084722,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.2525155741442798,0.0,-0.2525155741442798,0.0,-0.2525155741442798,-0.0
396,colosseum,,d2-c1-n0.2-m6,2,0.2,6.0,,-19.90966868373765,3000,-0.2012236301094836,0.1125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-6.976619188976365,1.279476534870341,-8.256095723846705,-1.279476534870341,-6.976619188976365,-1.279476534870341
520,colosseum,,d3-c1-n0.2-m10,3,0.2,10.0,,2.0196605728685517,3000,-0.4233097032069433,0.0875,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,-5.622772829529761,-16.46080326949859,10.83803043996883,0.0,-5.622772829529761,16.46080326949859
644,colosseum,,d4-c1-n0.2-m14,4,0.2,14.0,,53.48846762686056,3000,0.5932070521805101,0.0,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.533538692904198,-33.06052738460189,39.594066077506085,6.533538692904198,6.533538692904198,33.06052738460189
783,colosseum,,d6-c1-n0.01-m3,6,0.01,3.0,,-42.99969305482514,3000,-0.3825117682567014,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-8.605254147041704,0.0,-8.605254147041704,0.0,-8.605254147041704,-0.0
32,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0040219807377117,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,0.35377501213923346,-0.2521834475695623,0.6059584597087957,0.0,0.35377501213923346,0.2521834475695623
96,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.1339052365329578,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-3.093156906826174,0.49159604012508795,-3.5847529469512622,0.0,-3.093156906826174,-0.49159604012508795
160,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3342006237678369,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.167493866305877,-50.92910604658025,54.09659991288613,3.167493866305877,3.167493866305877,50.92910604658025
224,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.2779431876681633,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-0.30004653125323844,0.0,-0.30004653125323844,0.0,-0.30004653125323844,-0.0
288,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4950601114657641,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,1.7002765337621748,0.0,1.7002765337621748,1.7002765337621748,1.7002765337621748,-0.0
397,colosseum,,d2-c1-n0.2-m7,2,0.2,7.0,,-7.068274592865281,3000,-0.1851108918035864,0.3125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-6.437944364141717,3.9731113451236904,-10.411055709265407,-3.9731113451236904,-6.437944364141717,-3.9731113451236904
521,colosseum,,d3-c1-n0.2-m11,3,0.2,11.0,,-2.5949241501049283,3000,-0.1266591097359816,0.0125,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.1305491784046864,-17.91180453713314,18.042353715537825,0.0,0.1305491784046864,17.91180453713314
660,colosseum,,d5-c1-n0.01-m0,5,0.01,0.0,,1.9053751696081136,3000,0.0137323672451783,0.2125,0.15121377023799723,0.061370690979241846,1.0,0.001,-2.240180138094273,-787.5,785.2598198619057,0.0,-2.240180138094273,787.5
784,colosseum,,d6-c1-n0.01-m4,6,0.01,4.0,,-71.27016179316198,3000,-0.5922262721806204,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-11.579773363628135,0.0,-11.579773363628135,0.0,-11.579773363628135,-0.0
33,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.117765520803258,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-3.9550956211089754,-0.2521834475695623,-3.702912173539413,0.0,-3.9550956211089754,0.2521834475695623
97,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2239810618292197,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.9550558767112065,-97.82761198489241,103.78266786160361,5.9550558767112065,5.9550558767112065,97.82761198489241
161,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.127990796793789,0.9875,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.3414547629782259,0.1508691249792904,0.19058563799893552,0.0,0.3414547629782259,-0.1508691249792904
225,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1557867270034914,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-3.6561015971533295,0.0,-3.6561015971533295,0.0,-3.6561015971533295,-0.0
289,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5326164316371242,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.866591435851919,-1000.0,1002.8665914358519,2.866591435851919,2.866591435851919,1000.0
398,colosseum,,d2-c1-n0.2-m8,2,0.2,8.0,,-3.912962490843667,3000,-0.0233476673170408,0.0125,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.0299389115188349,-0.06734087025633374,-0.9625980412625011,0.0,-1.0299389115188349,0.06734087025633374
522,colosseum,,d3-c1-n0.2-m12,3,0.2,12.0,,-18.867196080469053,3000,-0.1123539705703147,0.0,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,0.4079869243583372,-18.153638081738894,18.56162500609723,0.0,0.4079869243583372,18.153638081738894
661,colosseum,,d5-c1-n0.01-m1,5,0.01,1.0,,2.5245450099361197,3000,0.3007635663419611,0.4375,0.15121377023799723,0.061370690979241846,1.0,0.001,2.4368276406493115,-562.5,564.9368276406493,2.4368276406493115,2.4368276406493115,562.5
785,colosseum,,d6-c1-n0.01-m5,6,0.01,5.0,,-25.903753117337263,3000,-0.0222416374919139,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-3.495305111229013,0.0,-3.495305111229013,0.0,-3.495305111229013,-0.0
34,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.083181779957002,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,3.1544674466997775,-0.2521834475695623,3.40665089426934,3.1544674466997775,3.1544674466997775,0.2521834475695623
98,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0680269666488156,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,2.012167188001721,0.49159604012508795,1.520571147876633,2.012167188001721,2.012167188001721,-0.49159604012508795
162,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.107234109620287,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,0.05699106661307362,0.7974510891762443,-0.7404600225631707,0.0,0.05699106661307362,-0.7974510891762443
226,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4378912374972729,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.094272524726634,-1000.0,1004.0942725247266,4.094272524726634,4.094272524726634,1000.0
290,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.439076030220248,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-0.038314146542054374,0.0,-0.038314146542054374,0.0,-0.038314146542054374,-0.0
399,colosseum,,d2-c1-n0.2-m9,2,0.2,9.0,,0.678826668015989,3000,-0.0238963550672519,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-1.0482824278177192,-0.2356930458971681,-0.8125893819205511,0.0,-1.0482824278177192,0.2356930458971681
523,colosseum,,d3-c1-n0.2-m13,3,0.2,13.0,,-9.60260942351796,3000,0.0125086940713561,0.075,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,2.829607282662399,-16.70263681410435,19.532244096766746,2.829607282662399,2.829607282662399,16.70263681410435
662,colosseum,,d5-c1-n0.01-m2,5,0.01,2.0,,-1.454894501301056,3000,-0.0616748781142572,0.225,0.15121377023799723,0.061370690979241846,1.0,0.001,-3.468897692943727,-775.0,771.5311023070562,0.0,-3.468897692943727,775.0
786,colosseum,,d6-c1-n0.01-m6,6,0.01,6.0,,19.57578791881146,3000,0.0454941309943194,0.15,0.2241901802541967,0.07050366417352924,1.0,0.001,-2.5345640025184557,-850.0,847.4654359974816,0.0,-2.5345640025184557,850.0
35,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,0.0037577411721915,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,0.3444261537620933,-0.2521834475695623,0.5966096013316555,0.0,0.3444261537620933,0.2521834475695623
99,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,0.0081248909386919,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,0.49770091845971204,0.49159604012508795,0.0061048783346240865,0.0,0.49770091845971204,-0.49159604012508795
163,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.325424254576554,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,3.0472165600118033,-50.92910604658025,53.976322606592056,3.0472165600118033,3.0472165600118033,50.92910604658025
227,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3367952093171771,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,1.3168194479913244,0.0,1.3168194479913244,1.3168194479913244,1.3168194479913244,-0.0
291,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.451248769366601,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,0.33971136290254067,0.0,0.33971136290254067,0.0,0.33971136290254067,-0.0
400,colosseum,,d2-c1-n0.2-m10,2,0.2,10.0,,4.735398380876656,3000,0.0401052173048056,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,1.091393344986334,-0.2356930458971681,1.327086390883502,1.091393344986334,1.091393344986334,0.2356930458971681
524,colosseum,,d3-c1-n0.2-m14,3,0.2,14.0,,-10.794922538515332,3000,0.1535849778277981,0.0,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.565678964288728,-18.153638081738894,23.719317046027623,5.565678964288728,5.565678964288728,18.153638081738894
663,colosseum,,d5-c1-n0.01-m3,5,0.01,3.0,,2.1789181931808583,3000,-0.6098389170997274,0.125,0.15121377023799723,0.061370690979241846,1.0,0.001,-12.400914429905061,-875.0,862.599085570095,0.0,-12.400914429905061,875.0
787,colosseum,,d6-c1-n0.01-m7,6,0.01,7.0,,-45.17999519324027,3000,-0.907579943518982,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-16.052642611419117,0.0,-16.052642611419117,0.0,-16.052642611419117,-0.0
36,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0696518868536304,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-2.2528238628311947,-0.2521834475695623,-2.0006404152616324,0.0,-2.2528238628311947,0.2521834475695623
100,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.1879698352830661,0.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.044606826616466,-97.82761198489241,102.87221881150887,5.044606826616466,5.044606826616466,97.82761198489241
164,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,-0.0448580706337384,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-2.0273831604325045,0.7974510891762443,-2.824834249608749,0.0,-2.0273831604325045,-0.7974510891762443
228,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.1339089622394236,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,-4.257158494737907,0.0,-4.257158494737907,0.0,-4.257158494737907,-0.0
292,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5213096785292031,0.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.515459200748801,-1000.0,1002.5154592007488,2.515459200748801,2.515459200748801,1000.0
401,colosseum,,d2-c1-n0.2-m11,2,0.2,11.0,,-23.39944863774402,3000,-0.1341032414142842,0.025,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-4.7326763571122745,0.1010113053845006,-4.833687662496775,0.0,-4.7326763571122745,-0.1010113053845006
540,colosseum,,d4-c1-n0.01-m0,4,0.01,0.0,,0.8640063178340975,3000,0.0455632644695365,0.275,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,1.3214152072685796,-23.795156652611553,25.116571859880132,1.3214152072685796,1.3214152072685796,23.795156652611553
664,colosseum,,d5-c1-n0.01-m4,5,0.01,4.0,,-20.746348774718008,3000,-0.2304059827032297,0.0375,0.15121377023799723,0.061370690979241846,1.0,0.001,-6.218273688173184,-962.5,956.2817263118268,0.0,-6.218273688173184,962.5
788,colosseum,,d6-c1-n0.01-m8,6,0.01,8.0,,27.82760591019963,3000,-0.0176340136411863,0.0125,0.2241901802541967,0.07050366417352924,1.0,0.001,-3.429952141213342,-987.5,984.0700478587867,0.0,-3.429952141213342,987.5
37,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0493563040543499,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,1.9577141023218905,-0.2521834475695623,2.2098975498914526,1.9577141023218905,1.9577141023218905,0.2521834475695623
101,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0148333397975241,1.0,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,-0.0827374995112623,0.49159604012508795,-0.5743335396363503,0.0,-0.0827374995112623,-0.49159604012508795
165,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,-0.0004468058784921,1.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,-1.4187411152483107,0.7974510891762443,-2.216192204424555,0.0,-1.4187411152483107,-0.7974510891762443
229,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4525467411034329,0.0,0.2888645288180819,0.036398824889933575,1.0,0.001,4.496909248590023,-1000.0,1004.49690924859,4.496909248590023,4.496909248590023,1000.0
293,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.3748787921647033,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,-2.0319651505688685,0.0,-2.0319651505688685,0.0,-2.0319651505688685,-0.0
402,colosseum,,d2-c1-n0.2-m12,2,0.2,12.0,,5.287646988969231,3000,-0.0742775963855395,0.0,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-2.732608569461058,-0.2356930458971681,-2.4969155235638896,0.0,-2.732608569461058,0.2356930458971681
541,colosseum,,d4-c1-n0.01-m1,4,0.01,1.0,,-0.036623222623584,3000,-0.0376738186494959,0.2,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,0.5292178601319062,-26.322075943154374,26.851293803286282,0.0,0.5292178601319062,26.322075943154374
665,colosseum,,d5-c1-n0.01-m5,5,0.01,5.0,,-44.1232350861954,3000,-0.1002910428670569,0.6625,0.15121377023799723,0.061370690979241846,1.0,0.001,-4.098125816933097,-337.5,333.4018741830669,0.0,-4.098125816933097,337.5
789,colosseum,,d6-c1-n0.01-m9,6,0.01,9.0,,-43.329784414216405,3000,-0.2299464339336367,1.0,0.2241901802541967,0.07050366417352924,1.0,0.001,-6.441319320228183,0.0,-6.441319320228183,0.0,-6.441319320228183,-0.0
38,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0526108267633481,0.0,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,-1.6499071229904143,-0.2521834475695623,-1.397723675420852,0.0,-1.6499071229904143,0.2521834475695623
102,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,0.0714925404339235,0.9375,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,2.0997850967291796,-5.653354461438506,7.753139558167685,2.0997850967291796,2.0997850967291796,5.653354461438506
166,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3023242653661508,0.0,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,2.7306386657717674,-50.92910604658025,53.65974471235202,2.7306386657717674,2.7306386657717674,50.92910604658025
230,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3159024183327292,1.0,0.2888645288180819,0.036398824889933575,1.0,0.001,0.7428231432307827,0.0,0.7428231432307827,0.0,0.7428231432307827,-0.0
294,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.5212576288044013,1.0,0.4403097779431379,0.03220084053120525,1.0,0.001,2.513842791861855,0.0,2.513842791861855,2.513842791861855,2.513842791861855,-0.0
403,colosseum,,d2-c1-n0.2-m13,2,0.2,13.0,,-0.7938535783685272,3000,-0.0882916320000792,0.325,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,-3.201120378973024,4.141463520764525,-7.342583899737549,-4.141463520764525,-3.201120378973024,-4.141463520764525
542,colosseum,,d4-c1-n0.01-m2,4,0.01,2.0,,22.442617233270976,3000,0.1279478083162034,0.0,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,2.105498630603623,-33.06052738460189,35.16602601520551,2.105498630603623,2.105498630603623,33.06052738460189
666,colosseum,,d5-c1-n0.01-m6,5,0.01,6.0,,-37.70430429832168,3000,-0.2399907966266841,1.0,0.15121377023799723,0.061370690979241846,1.0,0.001,-6.374452700834071,0.0,-6.374452700834071,0.0,-6.374452700834071,-0.0
