instance,err,name,dim,noise,m,ks_true,frac_t8_origin,frac_t8_mean,frac_t16_origin,frac_t16_mean
750,,d5-c1-n0.2-m0,5,0.2,0,-64.8943072100459,-0.25,-0.1375,-1.0,-0.8166666666666667
752,,d5-c1-n0.2-m2,5,0.2,2,-8.878799685305857,-0.125,-0.1208333333333333,-1.0,-0.8916666666666667
754,,d5-c1-n0.2-m4,5,0.2,4,-4.946768816439207,-0.0,-0.0416666666666666,-0.25,-0.7541666666666667
756,,d5-c1-n0.2-m6,5,0.2,6,-36.6631065153695,-0.0,-0.0333333333333333,-0.0,-0.2833333333333333
758,,d5-c1-n0.2-m8,5,0.2,8,-31.847402516207318,-0.375,-0.2125,-1.0,-0.7375
760,,d5-c1-n0.2-m10,5,0.2,10,-38.9177710392795,-1.0,-0.625,-1.0,-0.7375
762,,d5-c1-n0.2-m12,5,0.2,12,-19.633812002494803,-0.125,-0.2375,-1.0,-0.7583333333333333
764,,d5-c1-n0.2-m14,5,0.2,14,19.863413883002544,-0.0,-0.1041666666666666,-0.0,-0.725
781,,d6-c1-n0.01-m1,6,0.01,1,2.310630032127137,-0.25,-0.5958333333333333,-1.0,-0.8125
783,,d6-c1-n0.01-m3,6,0.01,3,-42.99969305482514,-0.375,-0.5791666666666667,-1.0,-0.9541666666666668
785,,d6-c1-n0.01-m5,6,0.01,5,-25.903753117337263,-0.5,-0.5333333333333333,-1.0,-0.975
787,,d6-c1-n0.01-m7,6,0.01,7,-45.17999519324027,-0.5,-0.7041666666666667,-1.0,-1.0
789,,d6-c1-n0.01-m9,6,0.01,9,-43.329784414216405,-0.625,-0.5791666666666667,-1.0,-0.8875
791,,d6-c1-n0.01-m11,6,0.01,11,13.844805645269425,-0.125,-0.2291666666666666,-0.25,-0.825
793,,d6-c1-n0.01-m13,6,0.01,13,-76.44652684559905,-0.0,-0.1041666666666666,-1.0,-0.9416666666666668
810,,d6-c1-n0.05-m0,6,0.05,0,-50.04826371600894,-1.0,-0.7125,-1.0,-0.9375
812,,d6-c1-n0.05-m2,6,0.05,2,-45.10090508696406,-0.125,-0.1125,-0.25,-0.725
814,,d6-c1-n0.05-m4,6,0.05,4,-47.9480359713048,-0.125,-0.5916666666666667,-1.0,-0.9166666666666666
816,,d6-c1-n0.05-m6,6,0.05,6,20.366556504039107,-0.125,-0.5708333333333333,-0.5,-0.8916666666666667
818,,d6-c1-n0.05-m8,6,0.05,8,-41.17873865452874,-1.0,-0.7125,-1.0,-0.9291666666666668
820,,d6-c1-n0.05-m10,6,0.05,10,-44.84909729317228,-1.0,-0.6916666666666667,-1.0,-0.9708333333333332
822,,d6-c1-n0.05-m12,6,0.05,12,-7.917380679276863,-0.125,-0.6291666666666667,-1.0,-0.9208333333333332
824,,d6-c1-n0.05-m14,6,0.05,14,-23.73030057471971,-0.25,-0.7541666666666667,-1.0,-0.9666666666666668
841,,d6-c1-n0.1-m1,6,0.1,1,-28.27057085781108,-0.0,-0.0541666666666666,-1.0,-0.7625
843,,d6-c1-n0.1-m3,6,0.1,3,-67.23454284811166,-1.0,-0.6416666666666667,-1.0,-0.9208333333333332
845,,d6-c1-n0.1-m5,6,0.1,5,-16.385632508942592,-1.0,-0.75,-1.0,-0.7958333333333333
847,,d6-c1-n0.1-m7,6,0.1,7,-52.04537163029244,-0.125,-0.25,-1.0,-0.95
849,,d6-c1-n0.1-m9,6,0.1,9,-69.16244751925056,-0.0,-0.0541666666666666,-1.0,-0.8
851,,d6-c1-n0.1-m11,6,0.1,11,-9.528899156859143,-0.0,-0.5875,-0.0,-0.6666666666666666
853,,d6-c1-n0.1-m13,6,0.1,13,-28.91830997833552,-1.0,-0.6916666666666667,-1.0,-0.9541666666666668
870,,d6-c1-n0.2-m0,6,0.2,0,-34.693294949412,-1.0,-0.6583333333333333,-1.0,-0.8458333333333333
872,,d6-c1-n0.2-m2,6,0.2,2,-31.49232593408417,-1.0,-0.6375,-1.0,-0.8291666666666667
874,,d6-c1-n0.2-m4,6,0.2,4,-3.968806191274376,-0.0,-0.7083333333333334,-1.0,-0.9708333333333332
876,,d6-c1-n0.2-m6,6,0.2,6,-71.87814112792898,-0.125,-0.0333333333333333,-1.0,-0.9791666666666666
878,,d6-c1-n0.2-m8,6,0.2,8,-31.98985941612672,-0.125,-0.3208333333333333,-1.0,-0.975
880,,d6-c1-n0.2-m10,6,0.2,10,76.14894406390464,-0.0,-0.5791666666666667,-0.0,-0.7666666666666667
882,,d6-c1-n0.2-m12,6,0.2,12,-34.46401744692712,-0.25,-0.625,-1.0,-1.0
884,,d6-c1-n0.2-m14,6,0.2,14,-48.22651622007661,-0.125,-0.5958333333333333,-1.0,-0.9416666666666668
