instance,graph,neighbor_scale,err,dim,noise,ks_true,s1,ent_t1,ent_t2,ent_t4,ent_t8,ent_t16,ent_t32
849,adaptive_k25,,,6,0.1,-69.16244751925056,1.675678014755249,7.333621501922607,7.690932750701904,7.900407314300537,7.9896240234375,7.967454433441162,7.932522773742676
849,adaptive_k50,,,6,0.1,-69.16244751925056,1.788896918296814,7.473163604736328,7.786683559417725,7.953405857086182,7.990386486053467,7.962170600891113,7.94961404800415
849,cak_40,0.4378649933175007,,6,0.1,-69.16244751925056,0.0250958036631345,0.2139919847249984,0.3539064824581146,0.5584884881973267,0.8372464179992676,1.2013349533081057,1.6625791788101196
849,cak_80,0.5055162405267826,,6,0.1,-69.16244751925056,0.0811822861433029,0.5422362089157104,0.8718857169151306,1.3272751569747925,1.9158285856246948,2.6490554809570312,3.5380401611328125
849,cak_160,0.5879599665496105,,6,0.1,-69.16244751925056,0.2068048417568206,1.2145284414291382,1.8751325607299805,2.718103170394897,3.720425128936768,4.802085876464844,5.785811424255371
339,adaptive_k10,,,2,0.05,-11.98291658411206,0.144271433353424,4.256488800048828,5.003781795501709,5.764642238616943,6.519223213195801,7.178497314453125,7.606837749481201
339,adaptive_k25,,,2,0.05,-11.98291658411206,0.2110314071178436,5.09707498550415,5.861539363861084,6.619809627532959,7.255752563476562,7.652764320373535,7.862693309783935
339,adaptive_k50,,,2,0.05,-11.98291658411206,0.2988639771938324,5.808372020721436,6.58229923248291,7.234096527099609,7.645415782928467,7.8604021072387695,7.942050457000732
339,cak_40,0.9259456939075776,,2,0.05,-11.98291658411206,0.0281457584351301,1.6023555994033811,2.0141310691833496,2.4713294506073,2.950573444366455,3.422940969467163,3.897108554840088
339,cak_80,1.3080042513269334,,2,0.05,-11.98291658411206,0.0491699613630771,2.387009620666504,2.9387214183807373,3.4799249172210693,4.011197566986084,4.5694451332092285,5.190940380096436
339,cak_160,1.9212695053765736,,2,0.05,-11.98291658411206,0.0826982110738754,3.2250640392303467,3.818135976791382,4.406802654266357,5.049526214599609,5.741739749908447,6.447274684906006
463,adaptive_k10,,,3,0.05,1.5260272664429309,0.4866988062858581,5.429996490478516,6.433816432952881,7.17540979385376,7.551072120666504,7.755904674530029,7.898707866668701
463,adaptive_k25,,,3,0.05,1.5260272664429309,0.6866093873977661,6.390136241912842,7.141797065734863,7.53018045425415,7.743450164794922,7.891917705535889,7.972911357879639
463,adaptive_k50,,,3,0.05,1.5260272664429309,0.8315804600715637,6.914384365081787,7.430779933929443,7.687909126281738,7.856858730316162,7.956617832183838,7.988269329071045
463,cak_40,0.7233995726629568,,3,0.05,1.5260272664429309,0.0322474874556064,0.6059010624885559,0.8797902464866638,1.1931577920913696,1.5682224035263062,2.041563034057617,2.600736618041992
463,cak_80,0.9373811759054472,,3,0.05,1.5260272664429309,0.0659898668527603,1.2738362550735474,1.794769287109375,2.404080867767334,3.116707324981689,3.980884313583374,5.02708911895752
463,cak_160,1.231327489111128,,3,0.05,1.5260272664429309,0.1375297605991363,2.184710025787353,2.9662106037139893,3.8657479286193848,4.900290966033936,5.975646495819092,6.867918491363525
602,adaptive_k10,,,4,0.1,29.480145418186098,0.9024921655654908,6.332345485687256,7.037243843078613,7.443080902099609,7.693740367889404,7.860603332519531,7.961495399475098
602,adaptive_k25,,,4,0.1,29.480145418186098,1.072101593017578,6.8218607902526855,7.331834316253662,7.621737957000732,7.8119215965271,7.940549373626709,7.979527950286865
602,adaptive_k50,,,4,0.1,29.480145418186098,1.1954418420791626,7.09206485748291,7.493162631988525,7.725700378417969,7.889079570770264,7.972740173339844,7.97522497177124
602,cak_40,0.5438772231881838,,4,0.1,29.480145418186098,0.0332978665828704,0.4559684693813324,0.597819447517395,0.8028391003608704,1.0983681678771973,1.5055111646652222,2.0541512966156006
602,cak_80,0.660548505411057,,4,0.1,29.480145418186098,0.0606517754495143,0.8793207406997681,1.271052002906799,1.8249520063400269,2.5650336742401123,3.49466323852539,4.581587314605713
602,cak_160,0.8136291446785217,,4,0.1,29.480145418186098,0.1554725766181945,1.762292504310608,2.584197521209717,3.605186939239502,4.724615573883057,5.773335933685303,6.594032287597656
726,adaptive_k10,,,5,0.1,-27.36501286887357,1.2735999822616575,6.9824395179748535,7.477477550506592,7.790217876434326,7.953510284423828,7.978610515594482,7.96184778213501
726,adaptive_k25,,,5,0.1,-27.36501286887357,1.3794162273406982,7.274123668670654,7.677284240722656,7.907755374908447,7.978707790374756,7.971374034881592,7.970594882965088
726,adaptive_k50,,,5,0.1,-27.36501286887357,1.4909961223602295,7.459202766418457,7.803235054016113,7.957089424133301,7.978421688079834,7.976468086242676,7.979963779449463
726,cak_40,0.4793786246389024,,5,0.1,-27.36501286887357,0.0111635997891426,0.1785698384046554,0.3027899861335754,0.4925802648067474,0.7561516761779785,1.0863865613937378,1.4884108304977417
726,cak_80,0.5640792450895841,,5,0.1,-27.36501286887357,0.0476747304201126,0.5008293986320496,0.8129505515098572,1.2476377487182615,1.8073810338974,2.5206058025360107,3.438627004623413
726,cak_160,0.6718137228552788,,5,0.1,-27.36501286887357,0.1385277509689331,1.2023931741714478,1.8663135766983032,2.727973222732544,3.784653902053833,4.957470893859863,6.0269036293029785
850,adaptive_k10,,,6,0.1,36.32813350240218,1.448845624923706,6.97972583770752,7.366687774658203,7.612078189849853,7.81483793258667,7.957202434539795,7.9825029373168945
850,adaptive_k25,,,6,0.1,36.32813350240218,1.5532190799713137,7.168907165527344,7.492985725402832,7.723806858062744,7.908743381500244,7.990067958831787,7.957918643951416
850,adaptive_k50,,,6,0.1,36.32813350240218,1.6243295669555664,7.29613733291626,7.590957641601562,7.813796520233154,7.963623046875,7.989062786102295,7.949241638183594
850,cak_40,0.4353706838592411,,6,0.1,36.32813350240218,0.0163302049040794,0.2472179234027862,0.4115009009838104,0.6550561785697937,0.9913631677627563,1.4343782663345337,2.000941276550293
850,cak_80,0.5016092571803897,,6,0.1,36.32813350240218,0.0527435764670372,0.5832099318504333,0.9411970376968384,1.4462082386016846,2.118721008300781,2.962580919265747,3.9218788146972656
850,cak_160,0.5819312586636898,,6,0.1,36.32813350240218,0.1500620543956756,1.248180270195007,1.942414164543152,2.8452510833740234,3.8946685791015625,4.937545299530029,5.825401782989502
340,adaptive_k10,,,2,0.05,-1.3523409226359646,0.1611907035112381,4.419004917144775,5.109725475311279,5.79369068145752,6.466763496398926,7.057525634765625,7.490376472473144
340,adaptive_k25,,,2,0.05,-1.3523409226359646,0.2258483469486236,5.124448776245117,5.818936824798584,6.494771480560303,7.084733486175537,7.510622501373291,7.777865886688232
340,adaptive_k50,,,2,0.05,-1.3523409226359646,0.2978867292404175,5.737390041351318,6.432584285736084,7.040200233459473,7.481205940246582,7.760140895843506,7.91018533706665
340,cak_40,0.9111488508285228,,2,0.05,-1.3523409226359646,0.0227891150861978,1.0970728397369385,1.4607089757919312,1.8888390064239504,2.380079746246338,2.9345695972442627,3.55959701538086
340,cak_80,1.2796367015819825,,2,0.05,-1.3523409226359646,0.0448769219219684,1.9289335012435915,2.5601794719696045,3.2344892024993896,3.8836727142333984,4.4875359535217285,5.114541530609131
340,cak_160,1.8292359785067025,,2,0.05,-1.3523409226359646,0.0850213468074798,2.977285385131836,3.680748701095581,4.298730373382568,4.921440124511719,5.586909294128418,6.258193492889404
464,adaptive_k10,,,3,0.05,-21.079559573576592,0.5432405471801758,5.711514949798584,6.628634929656982,7.222327709197998,7.538308620452881,7.725511074066162,7.844100952148437
464,adaptive_k25,,,3,0.05,-21.079559573576592,0.6956290006637573,6.554774761199951,7.191064357757568,7.520514011383057,7.708034038543701,7.827620029449463,7.916139125823975
464,adaptive_k50,,,3,0.05,-21.079559573576592,0.8508056402206421,7.0537285804748535,7.461843013763428,7.668802738189697,7.797570705413818,7.8997979164123535,7.970589637756348
464,cak_40,0.7361769595548739,,3,0.05,-21.079559573576592,0.0128511097282171,0.4068891108036041,0.6305400133132935,0.909188449382782,1.2360273599624634,1.6377220153808594,2.15064549446106
464,cak_80,0.961890281964917,,3,0.05,-21.079559573576592,0.0583736896514892,1.0826375484466553,1.6152876615524292,2.2908730506896973,3.130021572113037,4.112278938293457,5.14483642578125
464,cak_160,1.2827173264976404,,3,0.05,-21.079559573576592,0.1517899185419082,2.3316218852996826,3.272664785385132,4.269579887390137,5.255434513092041,6.156500816345215,6.86740255355835
603,adaptive_k10,,,4,0.1,-9.190322083736802,0.8988267779350281,6.629375457763672,7.271827220916748,7.601814270019531,7.799444675445557,7.9095458984375,7.9668426513671875
603,adaptive_k25,,,4,0.1,-9.190322083736802,1.0512335300445557,7.102105140686035,7.525586128234863,7.761638164520264,7.890272617340088,7.959240913391113,7.980279445648193
603,adaptive_k50,,,4,0.1,-9.190322083736802,1.150434136390686,7.335895538330078,7.6694793701171875,7.845664978027344,7.939958095550537,7.98281717300415,7.971292972564697
603,cak_40,0.5496816399389112,,4,0.1,-9.190322083736802,0.0466044843196868,0.6036841869354248,0.8976078033447266,1.251392126083374,1.6775726079940796,2.222179889678955,2.9153473377227783
603,cak_80,0.6725231837380071,,4,0.1,-9.190322083736802,0.0956326425075531,1.22749662399292,1.7791541814804075,2.453697919845581,3.2767879962921143,4.237244129180908,5.263375759124756
603,cak_160,0.831379130734417,,4,0.1,-9.190322083736802,0.1884951889514923,2.164450168609619,3.0395545959472656,4.042853832244873,5.119261264801025,6.123184680938721,6.860400676727295
727,adaptive_k10,,,5,0.1,-20.20522058544134,1.2763080596923828,7.070215702056885,7.503879070281982,7.74029541015625,7.875314235687256,7.954814910888672,7.981229305267334
727,adaptive_k25,,,5,0.1,-20.20522058544134,1.39256489276886,7.332778453826904,7.654820442199707,7.8271708488464355,7.931333065032959,7.981553554534912,7.97735595703125
727,adaptive_k50,,,5,0.1,-20.20522058544134,1.479172706604004,7.480271816253662,7.739819526672363,7.882174015045166,7.967363834381103,7.988807678222656,7.973246097564697
727,cak_40,0.4840639019198109,,5,0.1,-20.20522058544134,0.0241324212402105,0.3040548264980316,0.489999920129776,0.7474988698959351,1.0817168951034546,1.5185149908065796,2.101651430130005
727,cak_80,0.5714924392454855,,5,0.1,-20.20522058544134,0.0663766711950302,0.7072133421897888,1.1094168424606323,1.6576935052871704,2.388181686401367,3.312680959701538,4.344944000244141
727,cak_160,0.6789517859282993,,5,0.1,-20.20522058544134,0.1618365496397018,1.4805413484573364,2.2607192993164062,3.255326509475708,4.384464740753174,5.472209930419922,6.376397609710693
851,adaptive_k10,,,6,0.1,-9.528899156859143,1.5293368101119995,7.229055881500244,7.5911865234375,7.795945644378662,7.894181251525879,7.935926914215088,7.955975532531738
851,adaptive_k25,,,6,0.1,-9.528899156859143,1.642474889755249,7.412849426269531,7.706284999847412,7.864427089691162,7.947125434875488,7.979882717132568,7.985375881195068
851,adaptive_k50,,,6,0.1,-9.528899156859143,1.7318010330200195,7.535594463348389,7.785546779632568,7.9190354347229,7.980360507965088,7.994127750396728,7.994942665100098
851,cak_40,0.4330495989230612,,6,0.1,-9.528899156859143,0.0250371657311916,0.3805631101131439,0.5863527655601501,0.8402745127677917,1.1287158727645874,1.4679116010665894,1.890952706336975
851,cak_80,0.4999297870766388,,6,0.1,-9.528899156859143,0.0630094334483146,0.6844767928123474,1.01755952835083,1.4222673177719116,1.917474389076233,2.538078784942627,3.298222780227661
851,cak_160,0.5779605413756693,,6,0.1,-9.528899156859143,0.1375870257616043,1.1642611026763916,1.7023082971572876,2.374123334884644,3.211389303207397,4.220170497894287,5.325431346893311
341,adaptive_k10,,,2,0.05,-1.8164727412950512,0.1250836700201034,4.358181476593018,5.103285312652588,5.821365833282471,6.533902168273926,7.218753814697266,7.731186866760254
341,adaptive_k25,,,2,0.05,-1.8164727412950512,0.1797205209732055,5.111303806304932,5.819925308227539,6.531995296478272,7.224281311035156,7.7395524978637695,7.960732460021973
341,adaptive_k50,,,2,0.05,-1.8164727412950512,0.2432330548763275,5.707943439483643,6.42418384552002,7.135095119476318,7.691075325012207,7.948837280273437,7.993416786193848
341,cak_40,0.8743051891986897,,2,0.05,-1.8164727412950512,0.0231892764568328,1.5020849704742432,2.0563268661499023,2.5965769290924072,3.0906646251678467,3.5600781440734863,4.056834697723389
341,cak_80,1.2125983087673236,,2,0.05,-1.8164727412950512,0.0446960180997848,2.395057439804077,3.0077521800994877,3.551708698272705,4.090403079986572,4.66901159286499,5.2695136070251465
341,cak_160,1.713197312271949,,2,0.05,-1.8164727412950512,0.0691868513822555,3.155109405517578,3.7672157287597656,4.367021560668945,4.988170146942139,5.619675636291504,6.261090278625488
480,adaptive_k10,,,3,0.1,10.984687542340705,0.4556684792041778,5.392130374908447,6.5136237144470215,7.3522629737854,7.749881267547607,7.892059326171875,7.964927673339844
480,adaptive_k25,,,3,0.1,10.984687542340705,0.6302094459533691,6.421409606933594,7.272296905517578,7.7074875831604,7.871063232421875,7.956954956054687,7.991523742675781
480,adaptive_k50,,,3,0.1,10.984687542340705,0.7817717790603638,7.036699771881104,7.597014904022217,7.825967311859131,7.934548854827881,7.988090515136719,7.996743202209473
480,cak_40,0.6223529826285169,,3,0.1,10.984687542340705,0.028907723724842,0.9048344492912292,1.1309198141098022,1.4177922010421753,1.7731317281723022,2.215668201446533,2.760906219482422
480,cak_80,0.7816727111540764,,3,0.1,10.984687542340705,0.0522331185638904,1.3881235122680664,1.8208000659942627,2.3587756156921387,3.012921094894409,3.7860169410705566,4.671962738037109
480,cak_160,1.0093921204198808,,3,0.1,10.984687542340705,0.110499158501625,2.1694605350494385,2.8639702796936035,3.67161226272583,4.588166236877441,5.5693793296813965,6.526611328125
604,adaptive_k10,,,4,0.1,-3.1032668576189137,0.8477051258087158,6.503792762756348,7.284099102020264,7.6682329177856445,7.8787078857421875,7.970422267913818,7.992454528808594
604,adaptive_k25,,,4,0.1,-3.1032668576189137,1.0241246223449707,7.071981906890869,7.574813365936279,7.835217952728271,7.95785665512085,7.992867946624756,7.992384433746338
604,adaptive_k50,,,4,0.1,-3.1032668576189137,1.1308913230895996,7.368672370910644,7.738546848297119,7.920187473297119,7.985781192779541,7.99490213394165,7.9889817237854
604,cak_40,0.5397138683037532,,4,0.1,-3.1032668576189137,0.0300325509160757,0.5080356001853943,0.7925419211387634,1.1524776220321655,1.5615243911743164,2.0186898708343506,2.56439471244812
604,cak_80,0.6567119878252056,,4,0.1,-3.1032668576189137,0.0827744528651237,1.1294167041778564,1.6734064817428589,2.3143484592437744,3.0370397567749023,3.839333057403565,4.718857288360596
604,cak_160,0.8106534431952032,,4,0.1,-3.1032668576189137,0.1753751039505005,2.0980899333953857,2.9176177978515625,3.7896554470062256,4.725329875946045,5.737206935882568,6.670138835906982
728,adaptive_k10,,,5,0.1,-86.78332400296945,1.303065299987793,6.961909770965576,7.444179534912109,7.748587131500244,7.929600715637207,7.985705852508545,7.957786560058594
728,adaptive_k25,,,5,0.1,-86.78332400296945,1.4392907619476318,7.241554260253906,7.638281345367432,7.880589485168457,7.984856605529785,7.978427410125732,7.938612461090088
728,adaptive_k50,,,5,0.1,-86.78332400296945,1.563376545906067,7.422550201416016,7.76836633682251,7.950934886932373,7.995733737945557,7.968945503234863,7.940865993499756
728,cak_40,0.4868852925369238,,5,0.1,-86.78332400296945,0.0278332605957984,0.383344441652298,0.6201314926147461,0.9590716361999512,1.4173989295959473,1.99385678768158,2.6630406379699707
728,cak_80,0.5765087514215651,,5,0.1,-86.78332400296945,0.0894765853881836,0.8883061408996582,1.3879836797714231,2.0498743057250977,2.8598904609680176,3.783808946609497,4.759236812591553
728,cak_160,0.6881485779979425,,5,0.1,-86.78332400296945,0.2130317091941833,1.767555594444275,2.636664628982544,3.670453786849976,4.767457008361816,5.763957977294922,6.53395414352417
852,adaptive_k10,,,6,0.1,-29.39241479183089,1.514089584350586,7.42193603515625,7.78124475479126,7.950094699859619,7.998516082763672,7.983120918273926,7.955770969390869
852,adaptive_k25,,,6,0.1,-29.39241479183089,1.6143475770950315,7.613952159881592,7.8858232498168945,7.989588260650635,7.99794864654541,7.974049568176269,7.953183174133301
852,adaptive_k50,,,6,0.1,-29.39241479183089,1.6952544450759888,7.727611064910889,7.942203044891357,8.002224922180176,7.993509769439697,7.97389554977417,7.962342262268066
852,cak_40,0.4382294087721898,,6,0.1,-29.39241479183089,0.0507450327277183,0.5185258388519287,0.7663745284080505,1.053344964981079,1.3532153367996216,1.6384127140045166,1.924657106399536
852,cak_80,0.504530626713133,,6,0.1,-29.39241479183089,0.0990200340747833,0.8449680209159851,1.2062119245529177,1.6036665439605713,2.0299293994903564,2.5536203384399414,3.290326833724976
852,cak_160,0.5857001156649908,,6,0.1,-29.39241479183089,0.1763942539691925,1.3578040599822998,1.912765860557556,2.5760464668273926,3.43738055229187,4.560100555419922,5.7820892333984375
342,adaptive_k10,,,2,0.05,-19.350068753652508,0.1945093125104904,4.342957973480225,5.081933498382568,5.753868103027344,6.415853023529053,7.010951995849609,7.438262939453125
342,adaptive_k25,,,2,0.05,-19.350068753652508,0.2801560759544372,5.183446407318115,5.848892688751221,6.512901306152344,7.090232849121094,7.489013195037842,7.749230861663818
342,adaptive_k50,,,2,0.05,-19.350068753652508,0.3667843341827392,5.773793697357178,6.469365119934082,7.0657477378845215,7.474472045898437,7.739019870758057,7.902934551239014
342,cak_40,0.9719937605037258,,2,0.05,-19.350068753652508,0.0223391223698854,1.1310728788375854,1.391068935394287,1.669629693031311,2.0395076274871826,2.541634082794189,3.164877653121948
342,cak_80,1.3682045022075533,,2,0.05,-19.350068753652508,0.0486819297075271,1.8909457921981807,2.4092257022857666,3.0147159099578857,3.697283983230591,4.397984504699707,5.042978763580322
342,cak_160,1.9799161722407284,,2,0.05,-19.350068753652508,0.0945072323083877,2.8427891731262207,3.5576400756835938,4.298150539398193,4.980203628540039,5.589126586914063,6.214447498321533
481,adaptive_k10,,,3,0.1,-5.728772538116581,0.4533229470252991,5.434048175811768,6.534097194671631,7.349766731262207,7.735875606536865,7.898637294769287,7.971294403076172
481,adaptive_k25,,,3,0.1,-5.728772538116581,0.639094352722168,6.384685039520264,7.248410701751709,7.690824031829834,7.880279541015625,7.964505195617676,7.99255895614624
481,adaptive_k50,,,3,0.1,-5.728772538116581,0.7975057363510132,7.016188144683838,7.580962657928467,7.8338751792907715,7.945470333099365,7.988262176513672,7.994104862213135
481,cak_40,0.630636649107747,,3,0.1,-5.728772538116581,0.0380425974726676,0.9373872876167296,1.336910605430603,1.7706959247589111,2.224861621856689,2.715834140777588,3.2937228679656982
481,cak_80,0.8019134687061931,,3,0.1,-5.728772538116581,0.0861441940069198,1.6706571578979492,2.234070301055908,2.819430112838745,3.47924542427063,4.25496244430542,5.133831977844238
481,cak_160,1.0475869733186152,,3,0.1,-5.728772538116581,0.1435286849737167,2.5311124324798584,3.2673099040985107,4.068027973175049,4.954230785369873,5.900805950164795,6.780633449554443
605,adaptive_k10,,,4,0.1,-15.198491523550626,0.8523507118225098,6.752346992492676,7.470042705535889,7.77496337890625,7.916151523590088,7.970128059387207,7.97987699508667
605,adaptive_k25,,,4,0.1,-15.198491523550626,1.0111111402511597,7.285556316375732,7.719526767730713,7.900947570800781,7.972224712371826,7.984588623046875,7.978687286376953
605,adaptive_k50,,,4,0.1,-15.198491523550626,1.1343504190444946,7.567264080047607,7.8511199951171875,7.965550422668457,7.995933055877685,7.989932537078857,7.982815742492676
605,cak_40,0.5418735883732073,,4,0.1,-15.198491523550626,0.016417883336544,0.5961989164352417,0.8416451811790466,1.1493605375289917,1.5606797933578491,2.118786096572876,2.8341434001922607
605,cak_80,0.6625798422601306,,4,0.1,-15.198491523550626,0.0736990943551063,1.1968649625778198,1.7336723804473877,2.427440404891968,3.2702419757843018,4.194371223449707,5.137357234954834
605,cak_160,0.8174912734339131,,4,0.1,-15.198491523550626,0.1682825833559036,2.1681385040283203,3.047473669052124,4.025063991546631,5.033487319946289,6.021896839141846,6.860710144042969
729,adaptive_k10,,,5,0.1,12.657273566920678,1.27459454536438,6.966833591461182,7.369519233703613,7.624463081359863,7.816514492034912,7.9445366859436035,7.975888729095459
729,adaptive_k25,,,5,0.1,12.657273566920678,1.3697559833526611,7.186947822570801,7.516979217529297,7.739264011383057,7.902123928070068,7.975858211517334,7.969531536102295
729,adaptive_k50,,,5,0.1,12.657273566920678,1.442444086074829,7.323533058166504,7.619395732879639,7.824296474456787,7.952938079833984,7.985984802246094,7.977385997772217
729,cak_40,0.4798808162508606,,5,0.1,12.657273566920678,0.0064280061051249,0.1480090171098709,0.2364083975553512,0.3602343499660492,0.5319257974624634,0.780634343624115,1.1355726718902588
729,cak_80,0.5665941883850919,,5,0.1,12.657273566920678,0.0306271091103553,0.390971690416336,0.6290066838264465,0.979014813899994,1.4884172677993774,2.2117998600006104,3.205549716949463
729,cak_160,0.6721529307925656,,5,0.1,12.657273566920678,0.1070739179849624,0.991895854473114,1.5969698429107666,2.46616530418396,3.626630067825317,4.973111152648926,6.17513370513916
853,adaptive_k10,,,6,0.1,-28.91830997833552,1.4822955131530762,7.540002346038818,7.863516330718994,7.979544162750244,7.996409893035889,7.976731777191162,7.945596218109131
853,adaptive_k25,,,6,0.1,-28.91830997833552,1.594659447669983,7.71046781539917,7.937704563140869,8.000155448913574,7.9938812255859375,7.962150573730469,7.929576396942139
853,adaptive_k50,,,6,0.1,-28.91830997833552,1.67128586769104,7.807567596435547,7.9768571853637695,8.004338264465332,7.985377788543701,7.965860843658447,7.957829475402832
853,cak_40,0.4325384433458175,,6,0.1,-28.91830997833552,0.0253048371523618,0.3060261309146881,0.5099115371704102,0.8143829703330994,1.240162968635559,1.8018344640731807,2.4967963695526123
853,cak_80,0.4994744745145222,,6,0.1,-28.91830997833552,0.0846430510282516,0.7126924395561218,1.1466275453567505,1.749611735343933,2.5275490283966064,3.464118242263794,4.510453701019287
853,cak_160,0.5801091956608874,,6,0.1,-28.91830997833552,0.1928216814994812,1.4463725090026855,2.230374336242676,3.228398084640503,4.38417387008667,5.550578594207764,6.507427215576172
343,adaptive_k10,,,2,0.05,-4.378023159484492,0.1386889815330505,4.234193325042725,5.0366058349609375,5.777184009552002,6.486442565917969,7.150577068328857,7.619825839996338
343,adaptive_k25,,,2,0.05,-4.378023159484492,0.22469462454319,5.183969020843506,5.874221324920654,6.562257289886475,7.207835674285889,7.651116371154785,7.860972881317139
343,adaptive_k50,,,2,0.05,-4.378023159484492,0.3017747104167938,5.793308258056641,6.495171546936035,7.1613593101501465,7.628651618957519,7.852163791656494,7.948558330535889
343,cak_40,0.925573674905694,,2,0.05,-4.378023159484492,0.0300201214849948,1.7258484363555908,2.144519567489624,2.482696771621704,2.7918589115142822,3.131728172302246,3.556034803390503
343,cak_80,1.2866185341180003,,2,0.05,-4.378023159484492,0.0466208457946777,2.309133768081665,2.7425403594970703,3.198195219039917,3.749391555786133,4.425114154815674,5.184396743774414
343,cak_160,1.8292401208869615,,2,0.05,-4.378023159484492,0.0723220854997634,2.9638805389404297,3.563824415206909,4.249669551849365,4.984570503234863,5.692271709442139,6.3524489402771
482,adaptive_k10,,,3,0.1,-3.557038532205605,0.5105625987052917,5.417604923248291,6.399101257324219,7.105301856994629,7.527295112609863,7.815460205078125,7.960798740386963
482,adaptive_k25,,,3,0.1,-3.557038532205605,0.6916007995605469,6.3207597732543945,7.03749418258667,7.478881359100342,7.7880401611328125,7.954731941223144,7.983046054840088
482,adaptive_k50,,,3,0.1,-3.557038532205605,0.8512797355651855,6.831127166748047,7.35659646987915,7.709925174713135,7.927278995513916,7.982598781585693,7.981808662414551
482,cak_40,0.6480249747934077,,3,0.1,-3.557038532205605,0.0434508062899112,0.7690199017524719,1.165632963180542,1.6252899169921875,2.096280813217163,2.56433653831482,3.036391019821167
482,cak_80,0.8245081350578353,,3,0.1,-3.557038532205605,0.092316024005413,1.5422135591506958,2.1230502128601074,2.7066521644592285,3.296825408935547,3.953881025314331,4.729262828826904
482,cak_160,1.0795796323411349,,3,0.1,-3.557038532205605,0.1575868278741836,2.438601016998291,3.156502246856689,3.9032211303710938,4.732783794403076,5.624290466308594,6.466574192047119
606,adaptive_k10,,,4,0.1,-27.860036231503933,0.9535334706306458,6.767882823944092,7.4519944190979,7.775485515594482,7.928981781005859,7.98137903213501,7.984148502349853
606,adaptive_k25,,,4,0.1,-27.860036231503933,1.1252741813659668,7.286438941955566,7.709530830383301,7.903322696685791,7.981587409973144,7.992303371429443,7.9765625
606,adaptive_k50,,,4,0.1,-27.860036231503933,1.2396467924118042,7.530157566070557,7.835526943206787,7.964958190917969,8.000271797180176,7.9842848777771,7.973095893859863
606,cak_40,0.5461764862186271,,4,0.1,-27.860036231503933,0.0369087308645248,0.5234869718551636,0.7929090857505798,1.1387934684753418,1.5685865879058838,2.078169345855713,2.648020505905152
606,cak_80,0.669585608169365,,4,0.1,-27.860036231503933,0.0724620223045349,1.0531203746795654,1.5430587530136108,2.1369149684906006,2.819020986557007,3.594785451889038,4.513463497161865
606,cak_160,0.8315713585052645,,4,0.1,-27.860036231503933,0.1675608307123184,1.905295968055725,2.67986798286438,3.5749588012695312,4.629209518432617,5.800389766693115,6.818991184234619
730,adaptive_k10,,,5,0.1,-67.17285898139227,1.2872045040130615,7.09337329864502,7.539712429046631,7.787911415100098,7.914573669433594,7.949790477752685,7.941018581390381
730,adaptive_k25,,,5,0.1,-67.17285898139227,1.4085606336593628,7.356427669525146,7.698915958404541,7.878702640533447,7.950300693511963,7.9521026611328125,7.940593242645264
730,adaptive_k50,,,5,0.1,-67.17285898139227,1.5113835334777832,7.521074771881103,7.798267364501953,7.928266048431396,7.9636454582214355,7.961699962615967,7.957592010498047
730,cak_40,0.4845199287543063,,5,0.1,-67.17285898139227,0.0428362600505352,0.4638128280639648,0.7175149917602539,1.0341360569000244,1.406891107559204,1.8805073499679563,2.5150864124298096
730,cak_80,0.5728966854157957,,5,0.1,-67.17285898139227,0.082273431122303,0.9370169639587402,1.405675172805786,1.999837875366211,2.768226385116577,3.7409141063690186,4.829039096832275
730,cak_160,0.6792266369719346,,5,0.1,-67.17285898139227,0.1880835592746734,1.7194880247116089,2.5373356342315674,3.5574631690979004,4.718204975128174,5.802525997161865,6.605014324188232
854,adaptive_k10,,,6,0.1,-26.73210065400279,1.5189106464385986,7.3040289878845215,7.705099582672119,7.909590244293213,7.986542701721191,7.972711086273193,7.953484535217285
854,adaptive_k25,,,6,0.1,-26.73210065400279,1.618564248085022,7.503528118133545,7.8217339515686035,7.963540077209473,7.986358642578125,7.969460487365723,7.966316223144531
854,adaptive_k50,,,6,0.1,-26.73210065400279,1.7117412090301514,7.635560035705566,7.892803192138672,7.9833598136901855,7.985156536102295,7.979443550109863,7.979237556457519
854,cak_40,0.4323838880528609,,6,0.1,-26.73210065400279,0.0039717955514788,0.190232366323471,0.2959149777889251,0.4332864880561828,0.6083036661148071,0.8482241630554199,1.1913681030273438
854,cak_80,0.4984228568275912,,6,0.1,-26.73210065400279,0.0245771259069442,0.4189999997615814,0.6556980013847351,0.989133358001709,1.466086983680725,2.145457029342652,3.069760799407959
854,cak_160,0.5778096905082516,,6,0.1,-26.73210065400279,0.1031690165400505,0.9701910018920898,1.5278815031051636,2.311183452606201,3.344715118408203,4.556063175201416,5.728739261627197
344,adaptive_k10,,,2,0.05,3.330936894367293,0.1370292603969574,4.164218902587891,4.868669033050537,5.608544826507568,6.373641490936279,7.072635650634766,7.557183742523193
344,adaptive_k25,,,2,0.05,3.330936894367293,0.1979923993349075,4.968032360076904,5.697875499725342,6.449656963348389,7.1289262771606445,7.587693691253662,7.831687927246094
344,adaptive_k50,,,2,0.05,3.330936894367293,0.2821288704872131,5.69441556930542,6.434524059295654,7.107492923736572,7.566569805145264,7.816567420959473,7.941012859344482
