anchor,mix_ent,V,absorbed,dim,dataset,seed,ks_true
1572,0.2508632,1.1308412497139753,1.0,6,plane,3,0.0
1734,1.447214,1.5752662254646879,0.99999994,6,plane,3,0.0
853,1.4869263,1.437994451828697,1.0,6,plane,3,0.0
1467,1.9174343,1.4757325398936452,1.0,6,plane,3,0.0
1294,1.7367852,1.5991254745787775,0.9999999,6,plane,3,0.0
1225,2.147887,2.3199845368233825,0.99999994,6,plane,3,0.0
1706,1.5329605,1.788479745410152,1.0,6,plane,3,0.0
1366,0.8795769,1.5512408707556147,1.0,6,plane,3,0.0
223,1.3618248,2.1130944003724514,1.0000001,6,plane,3,0.0
1167,1.1895754,1.407381932877668,0.99999994,6,plane,3,0.0
167,1.962385,1.782508240655103,0.99999994,6,plane,3,0.0
638,1.1739889,2.262279774771714,0.9999999,6,plane,3,0.0
354,2.17149,2.619973887278845,0.99999994,6,plane,3,0.0
654,1.9865072,1.4767276180311257,1.0,6,plane,3,0.0
566,1.3574232,2.0216610471203067,0.99999994,6,plane,3,0.0
1298,1.8922002,2.0334827897872527,0.99999994,6,plane,3,0.0
350,1.5201486,1.842383507096861,1.0,6,plane,3,0.0
1588,1.82774,2.1884795283138856,0.99999994,6,plane,3,0.0
1390,1.8972719,1.7664914350559675,1.0,6,plane,3,0.0
903,1.5431089,1.556864819574622,1.0,6,sphere,1,30.0
540,1.2855977,1.6411628450891738,0.99999994,6,sphere,1,30.0
765,1.0069455,1.5694441123510599,1.0,6,sphere,1,30.0
899,1.4212887,2.0641162210652677,1.0,6,sphere,1,30.0
247,0.56526285,1.2800776481774516,1.0,6,sphere,1,30.0
835,1.2415116,1.709002688575566,1.0,6,sphere,1,30.0
526,1.3388416,1.8721227743760405,0.9999999,6,sphere,1,30.0
1659,1.7176278,2.0271249292979028,1.0,6,sphere,1,30.0
54,0.121624425,0.61097646242478,1.0,6,sphere,1,30.0
246,1.6321088,2.1007007643418287,1.0,6,sphere,1,30.0
1632,1.1698098,1.6242333125455355,0.9999999,6,sphere,1,30.0
68,1.6159312,1.4766855533650673,0.99999994,6,sphere,1,30.0
1803,0.51540893,1.3027975586427605,1.0,6,sphere,1,30.0
809,1.55054,1.801839749652006,0.99999994,6,sphere,1,30.0
169,1.6002775,1.8171382301902363,0.99999994,6,sphere,1,30.0
656,0.69298285,1.1735483906792645,1.0,6,sphere,1,30.0
1005,0.51114935,0.9461490079281207,1.0,6,sphere,1,30.0
283,1.7587715,1.7525601746078416,1.0,6,sphere,1,30.0
615,1.2244463,1.5372591211131674,0.9999999,6,sphere,1,30.0
1566,1.2062699,1.1913751310886682,0.9999999,6,sphere,1,30.0
1713,1.3140607,1.465492234149576,1.0,6,sphere,1,30.0
1967,1.3445388,1.5593203826986517,1.0,6,sphere,1,30.0
267,0.8749361,1.129583444709771,0.99999994,6,sphere,1,30.0
805,0.6249259,1.0713937156632245,1.0,6,sphere,1,30.0
1617,1.2179759,1.6976220374245634,1.0,6,sphere,1,30.0
1621,0.9227469,1.393970775515132,1.0,6,sphere,1,30.0
509,1.6805013,1.2447895136217366,1.0,6,sphere,1,30.0
492,1.6263509,1.4973636805558346,1.0,6,sphere,1,30.0
1492,1.1161199,1.5697144207117146,1.0,6,sphere,1,30.0
406,1.278913,1.7829487368525123,1.0,6,sphere,1,30.0
1004,0.40900806,1.0958090398385032,0.99999994,6,sphere,1,30.0
1068,0.89258075,1.7173999223395677,0.9999999,6,sphere,1,30.0
1947,1.5611593,2.049195156886055,1.0,6,sphere,1,30.0
1865,1.756641,1.7168471129230551,1.0,6,sphere,1,30.0
1272,1.6296175,1.595411366923802,1.0,6,sphere,1,30.0
1087,0.15463497,0.7914403987331624,1.0,6,sphere,1,30.0
1711,1.3359168,1.7728417518075945,1.0,6,sphere,1,30.0
1481,1.4928902,1.473606110105941,1.0,6,sphere,1,30.0
604,1.2752005,1.522741705513754,1.0,6,sphere,1,30.0
928,0.62369597,1.1653653979504972,1.0,6,sphere,1,30.0
79,1.233828,1.6983961795881812,1.0,6,sphere,2,30.0
1642,0.7279817,1.1224867409025419,1.0,6,sphere,2,30.0
1600,1.0916512,2.0567955972731213,1.0,6,sphere,2,30.0
511,1.264213,2.1275643867481455,1.0,6,sphere,2,30.0
604,0.7277132,1.467533028567938,1.0,6,sphere,2,30.0
1863,1.2198077,1.7266901111354627,1.0,6,sphere,2,30.0
296,1.3217341,1.6677209815044083,0.99999994,6,sphere,2,30.0
436,0.8893944,2.0822541302815543,1.0000001,6,sphere,2,30.0
757,1.0904692,1.7006106757883446,1.0,6,sphere,2,30.0
812,0.40181673,1.5641987530461117,1.0,6,sphere,2,30.0
1880,0.7924664,1.5900499586508656,1.0,6,sphere,2,30.0
180,0.49386394,1.5588189867148918,1.0,6,sphere,2,30.0
1436,1.2855347,2.019748547400825,1.0,6,sphere,2,30.0
1929,0.9390762,1.550595196954151,1.0,6,sphere,2,30.0
1113,0.63524264,0.9737151186549577,1.0,6,sphere,2,30.0
1361,0.6234693,1.4902406217363109,1.0,6,sphere,2,30.0
108,1.2143077,1.6982105054477963,0.99999994,6,sphere,2,30.0
657,0.20614798,1.0314898897418474,1.0,6,sphere,2,30.0
584,0.87965566,1.696843257398636,1.0,6,sphere,2,30.0
1300,1.4251544,2.1143837674826185,1.0,6,sphere,2,30.0
781,0.42521697,1.5055923449292163,1.0,6,sphere,2,30.0
1602,0.15926316,0.4674549030294281,0.99999994,6,sphere,2,30.0
214,0.72014976,1.4825787842485105,1.0,6,sphere,2,30.0
1102,0.79582334,1.1172104056200367,1.0,6,sphere,2,30.0
542,1.3173114,2.0432138653028775,1.0,6,sphere,2,30.0
1738,1.0744421,1.659890888242955,1.0,6,sphere,2,30.0
1958,0.95940655,1.5860151788462629,1.0,6,sphere,2,30.0
886,1.4529874,2.1110431581870066,1.0,6,sphere,2,30.0
1347,0.7914504,1.6216832182473842,1.0000001,6,sphere,2,30.0
1329,1.425359,1.6202461475820316,0.99999994,6,sphere,2,30.0
1181,0.8675207,1.1590889950333105,1.0,6,sphere,2,30.0
1731,1.1001453,1.9769420329981127,1.0,6,sphere,2,30.0
858,0.112498984,0.4950125974566054,1.0,6,sphere,2,30.0
840,1.2849563,2.1018980755775027,1.0,6,sphere,2,30.0
1260,0.27459103,0.8987779996116103,1.0,6,sphere,2,30.0
1486,1.1388958,1.5559683352598834,1.0,6,sphere,2,30.0
397,0.82722694,1.4905514711425163,0.99999994,6,sphere,2,30.0
514,1.3842512,1.7857301083244985,1.0,6,sphere,2,30.0
373,1.2339245,1.9739828415204854,1.0,6,sphere,2,30.0
369,1.3769919,2.1113075739290634,1.0000001,6,sphere,2,30.0
1760,0.18729657,0.5767043959269245,1.0,6,sphere,3,30.0
1452,1.5298486,1.1401057969427961,1.0,6,sphere,3,30.0
77,1.2742339,1.0410301617906774,1.0000001,6,sphere,3,30.0
944,1.8073995,1.8112596455093821,1.0,6,sphere,3,30.0
465,1.5459337,1.4827065797773797,1.0,6,sphere,3,30.0
894,1.0535057,1.084095963528032,1.0,6,sphere,3,30.0
833,2.0014727,0.589569072209312,0.99999994,6,sphere,3,30.0
343,1.8482614,1.4160540009557117,1.0,6,sphere,3,30.0
775,1.5074574,1.1157903144534929,0.99999994,6,sphere,3,30.0
1506,1.873919,1.17786905902484,1.0,6,sphere,3,30.0
585,2.075272,1.2447633117295727,1.0,6,sphere,3,30.0
1023,1.3338659,1.4818292320125999,1.0,6,sphere,3,30.0
1324,0.6835783,1.1358902475861965,1.0,6,sphere,3,30.0
64,2.0683846,1.5762749869396298,1.0000001,6,sphere,3,30.0
315,1.6571789,1.8399690878398092,1.0,6,sphere,3,30.0
185,2.0984085,1.765451723688615,1.0,6,sphere,3,30.0
1905,1.9990662,2.080814021081082,0.9999999,6,sphere,3,30.0
854,1.8072046,1.5764353211662852,0.99999994,6,sphere,3,30.0
1144,1.5960933,1.720834417690255,1.0,6,sphere,3,30.0
1567,1.5687542,1.3582894384505977,1.0,6,sphere,3,30.0
523,1.6745701,1.737568250802461,1.0,6,sphere,3,30.0
1575,1.7579365,1.666307253970376,1.0,6,sphere,3,30.0
1738,1.3500499,1.5572358705207976,1.0,6,sphere,3,30.0
853,1.9366845,1.7466890297693416,0.99999994,6,sphere,3,30.0
1468,0.94859385,1.0828494234878863,1.0,6,sphere,3,30.0
1295,1.8246226,1.5788204200540412,1.0,6,sphere,3,30.0
1225,1.7149459,1.5005194021505623,0.9999999,6,sphere,3,30.0
1710,0.8437488,1.4321198900049819,1.0000001,6,sphere,3,30.0
1367,1.7875063,1.2247796530941588,1.0,6,sphere,3,30.0
225,1.7049417,1.8950533544369186,1.0,6,sphere,3,30.0
1165,1.6219103,1.1868042185710752,1.0000001,6,sphere,3,30.0
168,1.3504903,1.4285849296856403,0.99999994,6,sphere,3,30.0
637,0.63824797,1.4395783215810924,0.99999994,6,sphere,3,30.0
356,1.8701826,1.111139940619042,0.99999994,6,sphere,3,30.0
654,1.4081728,1.561617579103006,1.0,6,sphere,3,30.0
566,1.9536483,1.1731559823086641,1.0,6,sphere,3,30.0
1299,1.8129086,1.5399665253144255,1.0,6,sphere,3,30.0
352,1.8677636,0.9805395381584734,1.0,6,sphere,3,30.0
1591,1.9982083,1.8410354969461478,1.0,6,sphere,3,30.0
1391,1.7404553,1.455309196513166,1.0,6,sphere,3,30.0
902,2.0719323,3.200677479837937,1.0,6,saddle,1,-24.0
539,1.9968895,1.8347863611973996,1.0000001,6,saddle,1,-24.0
764,1.0892687,0.8482856312887653,1.0,6,saddle,1,-24.0
899,0.9621204,1.7417377053574974,1.0,6,saddle,1,-24.0
248,0.6958285,1.7244244148890917,1.0,6,saddle,1,-24.0
833,2.1202114,2.5649379226342104,1.0,6,saddle,1,-24.0
525,1.4890115,1.9501535978724798,1.0,6,saddle,1,-24.0
1658,1.6247462,3.0393238017292803,0.99999994,6,saddle,1,-24.0
54,1.2472332,1.9580249797301268,1.0,6,saddle,1,-24.0
246,2.0174928,2.9421747011108765,1.0,6,saddle,1,-24.0
1630,1.3781108,2.5102273795792285,1.0,6,saddle,1,-24.0
68,1.9437568,2.441549468242771,0.99999994,6,saddle,1,-24.0
1802,2.0119102,3.1702987119889396,0.9999999,6,saddle,1,-24.0
807,2.0555768,2.857695786809058,0.99999994,6,saddle,1,-24.0
169,1.9436464,1.8044787112004796,1.0,6,saddle,1,-24.0
654,1.8288345,2.9211321009963824,0.99999994,6,saddle,1,-24.0
1003,1.3431373,2.505529308081564,1.0000001,6,saddle,1,-24.0
284,1.5383465,2.4198844389559016,1.0,6,saddle,1,-24.0
614,1.9316227,1.9248044098701187,1.0,6,saddle,1,-24.0
1564,1.9462981,2.1981079797338143,1.0,6,saddle,1,-24.0
1712,1.1971714,2.9326648783915163,1.0000001,6,saddle,1,-24.0
1967,1.9034998,2.405816339654935,1.0,6,saddle,1,-24.0
267,1.7905929,1.6585249201816843,1.0,6,saddle,1,-24.0
803,1.0050576,2.358443010610418,1.0,6,saddle,1,-24.0
1615,1.9452525,1.6703463693798268,1.0,6,saddle,1,-24.0
1620,1.587559,2.9362635190481194,1.0,6,saddle,1,-24.0
508,1.9123101,1.4938204363719516,1.0,6,saddle,1,-24.0
491,1.7383696,1.9036479351439786,1.0,6,saddle,1,-24.0
1491,2.046821,2.5066213623703506,0.99999994,6,saddle,1,-24.0
407,1.425285,2.569206982479826,1.0,6,saddle,1,-24.0
1002,0.7964338,1.6532920715256887,1.0,6,saddle,1,-24.0
1066,2.0461833,3.257472554140813,1.0,6,saddle,1,-24.0
1947,1.517065,2.1372232794835364,1.0,6,saddle,1,-24.0
1864,1.8636725,1.7578844008185532,1.0,6,saddle,1,-24.0
1271,0.9528078,2.407037510526458,1.0,6,saddle,1,-24.0
1085,2.0488293,3.187233060379864,1.0,6,saddle,1,-24.0
1710,1.9759909,2.3736021964158693,1.0,6,saddle,1,-24.0
1480,1.2880872,2.2066700803039936,0.99999994,6,saddle,1,-24.0
603,1.5517808,1.5886591548591498,1.0,6,saddle,1,-24.0
927,1.7558844,2.5345877093837443,0.99999994,6,saddle,1,-24.0
80,1.8879144,2.3950971761591595,1.0,6,saddle,2,-24.0
1640,2.035652,3.1740935709267983,1.0,6,saddle,2,-24.0
1599,1.483509,1.7507539268905834,1.0000001,6,saddle,2,-24.0
513,1.4982629,2.4193605522166486,1.0,6,saddle,2,-24.0
606,1.1927145,1.8661978860975468,0.99999994,6,saddle,2,-24.0
1863,1.5184216,1.930867199504232,1.0,6,saddle,2,-24.0
297,1.9021021,3.1625194374257597,1.0000001,6,saddle,2,-24.0
437,1.5862882,1.6755997578118054,0.99999994,6,saddle,2,-24.0
760,1.5833105,2.009102870000835,1.0,6,saddle,2,-24.0
813,0.9475336,2.0826501764727423,0.99999994,6,saddle,2,-24.0
1879,1.7196383,1.6455238951676403,1.0000001,6,saddle,2,-24.0
181,1.4838287,1.6740038576076142,1.0,6,saddle,2,-24.0
1435,1.9606558,1.9962275786715575,0.99999994,6,saddle,2,-24.0
1929,1.4579514,2.380936291214206,1.0,6,saddle,2,-24.0
1114,1.8368963,2.3599696112636046,1.0,6,saddle,2,-24.0
1362,1.4991428,2.152805215692298,1.0,6,saddle,2,-24.0
109,1.9196076,2.048142422729314,1.0,6,saddle,2,-24.0
661,2.0636075,2.8789634848815115,1.0,6,saddle,2,-24.0
586,1.7798285,2.333949472833491,0.9999999,6,saddle,2,-24.0
1300,1.8693784,2.8739018793610613,1.0,6,saddle,2,-24.0
783,2.0859158,2.506143961474308,0.99999994,6,saddle,2,-24.0
1601,1.4541521,2.171075019069354,1.0000001,6,saddle,2,-24.0
215,1.3037786,1.6329336670545986,0.99999994,6,saddle,2,-24.0
1103,1.4102882,2.0972762762470456,0.99999994,6,saddle,2,-24.0
544,1.75484,2.4475950854886896,1.0,6,saddle,2,-24.0
1737,2.1663742,2.5136750495986258,0.99999994,6,saddle,2,-24.0
1959,2.0848265,2.654460856765722,0.99999994,6,saddle,2,-24.0
887,1.2644091,1.9831916886849807,1.0,6,saddle,2,-24.0
1347,0.8894715,1.6717629612912823,1.0,6,saddle,2,-24.0
1329,2.036494,2.991016127224704,1.0000001,6,saddle,2,-24.0
1181,1.7651374,2.48849944839782,1.0,6,saddle,2,-24.0
1730,1.5756155,1.9671377239827086,1.0,6,saddle,2,-24.0
859,1.7961046,1.9028917693290905,0.99999994,6,saddle,2,-24.0
841,1.3997365,2.1965695824965445,1.0,6,saddle,2,-24.0
1260,0.999221,2.3880156212094548,0.99999994,6,saddle,2,-24.0
1486,1.7531378,2.3071585069875646,0.99999994,6,saddle,2,-24.0
398,1.3553382,1.7380455322593606,1.0,6,saddle,2,-24.0
516,1.7192621,2.615117447514947,0.99999994,6,saddle,2,-24.0
375,2.1160684,2.8022208981614525,1.0,6,saddle,2,-24.0
371,1.8885269,2.4430971045277277,1.0,6,saddle,2,-24.0
1760,1.556915,2.647738092982629,1.0,6,saddle,3,-24.0
1452,1.4414371,2.338659724560199,1.0,6,saddle,3,-24.0
79,1.7170405,2.8487425029008433,1.0,6,saddle,3,-24.0
945,1.1468084,1.7560192925684155,1.0,6,saddle,3,-24.0
466,1.6045196,3.8067870678546214,1.0,6,saddle,3,-24.0
896,1.6740218,2.9241058344916886,0.99999994,6,saddle,3,-24.0
834,1.2839496,2.473548377018179,1.0000001,6,saddle,3,-24.0
346,1.9043348,2.2633717794219628,1.0,6,saddle,3,-24.0
776,0.14275526,1.0114265073606408,1.0,6,saddle,3,-24.0
1506,0.6468059,0.8887203304700936,1.0,6,saddle,3,-24.0
586,1.4950652,3.5623053415906543,0.9999999,6,saddle,3,-24.0
1025,1.8196251,3.0600332077622556,1.0,6,saddle,3,-24.0
1324,1.6652876,2.5499433173269614,0.99999994,6,saddle,3,-24.0
65,1.669675,1.8458428423157565,1.0,6,saddle,3,-24.0
318,1.7241818,2.6379841842421037,1.0,6,saddle,3,-24.0
187,1.6082723,2.1203718746654925,1.0,6,saddle,3,-24.0
1904,1.7358106,2.975030326981205,1.0,6,saddle,3,-24.0
855,1.7523768,3.24414484463691,1.0,6,saddle,3,-24.0
1145,1.8955102,2.595046836420834,1.0,6,saddle,3,-24.0
1566,0.6729922,1.7605067804717547,1.0,6,saddle,3,-24.0
524,0.6862099,2.4824450922899146,1.0,6,saddle,3,-24.0
1574,1.043847,1.8955899022166904,1.0,6,saddle,3,-24.0
1737,1.9251481,1.5880646481478142,1.0,6,saddle,3,-24.0
854,0.56614524,2.251065595058401,1.0,6,saddle,3,-24.0
1467,0.7750296,2.2508555363211737,1.0,6,saddle,3,-24.0
1295,1.6007738,2.8315990519435155,0.9999999,6,saddle,3,-24.0
1225,1.1807307,2.1772061887208825,1.0,6,saddle,3,-24.0
1710,1.1656703,2.0070867257488105,0.9999999,6,saddle,3,-24.0
1367,0.27454627,1.5835311919894117,1.0000001,6,saddle,3,-24.0
226,1.4222316,1.7771025031057324,1.0,6,saddle,3,-24.0
1166,0.7792984,1.7927699393224379,1.0,6,saddle,3,-24.0
170,1.704675,3.425598719809619,0.99999994,6,saddle,3,-24.0
640,1.8911353,1.1125705770742451,1.0,6,saddle,3,-24.0
358,0.6189721,2.3699600657068998,1.0,6,saddle,3,-24.0
656,1.8300703,2.671480257148783,1.0,6,saddle,3,-24.0
567,1.612443,2.6766335367503564,0.99999994,6,saddle,3,-24.0
1299,1.9081095,2.590541166583294,0.99999994,6,saddle,3,-24.0
354,1.773791,2.4786187247974905,0.99999994,6,saddle,3,-24.0
1590,1.5413545,3.2189700153688645,1.0,6,saddle,3,-24.0
1391,1.6171035,3.4677760641219337,1.0,6,saddle,3,-24.0
