instance,n_traj,traj_len,err,dim,noise,ks_true,coverage,tps,kappa_plus,frac,ent_cak_t2,ent_cak_t4,ent_cak_t8,frac_emp,ent_emp_t2,ent_emp_t4,ent_emp_t8,kappa_surp,frac_fb,ent_fb
548,40,50,,4,0.01,-37.35838600844277,0.423,1.61,0.2223812538420282,0.0625,4.5530686378479,5.289344310760498,5.830142498016357,0.0909090909090909,1.59013831615448,2.317106008529663,3.197132110595703,-0.5568197165060492,0.48046875,5.487887740135193
579,40,50,,4,0.05,-12.708320135998806,0.392,1.74,0.0078748099634707,0.1375,4.0830841064453125,5.086390018463135,5.886295795440674,0.4117647058823529,1.8868917226791384,2.8821375370025635,3.914438009262085,-0.5566650031543989,0.578125,5.6161627769470215
610,40,50,,4,0.1,4.907010535399368,0.398,1.71,0.1613179161216034,1.0,4.020750522613525,4.923371315002441,5.691756248474121,0.0,1.2209233045578003,1.7480634450912476,2.411972761154175,0.2459885504248445,0.0,5.283556580543518
641,40,50,,4,0.2,-16.067167115072312,0.413,1.65,0.0378677692243338,1.0,4.478366374969482,5.275392532348633,5.88332462310791,0.1818181818181818,1.7412817478179932,2.644409418106079,3.501950025558472,0.172203328828047,0.9270833333333334,5.38988995552063
672,40,50,,5,0.01,4.810311591502766,0.407,1.67,0.1464620181169269,0.3625,3.908040761947632,4.999814510345459,5.870223045349121,0.2222222222222222,1.684086799621582,2.404179811477661,3.2225680351257324,-0.1200468280953557,0.5833333333333333,5.524074673652649
703,40,50,,5,0.05,6.3932786146544505,0.416,1.64,0.0092308089688416,0.15,3.9956347942352295,5.051439762115479,5.847569942474365,0.125,1.3067524433135986,1.8168370723724363,2.403785467147827,-0.2560945366670688,0.5260416666666666,5.669889688491821
734,40,50,,5,0.1,19.805718872836444,0.435,1.56,-0.0871702595143315,0.325,3.5363357067108154,4.641637325286865,5.567363262176514,0.0,1.2532689571380615,1.9874217510223389,2.928752899169922,-0.0796433387865797,0.5104166666666667,5.659510254859924
780,40,50,,6,0.01,-45.54654777327077,0.411,1.65,-0.6018960019732992,1.0,3.821526288986206,4.681146144866943,5.424867153167725,0.1111111111111111,1.8439373970031736,3.041898250579834,4.113017082214356,-0.0736656164452758,0.125,5.450634479522705
811,40,50,,6,0.05,-48.29800862013458,0.413,1.65,-0.1756274922915895,1.0,3.318634033203125,4.204748630523682,5.073185920715332,0.0833333333333333,1.9538335800170896,3.022449016571045,4.082998275756836,0.154369888036934,0.8541666666666666,5.630036473274231
842,40,50,,6,0.1,-70.57962561965199,0.423,1.61,0.1956272668924765,1.0,3.65130877494812,4.678761959075928,5.589282512664795,0.1111111111111111,1.5460355281829834,2.422400951385498,3.5155067443847656,-0.3619573654299321,0.8489583333333334,5.741872191429138
873,40,50,,6,0.2,-50.45518735514644,0.424,1.61,-0.1617468505058696,1.0,3.5977463722229004,4.624444484710693,5.535116672515869,0.2222222222222222,1.6730005741119385,2.49538516998291,3.2371985912323,-0.0037090562529325,0.90625,5.733197212219238
424,40,400,,3,0.01,-4.175905001060452,0.951,5.62,0.0816144501840834,0.6,5.458367347717285,6.4297356605529785,7.198525905609131,0.3571428571428571,2.6958999633789062,4.15645694732666,5.258804321289063,-0.0098224682594581,0.328125,6.140586733818054
455,40,400,,3,0.05,0.1038120113334293,0.93,5.75,-0.034318822026977,0.4125,5.3697614669799805,6.325321197509766,7.050163269042969,0.1388888888888889,2.8923442363739014,4.034740447998047,4.964478015899658,-0.1016703150586139,0.1375,6.3203243017196655
486,40,400,,3,0.1,-2.2494890599102795,0.965,5.54,0.0541186984544611,0.025,5.548042297363281,6.393397331237793,7.028247833251953,0.2777777777777778,2.360113859176636,3.757305145263672,4.90103006362915,0.1607107528260537,0.05078125,6.242452025413513
517,40,400,,3,0.2,-2.043394187053898,0.959,5.58,-0.217859255946411,0.25,5.561816215515137,6.510595798492432,7.155017375946045,0.3555555555555555,3.150702953338623,4.31928825378418,5.340548992156982,0.0499975454167486,0.709375,6.330503344535828
548,40,400,,4,0.01,-37.35838600844277,0.979,5.46,0.1087676683889524,0.075,5.758514881134033,6.620503902435303,7.138244152069092,0.4838709677419355,2.928928852081299,4.51649284362793,5.832150936126709,-0.0893380626329101,0.01875,6.348575949668884
579,40,400,,4,0.05,-12.708320135998806,0.979,5.46,-0.0950125788817342,0.45,5.606839656829834,6.626283168792725,7.273924350738525,0.4,3.2650604248046875,4.654630184173584,5.888445854187012,-0.0217679364942639,0.59375,6.282220840454102
610,40,400,,4,0.1,4.907010535399368,0.971,5.5,-0.3850536621825088,0.4,5.202828884124756,6.321450710296631,7.083308696746826,0.5135135135135135,3.214836835861206,4.787664890289307,5.974400997161865,-0.0454993661589358,0.38125,6.238344550132752
641,40,400,,4,0.2,-16.067167115072312,0.962,5.56,-0.3473334381024144,0.325,5.4192728996276855,6.291964530944824,6.921382427215576,0.5142857142857142,3.250572204589844,4.801104545593262,6.009955883026123,-0.0524381004786033,1.0,6.394790530204773
672,40,400,,5,0.01,4.810311591502766,0.966,5.53,0.0111090472366578,0.0125,5.353759288787842,6.419496059417725,7.087308406829834,0.55,3.379883289337158,5.012320041656494,6.306429386138916,0.2472690354790272,1.0,6.31352162361145
703,40,400,,5,0.05,6.3932786146544505,0.968,5.52,-0.2602354804440737,0.0375,5.278719425201416,6.3564982414245605,7.003283977508545,0.7333333333333333,2.869344711303711,4.767214298248291,6.184460639953613,0.1124548804436396,0.3333333333333333,6.333035349845886
734,40,400,,5,0.1,19.805718872836444,0.977,5.47,0.3592868194167796,0.2125,5.24182653427124,6.228654861450195,6.843062877655029,0.2857142857142857,3.2876594066619877,4.797985076904297,6.033326625823975,0.2269214977950091,1.0,6.475321531295776
811,40,400,,6,0.05,-48.29800862013458,0.972,5.5,-0.4936490440445644,1.0,5.247661113739014,6.293944835662842,6.961611270904541,0.4888888888888889,3.68498969078064,5.33789587020874,6.483967781066895,0.2893930240128592,1.0,6.380509734153748
873,40,400,,6,0.2,-50.45518735514644,0.971,5.51,-0.2316715024677993,1.0,5.080512046813965,6.156449794769287,6.921331882476807,0.5510204081632653,3.641336917877197,5.442554473876953,6.6271071434021,0.2874528164219103,0.3249999999999999,6.421622157096863
424,40,1600,,3,0.01,-4.175905001060452,1.0,21.35,-0.0069892180797232,0.5375,5.531559944152832,6.508941650390625,7.270028591156006,0.196078431372549,3.353212118148804,4.429821968078613,5.428245067596436,0.0533318940021541,0.528125,6.211751222610474
455,40,1600,,3,0.05,0.1038120113334293,1.0,21.35,-0.0826036165711968,0.4625,5.526001453399658,6.462245464324951,7.173309326171875,0.2727272727272727,3.4415442943573,4.529802322387695,5.532397747039795,-0.0547555878881311,0.08125,6.2657859325408936
486,40,1600,,3,0.1,-2.2494890599102795,1.0,21.35,-0.077096412289504,0.025,5.62002420425415,6.461281776428223,7.082278728485107,0.2456140350877192,3.555569887161255,4.672977447509766,5.580272197723389,-0.0436078197101043,1.0,6.152701020240784
548,40,1600,,4,0.01,-37.35838600844277,1.0,21.35,0.0835839960317238,0.075,5.799696922302246,6.649838924407959,7.158996105194092,0.7115384615384616,3.802132368087769,5.283737182617188,6.313113689422607,0.2221315123178956,0.0,6.383565664291382
610,40,1600,,4,0.1,4.907010535399368,1.0,21.35,-0.287438643337315,0.6875,5.269769191741943,6.3771071434021,7.123741149902344,0.5789473684210527,3.754793643951416,5.204876899719238,6.324295997619629,0.0344756987467002,0.275,6.403590798377991
672,40,1600,,5,0.01,4.810311591502766,1.0,21.35,-0.5115255639881896,0.0125,5.380444526672363,6.445579051971436,7.109763622283936,0.7547169811320755,3.928417205810547,5.625836372375488,6.683636665344238,0.2466528485323685,0.003125,6.393147826194763
734,40,1600,,5,0.1,19.805718872836444,1.0,21.35,0.2634975806129863,0.2,5.270020961761475,6.259329319000244,6.872317790985107,0.3793103448275862,3.823785781860352,5.439060211181641,6.521575927734375,0.2506371074376524,0.0968749999999999,6.535464286804199
420,40,50,,3,0.01,1.2257813837761642,0.37,1.84,0.125798565340945,0.025,4.391767978668213,5.059635162353516,5.640499591827393,0.2068965517241379,2.4927451610565186,3.258223056793213,3.850178480148315,0.1558664303397087,0.534375,5.444305658340454
482,40,50,,3,0.1,-3.557038532205605,0.37,1.84,0.1821420650989568,0.1375,4.0375075340271,4.874123573303223,5.656301021575928,0.1428571428571428,1.400470733642578,1.9667167663574217,2.451585054397583,0.5048406241705149,0.7239583333333334,5.652918815612793
544,40,50,,4,0.01,-16.875471101588957,0.402,1.69,-0.0230285855090267,0.6875,4.384021759033203,5.319291591644287,5.98265552520752,0.0,1.039745569229126,1.554183840751648,2.243748188018799,-0.4022033414675176,0.3072916666666667,5.328556060791016
606,40,50,,4,0.1,-27.860036231503933,0.41,1.66,0.05955366464115,1.0,4.256593704223633,5.146209716796875,5.902333736419678,0.0952380952380952,2.161873579025269,2.931992769241333,3.666623830795288,-0.01280404135165,0.36875,5.572523593902588
668,40,50,,5,0.01,-28.42240351450837,0.428,1.59,-0.271322639976708,1.0,3.994616031646729,5.044498443603516,5.838099002838135,0.1,1.5527108907699585,2.167806625366211,2.8796803951263428,-0.5398813712004438,0.3177083333333333,5.548341870307922
730,40,50,,5,0.1,-67.17285898139227,0.415,1.64,0.0068761557614545,1.0,3.920242071151733,4.893250942230225,5.679385662078857,0.25,1.1639732122421265,1.7359464168548584,2.572889804840088,-0.5212940267868882,0.55078125,5.526342034339905
792,40,50,,6,0.01,-38.33381100352402,0.424,1.6,0.583593509799033,1.0,3.872636079788208,4.930169582366943,5.7816572189331055,0.0,1.574759006500244,2.706923484802246,4.004351615905762,-0.1133145928050433,0.7499999999999999,5.718719124794006
854,40,50,,6,0.1,-26.73210065400279,0.419,1.62,0.4372562403847023,1.0,3.289156436920166,4.263682842254639,5.160696506500244,0.0,1.3686237335205078,1.9592103958129885,2.58280086517334,-0.3373723117813283,0.1875,5.580188989639282
425,10,50,,3,0.01,-6.077102370699984,0.107,1.58,0.6273542693116841,0.2125,3.01047945022583,3.7048377990722656,4.314080715179443,0.3076923076923077,1.3459124565124512,1.8381954431533811,2.489661931991577,-0.0001369323788614,0.559375,4.200766563415527
456,10,50,,3,0.05,-10.086395056679647,0.101,1.68,0.4616641040968772,0.0,3.089247226715088,3.528257131576538,3.800297498703003,0.0,1.1912115812301636,1.8086862564086916,2.4483234882354736,-0.185394017897878,0.0104166666666666,4.214363932609558
487,10,50,,3,0.1,-37.0087735355624,0.121,1.4,0.1419954579658949,0.65,2.6029958724975586,2.9781415462493896,3.506406784057617,0.2727272727272727,1.386263728141785,1.7949042320251465,2.120776653289795,0.4722736972009906,0.8125,4.225000739097595
518,10,50,,3,0.2,6.008144855297212,0.123,1.38,0.2153400798947606,0.4625,2.675689697265625,3.2040047645568848,3.812307357788086,0.3333333333333333,1.0781681537628174,1.3768422603607178,1.6924564838409424,0.0112802894854214,0.6927083333333334,4.624600887298584
549,10,50,,4,0.01,-11.171970873719408,0.114,1.5,0.2330708778809185,0.1,2.8494136333465576,3.483267307281494,4.017353057861328,0.25,0.8876766562461853,1.349423050880432,1.9521294832229612,-0.2936461439948865,0.0,4.297702312469482
580,10,50,,4,0.05,1.430710029764047,0.126,1.35,0.8649705348919219,1.0,2.968052625656128,3.752825975418091,4.516929626464844,0.125,1.3984127044677734,1.9620673656463623,2.476157188415528,-0.0742073491243917,0.8541666666666667,4.75663423538208
611,10,50,,4,0.1,-3.3189630707114124,0.122,1.39,0.6298698092374894,0.15,3.007084608078003,3.729210615158081,4.27653169631958,0.0,1.0397284030914309,1.498134970664978,2.035241842269897,-0.2539701904070501,0.5052083333333334,4.484722375869751
642,10,50,,4,0.2,-15.484538294325528,0.125,1.36,0.6230779773929398,1.0,2.3331005573272705,2.920439481735229,3.508318424224853,0.0,1.0320837497711182,1.3557450771331787,1.7517576217651367,-0.1208381061092375,0.5,4.564430952072144
673,10,50,,5,0.01,-29.827358750792463,0.118,1.44,0.8918368231571608,1.0,2.1506459712982178,2.8629748821258545,3.616659641265869,0.0,0.7650768160820007,1.0109984874725342,1.2710187435150146,0.3632812431961791,0.796875,4.322113513946533
704,10,50,,5,0.05,-31.099208931298197,0.124,1.37,0.3261782701363004,1.0,2.645526885986328,3.2559170722961426,3.829794406890869,0.3,1.3003419637680054,1.7333056926727295,2.258070707321167,0.0498329115028525,0.5052083333333334,4.577230930328369
750,10,50,,5,0.2,-64.8943072100459,0.12,1.42,0.8658431874929755,0.8,1.896196365356445,2.4025745391845703,2.95843243598938,0.0,1.2489739656448364,1.8180415630340576,2.41890025138855,-0.1747326168438894,0.6875,4.455676555633545
781,10,50,,6,0.01,2.310630032127137,0.134,1.27,0.9150536538051336,1.0,2.031211376190185,2.664668560028076,3.318408966064453,0.125,1.0538864135742188,1.2766982316970823,1.464999437332153,0.739746107821851,0.6145833333333334,4.625760316848755
812,10,50,,6,0.05,-45.10090508696406,0.13,1.31,0.5468172837350018,1.0,1.856356501579285,2.490498781204224,3.157788038253784,0.0,1.0397288799285889,1.5043656826019287,1.9633777141571045,-0.0604228740774944,0.8333333333333333,4.68909215927124
843,10,50,,6,0.1,-67.23454284811166,0.131,1.3,0.9023344184388196,1.0,1.2175928354263306,1.888399958610535,2.7170827388763428,0.0,1.0397288799285889,1.4075469970703125,1.7742631435394287,-0.0074159960526872,1.0,4.575924277305603
874,10,50,,6,0.2,-3.968806191274376,0.135,1.26,0.7098603198279142,1.0,1.843781352043152,2.425402879714966,3.077399969100952,0.0,1.1843225955963137,1.737133502960205,2.407062530517578,-0.3729914207992534,0.9010416666666666,4.525508642196655
425,10,400,,3,0.01,-6.077102370699984,0.529,2.53,0.002643656454355,0.3625,4.791285991668701,5.591571807861328,6.216328144073486,0.0,1.0397534370422363,1.758734941482544,2.849224090576172,-0.2313920110573949,0.4270833333333333,5.909990429878235
456,10,400,,3,0.05,-10.086395056679647,0.57,2.34,0.0701595968552352,0.2125,4.984766960144043,5.824928283691406,6.545398235321045,0.4666666666666667,2.503839492797852,3.596437454223633,4.503139495849609,-0.3428326697214242,0.71875,5.870105743408203
487,10,400,,3,0.1,-37.0087735355624,0.527,2.54,-0.0824029695056486,0.1625,4.933199405670166,5.769500732421875,6.436771392822266,0.1666666666666666,2.565802812576294,3.297773838043213,4.0255656242370605,0.0570550959458891,1.0,5.724637269973755
518,10,400,,3,0.2,6.008144855297212,0.616,2.17,-0.0611188367824431,0.025,4.865310192108154,5.621734619140625,6.2660088539123535,0.1818181818181818,2.232985019683838,3.2532026767730717,4.206507682800293,-0.0927561084138579,0.078125,5.759979844093323
549,10,400,,4,0.01,-11.171970873719408,0.593,2.25,-0.0222566236962202,0.1375,4.5654730796813965,5.591700077056885,6.4228715896606445,0.1333333333333333,1.6248924732208252,2.452856540679932,3.6017842292785645,-0.4134428390716889,0.4125,6.020585417747498
580,10,400,,4,0.05,1.430710029764047,0.579,2.31,0.037200704254804,0.325,4.621085166931152,5.660707950592041,6.425375461578369,0.2,1.2343270778656006,1.61621356010437,2.159231185913086,-0.3327361450406026,0.8359375,6.141926288604736
611,10,400,,4,0.1,-3.3189630707114124,0.61,2.19,-0.1622399225308984,0.1875,5.150984764099121,6.013230800628662,6.577017307281494,0.2,2.2465291023254395,3.3000454902648926,4.315122127532959,0.1252232296505631,0.821875,5.844441533088684
642,10,400,,4,0.2,-15.484538294325528,0.632,2.12,-0.2328067571325746,1.0,4.972987174987793,5.868779182434082,6.528784275054932,0.2,1.843374729156494,2.7777533531188965,3.9417781829833984,-0.0348085270817832,0.0104166666666666,6.0529996156692505
673,10,400,,5,0.01,-29.827358750792463,0.639,2.09,-0.1676865795997007,1.0,4.892064571380615,5.97637414932251,6.65582275390625,0.0,1.7230079174041748,2.7113406658172607,4.05309534072876,-0.4341627399485791,0.4453125,6.01539957523346
704,10,400,,5,0.05,-31.099208931298197,0.62,2.15,-0.4771320180899325,1.0,4.845418453216553,5.863453388214111,6.54840087890625,0.4333333333333333,2.39612364768982,3.573930501937866,4.791760921478272,-0.0331649060980541,0.6312500000000001,5.922285079956055
750,10,400,,5,0.2,-64.8943072100459,0.622,2.15,-0.2609830536116513,1.0,4.606324672698975,5.687737941741943,6.4501953125,0.0625,2.019750595092773,3.048671007156372,4.214637756347656,-0.1941071661065602,0.08203125,5.94787061214447
781,10,400,,6,0.01,2.310630032127137,0.639,2.09,-0.1903127605597961,1.0,4.0674567222595215,5.281762599945068,6.281959533691406,0.2222222222222222,2.0698883533477783,3.276905298233032,4.754657745361328,-0.2901929893833278,0.2890625,6.045026421546936
812,10,400,,6,0.05,-45.10090508696406,0.667,2.0,-0.2044702739617298,0.45,4.742523193359375,5.827490329742432,6.523983001708984,0.3,2.83034086227417,4.030982971191406,5.100846767425537,-0.0072204251275534,0.2447916666666666,6.047980308532715
843,10,400,,6,0.1,-67.23454284811166,0.666,2.01,-0.5511967918126441,1.0,4.496116638183594,5.626019477844238,6.435146331787109,0.2222222222222222,1.6598668098449707,2.7250537872314453,4.186870098114014,-0.09736714055131,1.0,5.945661544799805
874,10,400,,6,0.2,-3.968806191274376,0.657,2.03,-0.0100139921616053,0.9125,4.402507305145264,5.452588081359863,6.274566173553467,0.45,2.4332151412963867,3.7432219982147217,5.152248859405518,-0.059116101056136,0.3,6.095066666603088
425,10,1600,,3,0.01,-6.077102370699984,0.954,5.59,-0.0359716027529454,0.6875,5.6501665115356445,6.583672523498535,7.276528835296631,0.1612903225806451,2.9651548862457275,4.245952129364014,5.253150463104248,-0.3411978025734031,0.9375,6.217297315597534
456,10,1600,,3,0.05,-10.086395056679647,0.938,5.69,-0.0937077680959814,0.0625,5.53375244140625,6.450560092926025,7.149867534637451,0.14,3.124739170074463,3.996881246566773,4.809458255767822,-0.1186382647088942,0.71875,6.184020042419434
487,10,1600,,3,0.1,-37.0087735355624,0.934,5.71,0.1889148539366072,0.125,5.564164161682129,6.482202053070068,7.122703552246094,0.0,2.1245810985565186,3.36724853515625,4.725775241851807,-0.2445239335734217,0.0,6.266768097877502
518,10,1600,,3,0.2,6.008144855297212,0.972,5.49,-0.2081895575222363,0.125,5.560575485229492,6.385063648223877,7.031662940979004,0.1333333333333333,2.5942201614379883,4.107965469360352,5.285746574401856,-0.0604955327810836,0.2083333333333333,6.4978238344192505
549,10,1600,,4,0.01,-11.171970873719408,0.975,5.48,-0.0036467941178773,0.3,5.483119010925293,6.544189453125,7.217933654785156,0.2972972972972973,2.957199811935425,4.13116455078125,5.423852443695068,0.0323214128776955,0.625,6.472102880477905
580,10,1600,,4,0.05,1.430710029764047,0.964,5.54,-0.2571365819226331,0.05,5.482850551605225,6.48189115524292,7.112163066864014,0.3939393939393939,2.9594838619232178,4.506145000457764,5.836039543151856,-0.1732337832939862,0.428125,6.430499196052551
611,10,1600,,4,0.1,-3.3189630707114124,0.972,5.49,-0.0175784616540169,0.1625,5.558709144592285,6.516624450683594,7.096991062164307,0.2244897959183673,3.35757064819336,4.633111476898193,5.798480987548828,0.1310028629586098,1.0,6.251299023628235
642,10,1600,,4,0.2,-15.484538294325528,0.968,5.51,-0.1440712199912042,1.0,5.567491054534912,6.494088172912598,7.127681255340576,0.4074074074074074,2.8305671215057373,4.468702793121338,5.939178943634033,0.0559358189957039,0.71875,6.458167195320129
673,10,1600,,5,0.01,-29.827358750792463,0.972,5.49,-0.3554128907617279,1.0,5.387051582336426,6.458378791809082,7.133409023284912,0.5925925925925926,2.826366662979126,4.695772647857666,6.210653305053711,0.106863214241527,0.459375,6.238767147064209
704,10,1600,,5,0.05,-31.099208931298197,0.975,5.47,-0.04241935525128,1.0,5.574870586395264,6.579057216644287,7.182122707366943,0.9393939393939394,3.3421380519866943,5.187486171722412,6.476132392883301,0.0898663164806214,1.0,6.361722707748413
750,10,1600,,5,0.2,-64.8943072100459,0.962,5.55,-0.5044033687070983,1.0,5.373107433319092,6.3822021484375,7.057263851165772,0.3725490196078431,3.5638039112091064,5.171321392059326,6.382522106170654,0.2101704173176357,0.575,6.165093183517456
812,10,1600,,6,0.05,-45.10090508696406,0.979,5.45,-0.1246822406016092,0.8875,5.174565315246582,6.269702434539795,6.957221984863281,0.6585365853658537,3.481771945953369,5.31230354309082,6.530613899230957,0.3037437041685009,1.0,6.263300776481628
874,10,1600,,6,0.2,-3.968806191274376,0.98,5.45,0.219302798047308,0.8,4.734201908111572,5.928163051605225,6.766457557678223,0.5555555555555556,3.352678775787353,5.273612976074219,6.528764247894287,0.0873164287475531,1.0,6.385124444961548
425,40,50,,3,0.01,-6.077102370699984,0.386,1.76,0.1128277241216357,0.3625,4.7990007400512695,5.517147541046143,6.09731388092041,0.1428571428571428,1.3165645599365234,2.0574207305908203,3.019982099533081,-0.2613626335425857,0.8072916666666667,5.630767107009888
456,40,50,,3,0.05,-10.086395056679647,0.382,1.78,0.1448439611912053,0.1625,3.988216400146485,4.731297492980957,5.536102771759033,0.0,1.0321016311645508,1.4184024333953855,1.8864428997039795,-0.0617924473996684,0.390625,5.604118824005127
487,40,50,,3,0.1,-37.0087735355624,0.387,1.76,0.1914279913134086,0.0375,4.675975322723389,5.469358444213867,6.075259685516357,0.2083333333333333,2.1310875415802,3.023242950439453,3.872468233108521,0.2984774470355616,0.7375,5.438813447952271
518,40,50,,3,0.2,6.008144855297212,0.401,1.7,0.0746453501766065,0.2375,4.716688632965088,5.497592449188232,6.022241115570068,0.0833333333333333,1.6358245611190796,2.2771196365356445,3.147090196609497,-0.428556311414465,0.609375,5.49574887752533
549,40,50,,4,0.01,-11.171970873719408,0.412,1.65,0.192970299109818,0.4875,4.291889190673828,5.285719394683838,6.079012870788574,0.2666666666666666,1.9404480457305908,2.78253436088562,3.7170915603637695,-0.1537897092243866,0.90625,5.739762544631958
580,40,50,,4,0.05,1.430710029764047,0.39,1.74,0.3106602938725987,0.125,4.1995720863342285,5.0006937980651855,5.619727611541748,0.25,1.7564589977264404,2.874843120574951,3.941807746887207,-0.0919774962352563,0.203125,5.356207847595215
611,40,50,,4,0.1,-3.3189630707114124,0.407,1.67,0.1849664569660871,0.1125,4.271131038665772,5.099193096160889,5.726008415222168,0.6666666666666666,2.1096816062927246,3.103842735290528,4.041416645050049,-0.2016256604654702,0.7760416666666667,5.482541918754578
642,40,50,,4,0.2,-15.484538294325528,0.411,1.65,-0.0702385433974143,1.0,4.19674825668335,5.211710453033447,5.991342067718506,0.25,0.9952535033226012,1.7939863204956057,2.9365038871765137,-0.3093272205707771,0.6796875,5.432199478149414
673,40,50,,5,0.01,-29.827358750792463,0.405,1.68,-0.3233737157176625,0.9125,3.9953248500823975,4.870619773864746,5.571371078491211,0.0,1.039745807647705,1.6204123497009275,2.351505994796753,-0.3677547873493121,0.0989583333333333,5.510617971420288
704,40,50,,5,0.05,-31.099208931298197,0.421,1.62,-0.1341869725355412,1.0,4.020428657531738,5.036326885223389,5.845278263092041,0.0,0.8833791017532349,1.4961313009262085,2.05540132522583,0.4553756889651929,0.6796875,5.663985967636108
750,40,50,,5,0.2,-64.8943072100459,0.418,1.63,0.0139396133729112,1.0,4.04306173324585,4.986414432525635,5.785530090332031,0.1333333333333333,1.6687473058700562,2.4416959285736084,3.341787099838257,-0.2028704185874951,0.5625,5.584135890007019
781,40,50,,6,0.01,2.310630032127137,0.43,1.58,0.0564176503598093,1.0,3.866755723953247,4.912195682525635,5.793104648590088,0.375,1.7505897283554075,2.8242433071136475,4.0544753074646,-0.549195060864037,0.9010416666666666,5.701661944389343
812,40,50,,6,0.05,-45.10090508696406,0.412,1.65,0.4477587326230302,0.475,3.403739213943481,4.474862098693848,5.360875606536865,0.0,0.9844605326652528,1.4057934284210205,1.939107894897461,-0.2268388554222938,0.1875,5.682268261909485
843,40,50,,6,0.1,-67.23454284811166,0.412,1.65,-0.0670409220220283,1.0,3.2734506130218506,4.241039752960205,5.121179103851318,0.0,1.133467674255371,1.528075933456421,1.992451548576355,-0.1460751925941856,0.6302083333333334,5.619320392608643
874,40,50,,6,0.2,-3.968806191274376,0.422,1.61,0.3262760863143956,1.0,2.5789074897766118,3.6076889038085938,4.6897172927856445,0.2,1.4326472282409668,1.938097715377808,2.599270820617676,-0.0483710211014128,0.6302083333333334,5.647944331169128
425,40,400,,3,0.01,-6.077102370699984,0.963,5.55,-0.0169493449633504,0.725,5.649594783782959,6.589605808258057,7.285000801086426,0.2857142857142857,3.3187546730041504,4.389540672302246,5.223926544189453,0.0214580158557378,0.3999999999999999,6.043063759803772
456,40,400,,3,0.05,-10.086395056679647,0.964,5.55,0.0344400450515801,0.05,5.590198040008545,6.484589576721191,7.167977809906006,0.2368421052631578,3.165830373764038,4.295169353485107,5.242151737213135,0.0875289248469418,0.8999999999999999,6.250978589057922
487,40,400,,3,0.1,-37.0087735355624,0.962,5.56,-0.0848133683215948,0.025,5.559946537017822,6.459269046783447,7.127652645111084,0.1860465116279069,3.0475285053253174,3.920800924301148,4.860799312591553,-0.099861259451234,0.703125,6.143503665924072
518,40,400,,3,0.2,6.008144855297212,0.973,5.5,-0.1045501660745997,0.1375,5.574795722961426,6.395669460296631,7.034964084625244,0.238095238095238,3.1532936096191406,4.437463760375977,5.525719165802002,0.1655201267656926,0.6375,6.20144784450531
549,40,400,,4,0.01,-11.171970873719408,0.967,5.53,0.0340934048561702,0.2875,5.510899066925049,6.55868673324585,7.213003635406494,0.3658536585365853,3.118778705596924,4.405584812164307,5.663288116455078,-0.00531549222598,0.45,6.488056778907776
580,40,400,,4,0.05,1.430710029764047,0.968,5.52,-0.2005725931538082,0.05,5.484910488128662,6.509481906890869,7.143876075744629,0.2,2.111751079559326,3.747687816619873,5.364139556884766,0.0461277413902582,0.0,6.5070377588272095
611,40,400,,4,0.1,-3.3189630707114124,0.969,5.52,-0.0710606509844529,0.1625,5.557685375213623,6.507625102996826,7.084238529205322,0.2432432432432432,3.1067683696746826,4.503271579742432,5.818467617034912,0.058949814455568,0.35,6.487222671508789
642,40,400,,4,0.2,-15.484538294325528,0.977,5.47,-0.1532577048902148,1.0,5.575341701507568,6.501762390136719,7.134563446044922,0.3414634146341463,3.3230743408203125,4.834414958953857,6.100071907043457,0.1759562130333526,0.809375,6.433342695236206
673,40,400,,5,0.01,-29.827358750792463,0.974,5.49,0.0282373033348213,1.0,5.458116054534912,6.559083461761475,7.2102556228637695,0.5517241379310345,2.801201581954956,4.6595778465271,6.243982315063477,0.132772659419507,0.2875,6.388625860214233
750,40,400,,5,0.2,-64.8943072100459,0.972,5.5,-0.421423160602809,1.0,5.401383876800537,6.401029109954834,7.066317081451416,0.3488372093023256,3.389104127883911,4.967388153076172,6.24650764465332,0.2151735169270324,0.421875,6.243459105491638
812,40,400,,6,0.05,-45.10090508696406,0.975,5.49,-0.3251726029809741,0.7125,5.177017688751221,6.271691799163818,6.955562114715576,0.5227272727272727,3.563034772872925,5.34271764755249,6.55258321762085,0.2627577221403094,0.96875,6.275530219078064
874,40,400,,6,0.2,-3.968806191274376,0.977,5.47,-0.3545365592062187,0.8,4.713379383087158,5.910543441772461,6.754722595214844,0.5,3.478642702102661,5.335090160369873,6.55116605758667,0.2578138384194701,0.0125,6.434050440788269
425,40,1600,,3,0.01,-6.077102370699984,1.0,21.35,0.0075715790048614,0.7,5.697603702545166,6.639692783355713,7.331521511077881,0.3584905660377358,3.4585092067718506,4.630879878997803,5.629403114318848,0.0263133944187609,0.54375,6.232151627540588
456,40,1600,,3,0.05,-10.086395056679647,1.0,21.35,0.0024034764453549,0.0625,5.6236090660095215,6.533267974853516,7.220518589019775,0.1935483870967742,3.4328975677490234,4.385706424713135,5.347372055053711,0.129491578247292,0.009375,6.122272610664368
487,40,1600,,3,0.1,-37.0087735355624,1.0,21.35,-0.1844344080187265,0.0125,5.609494686126709,6.510079383850098,7.174746036529541,0.3333333333333333,3.4168248176574707,4.485169887542725,5.533908367156982,-0.0603929040091388,1.0,6.221127033233643
