instance,dataset,err,name,dim,noise,m,shape,ks_true,n_points,kappa_plus,frac,ent,t_ent,mu_k,sd_k,mu_f,sd_f,mu_e,sd_e,z_plus,z_frac,z_ent,S_diff,c_off,K_cal,S3,K_gated,S_sel,kappa_only,frac_only,ent_only
295,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.5158038089394601,0.0,7.0047287940979,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,2.3444739252431095,-1000.0,22.63238261405235,1002.3444739252432,-3.4741812645000856,26.106563878552436,1024.9768565392956,26.106563878552436,2.3444739252431095,2.3444739252431095,1000.0,22.63238261405235
404,colosseum,,d2-c1-n0.2-m14,2,0.2,14.0,,2.4139725477943967,3000,0.0191280393650998,0.0,5.755431652069092,2,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,0.39009245883835175,-0.2356930458971681,5.38111142784152,0.6257855047355199,17.84854427726374,-12.46743284942222,6.00689693257704,-12.46743284942222,0.0,0.39009245883835175,0.2356930458971681,5.38111142784152
543,colosseum,,d4-c1-n0.01-m3,4,0.01,3.0,,5.992532678039441,3000,0.132473782589644,0.0125,6.455811500549316,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,2.1485739604719356,-32.63937416951143,0.9942206362266898,34.78794812998336,-4.153213011016678,5.147433647243368,35.782168766210056,5.147433647243368,2.1485739604719356,2.1485739604719356,32.63937416951143,0.9942206362266898
667,colosseum,,d5-c1-n0.01-m7,5,0.01,7.0,,-13.523752961154,3000,-0.480823931663959,0.85,7.110153198242188,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-10.298689680970645,-150.00000000000003,11.298360698370775,139.70131031902937,8.215329936481377,3.0830307618893986,150.99967101740015,3.0830307618893986,0.0,-10.298689680970645,150.00000000000003,11.298360698370775
791,colosseum,,d6-c1-n0.01-m11,6,0.01,11.0,,13.844805645269425,3000,0.0516230651430884,0.1,7.005906105041504,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-2.4476332845108923,-900.0,42.20839997082037,897.5523667154891,27.691041503086346,14.517358467734027,939.7607666863095,14.517358467734027,0.0,-2.4476332845108923,900.0,42.20839997082037
4,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.1544918259495402,0.0125,5.383716106414795,4,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,5.67743375395637,0.5043668951391247,3.099063670876541,5.173066858817245,-1.2713470918351053,4.370410762711646,8.272130529693786,4.370410762711646,5.67743375395637,5.67743375395637,-0.5043668951391247,3.099063670876541
68,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.096039559321521,1.0,4.901240825653076,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-2.135822954199975,0.49159604012508795,1.5220554445871692,-2.627418994325063,-1.3577360417348654,2.8797914863220346,-1.105363549737894,-2.8797914863220346,0.0,-2.135822954199975,-0.49159604012508795,1.5220554445871692
132,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0435866402509652,1.0,6.793763637542725,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-0.8152769523508796,0.7974510891762443,-3.1709519597788747,-1.612728041527124,3.4214661598231677,-6.592418119602042,-4.783680001305999,-6.592418119602042,0.0,-0.8152769523508796,-0.7974510891762443,-3.1709519597788747
196,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4483129657634856,0.0,6.649122714996338,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,4.380592984184515,-1000.0,19.199011328925195,1004.3805929841845,0.44206639580325935,18.756944933121936,1023.5796043131097,18.756944933121936,4.380592984184515,4.380592984184515,1000.0,19.199011328925195
260,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4331177489396529,1.0,7.436771392822266,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,-0.2233491078133619,0.0,-1.4068002368652663,-0.2233491078133619,-3.4741812645000856,2.067381027634819,-1.6301493446786282,2.067381027634819,0.0,-0.2233491078133619,-0.0,-1.4068002368652663
339,colosseum,,d2-c1-n0.05-m9,2,0.05,9.0,,-11.98291658411206,3000,-0.14994300822615,0.0,6.009420394897461,5,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-5.262225304709879,-0.2356930458971681,1.5026639189893247,-5.02653225881271,17.84854427726374,-16.345880358274417,-3.5238683398233857,-16.345880358274417,0.0,-5.262225304709879,0.2356930458971681,1.5026639189893247
463,colosseum,,d3-c1-n0.05-m13,3,0.05,13.0,,1.5260272664429309,3000,-0.0461241952407277,0.2875,5.429996490478516,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,1.6924651366750296,-12.591466555806463,-2.7738806130094047,14.283931692481492,-8.572943850824748,5.799063237815343,11.510051079472088,5.799063237815343,1.6924651366750296,1.6924651366750296,12.591466555806463,-2.7738806130094047
602,colosseum,,d4-c1-n0.1-m2,4,0.1,2.0,,29.480145418186098,3000,-0.1971083832069379,0.0375,6.332345485687256,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-0.9881784054685707,-31.797067739330483,2.1843237354727756,30.808889333861913,-4.153213011016678,6.337536746489453,32.993213069334686,6.337536746489453,0.0,-0.9881784054685707,31.797067739330483,2.1843237354727756
726,colosseum,,d5-c1-n0.1-m6,5,0.1,6.0,,-27.36501286887357,3000,-0.1818523523548263,1.0,6.9824395179748535,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-5.4271202959973275,0.0,15.006309642604764,-5.4271202959973275,8.215329936481377,6.790979706123387,9.579189346607436,-6.790979706123387,0.0,-5.4271202959973275,-0.0,15.006309642604764
850,colosseum,,d6-c1-n0.1-m10,6,0.1,10.0,,36.32813350240218,3000,0.7131301209374508,0.0,6.97972583770752,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,6.9349578694213125,-1000.0,43.656096274505344,1006.9349578694213,27.691041503086346,15.965054771418998,1050.5910541439266,15.965054771418998,6.9349578694213125,6.9349578694213125,1000.0,43.656096274505344
40,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0609096673847712,0.0,5.602665901184082,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,2.3664748317876496,-0.2521834475695623,0.6462679210211416,2.618658279357212,-1.2713470918351053,1.9176150128562468,3.2649262003783535,1.9176150128562468,2.3664748317876496,2.3664748317876496,0.2521834475695623,0.6462679210211416
104,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,-0.0413014825113992,1.0,5.1630682945251465,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-0.7519148006713517,0.49159604012508795,-0.5051078286350571,-1.2435108407964397,-1.3577360417348654,0.8526282130998083,-1.748618669431497,-0.8526282130998083,0.0,-0.7519148006713517,-0.49159604012508795,-0.5051078286350571
168,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.0180921200671144,1.0,6.801312446594238,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.1646711205017792,0.7974510891762443,-3.2651029386873267,-1.9621222096780235,3.4214661598231677,-6.686569098510494,-5.227225148365351,-6.686569098510494,0.0,-1.1646711205017792,-0.7974510891762443,-3.2651029386873267
232,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.3899758605002197,0.0,6.630642890930176,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,2.777873516188735,-1000.0,19.797827249411366,1002.7778735161887,0.44206639580325935,19.355760853608107,1022.5757007656001,19.355760853608107,2.777873516188735,2.777873516188735,1000.0,19.797827249411366
296,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4804903623967672,1.0,7.418753147125244,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.247811665496464,0.0,-0.404251172855501,1.247811665496464,-3.4741812645000856,3.0699300916445846,0.843560492640963,3.0699300916445846,1.247811665496464,1.247811665496464,-0.0,-0.404251172855501
420,colosseum,,d3-c1-n0.01-m0,3,0.01,0.0,,1.2257813837761642,3000,-0.0405545273359771,0.025,5.093025207519531,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,1.800484785509558,-17.66997099252738,-0.20447770891534134,19.470455778036936,-8.572943850824748,8.368466141909407,19.265978069121594,8.368466141909407,1.800484785509558,1.800484785509558,17.66997099252738,-0.20447770891534134
544,colosseum,,d4-c1-n0.01-m4,4,0.01,4.0,,-16.875471101588957,3000,-0.1570355094008618,0.35,6.514384746551514,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-0.6067904094966473,-21.268237362068735,0.42962638996387637,20.66144695257209,-4.153213011016678,4.582839400980554,21.091073342535964,4.582839400980554,0.0,-0.6067904094966473,21.268237362068735,0.42962638996387637
668,colosseum,,d5-c1-n0.01-m8,5,0.01,8.0,,-28.42240351450837,3000,-0.2975214804723327,1.0,7.22576379776001,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-7.311882000189816,0.0,7.941804066950873,-7.311882000189816,8.215329936481377,-0.27352586953050384,0.6299220667610568,-0.27352586953050384,0.0,-7.311882000189816,-0.0,7.941804066950873
792,colosseum,,d6-c1-n0.01-m12,6,0.01,12.0,,-38.33381100352402,3000,-0.3468293651279119,1.0,7.414894104003906,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-8.099147073784277,0.0,19.59249590857211,-8.099147073784277,27.691041503086346,-8.098545594514235,11.493348834787835,-8.098545594514235,0.0,-8.099147073784277,-0.0,19.59249590857211
41,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0319980801106361,0.0,5.839569091796875,7,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-0.9206232671049441,-0.2521834475695623,-2.0076516210114765,-0.6684398195353818,-1.2713470918351053,-0.7363045291763712,-2.676091440546858,-0.7363045291763712,0.0,-0.9206232671049441,0.2521834475695623,-2.0076516210114765
105,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0483354330974252,1.0,5.19551944732666,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-0.9297497217133495,0.49159604012508795,-0.7563564291594476,-1.4213457618384373,-1.3577360417348654,0.6013796125754178,-2.177702190997885,-0.6013796125754178,0.0,-0.9297497217133495,-0.49159604012508795,-0.7563564291594476
169,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.305279412965719,0.0,6.164898872375488,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,2.7711380095471516,-50.92910604658025,4.672435366286402,53.7002440561274,3.4214661598231677,1.2509692064632345,58.3726794224138,1.2509692064632345,2.7711380095471516,2.7711380095471516,50.92910604658025,4.672435366286402
233,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3127960998794898,1.0,7.227441310882568,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,0.6574819690958323,0.0,0.45931006932312946,0.6574819690958323,0.44206639580325935,0.017243673519870106,1.1167920384189618,0.017243673519870106,0.0,0.6574819690958323,-0.0,0.45931006932312946
297,sadspheres,,6-Saddle,6,0.0,,Saddle,-24.0,2000,0.4273350597773245,1.0,7.448289394378662,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,-0.4029310400528164,0.0,-2.047670711926951,-0.4029310400528164,-3.4741812645000856,1.4265105525731347,-2.450601751979767,1.4265105525731347,0.0,-0.4029310400528164,-0.0,-2.047670711926951
421,colosseum,,d3-c1-n0.01-m1,3,0.01,1.0,,-7.415704083686769,3000,-0.1058395991831127,0.675,5.096730709075928,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,0.5343284085647946,-5.094626673027965,-0.23273212388069336,5.62895508159276,-8.572943850824748,8.340211726944055,5.396222957712066,8.340211726944055,0.0,0.5343284085647946,5.094626673027965,-0.23273212388069336
545,colosseum,,d4-c1-n0.01-m5,4,0.01,5.0,,-25.421391317475663,3000,-0.0481542584547231,0.0125,6.586757659912109,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,0.4294717337731346,-32.63937416951143,-0.26798443507280656,33.06884590328456,-4.153213011016678,3.885228575943872,32.80086146821176,3.885228575943872,0.0,0.4294717337731346,32.63937416951143,-0.26798443507280656
669,colosseum,,d5-c1-n0.01-m9,5,0.01,9.0,,-18.319930087521648,3000,-0.0141126576693023,1.0,7.176454067230225,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-2.6938987531233747,0.0,9.373428015737378,-2.6938987531233747,8.215329936481377,1.1580980792560016,6.679529262614004,-1.1580980792560016,0.0,-2.6938987531233747,-0.0,9.373428015737378
793,colosseum,,d6-c1-n0.01-m13,6,0.01,13.0,,-76.44652684559905,3000,-0.3991365687267846,1.0,7.252943515777588,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-8.841054664149082,0.0,28.547915078433356,-8.841054664149082,27.691041503086346,0.8568735753470094,19.70686041428427,-0.8568735753470094,0.0,-8.841054664149082,-0.0,28.547915078433356
42,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0887350263142103,0.0,5.68297815322876,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-2.9279898541805736,-0.2521834475695623,-0.25343399778665626,-2.675806406611011,-1.2713470918351053,1.017913094048449,-2.9292404043976674,-1.017913094048449,0.0,-2.9279898541805736,0.2521834475695623,-0.25343399778665626
106,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2236629981778229,0.0,4.855888366699219,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,5.947014474708063,-97.82761198489241,1.8731906388341064,103.77462645960048,-1.3577360417348654,3.230926680568972,105.64781709843459,3.230926680568972,5.947014474708063,5.947014474708063,97.82761198489241,1.8731906388341064
170,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.0213856406828337,1.0,6.516717433929443,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,-1.1195344837846073,0.7974510891762443,0.2844502228780619,-1.9169855729608516,3.4214661598231677,-3.137015936945106,-1.6325353500827897,-3.137015936945106,0.0,-1.1195344837846073,-0.7974510891762443,0.2844502228780619
234,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.218408483990903,1.0,7.299516201019287,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-1.9356681167656085,0.0,-1.876187905475622,-1.9356681167656085,0.44206639580325935,-2.3182543012788814,-3.8118560222412308,-2.3182543012788814,0.0,-1.9356681167656085,-0.0,-1.876187905475622
298,sadspheres,,6-Sphere,6,0.0,,Sphere,2.0,2000,0.4962913988887469,0.0,7.032783031463623,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.738514275469245,-1000.0,21.071423246228743,1001.7385142754692,-3.4741812645000856,24.54560451072883,1022.809937521698,24.54560451072883,1.738514275469245,1.738514275469245,1000.0,21.071423246228743
422,colosseum,,d3-c1-n0.01-m2,3,0.01,2.0,,-10.734204673555151,3000,0.0257537353883434,0.2,5.092025279998779,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.086485203631343,-14.28430136804677,-0.19685327085301435,17.370786571678114,-8.572943850824748,8.376090579971734,17.173933300825098,8.376090579971734,3.086485203631343,3.086485203631343,14.28430136804677,-0.19685327085301435
546,colosseum,,d4-c1-n0.01-m6,4,0.01,6.0,,-35.825477386408664,3000,-0.2144697592090479,0.175,6.526566982269287,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.153412883854191,-27.16438237333531,0.3122004205611528,26.01096948948112,-4.153213011016678,4.465413431577831,26.323169910042274,4.465413431577831,0.0,-1.153412883854191,27.16438237333531,0.3122004205611528
670,colosseum,,d5-c1-n0.01-m10,5,0.01,10.0,,-44.4013504262728,3000,-0.4091290334178792,0.5375,7.092614650726318,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-9.130462680392633,-462.5,11.80756252082817,453.3695373196074,8.215329936481377,3.592232584346794,465.1770998404355,3.592232584346794,0.0,-9.130462680392633,462.5,11.80756252082817
794,colosseum,,d6-c1-n0.01-m14,6,0.01,14.0,,-38.89536340245233,3000,-0.1568287032459383,1.0,7.116035461425781,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-5.404242289625415,0.0,36.11855145511141,-5.404242289625415,27.691041503086346,8.427509952025062,30.714309165485993,-8.427509952025062,0.0,-5.404242289625415,-0.0,36.11855145511141
43,sadspheres,,2-Sphere,2,0.0,,Sphere,2.0,2000,0.0665965247338937,0.0,5.627373695373535,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,2.5676771909547145,-0.2521834475695623,0.36947765209190314,2.819860638524277,-1.2713470918351053,1.6408247439270085,3.18933829061618,1.6408247439270085,2.5676771909547145,2.5676771909547145,0.2521834475695623,0.36947765209190314
107,sadspheres,,3-Plane,3,0.0,,Plane,0.0,2000,0.0291564966063294,0.9875,5.244266510009766,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,1.0294296941382228,-0.7373940601876265,-1.1337738772765358,1.7668237543258494,-1.3577360417348654,0.22396216445832962,0.6330498770493136,0.22396216445832962,1.0294296941382228,1.0294296941382228,0.7373940601876265,-1.1337738772765358
171,sadspheres,,4-Saddle,4,0.0,,Saddle,-16.0,2000,0.1451057346618572,1.0,6.8705153465271,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,0.576009460860161,0.7974510891762443,-4.128221972103078,-0.22144162831608327,3.4214661598231677,-7.549688131926246,-4.349663600419161,-7.549688131926246,0.0,0.576009460860161,-0.7974510891762443,-4.128221972103078
235,sadspheres,,5-Sphere,5,0.0,,Sphere,2.0,2000,0.4120003994250437,0.0,6.552516460418701,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,3.382962801115487,-1000.0,22.329417930877387,1003.3829628011155,0.44206639580325935,21.887351535074128,1025.7123807319929,21.887351535074128,3.382962801115487,3.382962801115487,1000.0,22.329417930877387
299,sadspheres,,6-Plane,6,0.0,,Plane,0.0,2000,0.4970399848180695,1.0,7.40402364730835,1,0.4403097779431379,0.03220084053120525,1.0,0.001,7.411487770080567,0.017972432815363915,1.7617616788591393,0.0,0.415309538163147,1.7617616788591393,-3.4741812645000856,3.8894908026632327,2.177071217022286,3.8894908026632327,1.7617616788591393,1.7617616788591393,-0.0,0.415309538163147
423,colosseum,,d3-c1-n0.01-m3,3,0.01,3.0,,-4.375614595954051,3000,0.0446395740737042,0.1625,5.119422435760498,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,3.4527622775298052,-15.009802001864042,-0.40575632917874666,18.462564279393845,-8.572943850824748,8.167187521646001,18.056807950215102,8.167187521646001,3.4527622775298052,3.4527622775298052,15.009802001864042,-0.40575632917874666
547,colosseum,,d4-c1-n0.01-m7,4,0.01,7.0,,-29.76605096445724,3000,-0.275117578799423,0.3625,6.623287200927734,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,-1.7306200610976843,-20.84708414697826,-0.6200968769079345,19.116464085880576,-4.153213011016678,3.533116134108744,18.496367208972643,3.533116134108744,0.0,-1.7306200610976843,20.84708414697826,-0.6200968769079345
671,colosseum,,d5-c1-n0.01-m11,5,0.01,11.0,,-19.616145636909778,3000,0.1997233632768302,1.0,7.122688293457031,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,0.7904358296249422,0.0,10.934425582176045,0.7904358296249422,8.215329936481377,2.7190956456946687,11.724861411800987,2.7190956456946687,0.0,0.7904358296249422,-0.0,10.934425582176045
810,colosseum,,d6-c1-n0.05-m0,6,0.05,0.0,,-50.04826371600894,3000,-0.8003164928223271,1.0,7.4573187828063965,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-14.53125429842804,0.0,17.24652862321658,-14.53125429842804,27.691041503086346,-10.444512879869766,2.71527432478854,-10.444512879869766,0.0,-14.53125429842804,-0.0,17.24652862321658
44,sadspheres,,2-Plane,2,0.0,,Plane,0.0,2000,-0.0182167391054017,0.0,5.661149501800537,5,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-0.4330361601122158,-0.2521834475695623,-0.008897466000283693,-0.1808527125426535,-1.2713470918351053,1.2624496258348217,-0.1897501785429372,1.2624496258348217,0.0,-0.4330361601122158,0.2521834475695623,-0.008897466000283693
108,sadspheres,,3-Saddle,3,0.0,,Saddle,-8.0,2000,-0.0196475003739571,1.0,5.217109680175781,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,-0.20445087459443162,0.49159604012508795,-0.9235158463153267,-0.6960469147195196,-1.3577360417348654,0.4342201954195387,-1.6195627610348464,0.4342201954195387,0.0,-0.20445087459443162,-0.49159604012508795,-0.9235158463153267
172,sadspheres,,4-Sphere,4,0.0,,Sphere,2.0,2000,0.3512396895801628,0.0,6.143889427185059,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,3.401008762159344,-50.92910604658025,4.934471379848805,54.330114808739594,3.4214661598231677,1.5130052200256374,59.2645861885884,1.5130052200256374,3.401008762159344,3.401008762159344,50.92910604658025,4.934471379848805
236,sadspheres,,5-Plane,5,0.0,,Plane,0.0,2000,0.3301378345597472,1.0,7.236158847808838,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,1.133918632441341,0.0,0.17682903053256913,1.133918632441341,0.44206639580325935,-0.2652373652706902,1.31074766297391,0.2652373652706902,1.133918632441341,1.133918632441341,-0.0,0.17682903053256913
300,colosseum,,d2-c1-n0.01-m0,2,0.01,0.0,,-4.073403328580132,3000,0.0073952661774696,0.0,6.019041538238525,7,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,-0.002153068997111926,-0.2356930458971681,1.3557475674694595,0.23353997690005618,17.84854427726374,-16.49279670979428,1.5892875443695158,-16.49279670979428,0.0,-0.002153068997111926,0.2356930458971681,1.3557475674694595
424,colosseum,,d3-c1-n0.01-m4,3,0.01,4.0,,-4.175905001060452,3000,-0.0069892180797232,0.5375,5.156142711639404,1,-0.13339043664545883,0.05156161832448258,0.9383333333333332,0.051688445539586986,5.066208426157633,0.13114770066697495,2.451459490085818,-7.754795663691303,-0.6857480918414449,10.206255153777121,-8.572943850824748,7.887195758983303,9.520507061935676,7.887195758983303,2.451459490085818,2.451459490085818,7.754795663691303,-0.6857480918414449
548,colosseum,,d4-c1-n0.01-m8,4,0.01,8.0,,-37.35838600844277,3000,0.0835839960317238,0.075,6.47939395904541,1,-0.09327934569536739,0.10507114599649368,0.98125,0.029680409770384428,6.558955891927083,0.10374396549364048,1.683272225211984,-30.533608094059076,0.7669066099709712,32.21688031927106,-4.153213011016678,4.920119620987649,32.98378692924203,4.920119620987649,1.683272225211984,1.683272225211984,30.533608094059076,0.7669066099709712
672,colosseum,,d5-c1-n0.01-m12,5,0.01,12.0,,4.810311591502766,3000,-0.5115255639881896,0.0125,6.9892425537109375,1,0.15121377023799723,0.061370690979241846,1.0,0.001,7.499305057525635,0.034443214345206905,-10.798955065543472,-987.5,14.808795099742978,976.7010449344565,8.215329936481377,6.593465163261602,991.5098400341996,6.593465163261602,0.0,-10.798955065543472,987.5,14.808795099742978
811,colosseum,,d6-c1-n0.05-m1,6,0.05,1.0,,-48.29800862013458,3000,-0.0347868908607577,1.0,7.2021026611328125,1,0.2241901802541967,0.07050366417352924,1.0,0.001,7.769206523895264,0.018084087986785728,-3.673242719378944,0.0,31.359273587744163,-3.673242719378944,27.691041503086346,3.6682320846578165,27.68603086836522,-3.6682320846578165,0.0,-3.673242719378944,-0.0,31.359273587744163
45,sadspheres,,2-Saddle,2,0.0,,Saddle,-8.0,2000,-0.0808897613391256,0.0,5.787281036376953,6,-0.005977246090684373,0.02826436714094643,0.004166666666666667,0.016522363806281668,5.660355265935262,0.08926540042406504,-2.6504225222830438,-0.2521834475695623,-1.4218921310912862,-2.3982390747134814,-1.2713470918351053,-0.1505450392561809,-3.820131205804768,-0.1505450392561809,0.0,-2.6504225222830438,0.2521834475695623,-1.4218921310912862
109,sadspheres,,3-Sphere,3,0.0,,Sphere,2.0,2000,0.2105363751560015,0.0,5.183845043182373,1,-0.01156080209928355,0.03955325840848126,0.995,0.010170952554312156,5.097828801472982,0.12915953654581017,5.615142372383196,-97.82761198489241,-0.6659689559886497,103.4427543572756,-1.3577360417348654,0.6917670857462157,102.77678540128696,0.6917670857462157,5.615142372383196,5.615142372383196,97.82761198489241,-0.6659689559886497
173,sadspheres,,4-Plane,4,0.0,,Plane,0.0,2000,0.1660021642121433,0.9875,6.522581577301025,1,0.10307559745691662,0.0729677896994548,0.9845833333333334,0.019332429130659076,6.539523998896281,0.08017770116711977,0.8623882813829683,0.1508691249792904,0.21131089253783422,0.7115191564036779,3.4214661598231677,-3.2101552672853333,0.9228300489415122,-3.2101552672853333,0.0,0.8623882813829683,-0.1508691249792904,0.21131089253783422
237,sadspheres,,5-Saddle,5,0.0,,Saddle,-16.0,2000,0.2695146228966646,1.0,7.265645027160644,1,0.2888645288180819,0.036398824889933575,1.0,0.001,7.24161589940389,0.030860609135372682,-0.5316079840469978,0.0,-0.7786342664640041,-0.5316079840469978,0.44206639580325935,-1.2207006622672636,-1.3102422505110018,-1.2207006622672636,0.0,-0.5316079840469978,-0.0,-0.7786342664640041
301,colosseum,,d2-c1-n0.01-m1,2,0.01,1.0,,24.29147882731491,3000,0.0892597228779286,0.0,6.474667549133301,14,0.00745966836540488,0.029911808688745024,0.0175,0.07424911470504386,6.107825676600139,0.06548721937029274,2.7347077324449054,-0.2356930458971681,-5.60173230838954,2.9704007783420736,17.84854427726374,-23.45027658565328,-2.6313315300474662,23.45027658565328,2.7347077324449054,2.7347077324449054,0.2356930458971681,-5.60173230838954
