instance,n_traj,err,dim,noise,ks_true,coverage,frac_emp,ent_emp_t2,ent_emp_t4,ent_emp_t8,kappa_surp,frac_fb,ent_fb
637,25,,4,0.2,-24.996193418222923,0.279,0.0714285714285714,1.515151858329773,1.978169322013855,2.416332721710205,0.3140725411452579,0.0,5.140511155128479
691,25,,5,0.05,-16.171144702457998,0.299,0.25,1.7589349746704102,2.2248756885528564,2.559576272964477,0.2289546963343504,0.46875,5.262641429901123
730,25,,5,0.1,-67.17285898139227,0.294,0.1666666666666666,1.579066276550293,2.1404290199279785,2.7686007022857666,-0.6138489439572946,0.59375,5.22754430770874
784,25,,6,0.01,-71.27016179316198,0.294,0.4444444444444444,1.6252200603485107,2.582897901535034,3.5324416160583496,-0.6815616611130083,1.0,5.316899657249451
823,25,,6,0.05,-71.9194356359564,0.298,0.125,1.5049571990966797,2.1688146591186523,2.8891100883483887,0.0118383985846439,0.6354166666666666,5.250753998756409
877,25,,6,0.2,-36.88598049578116,0.288,0.4666666666666667,1.838844656944275,2.5749669075012207,3.28075647354126,-0.0179919975774873,0.0,5.266615390777588
451,50,,3,0.05,-12.659383196182684,0.45,0.0,1.2373836040496826,2.0078821182250977,3.0385966300964355,-0.264970225622674,0.453125,5.834065079689026
490,50,,3,0.1,-20.614923975239662,0.466,0.0,1.0397496223449707,1.5348546504974363,2.107285976409912,-0.1273971081502939,0.3333333333333333,5.675933003425598
544,50,,4,0.01,-16.875471101588957,0.468,0.0,0.6277812719345093,0.902491331100464,1.2683193683624268,0.3966778604076426,0.0234375,5.5769360065460205
583,50,,4,0.05,28.472607937392368,0.481,0.1,1.8872127532958984,2.7405037879943848,3.583316802978516,0.0980407410293614,0.0208333333333333,5.654621481895447
637,50,,4,0.2,-24.996193418222923,0.492,0.1428571428571428,1.4895052909851074,2.286221981048584,3.2819809913635254,-0.3756012779348232,0.03125,5.612500190734863
691,50,,5,0.05,-16.171144702457998,0.491,0.1428571428571428,1.99349308013916,2.922182559967041,3.947705030441284,-0.1202032089386591,0.6375,5.702015399932861
730,50,,5,0.1,-67.17285898139227,0.487,0.2222222222222222,1.9093496799468996,2.74561071395874,3.6830976009368896,-0.7039449447220946,0.0,5.550377130508423
784,50,,6,0.01,-71.27016179316198,0.491,0.0,0.8806252479553223,1.199458122253418,1.709639549255371,-0.1389199043607867,0.9947916666666666,5.670557141304016
823,50,,6,0.05,-71.9194356359564,0.495,0.0833333333333333,1.615723967552185,2.2922606468200684,3.299277305603028,-0.3392888078636243,0.7812499999999999,5.715793609619141
877,50,,6,0.2,-36.88598049578116,0.503,0.2727272727272727,1.9344443082809448,2.9080348014831543,3.9246997833251953,-0.284947932723963,0.4062499999999999,5.76082980632782
451,100,,3,0.05,-12.659383196182684,0.712,0.4375,2.5234594345092773,3.730653762817383,4.71086311340332,-0.187336962101286,0.6354166666666666,6.057076096534729
490,100,,3,0.1,-20.614923975239662,0.697,0.1153846153846153,2.280553340911865,3.030848264694214,3.7944469451904297,-0.1179383571999079,0.634375,6.219527006149292
544,100,,4,0.01,-16.875471101588957,0.705,0.0434782608695652,2.5339269638061523,3.772395372390747,4.935975551605225,-0.0673596949909344,0.78125,6.149834871292114
583,100,,4,0.05,28.472607937392368,0.727,0.1875,1.891029357910156,2.801501035690308,3.762338638305664,0.1344391313744004,0.0,6.0283026695251465
637,100,,4,0.2,-24.996193418222923,0.726,0.0,1.342961072921753,2.187687873840332,3.2104272842407227,0.0103499734808386,0.0052083333333333,6.010932803153992
691,100,,5,0.05,-16.171144702457998,0.731,0.5555555555555556,2.2311177253723145,3.613924980163574,5.108203887939453,-0.1142314521851517,0.69921875,6.0760427713394165
730,100,,5,0.1,-67.17285898139227,0.743,0.5,2.3929691314697266,3.774394273757935,5.053870677947998,0.0413084179616499,0.05,6.038947343826294
