instance,point,kind,dim,noise,seed,ks_true,sent
434,1242,necklace,3,0.15,0,-3.1995977196222936,7.13058005224557
434,864,necklace,3,0.15,0,4.140764279476453,7.107426907905637
434,674,necklace,3,0.15,0,10.614711075395062,7.132346015051043
434,678,necklace,3,0.15,0,16.43157640133845,7.099471426401856
434,181,necklace,3,0.15,0,20.00065651949086,7.119957067048141
434,723,necklace,3,0.15,0,23.70742143108842,7.102116716153121
434,1171,necklace,3,0.15,0,26.829308808173117,7.097574335170725
434,1026,necklace,3,0.15,0,29.22957899097677,7.083293268729029
434,131,necklace,3,0.15,0,30.90196127126781,7.071383669668524
434,878,necklace,3,0.15,0,32.951485532852665,7.081331995336068
434,649,necklace,3,0.15,0,34.36628846280877,7.100874501296152
434,790,necklace,3,0.15,0,35.84541669029502,7.0849797114555
434,1277,necklace,3,0.15,0,36.8577282440864,7.085609156826648
434,1074,necklace,3,0.15,0,37.70809596520788,7.098230076528136
434,1150,necklace,3,0.15,0,38.44283104935168,7.0676221442381575
434,1236,necklace,3,0.15,0,39.06269785620329,7.0783282104497385
434,747,necklace,3,0.15,0,39.58139692141866,7.087129453217612
434,555,necklace,3,0.15,0,39.97426284846521,7.10136186151342
434,1162,necklace,3,0.15,0,40.23804731661358,7.069906841410079
434,701,necklace,3,0.15,0,40.39148501533404,7.079562747926389
435,954,necklace,3,0.0,1,-59.86441765724472,7.201477655834682
435,54,necklace,3,0.0,1,-47.16916638695434,7.156022420265059
435,1245,necklace,3,0.0,1,-30.9285898379366,7.135564422654348
435,793,necklace,3,0.0,1,-14.922590861460993,7.118663397706639
435,139,necklace,3,0.0,1,-5.584322496536646,7.121866414176338
435,450,necklace,3,0.0,1,2.594724937764074,7.116727197593551
435,459,necklace,3,0.0,1,9.055162951540058,7.097969616274632
435,124,necklace,3,0.0,1,15.280520358759317,7.1035542773895655
435,877,necklace,3,0.0,1,19.7430993181518,7.064541359117419
435,270,necklace,3,0.0,1,22.57603944193485,7.08875377130077
435,261,necklace,3,0.0,1,26.349119871616047,7.059310148313543
435,245,necklace,3,0.0,1,29.11253100218483,7.068780643620214
435,30,necklace,3,0.0,1,30.87213937055366,7.097559298568756
435,1282,necklace,3,0.0,1,32.725737637806816,7.071129425798184
435,712,necklace,3,0.0,1,34.551649828873586,7.065115978658151
435,419,necklace,3,0.0,1,35.79007675969502,7.071111561909922
435,1206,necklace,3,0.0,1,36.88645664846781,7.069991227415744
435,1488,necklace,3,0.0,1,37.85932452179648,7.079493318543505
435,527,necklace,3,0.0,1,38.50605116515026,7.054369072544335
435,926,necklace,3,0.0,1,39.10037562236759,7.059352790597799
435,1042,necklace,3,0.0,1,39.622376538692286,7.057068790355792
435,1116,necklace,3,0.0,1,39.90715075547208,7.063286177235604
435,1223,necklace,3,0.0,1,40.11835345562605,7.069801989902824
435,1248,necklace,3,0.0,1,40.21066587150072,7.073528076274791
436,954,necklace,3,0.05,1,-59.86441765724472,7.20141722400828
436,54,necklace,3,0.05,1,-47.16916638695434,7.156719066113393
436,1245,necklace,3,0.05,1,-30.9285898379366,7.1376702700393135
436,793,necklace,3,0.05,1,-14.922590861460993,7.120074940823666
436,139,necklace,3,0.05,1,-5.584322496536646,7.122519366697055
436,450,necklace,3,0.05,1,2.594724937764074,7.1186296483740845
436,459,necklace,3,0.05,1,9.055162951540058,7.097196911352553
436,124,necklace,3,0.05,1,15.280520358759317,7.103591486942804
436,877,necklace,3,0.05,1,19.7430993181518,7.067696346572667
436,270,necklace,3,0.05,1,22.57603944193485,7.090762445940278
436,261,necklace,3,0.05,1,26.349119871616047,7.063030883277502
436,245,necklace,3,0.05,1,29.11253100218483,7.06795593599449
436,30,necklace,3,0.05,1,30.87213937055366,7.098457337031917
436,1282,necklace,3,0.05,1,32.725737637806816,7.07362606224218
436,712,necklace,3,0.05,1,34.551649828873586,7.066776149718768
436,419,necklace,3,0.05,1,35.79007675969502,7.074703120517055
436,1206,necklace,3,0.05,1,36.88645664846781,7.069075951433767
436,1488,necklace,3,0.05,1,37.85932452179648,7.079652238031658
436,527,necklace,3,0.05,1,38.50605116515026,7.0545312280397
436,926,necklace,3,0.05,1,39.10037562236759,7.063208577883959
436,1042,necklace,3,0.05,1,39.622376538692286,7.057013283923741
436,1116,necklace,3,0.05,1,39.90715075547208,7.065155856432122
436,1223,necklace,3,0.05,1,40.11835345562605,7.070943362120076
436,1248,necklace,3,0.05,1,40.21066587150072,7.074634502652414
437,954,necklace,3,0.15,1,-59.86441765724472,7.2029591596756335
437,54,necklace,3,0.15,1,-47.16916638695434,7.165296017636667
437,1245,necklace,3,0.15,1,-30.9285898379366,7.147566224775791
437,793,necklace,3,0.15,1,-14.922590861460993,7.131614317451378
437,139,necklace,3,0.15,1,-5.584322496536646,7.134891493251236
437,450,necklace,3,0.15,1,2.594724937764074,7.13663082607999
437,459,necklace,3,0.15,1,9.055162951540058,7.105905733408246
437,124,necklace,3,0.15,1,15.280520358759317,7.114169989210332
437,877,necklace,3,0.15,1,19.7430993181518,7.086769472464996
437,270,necklace,3,0.15,1,22.57603944193485,7.107678528620408
437,261,necklace,3,0.15,1,26.349119871616047,7.079340216863933
437,245,necklace,3,0.15,1,29.11253100218483,7.082159797638681
437,30,necklace,3,0.15,1,30.87213937055366,7.111728542016271
437,1282,necklace,3,0.15,1,32.725737637806816,7.086301319529561
437,712,necklace,3,0.15,1,34.551649828873586,7.078564288067977
437,419,necklace,3,0.15,1,35.79007675969502,7.092146297978745
437,1206,necklace,3,0.15,1,36.88645664846781,7.083604585943096
437,1488,necklace,3,0.15,1,37.85932452179648,7.093476026951015
437,527,necklace,3,0.15,1,38.50605116515026,7.073957366754993
437,926,necklace,3,0.15,1,39.10037562236759,7.072572667322917
437,1042,necklace,3,0.15,1,39.622376538692286,7.073223475902325
437,1116,necklace,3,0.15,1,39.90715075547208,7.079117241997652
437,1223,necklace,3,0.15,1,40.11835345562605,7.085467032396567
437,1248,necklace,3,0.15,1,40.21066587150072,7.09237318155829
438,1150,necklace,3,0.0,2,-59.70052793788405,7.200331852371058
438,1154,necklace,3,0.0,2,-46.286744664110365,7.173499897421331
438,198,necklace,3,0.0,2,-25.13759769173304,7.145103031807125
438,796,necklace,3,0.0,2,-15.722611753721438,7.112367049720441
438,473,necklace,3,0.0,2,-5.046359144085263,7.112788411033757
438,1027,necklace,3,0.0,2,3.214808202243156,7.124942109653771
438,1431,necklace,3,0.0,2,9.872948342103072,7.091847802531905
438,385,necklace,3,0.0,2,14.530667564110113,7.102382384767454
438,880,necklace,3,0.0,2,18.697795288061027,7.100558512978539
438,407,necklace,3,0.0,2,22.56604530984653,7.067260289142938
438,959,necklace,3,0.0,2,25.229193646008795,7.07950993823996
438,31,necklace,3,0.0,2,27.521644705476454,7.088415178961625
438,1293,necklace,3,0.0,2,29.68979414726724,7.062170615233767
438,21,necklace,3,0.0,2,31.739210179309143,7.105407449429245
438,684,necklace,3,0.0,2,33.37158524920283,7.065116732596813
438,772,necklace,3,0.0,2,34.73817123047978,7.064860036555699
438,553,necklace,3,0.0,2,35.861117684403595,7.08431067338382
438,847,necklace,3,0.0,2,37.03986343958385,7.054127921868812
438,427,necklace,3,0.0,2,38.024986324223,7.0929512766483205
438,344,necklace,3,0.0,2,38.644732814072015,7.066270327364886
438,885,necklace,3,0.0,2,39.20702685573541,7.052715465325205
438,187,necklace,3,0.0,2,39.64997562494924,7.0758442251976135
438,347,necklace,3,0.0,2,39.85675863659329,7.06792981293526
438,626,necklace,3,0.0,2,40.00030172179897,7.055752914933146
439,1150,necklace,3,0.05,2,-59.70052793788405,7.199199862569129
439,1154,necklace,3,0.05,2,-46.286744664110365,7.174013096762081
439,198,necklace,3,0.05,2,-25.13759769173304,7.147186851707704
439,796,necklace,3,0.05,2,-15.722611753721438,7.114984954634702
439,473,necklace,3,0.05,2,-5.046359144085263,7.113180523076707
439,1027,necklace,3,0.05,2,3.214808202243156,7.125104319511172
439,1431,necklace,3,0.05,2,9.872948342103072,7.093906280082806
439,385,necklace,3,0.05,2,14.530667564110113,7.104289698547919
439,880,necklace,3,0.05,2,18.697795288061027,7.100886066670346
439,407,necklace,3,0.05,2,22.56604530984653,7.069608876857753
439,959,necklace,3,0.05,2,25.229193646008795,7.08079477297737
439,31,necklace,3,0.05,2,27.521644705476454,7.088748957681904
439,1293,necklace,3,0.05,2,29.68979414726724,7.0634356053985385
439,21,necklace,3,0.05,2,31.739210179309143,7.105136773804585
439,684,necklace,3,0.05,2,33.37158524920283,7.065844374821513
439,772,necklace,3,0.05,2,34.73817123047978,7.069004476631662
439,553,necklace,3,0.05,2,35.861117684403595,7.086571343456775
439,847,necklace,3,0.05,2,37.03986343958385,7.055198960242556
439,427,necklace,3,0.05,2,38.024986324223,7.092616946188851
439,344,necklace,3,0.05,2,38.644732814072015,7.071130899962948
439,885,necklace,3,0.05,2,39.20702685573541,7.054264862615657
439,187,necklace,3,0.05,2,39.64997562494924,7.077840573274436
439,347,necklace,3,0.05,2,39.85675863659329,7.067852322523688
439,626,necklace,3,0.05,2,40.00030172179897,7.056268550741519
440,1150,necklace,3,0.15,2,-59.70052793788405,7.200690158678393
440,1154,necklace,3,0.15,2,-46.286744664110365,7.177554530133199
440,198,necklace,3,0.15,2,-25.13759769173304,7.153497617858406
440,796,necklace,3,0.15,2,-15.722611753721438,7.128300171319864
440,473,necklace,3,0.15,2,-5.046359144085263,7.127132411435571
440,1027,necklace,3,0.15,2,3.214808202243156,7.136440106822716
440,1431,necklace,3,0.15,2,9.872948342103072,7.109247207178003
440,385,necklace,3,0.15,2,14.530667564110113,7.118936288603297
440,880,necklace,3,0.15,2,18.697795288061027,7.112550513164814
440,407,necklace,3,0.15,2,22.56604530984653,7.083793465823643
440,959,necklace,3,0.15,2,25.229193646008795,7.100315180459633
440,31,necklace,3,0.15,2,27.521644705476454,7.1028357493232175
440,1293,necklace,3,0.15,2,29.68979414726724,7.078206928638688
440,21,necklace,3,0.15,2,31.739210179309143,7.114243130580157
440,684,necklace,3,0.15,2,33.37158524920283,7.08394520890678
440,772,necklace,3,0.15,2,34.73817123047978,7.085454076183916
440,553,necklace,3,0.15,2,35.861117684403595,7.09960450658926
440,847,necklace,3,0.15,2,37.03986343958385,7.069670279102307
440,427,necklace,3,0.15,2,38.024986324223,7.102535216579891
440,344,necklace,3,0.15,2,38.644732814072015,7.08163585844858
440,885,necklace,3,0.15,2,39.20702685573541,7.069891824699788
440,187,necklace,3,0.15,2,39.64997562494924,7.094722734201499
440,347,necklace,3,0.15,2,39.85675863659329,7.082585895586704
440,626,necklace,3,0.15,2,40.00030172179897,7.067929221314936
441,335,necklace,3,0.0,0,-104.71078374194788,7.176334385303509
441,401,necklace,3,0.0,0,-56.5006502404391,7.123819374443998
441,1131,necklace,3,0.0,0,-22.777013030783035,7.1058548952067895
441,1189,necklace,3,0.0,0,-8.673679177094032,7.078983986322417
441,1242,necklace,3,0.0,0,2.0201876694438448,7.07386436707805
441,864,necklace,3,0.0,0,9.631055936926632,7.056596558090028
441,674,necklace,3,0.0,0,16.177582283048466,7.076868863686305
441,678,necklace,3,0.0,0,21.950622597186776,7.050165625553658
441,181,necklace,3,0.0,0,25.46612176806599,7.064650363037915
441,723,necklace,3,0.0,0,29.08592685256697,7.051085960038357
441,1171,necklace,3,0.0,0,32.113938332547846,7.045454293283252
441,1026,necklace,3,0.0,0,34.436610459526975,7.028384154215675
441,131,necklace,3,0.0,0,36.0527739535154,7.023819807971185
441,70,necklace,3,0.0,0,38.026880946979766,7.024332247333024
441,649,necklace,3,0.0,0,39.38656686407248,7.045350538877894
441,790,necklace,3,0.0,0,40.8064662214807,7.036535797456756
441,1277,necklace,3,0.0,0,41.7771557471965,7.03288916726301
441,1074,necklace,3,0.0,0,42.5914631027735,7.046160829527449
441,1150,necklace,3,0.0,0,43.29504949003751,7.011040900403321
441,1236,necklace,3,0.0,0,43.88800630248165,7.020603924703176
441,747,necklace,3,0.0,0,44.38432322717361,7.0328067257271565
441,555,necklace,3,0.0,0,44.76030568757484,7.047156020650363
441,1162,necklace,3,0.0,0,45.01264024977879,7.018674374163706
441,701,necklace,3,0.0,0,45.15919567858068,7.029103190221652
442,335,necklace,3,0.05,0,-104.71078374194788,7.176999006519812
442,401,necklace,3,0.05,0,-56.5006502404391,7.120991880700684
442,1131,necklace,3,0.05,0,-22.777013030783035,7.105299399269073
442,1189,necklace,3,0.05,0,-8.673679177094032,7.079338615091672
442,1242,necklace,3,0.05,0,2.0201876694438448,7.076070059708785
442,864,necklace,3,0.05,0,9.631055936926632,7.058536029255641
442,674,necklace,3,0.05,0,16.177582283048466,7.078617234539231
442,678,necklace,3,0.05,0,21.950622597186776,7.052632220196068
442,181,necklace,3,0.05,0,25.46612176806599,7.066575733223294
442,723,necklace,3,0.05,0,29.08592685256697,7.053032206891894
442,1171,necklace,3,0.05,0,32.113938332547846,7.050598569872452
442,1026,necklace,3,0.05,0,34.436610459526975,7.030250618571992
442,131,necklace,3,0.05,0,36.0527739535154,7.027471603099384
442,70,necklace,3,0.05,0,38.026880946979766,7.027769471712533
442,649,necklace,3,0.05,0,39.38656686407248,7.050133781264396
442,790,necklace,3,0.05,0,40.8064662214807,7.0375961903526
442,1277,necklace,3,0.05,0,41.7771557471965,7.035479912120756
442,1074,necklace,3,0.05,0,42.5914631027735,7.047788939965465
442,1150,necklace,3,0.05,0,43.29504949003751,7.012754315299559
442,1236,necklace,3,0.05,0,43.88800630248165,7.025514836460523
442,747,necklace,3,0.05,0,44.38432322717361,7.037029745464807
442,555,necklace,3,0.05,0,44.76030568757484,7.052351073259182
442,1162,necklace,3,0.05,0,45.01264024977879,7.021866738567498
442,701,necklace,3,0.05,0,45.15919567858068,7.031832285896595
443,335,necklace,3,0.15,0,-104.71078374194788,7.186301621169557
443,401,necklace,3,0.15,0,-56.5006502404391,7.135494861720584
443,1131,necklace,3,0.15,0,-22.777013030783035,7.123746977316214
443,1189,necklace,3,0.15,0,-8.673679177094032,7.100788142096647
443,1242,necklace,3,0.15,0,2.0201876694438448,7.099620602946397
443,864,necklace,3,0.15,0,9.631055936926632,7.07923606726209
443,674,necklace,3,0.15,0,16.177582283048466,7.105394337405847
443,678,necklace,3,0.15,0,21.950622597186776,7.073586240750123
443,181,necklace,3,0.15,0,25.46612176806599,7.097442732765009
443,723,necklace,3,0.15,0,29.08592685256697,7.075782041138853
443,1171,necklace,3,0.15,0,32.113938332547846,7.0749609730284
443,1026,necklace,3,0.15,0,34.436610459526975,7.0534483986982295
443,131,necklace,3,0.15,0,36.0527739535154,7.045541580114353
443,70,necklace,3,0.15,0,38.026880946979766,7.053622691926041
443,649,necklace,3,0.15,0,39.38656686407248,7.073922211209401
443,790,necklace,3,0.15,0,40.8064662214807,7.061070424826131
443,1277,necklace,3,0.15,0,41.7771557471965,7.059928643602948
443,1074,necklace,3,0.15,0,42.5914631027735,7.072318569301363
443,1150,necklace,3,0.15,0,43.29504949003751,7.039151867925588
443,1236,necklace,3,0.15,0,43.88800630248165,7.050388192139714
443,747,necklace,3,0.15,0,44.38432322717361,7.064371397155909
443,555,necklace,3,0.15,0,44.76030568757484,7.075086598937872
443,1162,necklace,3,0.15,0,45.01264024977879,7.04610399845763
443,701,necklace,3,0.15,0,45.15919567858068,7.055527658847161
444,85,necklace,3,0.0,1,-99.19932894816176,7.208591837979037
444,54,necklace,3,0.0,1,-55.75566510019354,7.119346200236279
444,1245,necklace,3,0.0,1,-30.17411276860845,7.090595493897552
444,793,necklace,3,0.0,1,-10.724552708889105,7.082182274566693
444,139,necklace,3,0.0,1,-0.5279353070390157,7.084635653057049
444,450,necklace,3,0.0,1,8.016996416477944,7.076701041629381
444,459,necklace,3,0.0,1,14.5793018664844,7.05054178817403
444,124,necklace,3,0.0,1,20.78880786536563,7.063183416182929
444,877,necklace,3,0.0,1,25.183870655687013,7.026263372944233
444,270,necklace,3,0.0,1,27.950258721006996,7.050591170072403
444,261,necklace,3,0.0,1,31.6192259722079,7.01894149856877
444,245,necklace,3,0.0,1,34.293783774761074,7.0253606074787065
444,30,necklace,3,0.0,1,35.99195271884229,7.067436920045845
444,1282,necklace,3,0.0,1,37.77805966090136,7.03269628078235
444,712,necklace,3,0.0,1,39.53450905507908,7.033148119207851
444,419,necklace,3,0.0,1,40.72292727884276,7.03836731516141
444,1206,necklace,3,0.0,1,41.77339946268099,7.029604123298396
444,1488,necklace,3,0.0,1,42.70528447223379,7.038207561663927
444,527,necklace,3,0.0,1,43.32436070162278,7.016153771842158
444,926,necklace,3,0.0,1,43.89271298668946,7.02405686274193
444,1042,necklace,3,0.0,1,44.39179924109212,7.020113642576504
444,1116,necklace,3,0.0,1,44.66417085004966,7.024379454804159
444,1223,necklace,3,0.0,1,44.866416452538886,7.037538010058375
444,1248,necklace,3,0.0,1,44.95446809236697,7.040932583077936
445,85,necklace,3,0.05,1,-99.19932894816176,7.209198034143566
445,54,necklace,3,0.05,1,-55.75566510019354,7.122014868607145
445,1245,necklace,3,0.05,1,-30.17411276860845,7.094689669909057
445,793,necklace,3,0.05,1,-10.724552708889105,7.084472388246045
445,139,necklace,3,0.05,1,-0.5279353070390157,7.087004426042636
445,450,necklace,3,0.05,1,8.016996416477944,7.084011972755556
445,459,necklace,3,0.05,1,14.5793018664844,7.0535295703918806
445,124,necklace,3,0.05,1,20.78880786536563,7.067680482795772
445,877,necklace,3,0.05,1,25.183870655687013,7.03054207185229
445,270,necklace,3,0.05,1,27.950258721006996,7.053850530962528
445,261,necklace,3,0.05,1,31.6192259722079,7.023589340590856
445,245,necklace,3,0.05,1,34.293783774761074,7.027399190628015
445,30,necklace,3,0.05,1,35.99195271884229,7.066246100143434
445,1282,necklace,3,0.05,1,37.77805966090136,7.03517290022161
445,712,necklace,3,0.05,1,39.53450905507908,7.034154518738628
445,419,necklace,3,0.05,1,40.72292727884276,7.043221057356195
445,1206,necklace,3,0.05,1,41.77339946268099,7.030883147231011
445,1488,necklace,3,0.05,1,42.70528447223379,7.042942958534944
445,527,necklace,3,0.05,1,43.32436070162278,7.018652478168048
445,926,necklace,3,0.05,1,43.89271298668946,7.030688761836251
445,1042,necklace,3,0.05,1,44.39179924109212,7.024522223754644
445,1116,necklace,3,0.05,1,44.66417085004966,7.0262159446527015
445,1223,necklace,3,0.05,1,44.866416452538886,7.040027914698144
445,1248,necklace,3,0.05,1,44.95446809236697,7.043495358193056
446,85,necklace,3,0.15,1,-99.19932894816176,7.210625856477464
446,54,necklace,3,0.15,1,-55.75566510019354,7.136765572894187
446,1245,necklace,3,0.15,1,-30.17411276860845,7.114125548152341
446,793,necklace,3,0.15,1,-10.724552708889105,7.104213664077732
446,139,necklace,3,0.15,1,-0.5279353070390157,7.105401609717988
446,450,necklace,3,0.15,1,8.016996416477944,7.105294726052242
446,459,necklace,3,0.15,1,14.5793018664844,7.078655180860442
446,124,necklace,3,0.15,1,20.78880786536563,7.088331491501592
446,877,necklace,3,0.15,1,25.183870655687013,7.057973402841245
446,270,necklace,3,0.15,1,27.950258721006996,7.0770644473265865
446,261,necklace,3,0.15,1,31.6192259722079,7.048729357670919
446,245,necklace,3,0.15,1,34.293783774761074,7.053273466224677
446,30,necklace,3,0.15,1,35.99195271884229,7.09238168998836
446,1282,necklace,3,0.15,1,37.77805966090136,7.058390976974314
446,712,necklace,3,0.15,1,39.53450905507908,7.053824114560885
446,419,necklace,3,0.15,1,40.72292727884276,7.070398162577698
446,1206,necklace,3,0.15,1,41.77339946268099,7.056674701316165
446,1488,necklace,3,0.15,1,42.70528447223379,7.062342170651597
446,527,necklace,3,0.15,1,43.32436070162278,7.046550145136813
446,926,necklace,3,0.15,1,43.89271298668946,7.0511694810206365
446,1042,necklace,3,0.15,1,44.39179924109212,7.0470037826535465
446,1116,necklace,3,0.15,1,44.66417085004966,7.050790624809901
446,1223,necklace,3,0.15,1,44.866416452538886,7.063048706477746
446,1248,necklace,3,0.15,1,44.95446809236697,7.072489893597545
447,529,necklace,3,0.0,2,-102.670881224011,7.148373714805787
447,1154,necklace,3,0.0,2,-54.28601383786428,7.131771947131605
447,198,necklace,3,0.0,2,-22.82056368916494,7.108425363823441
447,796,necklace,3,0.0,2,-11.67553417627578,7.06677511133139
447,473,necklace,3,0.0,2,0.0236181334762988,7.080224482082009
447,1027,necklace,3,0.0,2,8.636715244493098,7.092970647314006
447,1431,necklace,3,0.0,2,15.38946924182282,7.05460299371023
447,385,necklace,3,0.0,2,20.026532816550088,7.07079568817249
447,880,necklace,3,0.0,2,24.13914568064855,7.066943661312881
447,407,necklace,3,0.0,2,27.928165418072957,7.031481356136468
447,959,necklace,3,0.0,2,30.523484274165668,7.042104312609228
447,31,necklace,3,0.0,2,32.74296645552105,7.05486638727823
447,1293,necklace,3,0.0,2,34.84303584891057,7.019368740647996
447,21,necklace,3,0.0,2,36.81679082755408,7.071433640714467
447,684,necklace,3,0.0,2,38.38911818474488,7.022231295718759
447,772,necklace,3,0.0,2,39.70264891388932,7.020856251027063
447,553,necklace,3,0.0,2,40.78013047332576,7.054391957208322
447,847,necklace,3,0.0,2,41.91126663191225,7.014930604364647
447,427,necklace,3,0.0,2,42.855635180991605,7.060426190459993
447,344,necklace,3,0.0,2,43.44842129421775,7.038284525689107
447,885,necklace,3,0.0,2,43.98747422089328,7.009126887597039
447,187,necklace,3,0.0,2,44.41099368139648,7.04440807114425
447,347,necklace,3,0.0,2,44.60875948635899,7.036851704310276
447,626,necklace,3,0.0,2,44.745956525009696,7.015663573306305
448,529,necklace,3,0.05,2,-102.670881224011,7.152426104357638
448,1154,necklace,3,0.05,2,-54.28601383786428,7.135426659626905
448,198,necklace,3,0.05,2,-22.82056368916494,7.107673547072842
448,796,necklace,3,0.05,2,-11.67553417627578,7.071725696908906
448,473,necklace,3,0.05,2,0.0236181334762988,7.080741718349908
448,1027,necklace,3,0.05,2,8.636715244493098,7.096243614117086
448,1431,necklace,3,0.05,2,15.38946924182282,7.055668281528612
448,385,necklace,3,0.05,2,20.026532816550088,7.071188598891323
448,880,necklace,3,0.05,2,24.13914568064855,7.070319905699424
448,407,necklace,3,0.05,2,27.928165418072957,7.033721851356821
448,959,necklace,3,0.05,2,30.523484274165668,7.046183104723471
448,31,necklace,3,0.05,2,32.74296645552105,7.054643695893118
448,1293,necklace,3,0.05,2,34.84303584891057,7.021580619651428
448,21,necklace,3,0.05,2,36.81679082755408,7.073228427056565
448,684,necklace,3,0.05,2,38.38911818474488,7.023686106759531
448,772,necklace,3,0.05,2,39.70264891388932,7.02558032374745
448,553,necklace,3,0.05,2,40.78013047332576,7.053420545812295
448,847,necklace,3,0.05,2,41.91126663191225,7.01753846197316
448,427,necklace,3,0.05,2,42.855635180991605,7.064466074734017
448,344,necklace,3,0.05,2,43.44842129421775,7.037807264076639
448,885,necklace,3,0.05,2,43.98747422089328,7.0106533670328535
448,187,necklace,3,0.05,2,44.41099368139648,7.0462699229826935
448,347,necklace,3,0.05,2,44.60875948635899,7.039012842967559
448,626,necklace,3,0.05,2,44.745956525009696,7.0164343348718585
449,529,necklace,3,0.15,2,-102.670881224011,7.165957968105615
449,1154,necklace,3,0.15,2,-54.28601383786428,7.146612245278129
449,198,necklace,3,0.15,2,-22.82056368916494,7.12661267519419
449,796,necklace,3,0.15,2,-11.67553417627578,7.09751609402245
449,473,necklace,3,0.15,2,0.0236181334762988,7.102455841263885
449,1027,necklace,3,0.15,2,8.636715244493098,7.113720432941616
449,1431,necklace,3,0.15,2,15.38946924182282,7.082622635961583
449,385,necklace,3,0.15,2,20.026532816550088,7.091214203930653
449,880,necklace,3,0.15,2,24.13914568064855,7.090500630362048
449,407,necklace,3,0.15,2,27.928165418072957,7.056849132946979
449,959,necklace,3,0.15,2,30.523484274165668,7.071332271389096
449,31,necklace,3,0.15,2,32.74296645552105,7.079804220870915
449,1293,necklace,3,0.15,2,34.84303584891057,7.049509249356889
449,21,necklace,3,0.15,2,36.81679082755408,7.0955902287891135
449,684,necklace,3,0.15,2,38.38911818474488,7.053552797696717
449,772,necklace,3,0.15,2,39.70264891388932,7.055418790144131
449,553,necklace,3,0.15,2,40.78013047332576,7.0777143091110375
449,847,necklace,3,0.15,2,41.91126663191225,7.043435566203409
449,427,necklace,3,0.15,2,42.855635180991605,7.0848617973974655
449,344,necklace,3,0.15,2,43.44842129421775,7.059907729814688
449,885,necklace,3,0.15,2,43.98747422089328,7.035611185155079
449,187,necklace,3,0.15,2,44.41099368139648,7.070889163166463
449,347,necklace,3,0.15,2,44.60875948635899,7.061259560567476
449,626,necklace,3,0.15,2,44.745956525009696,7.040040928629196
450,638,necklace,4,0.0,0,-54.53525499665387,7.199933694458442
450,189,necklace,4,0.0,0,-30.087158453754803,7.2177148891756815
450,1018,necklace,4,0.0,0,-9.687863888081248,7.183182022920105
450,1480,necklace,4,0.0,0,5.198392815356777,7.185252795396101
450,185,necklace,4,0.0,0,17.72507127579544,7.178896372711897
450,1368,necklace,4,0.0,0,26.245993546383865,7.167721622291118
450,896,necklace,4,0.0,0,34.50185051185791,7.167807001790736
450,1148,necklace,4,0.0,0,40.38889398641717,7.168290278163712
450,1354,necklace,4,0.0,0,45.721218666070506,7.174938088720743
450,781,necklace,4,0.0,0,50.24507738216959,7.161393855182734
450,442,necklace,4,0.0,0,54.05632681276158,7.165506310443986
450,1238,necklace,4,0.0,0,56.97043260651175,7.172004383799802
450,1393,necklace,4,0.0,0,59.33605534723695,7.163607269763496
450,337,necklace,4,0.0,0,61.95132201198612,7.161176534004515
450,383,necklace,4,0.0,0,63.76659710139303,7.15809726939812
450,99,necklace,4,0.0,0,65.75530026882599,7.160522844461196
450,71,necklace,4,0.0,0,67.27154340890631,7.164782391889144
450,1061,necklace,4,0.0,0,68.58825777586624,7.159463303266998
450,1119,necklace,4,0.0,0,69.64568896874442,7.1687960717758274
450,813,necklace,4,0.0,0,70.81800194614583,7.1560726391848135
450,427,necklace,4,0.0,0,71.46079129249948,7.17395094442935
450,11,necklace,4,0.0,0,71.92924698351057,7.16092382334655
450,1359,necklace,4,0.0,0,72.20607419000362,7.166385925796039
450,460,necklace,4,0.0,0,72.32829208478846,7.171236900058659
451,638,necklace,4,0.05,0,-54.53525499665387,7.20039955309722
451,189,necklace,4,0.05,0,-30.087158453754803,7.218073433882106
451,1018,necklace,4,0.05,0,-9.687863888081248,7.18456502684568
451,1480,necklace,4,0.05,0,5.198392815356777,7.18573490188284
451,185,necklace,4,0.05,0,17.72507127579544,7.178641134723801
451,1368,necklace,4,0.05,0,26.245993546383865,7.168455127646586
451,896,necklace,4,0.05,0,34.50185051185791,7.167208215638217
451,1148,necklace,4,0.05,0,40.38889398641717,7.1679624085168
451,1354,necklace,4,0.05,0,45.721218666070506,7.17551635143924
451,781,necklace,4,0.05,0,50.24507738216959,7.16249080377051
451,442,necklace,4,0.05,0,54.05632681276158,7.1667804074914985
451,1238,necklace,4,0.05,0,56.97043260651175,7.173784273372105
451,1393,necklace,4,0.05,0,59.33605534723695,7.163892326632137
451,337,necklace,4,0.05,0,61.95132201198612,7.161502895870534
451,383,necklace,4,0.05,0,63.76659710139303,7.158718810696448
451,99,necklace,4,0.05,0,65.75530026882599,7.1614671248639175
451,71,necklace,4,0.05,0,67.27154340890631,7.166207692738691
451,1061,necklace,4,0.05,0,68.58825777586624,7.160743492688724
451,1119,necklace,4,0.05,0,69.64568896874442,7.170103231513592
451,813,necklace,4,0.05,0,70.81800194614583,7.155819003229055
451,427,necklace,4,0.05,0,71.46079129249948,7.175766509420688
451,11,necklace,4,0.05,0,71.92924698351057,7.163076808593389
451,1359,necklace,4,0.05,0,72.20607419000362,7.166507012388944
451,460,necklace,4,0.05,0,72.32829208478846,7.172450198431529
452,638,necklace,4,0.15,0,-54.53525499665387,7.205728925858338
