v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,inst_id,ks,dim,shape,name
-0.0259062032256142,-0.0342704868509817,0.0239401917928402,-7.710954003286217,-6.539556980133057,-0.1875,-0.0562760644113182,4.0,0.2550315270457375,0.1334882870856499,0.3105441923456825,0,3000,3,458,0.4466454396956449,3.0,,d3-c1-n0.05-m8
-0.0446403841953206,-0.029106798898739,0.0213904307439199,-7.717707419817652,-6.459235191345215,-0.0625,-0.0076882450721263,4.0,0.2331397150775847,0.1138628788479931,0.3059576028477457,0,3000,3,459,3.218057928153633,3.0,,d3-c1-n0.05-m9
-0.0555780420334642,-0.070178667017781,0.0363580563016354,-7.772094308968146,-6.887968063354492,-0.9375,-0.053029391985534,4.0,0.2804548801141703,0.1511779088671584,0.2926072197737202,0,3000,3,460,-13.787515224982826,3.0,,d3-c1-n0.05-m10
-0.027303093176669,-0.0232856163047761,0.036542590511086,-7.640560525734443,-6.388422012329102,-0.0,-0.0068536711827372,4.0,0.2473606180351208,0.1407136010660774,0.3017388752579936,0,3000,3,461,21.368395828400903,3.0,,d3-c1-n0.05-m11
-0.0178694640331491,-0.0212527462883984,0.0354043132977446,-7.771495467458823,-6.6252031326293945,-0.9375,0.0617972280611105,4.0,0.2894198668666018,0.1893529972416519,0.3231461380909194,0,3000,3,462,4.789913485957336,3.0,,d3-c1-n0.05-m12
-0.038189639721902,-0.0404111908792882,0.0335976854374891,-7.743803908289626,-6.563479423522949,-0.375,-0.1418524332957936,4.0,0.2583014571434751,0.1627136721431029,0.3149822216592384,0,3000,3,463,1.5260272664429309,3.0,,d3-c1-n0.05-m13
-0.0815010664767257,-0.08879568548186,0.0330888907419401,-7.70385009129501,-6.756217002868652,-0.6875,-0.2787795417603592,4.0,0.270742932186238,0.1594543329555033,0.2898005065310204,0,3000,3,464,-21.079559573576592,3.0,,d3-c1-n0.05-m14
-0.0722864888975065,-0.0573541554868141,0.0249416759345276,-7.805459259785599,-6.4491119384765625,-0.3125,-0.1223455709991142,4.0,0.2529746107754361,0.1516565875230352,0.3227240176821741,0,3000,3,480,10.984687542340705,3.0,,d3-c1-n0.1-m0
-0.0705398639443595,-0.0708789813426261,0.0277475969020568,-7.813478135636689,-6.511239528656006,-0.125,-0.0934352881890537,4.0,0.2495757512246631,0.1206952883036743,0.319540121820646,0,3000,3,481,-5.728772538116581,3.0,,d3-c1-n0.1-m1
-0.1157982073221258,-0.0646793493852303,0.053497614426746,-7.755151440997663,-6.398146152496338,-0.0,-0.0963859340362858,4.0,0.2416878048957265,0.1414676610967263,0.2952587629980934,0,3000,3,482,-3.557038532205605,3.0,,d3-c1-n0.1-m2
-0.0800196909242372,-0.0754992228003646,0.0188012132735771,-7.786326620920672,-6.465750694274902,-0.0625,0.0529486786232487,4.0,0.2535063633561524,0.1487248822273338,0.3278554897020823,0,3000,3,483,4.107036960514779,3.0,,d3-c1-n0.1-m3
-0.0648595893546323,-0.0483012937818623,0.0526713361982019,-7.832271535297227,-6.726675033569336,-0.875,-0.1343537882460677,4.0,0.2746087755729727,0.1689076561047909,0.3098423605005591,0,3000,3,484,-9.95300009216142,3.0,,d3-c1-n0.1-m4
-0.0783291885772173,-0.0719022442769733,0.0297200127179576,-7.829381160353426,-6.711808204650879,-0.5,-0.3934903037269159,4.0,0.25601338155355,0.1312312927824257,0.3004737688463898,0,3000,3,485,-20.52226204708142,3.0,,d3-c1-n0.1-m5
-0.0481884694615936,-0.0364995850069497,0.0384706489137746,-7.757584668889451,-6.452366828918457,-0.0,-0.0047008636125923,4.0,0.22900128050159,0.1211211378350887,0.2885453072779037,0,3000,3,486,-2.2494890599102795,3.0,,d3-c1-n0.1-m6
-0.1312676080352133,-0.1299958354576416,0.0318336901064114,-7.772230621188589,-6.529715538024902,-0.0625,-0.0729521507707265,4.0,0.2410005400984997,0.1129185367105513,0.3015556324771532,0,3000,3,487,-37.0087735355624,3.0,,d3-c1-n0.1-m7
-0.0702819258771933,-0.0706568680689237,0.0920753139113439,-7.70225927905221,-6.149240016937256,-0.0,0.0136134830355089,4.0,0.2766947171928087,0.1764962272585852,0.3784905233241648,0,3000,3,488,25.65230615275553,3.0,,d3-c1-n0.1-m8
-0.0885153824839208,-0.0531577247169022,0.0213322039285387,-7.843749646097318,-6.543509006500244,-0.75,0.0776211793045776,4.0,0.2550673894772709,0.1506375386779198,0.3219178753127315,0,3000,3,489,-5.530406551054341,3.0,,d3-c1-n0.1-m9
-0.1136308410426296,-0.1493245044987079,0.029216241161397,-7.836639209851041,-6.791272163391113,-0.5625,-0.2320657581699622,4.0,0.2680355566554196,0.1434493018739607,0.3094264609560283,0,3000,3,490,-20.614923975239662,3.0,,d3-c1-n0.1-m10
-0.0677339480002912,-0.053984300150761,0.0261286936926741,-7.790790407849258,-6.537499904632568,-0.0625,0.096889048289626,4.0,0.246021727660982,0.1335696486518529,0.300019915293983,0,3000,3,491,-13.136520272342572,3.0,,d3-c1-n0.1-m11
-0.1129728846396965,-0.0888923455110171,0.0411048410205894,-7.772395138565506,-6.60331916809082,-0.375,-0.0867161228131443,4.0,0.2700691409598488,0.1703258000263827,0.3118383436995656,0,3000,3,492,0.3353985029380055,3.0,,d3-c1-n0.1-m12
-0.0830080575457811,-0.0752939242683215,0.068094684334648,-7.670857019274753,-6.1900787353515625,-0.0,0.0270165195539929,4.0,0.2256029442358337,0.1234781329471049,0.32201476685785,0,3000,3,493,33.209975825617065,3.0,,d3-c1-n0.1-m13
-0.0841266506540189,-0.0842284347688531,0.0552731681121206,-7.81025996233504,-6.42695426940918,-0.375,-0.2629444198515446,4.0,0.2557350944305014,0.1358602941830793,0.334650746918256,0,3000,3,494,-1.6689192913019415,3.0,,d3-c1-n0.1-m14
