kind_ok,m,rate_deform,rate_channel,static_score,ks,delocal_r,kind,dim,seed,rq,point
1.0,60,-0.0006080966485335968,1.9391757823209823e-06,-0.0004433070460670794,-4.7386272587634375,-0.008621083565808969,necklace,3,1,0.05,777
1.0,60,5.226101453272981e-05,3.612599472901934e-07,0.0004512154937269809,2.767055381768698,-0.08222395065727776,necklace,3,1,0.05,648
1.0,60,1.9445146673266774e-05,-1.6105349403735165e-06,-0.0015528169067172467,6.893971775494383,0.010371251163115108,necklace,3,1,0.05,688
1.0,60,8.418459596690944e-05,-2.437844672205832e-06,0.0008959799841239367,11.257288947862746,0.11245955395390521,necklace,3,1,0.05,596
1.0,60,4.014048989329424e-05,-2.379348451597707e-08,6.935992073521004e-06,15.55133231521323,-0.03949891879345212,necklace,3,1,0.05,1006
1.0,60,1.8330620832015167e-05,-2.0476740984302447e-07,0.0006536353559040914,18.900348465991172,0.04210808615525487,necklace,3,1,0.05,917
1.0,60,5.152715664183507e-05,-1.300407252398846e-06,-0.0022783340913396888,21.19321478538473,-0.006157157701489682,necklace,3,1,0.05,411
1.0,60,6.022194970872382e-05,-4.8113652718247595e-06,-0.0035059035606140243,24.16286246161721,0.030634594878941036,necklace,3,1,0.05,605
1.0,60,-0.0007901716899188781,-1.3626044855404493e-07,-0.005974901403897904,26.394618569048358,-0.04445081437679408,necklace,3,1,0.05,765
1.0,60,0.00010594714196327885,-3.3349766287808316e-06,-0.0032709136066764303,28.844760490952336,0.053627426468376725,necklace,3,1,0.05,899
1.0,60,0.0001819362190390871,-5.858306176757348e-06,0.004207381745104061,30.604909780603332,0.024838314708970487,necklace,3,1,0.05,893
1.0,60,-0.00022073451941389258,3.1233098270651755e-07,-0.0006124295800051373,31.71745680698952,0.011902246058769647,necklace,3,1,0.05,440
1.0,60,2.960434586912248e-05,-3.8271434021908135e-07,-0.0018903732529806257,32.95205637771908,0.03094168617269782,necklace,3,1,0.05,660
1.0,60,4.404981431764081e-05,-3.261272120506457e-07,-0.0021924569679246993,34.01007762443255,-0.16624279418791127,necklace,3,1,0.05,337
1.0,60,0.00012468408280502294,8.123638857900536e-07,-0.0005801235756716899,35.51883978460144,-0.022102368620167203,necklace,3,1,0.05,910
1.0,60,-0.001447508318409955,2.028007333324903e-06,-0.0007047955418839475,36.50175746087028,-0.04495542611741733,necklace,3,1,0.05,778
1.0,60,6.157549161886304e-05,-7.705275904730987e-07,-0.0015581131942148246,37.402092761202724,0.045411981944361385,necklace,3,1,0.05,1104
1.0,60,3.168281567794325e-05,-6.547432856625809e-07,0.00037180492812728715,38.56558656092873,0.023567759479394677,necklace,3,1,0.05,243
1.0,60,1.953641404218535e-05,-5.96788009232796e-07,-0.003924309655575862,39.50602452498156,0.07586137545174763,necklace,3,1,0.05,518
1.0,60,3.5977307343477435e-05,-1.201913348107079e-07,-0.0005627375103712428,40.5680313343203,0.06394340321630139,necklace,3,1,0.05,35
1.0,60,2.040713319744285e-05,-1.3405896952534135e-06,-0.0004914050250024377,41.115662882358826,-0.11967504580890932,necklace,3,1,0.05,805
1.0,60,2.595957905128767e-05,1.1939368456855468e-07,-0.0033473502491994447,41.6922196659501,-0.05923177392809629,necklace,3,1,0.05,559
1.0,60,1.894458776846945e-05,-6.16497210910912e-07,-0.0019014898928306667,42.200700669840124,0.06325098689307548,necklace,3,1,0.05,814
1.0,60,1.2963212239219607e-05,3.222158859728097e-07,-0.0016357769265938856,42.71601910162798,-0.04506001448290036,necklace,3,1,0.05,302
1.0,60,3.0213204715575275e-05,-4.7128090200724654e-07,-0.0023663085329698776,43.15528303609872,0.027801898251344062,necklace,3,1,0.05,301
1.0,60,1.949544495905009e-05,-8.816816876588973e-08,-0.002479261053534679,43.493410534741976,0.059828028886749804,necklace,3,1,0.05,675
1.0,60,0.00015102893037951168,-1.0405603380429322e-06,-4.585795142830924e-05,43.731904284512396,-0.041540574275741135,necklace,3,1,0.05,870
1.0,60,8.116070238164655e-05,3.6705795469771374e-07,-0.002489507158046458,43.9237438169782,0.08415098357700834,necklace,3,1,0.05,837
1.0,60,7.906808435008869e-05,-1.6124963565881483e-06,-0.0025495849335930177,44.15161937365215,0.14352936378862832,necklace,3,1,0.05,990
1.0,60,6.528681397018529e-05,-1.0055329546787561e-07,0.0013584796882355197,44.322771103349595,0.09001582432822207,necklace,3,1,0.05,1161
1.0,60,-0.001842024258369903,8.79361219100853e-07,0.00046444850663270444,44.43407431227611,-0.10815100202266584,necklace,3,1,0.05,352
1.0,60,5.7462411107119436e-05,-3.4221187513357637e-07,0.0003403093788114035,44.529445970433876,0.03054967553265589,necklace,3,1,0.05,813
1.0,60,2.9920045247637066e-05,-1.9474481405268307e-07,0.001074784911258181,44.55740543487663,0.05635777000409275,necklace,3,1,0.05,1101
1.0,90,0.00029623912324736973,1.2608494310839546e-06,-0.0012644586929733376,-110.79647330066815,-0.05958004154818422,necklace,3,1,0.075,268
1.0,90,-0.0038978810110010483,2.2089943669811873e-06,-0.008225688363320082,-94.90296939865216,-0.08360837226630023,necklace,3,1,0.075,1029
1.0,90,0.00013535096058496046,-1.223147283132183e-05,0.0008197200037519566,-64.22925691880113,-0.0769257544337196,necklace,3,1,0.075,757
1.0,90,-0.0019110729588279972,3.6511498429092626e-06,-0.0027415869720712692,-41.59759813944983,-0.07741561244044302,necklace,3,1,0.075,1055
1.0,90,-0.00036976083032028335,2.5877657119366404e-06,-0.0012587784489945953,-27.43680158886006,-0.06931722492730218,necklace,3,1,0.075,665
1.0,90,-0.0004201518623799508,6.8138675433833855e-06,-0.004521439685353654,-15.817986176158923,-0.07970310547922246,necklace,3,1,0.075,225
1.0,90,0.0003746737965266608,-1.2520089865593793e-06,-0.005626706924045244,-9.549388613796538,-0.1767692345337946,necklace,3,1,0.075,142
1.0,90,0.0005068904361039485,-2.4802572162011907e-06,-0.00034781344666602024,-4.7386272587634375,0.0063967001688753225,necklace,3,1,0.075,777
1.0,90,0.0001977830470598697,-1.0344234532648027e-06,0.00021159784779701944,2.767055381768698,0.04104203910753355,necklace,3,1,0.075,648
1.0,90,0.00011204157609341559,-9.200021731103902e-07,-0.003047671132137273,6.893971775494383,-0.09613878126364564,necklace,3,1,0.075,688
1.0,90,0.0006695408377474983,-9.363471997462606e-06,-0.0012973149670027092,11.257288947862746,-0.011196488670265252,necklace,3,1,0.075,596
1.0,90,0.00030301822551915723,-9.78025166009644e-06,-0.0005706161408423433,15.55133231521323,0.17797690952403117,necklace,3,1,0.075,1006
1.0,90,-0.0006121256207042956,1.3365814384158625e-06,0.0006682601385389752,18.900348465991172,0.03435250029658889,necklace,3,1,0.075,917
1.0,90,0.00040890264992501923,-1.3852041805447376e-05,-0.00535742190417295,21.19321478538473,-0.13200431061934317,necklace,3,1,0.075,411
1.0,90,-0.0006349721658889415,7.007725549475671e-07,-0.007960917252959634,24.16286246161721,-0.11557862749652913,necklace,3,1,0.075,605
1.0,90,0.00041394742870366297,-1.2897839602269794e-06,-0.007965677112588576,26.394618569048358,-0.12011952004024376,necklace,3,1,0.075,765
1.0,90,0.0005689429847303048,-5.891020194918421e-06,-0.006129875997778326,28.844760490952336,-0.009129353837144402,necklace,3,1,0.075,899
1.0,90,-0.0010935245128000834,-3.4118039356674973e-07,0.003954584568281751,30.604909780603332,-0.025289097829748027,necklace,3,1,0.075,893
1.0,90,-0.001585967011987288,-4.2045770112982455e-06,-0.0009154000108205122,31.71745680698952,-0.0445727663917051,necklace,3,1,0.075,440
1.0,90,-5.615931223667361e-05,-8.840913174582946e-06,-0.002377775424970057,32.95205637771908,0.037647208081717516,necklace,3,1,0.075,660
1.0,90,-0.002932402110239263,-1.9910027297953548e-06,-0.0030712804136001663,34.01007762443255,-0.0952536620706808,necklace,3,1,0.075,337
1.0,90,0.00031492116915676034,-4.197312269601146e-07,-0.0011772017351035055,35.51883978460144,-0.09298166665190019,necklace,3,1,0.075,910
1.0,90,-0.00019446908671147222,3.6049986865312653e-06,-0.001034734849129716,36.50175746087028,0.04463332485465963,necklace,3,1,0.075,778
1.0,90,0.00021433281138696358,-1.063700658221478e-06,-0.0021767502283210173,37.402092761202724,0.017361683848622814,necklace,3,1,0.075,1104
1.0,90,-0.0020017216016960607,-5.246520618248003e-06,-0.0006718862573596737,38.56558656092873,-0.1253208200602451,necklace,3,1,0.075,243
1.0,90,8.342724280944551e-05,1.2875877946072478e-06,-0.006349030202679096,39.50602452498156,0.04664114316872392,necklace,3,1,0.075,518
1.0,90,-0.0017377682427743713,6.821342865670488e-06,-0.00035378553002878184,40.5680313343203,-0.020123245387891998,necklace,3,1,0.075,35
1.0,90,0.00015220463216242264,3.493159854706107e-06,-0.0022577057449060895,41.115662882358826,-0.01027686220061516,necklace,3,1,0.075,805
1.0,90,0.0001347837404546713,7.651823770160604e-07,-0.005301281426298321,41.6922196659501,0.013237311726577036,necklace,3,1,0.075,559
1.0,90,7.8654956557959e-05,-8.650160469395966e-07,-0.002976679715119465,42.200700669840124,0.062051810077831206,necklace,3,1,0.075,814
1.0,90,0.0003057047748065637,-1.2535375232936019e-05,-0.002534279646715344,42.71601910162798,0.03662506057299172,necklace,3,1,0.075,302
1.0,90,-0.0023585847118450984,-6.570275591736655e-07,-0.002947356952725705,43.15528303609872,-0.047673795916100555,necklace,3,1,0.075,301
1.0,90,0.00039643388383989067,-2.075125306255643e-06,-0.0036017102261392472,43.493410534741976,-0.1563025853796746,necklace,3,1,0.075,675
1.0,90,0.00031734553445127617,-8.051042647376032e-08,-0.000513439358277027,43.731904284512396,0.09912987872643321,necklace,3,1,0.075,870
1.0,90,0.00047383269230724976,-1.750484276197284e-05,-0.004053359898710683,43.9237438169782,0.013038467554151313,necklace,3,1,0.075,837
1.0,90,-0.0003488956772273639,-3.012133256596883e-06,-0.0030787199607328055,44.15161937365215,0.013031698611657141,necklace,3,1,0.075,990
1.0,90,-0.00021659797655648735,-2.0415798553941045e-06,0.0009204066259863089,44.322771103349595,0.05512773754693049,necklace,3,1,0.075,1161
1.0,90,-0.00021449723571777938,8.603151080421867e-08,0.0009256466591951755,44.43407431227611,-0.020640278551215977,necklace,3,1,0.075,352
1.0,90,-0.0018144230899678204,-2.0399516277673038e-06,0.0005634004099237667,44.529445970433876,-0.07916709003764502,necklace,3,1,0.075,813
1.0,90,0.00025007405270889414,-2.1216981268186905e-07,0.0008315294873700604,44.55740543487663,0.13670678273412745,necklace,3,1,0.075,1101
1.0,120,-0.0002330621749650569,-2.0522658713180894e-07,-0.0011888344699047871,-110.79647330066815,-0.1795550361553188,necklace,3,1,0.1,268
1.0,120,-0.0017571712428994,-4.926524228565654e-07,-0.01088857139779923,-94.90296939865216,-0.13460850205849362,necklace,3,1,0.1,1029
1.0,120,0.000382150832556381,-6.288469918125372e-06,0.0015890069103221276,-64.22925691880113,-0.08330008797473322,necklace,3,1,0.1,757
1.0,120,-0.0019686999579258714,-5.547820347710323e-06,-0.0035731368649507406,-41.59759813944983,0.004736653379805743,necklace,3,1,0.1,1055
1.0,120,-0.00011121095561641427,-2.0958536249615634e-05,-0.004111386259064868,-27.43680158886006,0.008999107271831182,necklace,3,1,0.1,665
1.0,120,0.0006025516473480449,7.902488738054103e-06,-0.006142813940406214,-15.817986176158923,0.014463641087515484,necklace,3,1,0.1,225
1.0,120,0.0012604683000666528,-6.414296858103796e-06,-0.007110644256332984,-9.549388613796538,-0.07184438332977593,necklace,3,1,0.1,142
1.0,120,-0.00011938672487300544,1.088237760586234e-05,-0.00021127697589874836,-4.7386272587634375,-0.1470907853994969,necklace,3,1,0.1,777
1.0,120,-0.0013994950869872752,-3.922775283271562e-06,-0.00016819003363308061,2.767055381768698,0.010302009745464554,necklace,3,1,0.1,648
1.0,120,-0.00019666716843853255,-1.0037333477560159e-05,-0.004808171162591537,6.893971775494383,-0.09210836875128495,necklace,3,1,0.1,688
1.0,120,-8.674021709942353e-05,7.882011813601746e-08,-0.004458663785128964,11.257288947862746,-0.15637439227946517,necklace,3,1,0.1,596
1.0,120,0.0006319212751502291,-1.748947959375376e-05,-0.001309846099594847,15.55133231521323,-0.025312760139833242,necklace,3,1,0.1,1006
1.0,120,-0.0005815216838697123,-2.9324626323064724e-05,0.0008064922010302385,18.900348465991172,-0.04120807803163321,necklace,3,1,0.1,917
1.0,120,-0.00035592730771453573,-1.2180516071325087e-05,-0.009696229248373206,21.19321478538473,-0.16104220258255794,necklace,3,1,0.1,411
1.0,120,0.00016600638120604452,-8.396880684102825e-07,-0.01368778617648497,24.16286246161721,-0.022843805197013164,necklace,3,1,0.1,605
1.0,120,-0.002224129373630451,6.867309104189682e-06,-0.009472085841489784,26.394618569048358,-0.08987217138379643,necklace,3,1,0.1,765
1.0,120,0.0005645891320240997,-3.403919035527281e-06,-0.008392518370183523,28.844760490952336,0.060059356819203866,necklace,3,1,0.1,899
1.0,120,0.0005010959956900003,-3.0914468277150795e-06,0.003929447903815315,30.604909780603332,-0.16969652402392968,necklace,3,1,0.1,893
1.0,120,0.00030179738668518476,-8.739424740333845e-06,-0.0013214048929663237,31.71745680698952,-0.022351658593706802,necklace,3,1,0.1,440
1.0,120,-0.0015406430434076045,-2.1959216984631286e-05,-0.0023489871249561473,32.95205637771908,-0.008319052575589429,necklace,3,1,0.1,660
1.0,120,-0.001273509046763836,-3.614092056144121e-06,-0.0031802255100093282,34.01007762443255,0.06328112368777196,necklace,3,1,0.1,337
1.0,120,0.0009272505547263703,-1.5500300329485128e-05,-0.0015350213686355198,35.51883978460144,-0.030677671924037878,necklace,3,1,0.1,910
1.0,120,-0.0019333415105015513,9.56941427876501e-06,-0.0006397767421583069,36.50175746087028,-0.11856698045698522,necklace,3,1,0.1,778
1.0,120,0.00016245153928078347,1.7052146746484217e-07,-0.0025672752116116864,37.402092761202724,-0.09654919215737981,necklace,3,1,0.1,1104
1.0,120,-0.0030874973342521882,1.7096220249849618e-06,-0.003082296326918238,38.56558656092873,-0.07496607131540554,necklace,3,1,0.1,243
1.0,120,-0.00031700726331717244,-1.4067554473603158e-05,-0.009382251680286065,39.50602452498156,-0.030931713478674707,necklace,3,1,0.1,518
1.0,120,-0.00042947100945989864,4.910792812691985e-06,8.349414107241952e-05,40.5680313343203,-0.004613700788796787,necklace,3,1,0.1,35
1.0,120,-0.003821903622262433,2.7223150314744277e-05,-0.004100708115756399,41.115662882358826,-0.012511851786705832,necklace,3,1,0.1,805
1.0,120,1.1425698112818129e-06,-4.642655341058344e-06,-0.0067388294320920705,41.6922196659501,-0.010435182485547098,necklace,3,1,0.1,559
1.0,120,-0.00031351132817751813,-2.3985649093560824e-06,-0.005278426520666481,42.200700669840124,0.06662621605058681,necklace,3,1,0.1,814
1.0,120,-0.001001981049536839,-2.135688493402436e-05,-0.0031713059503426424,42.71601910162798,-0.016690473165328658,necklace,3,1,0.1,302
1.0,120,-0.0013237263677195281,1.1861301047133566e-05,-0.002926961334481174,43.15528303609872,-0.06619995764051645,necklace,3,1,0.1,301
1.0,120,-0.0008638925830592511,3.919336763580361e-06,-0.0038127238314940503,43.493410534741976,-0.13123578851525755,necklace,3,1,0.1,675
1.0,120,-8.6672006908243e-06,6.760826928816262e-06,-0.0017523451211623308,43.731904284512396,0.009998477308985176,necklace,3,1,0.1,870
1.0,120,0.0008793218080570089,-1.5905259020361957e-05,-0.005420461423863094,43.9237438169782,0.08249591969790798,necklace,3,1,0.1,837
1.0,120,0.00015081119897971307,-1.0566597548352282e-05,-0.002814623976357072,44.15161937365215,0.008018655570651446,necklace,3,1,0.1,990
1.0,120,-0.0007272302616129178,-8.938149275827811e-06,0.0001081160138033839,44.322771103349595,-0.1394190763407147,necklace,3,1,0.1,1161
1.0,120,0.0006909981850332934,-6.930684434654684e-06,0.0006877920897375256,44.43407431227611,-0.07935711960563335,necklace,3,1,0.1,352
1.0,120,1.8632901701842188e-06,-8.492835884036746e-06,0.0008619634300452254,44.529445970433876,0.09193448606274027,necklace,3,1,0.1,813
1.0,120,-0.00021471995775051381,9.31852575725145e-06,0.00031348903784825504,44.55740543487663,0.009909049487344872,necklace,3,1,0.1,1101
1.0,40,0.0,0.0,0.0,-220.14938750583926,,necklace,5,0,0.033,619
1.0,40,0.0,0.0,0.0,-110.1203119536307,,necklace,5,0,0.033,1091
1.0,40,0.0,0.0,0.0,-47.87307682661378,,necklace,5,0,0.033,584
1.0,40,0.0,0.0,0.0,-20.954916244714653,,necklace,5,0,0.033,1
1.0,40,0.0,0.0,0.0,-4.013162058140817,,necklace,5,0,0.033,682
1.0,40,0.0,0.0,0.0,18.806399341878716,,necklace,5,0,0.033,715
1.0,40,0.0,0.0,0.0,31.363367449099826,,necklace,5,0,0.033,1171
1.0,40,0.0,0.0,0.0,41.93515062442574,,necklace,5,0,0.033,57
1.0,40,0.0,0.0,0.0,51.23186037946627,,necklace,5,0,0.033,769
1.0,40,0.0,0.0,0.0,60.14085796851251,,necklace,5,0,0.033,1124
1.0,40,0.0,0.0,0.0,65.70838942040182,,necklace,5,0,0.033,519
1.0,40,0.0,0.0,0.0,70.5211855301242,,necklace,5,0,0.033,261
1.0,40,0.0,0.0,0.0,73.82093054665427,,necklace,5,0,0.033,907
1.0,40,0.0,0.0,0.0,78.10760208912804,,necklace,5,0,0.033,176
1.0,40,0.0,0.0,0.0,81.91050275376091,,necklace,5,0,0.033,43
1.0,40,0.0,0.0,0.0,86.30212766899807,,necklace,5,0,0.033,759
1.0,40,0.0,0.0,0.0,89.96701206353893,,necklace,5,0,0.033,1071
1.0,40,0.0,0.0,0.0,92.7595804102675,,necklace,5,0,0.033,1118
1.0,40,0.0,0.0,0.0,95.50437629006039,,necklace,5,0,0.033,284
1.0,40,0.0,0.0,0.0,98.17473211615422,,necklace,5,0,0.033,1095
1.0,40,0.0,0.0,0.0,100.57385918265241,,necklace,5,0,0.033,951
1.0,40,0.0,0.0,0.0,102.85275254135571,,necklace,5,0,0.033,335
1.0,40,0.0,0.0,0.0,104.56157194027205,,necklace,5,0,0.033,579
1.0,40,0.0,0.0,0.0,106.22750111985891,,necklace,5,0,0.033,69
1.0,40,0.0,0.0,0.0,108.34445497860246,,necklace,5,0,0.033,1173
1.0,40,0.0,0.0,0.0,110.0738153795493,,necklace,5,0,0.033,352
1.0,40,0.0,0.0,0.0,111.08121508268329,,necklace,5,0,0.033,891
1.0,40,0.0,0.0,0.0,112.41616602249496,,necklace,5,0,0.033,902
1.0,40,0.0,0.0,0.0,113.27907902609289,,necklace,5,0,0.033,987
1.0,40,0.0,0.0,0.0,114.08425215700187,,necklace,5,0,0.033,1029
1.0,40,0.0,0.0,0.0,114.78505779061553,,necklace,5,0,0.033,837
1.0,40,0.0,0.0,0.0,115.63509878446756,,necklace,5,0,0.033,67
1.0,40,0.0,0.0,0.0,116.79784111957957,,necklace,5,0,0.033,370
1.0,40,0.0,0.0,0.0,117.56044859208909,,necklace,5,0,0.033,302
1.0,40,0.0,0.0,0.0,118.23988911871483,,necklace,5,0,0.033,961
1.0,40,0.0,0.0,0.0,118.64845837651639,,necklace,5,0,0.033,873
1.0,40,0.0,0.0,0.0,118.91952330494436,,necklace,5,0,0.033,1144
1.0,40,0.0,0.0,0.0,119.09126823957786,,necklace,5,0,0.033,1135
1.0,40,0.0,0.0,0.0,119.23716940560176,,necklace,5,0,0.033,252
1.0,40,0.0,0.0,0.0,403.192265329392,,necklace,5,0,0.033,624
1.0,60,0.0,0.0,0.0,-220.14938750583926,,necklace,5,0,0.05,619
1.0,60,0.0,0.0,0.0,-110.1203119536307,,necklace,5,0,0.05,1091
1.0,60,0.0,0.0,0.0,-47.87307682661378,,necklace,5,0,0.05,584
1.0,60,0.0,0.0,0.0,-20.954916244714653,,necklace,5,0,0.05,1
1.0,60,0.0,0.0,0.0,-4.013162058140817,,necklace,5,0,0.05,682
1.0,60,0.0,0.0,0.0,18.806399341878716,,necklace,5,0,0.05,715
1.0,60,0.0,0.0,0.0,31.363367449099826,,necklace,5,0,0.05,1171
1.0,60,0.0,0.0,0.0,41.93515062442574,,necklace,5,0,0.05,57
1.0,60,0.0,0.0,0.0,51.23186037946627,,necklace,5,0,0.05,769
1.0,60,0.0,0.0,0.0,60.14085796851251,,necklace,5,0,0.05,1124
1.0,60,0.0,0.0,0.0,65.70838942040182,,necklace,5,0,0.05,519
1.0,60,0.0,0.0,0.0,70.5211855301242,,necklace,5,0,0.05,261
1.0,60,0.0,0.0,0.0,73.82093054665427,,necklace,5,0,0.05,907
1.0,60,0.0,0.0,0.0,78.10760208912804,,necklace,5,0,0.05,176
1.0,60,0.0,0.0,0.0,81.91050275376091,,necklace,5,0,0.05,43
1.0,60,0.0,0.0,0.0,86.30212766899807,,necklace,5,0,0.05,759
1.0,60,0.0,0.0,0.0,89.96701206353893,,necklace,5,0,0.05,1071
1.0,60,0.0,0.0,0.0,92.7595804102675,,necklace,5,0,0.05,1118
1.0,60,0.0,0.0,0.0,95.50437629006039,,necklace,5,0,0.05,284
1.0,60,0.0,0.0,0.0,98.17473211615422,,necklace,5,0,0.05,1095
1.0,60,0.0,0.0,0.0,100.57385918265241,,necklace,5,0,0.05,951
1.0,60,0.0,0.0,0.0,102.85275254135571,,necklace,5,0,0.05,335
1.0,60,0.0,0.0,0.0,104.56157194027205,,necklace,5,0,0.05,579
1.0,60,0.0,0.0,0.0,106.22750111985891,,necklace,5,0,0.05,69
1.0,60,0.0,0.0,0.0,108.34445497860246,,necklace,5,0,0.05,1173
1.0,60,0.0,0.0,0.0,110.0738153795493,,necklace,5,0,0.05,352
1.0,60,0.0,0.0,0.0,111.08121508268329,,necklace,5,0,0.05,891
1.0,60,0.0,0.0,0.0,112.41616602249496,,necklace,5,0,0.05,902
1.0,60,0.0,0.0,0.0,113.27907902609289,,necklace,5,0,0.05,987
1.0,60,0.0,0.0,0.0,114.08425215700187,,necklace,5,0,0.05,1029
1.0,60,0.0,0.0,0.0,114.78505779061553,,necklace,5,0,0.05,837
1.0,60,0.0,0.0,0.0,115.63509878446756,,necklace,5,0,0.05,67
1.0,60,0.0,0.0,0.0,116.79784111957957,,necklace,5,0,0.05,370
1.0,60,0.0,0.0,0.0,117.56044859208909,,necklace,5,0,0.05,302
1.0,60,0.0,0.0,0.0,118.23988911871483,,necklace,5,0,0.05,961
1.0,60,0.0,0.0,0.0,118.64845837651639,,necklace,5,0,0.05,873
1.0,60,0.0,0.0,0.0,118.91952330494436,,necklace,5,0,0.05,1144
1.0,60,0.0,0.0,0.0,119.09126823957786,,necklace,5,0,0.05,1135
1.0,60,0.0,0.0,0.0,119.23716940560176,,necklace,5,0,0.05,252
1.0,60,0.0,0.0,0.0,403.192265329392,,necklace,5,0,0.05,624
1.0,90,0.0,0.0,0.0,-220.14938750583926,,necklace,5,0,0.075,619
1.0,90,0.0,0.0,0.0,-110.1203119536307,,necklace,5,0,0.075,1091
1.0,90,0.0,0.0,0.0,-47.87307682661378,,necklace,5,0,0.075,584
1.0,90,0.0,0.0,0.0,-20.954916244714653,,necklace,5,0,0.075,1
1.0,90,0.0,0.0,0.0,-4.013162058140817,,necklace,5,0,0.075,682
1.0,90,0.0,0.0,0.0,18.806399341878716,,necklace,5,0,0.075,715
1.0,90,0.0,0.0,0.0,31.363367449099826,,necklace,5,0,0.075,1171
1.0,90,0.0,0.0,0.0,41.93515062442574,,necklace,5,0,0.075,57
1.0,90,0.0,0.0,0.0,51.23186037946627,,necklace,5,0,0.075,769
1.0,90,0.0,0.0,0.0,60.14085796851251,,necklace,5,0,0.075,1124
1.0,90,0.0,0.0,0.0,65.70838942040182,,necklace,5,0,0.075,519
1.0,90,0.0,0.0,0.0,70.5211855301242,,necklace,5,0,0.075,261
1.0,90,0.0,0.0,0.0,73.82093054665427,,necklace,5,0,0.075,907
1.0,90,0.0,0.0,0.0,78.10760208912804,,necklace,5,0,0.075,176
1.0,90,0.0,0.0,0.0,81.91050275376091,,necklace,5,0,0.075,43
1.0,90,0.0,0.0,0.0,86.30212766899807,,necklace,5,0,0.075,759
1.0,90,0.0,0.0,0.0,89.96701206353893,,necklace,5,0,0.075,1071
1.0,90,0.0,0.0,0.0,92.7595804102675,,necklace,5,0,0.075,1118
1.0,90,0.0,0.0,0.0,95.50437629006039,,necklace,5,0,0.075,284
1.0,90,0.0,0.0,0.0,98.17473211615422,,necklace,5,0,0.075,1095
1.0,90,0.0,0.0,0.0,100.57385918265241,,necklace,5,0,0.075,951
1.0,90,0.0,0.0,0.0,102.85275254135571,,necklace,5,0,0.075,335
1.0,90,0.0,0.0,0.0,104.56157194027205,,necklace,5,0,0.075,579
1.0,90,0.0,0.0,0.0,106.22750111985891,,necklace,5,0,0.075,69
1.0,90,0.0,0.0,0.0,108.34445497860246,,necklace,5,0,0.075,1173
1.0,90,0.0,0.0,0.0,110.0738153795493,,necklace,5,0,0.075,352
1.0,90,0.0,0.0,0.0,111.08121508268329,,necklace,5,0,0.075,891
1.0,90,0.0,0.0,0.0,112.41616602249496,,necklace,5,0,0.075,902
1.0,90,0.0,0.0,0.0,113.27907902609289,,necklace,5,0,0.075,987
1.0,90,0.0,0.0,0.0,114.08425215700187,,necklace,5,0,0.075,1029
1.0,90,0.0,0.0,0.0,114.78505779061553,,necklace,5,0,0.075,837
1.0,90,0.0,0.0,0.0,115.63509878446756,,necklace,5,0,0.075,67
1.0,90,0.0,0.0,0.0,116.79784111957957,,necklace,5,0,0.075,370
1.0,90,0.0,0.0,0.0,117.56044859208909,,necklace,5,0,0.075,302
1.0,90,0.0,0.0,0.0,118.23988911871483,,necklace,5,0,0.075,961
1.0,90,0.0,0.0,0.0,118.64845837651639,,necklace,5,0,0.075,873
1.0,90,0.0,0.0,0.0,118.91952330494436,,necklace,5,0,0.075,1144
1.0,90,0.0,0.0,0.0,119.09126823957786,,necklace,5,0,0.075,1135
1.0,90,0.0,0.0,0.0,119.23716940560176,,necklace,5,0,0.075,252
1.0,90,0.0,0.0,0.0,403.192265329392,,necklace,5,0,0.075,624
1.0,120,6.956926597208775e-06,5.667288682786875e-08,-0.018706016932990982,-220.14938750583926,0.05138980696388232,necklace,5,0,0.1,619
1.0,120,0.0,0.0,0.0,-110.1203119536307,,necklace,5,0,0.1,1091
1.0,120,0.0,0.0,0.0,-47.87307682661378,,necklace,5,0,0.1,584
1.0,120,0.0,0.0,0.0,-20.954916244714653,,necklace,5,0,0.1,1
1.0,120,0.0,0.0,0.0,-4.013162058140817,,necklace,5,0,0.1,682
1.0,120,4.984782743733263e-06,-4.7623694617489796e-08,0.0015891341146305618,18.806399341878716,0.06013406213046186,necklace,5,0,0.1,715
1.0,120,0.0,0.0,0.0,31.363367449099826,,necklace,5,0,0.1,1171
1.0,120,7.079752977377323e-06,-2.3904523397770088e-08,-0.01135447214145855,41.93515062442574,0.023006324006528626,necklace,5,0,0.1,57
1.0,120,0.0,0.0,0.0,51.23186037946627,,necklace,5,0,0.1,769
1.0,120,0.0,0.0,0.0,60.14085796851251,,necklace,5,0,0.1,1124
1.0,120,0.0,0.0,0.0,65.70838942040182,,necklace,5,0,0.1,519
1.0,120,0.0,0.0,0.0,70.5211855301242,,necklace,5,0,0.1,261
1.0,120,0.0,0.0,0.0,73.82093054665427,,necklace,5,0,0.1,907
1.0,120,0.0,0.0,0.0,78.10760208912804,,necklace,5,0,0.1,176
1.0,120,0.0,0.0,0.0,81.91050275376091,,necklace,5,0,0.1,43
1.0,120,0.0,0.0,0.0,86.30212766899807,,necklace,5,0,0.1,759
1.0,120,0.0,0.0,0.0,89.96701206353893,,necklace,5,0,0.1,1071
1.0,120,0.0,0.0,0.0,92.7595804102675,,necklace,5,0,0.1,1118
1.0,120,0.0,0.0,0.0,95.50437629006039,,necklace,5,0,0.1,284
1.0,120,0.0,0.0,0.0,98.17473211615422,,necklace,5,0,0.1,1095
