seed,kind,dim,kernel,t,band,norm,score,ks
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5179915346479078,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.6035238286491265,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5812152572907683,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5744377683477224,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5620035834684377,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.567637234917189,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5395395697386057,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5140050131278642,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5553468298833206,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5542576200606357,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5478061736458779,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5858509769235435,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5399122818889054,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5672060776386434,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5675100830077874,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5178226940909076,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5396039048767525,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5532343135849082,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5453645983967866,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5239977901649299,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5465853016122806,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.6092414638372436,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5563017342776548,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5587876420695517,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5552182957155515,4.926430452997441
0,sphere,2,adaptive_k25,8,1.0,dij2,0.5867994009550399,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9252473626571875,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9046214843629773,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.969214437653328,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.934301015169461,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9299207063877033,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9261753959434141,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9302868586886219,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9605585628508261,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9781310067474547,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9763109998974838,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9394909332713729,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.924973197216054,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9355210331432534,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9153200982149787,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9334265285921708,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9754044292289071,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9390612048121385,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9473667675009927,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9632002454731832,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9596773433833792,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9303254777257473,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9400439452430286,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9471459673279812,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.95588420483658,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9390340126609817,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9645210040638739,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9247165931473184,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9542351727792959,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9448902481049266,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9631190557630125,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.907391882204789,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9382882623303066,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9246674374132918,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9224992806068384,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9439111142208937,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9672581531637355,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9284814168268039,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9066192075957449,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9666023168328524,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,raw,0.9651999028862263,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5107997084319384,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.454828244694361,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.630111066168622,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.535368174126104,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.523481538772187,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5133180681684966,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.524475148835282,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6066220309035764,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6543075351187753,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.649368669197421,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5494518077391124,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.510055718729894,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.53867887880521,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.483860563644276,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5329951215437303,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6469085515443447,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5482856740826465,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.570824084046496,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.613790639240849,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6042307075977997,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.524579947477318,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5509524899925635,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.570224909131339,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.593937448149868,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.548211884036923,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6173747189348364,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5093593844878668,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5894625483817313,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5641036712914556,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.613570318590554,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.462346141393342,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5461881768766617,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5092259929131995,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5033423690335868,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.5614466422960036,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.624802390106068,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.519575807228703,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.4602493711009856,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.623022678285403,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,spread2,2.6192170143403826,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6253556231323377,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6145760313942853,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6583305022902435,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6331754942499404,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6310786901330516,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6274446805805745,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6294382651768033,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6536184878265623,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6615199431278409,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6615929517779204,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6367765050171683,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.626693333627282,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6352362493632427,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6204885762197632,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6354076162238848,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.661367644133684,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6375121448609462,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6426654812494257,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6531712478824789,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.651563504442039,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6306806994069427,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.637840535938329,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6418995401971348,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6476590202965173,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6375508221750245,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6556306389152486,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6275226066138667,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.649940213075062,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6402410315968439,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6547543702528391,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6173235493149014,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6355712298002254,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6265505212012422,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6262005153771999,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6400438711414809,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6582887465722774,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6294639587497268,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6142269622433619,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6561548671485448,4.926430452997441
0,sphere,2,adaptive_k25,8,2.0,dij2,0.6513738648529848,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13908748423146397,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13911941852034498,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.14043703785575662,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13621843701789993,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13895877917192703,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1381216698020717,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13813739042966444,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13631523037165935,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13774273762784667,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13766203160652135,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.140544361444048,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.14108521572680277,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13827377925421802,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13536933232850962,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1363117697542412,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13838797013671147,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13939995107006076,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1345962651420337,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1385271409186,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1383025598211397,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13921709542934063,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13436657343500213,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13873137333511198,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1359182528388095,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13740825762356518,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13945959193178498,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13982588434485174,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1345466939043717,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.1372262378012944,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.132807836502233,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13269382160645146,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.14348432412710155,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13859768376994205,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13961811311500566,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13912498307723173,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.14106418806481477,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13951573516396687,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13965134560141532,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.14253576978039467,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,raw,0.13963826043831068,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2190160894732452,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21906637525639436,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.22114118332306376,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21449830338558248,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21881342221679895,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2174952560161506,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21752001072645716,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2146507204196854,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21689856506704808,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21677148018025688,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.22131018194106092,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.22216184584625223,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21773477733300442,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2131612485840579,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2146452711091434,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2179145896336971,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21950811983426347,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21194392732026776,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21813373688901322,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21778009706291995,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21922018359334336,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21158223999997103,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2184553343746194,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21402561408942194,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21637187136092836,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21960203416724489,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.22017882173628373,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21186586926433937,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21608525125344247,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.20912775267194883,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.20894821749124046,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2259396360835206,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21824481819533348,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21985165180782196,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21907513756520824,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.22212873433859337,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21969044090801532,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.219903981816213,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.2244459814616363,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,spread2,0.21988337707762606,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8602224412689751,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8634888902073781,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8714144737390663,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8583107274813414,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.874916731555943,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8689543572238105,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8606251719764523,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8607121349809288,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8828747960986248,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8689320580086283,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8773297615263532,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8795318559162395,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8671214752278247,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8554391751412487,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8484926196334013,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8669192939653461,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8676429866783018,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8518019906615115,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8755401376829355,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8684450570619042,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8771032019206759,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8549883246904526,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8648150738883476,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8582170048674854,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8708963472037805,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8706334378666574,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.868694911828447,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8699810145927006,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8845736138111231,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8678179697203044,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8584851000514478,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8892658785507944,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8693854816888614,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8674242528448544,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.858022379311761,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8825220573498462,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8727393871932981,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8735529300973817,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.8743362541062096,4.926430452997441
0,sphere,2,adaptive_k25,16,0.5,dij2,0.875803817257562,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5526723297750004,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5538295401830685,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5623471991759621,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5555210811978863,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5521323726226374,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5589186489659173,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5539933930208257,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5626456697099996,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5667605667555589,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5655060953950575,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5558539035108395,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5604728433954784,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5617433759552738,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5498280288864523,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5589770610907417,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5670335904035371,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5558054466799541,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5563638151289523,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.560053880034832,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5619173332787615,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5534018746045233,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5586117447487129,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5577904693356253,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.554594456047733,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5612119067268573,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5604381155950937,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5534280954277443,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.559792878662537,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5603797359380764,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5579775678530501,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5530419873818287,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.562699968696297,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5576743543706182,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5539470292879437,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5508574414996952,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5699003801389264,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5565245386528082,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5550896080360315,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5593963388828819,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,raw,0.5632240287399102,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8702733613755744,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8720955792384774,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8855080323747042,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8747591884071677,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8694231101495413,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8801092169189795,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8723535924448632,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8859780232552574,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8924576045380966,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8904822333301743,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8752832718060102,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8825565513295803,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8845572135338929,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.86579454244131,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8802011964038883,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8928875251168196,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8752069685665963,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8760862114032939,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8818968247022109,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8848311379127545,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.87142214953966,4.926430452997441
0,sphere,2,adaptive_k25,16,1.0,spread2,0.8796259458190214,4.926430452997441
