v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,kind,dim,seed,branch,estimator
-0.07729497835672575,-0.14056894253535437,0.03236344960407317,-7.054412481528328,-4.5460405349731445,-0.0,0.29743716148773025,3.0,0.2464934054521718,0.2533324157117392,0.5772827165788265,975,1400,3,17.079064983670342,dumbbell,3,0,B,diffdist_t4
-0.09226129132998775,-0.13696375971365538,0.01138195195863425,-7.0400003797094515,-4.458755970001221,-0.0,0.12048548963877628,4.0,0.24366100001874502,0.22027090808369085,0.5738971611308866,1375,1400,3,17.851715608550524,dumbbell,3,0,B,diffdist_t4
-0.06397099741645149,-0.12837410554582393,0.056503857963350515,-7.026819810799175,-4.623426914215088,-0.0,0.29847978327821734,9.0,0.24225404876452472,0.2282722791477462,0.5935885732534706,327,1400,3,18.427504263358866,dumbbell,3,0,B,diffdist_t4
-0.12217803651004946,-0.12672732510127083,0.03087038085291175,-7.03147181778532,-4.38224458694458,-0.0,0.27194524896514216,4.0,0.22428717326082145,0.2260704802591035,0.5835170625231092,281,1400,3,18.86173140901876,dumbbell,3,0,B,diffdist_t4
-0.06333905398808258,-0.13593756051452738,0.07254658265637287,-7.043756102952352,-4.601530075073242,-0.0,0.36332709135775887,9.0,0.22339111558838376,0.22968399189497984,0.5558312691675517,1261,1400,3,19.292051405337936,dumbbell,3,0,B,diffdist_t4
-0.06789661630075267,-0.13996399501067172,0.056244587423907026,-7.045325368042631,-4.5992841720581055,-0.0,0.24020623404421126,9.0,0.2173334419468777,0.22626921768483313,0.552308589231196,630,1400,3,19.5323352139822,dumbbell,3,0,B,diffdist_t4
-0.08642516604675862,-0.14856154574318045,0.05304885696637575,-7.0606528939172115,-4.601040840148926,-0.0,0.13324855683551926,3.0,0.23042374953883382,0.2533889605702947,0.5804310287805248,356,1400,3,19.59838014117316,dumbbell,3,0,B,diffdist_t4
-0.05957889680982392,-0.0944627607253508,0.0014541578850464556,-7.121391633550136,-3.9421825408935547,-0.9375,0.15426188948187453,6.0,0.182255272108575,0.30663845205162554,0.6191852531586827,208,1400,3,-22.548062598221478,dumbbell,3,0,B,diffdist_t8
-0.0595322309167095,-0.10674196293114602,0.005545448715247805,-7.11478901051361,-4.27308988571167,-0.875,0.3122052065684671,3.0,0.2142081464123646,0.31640144599231124,0.5905424756780979,362,1400,3,-19.225024550522377,dumbbell,3,0,B,diffdist_t8
-0.04337754816248049,-0.060572507391665927,0.03725095518112957,-7.059385233022169,-4.770049095153809,-0.5,0.19035524453495567,4.0,0.24608996155276838,0.2667448338340141,0.5089770046881922,1088,1400,3,-11.762262800203482,dumbbell,3,0,B,diffdist_t8
-0.03953766035549496,-0.06397384237809911,0.007097974958386568,-7.057818507606217,-4.53090238571167,-0.0625,0.3713513871458107,4.0,0.22630545559512338,0.2284330791215887,0.5342509057282461,915,1400,3,-3.5550526795521264,dumbbell,3,0,B,diffdist_t8
-0.030519747833510733,-0.037468090039361406,0.044553125138700564,-7.051902910599361,-4.558065414428711,-0.125,0.5214598533900241,3.0,0.20095378543905984,0.2859680304471123,0.5102784316054111,361,1400,3,2.5102588071524714,dumbbell,3,0,B,diffdist_t8
-0.017254512898635697,-0.02863517343155662,0.015508558321843814,-6.986334055003964,-5.176496505737305,-0.0,0.482481131435047,3.0,0.24917229843947364,0.23329632432436942,0.4619147752123265,405,1400,3,6.159382675542515,dumbbell,3,0,B,diffdist_t8
-0.033921223803074343,-0.041061750917464966,0.03169331474144185,-6.957985309759453,-5.052759170532227,-0.0,0.5129469677778264,4.0,0.21310257545958786,0.18063789274476014,0.4596951866653284,919,1400,3,6.605360713324066,dumbbell,3,0,B,diffdist_t8
-0.026922643935931686,-0.05116865485296902,0.038303549951397696,-7.023504026301803,-4.884897232055664,-0.125,0.4948132815580351,3.0,0.23527777827364135,0.2364931813262902,0.4832960453472304,1107,1400,3,7.3857094587224115,dumbbell,3,0,B,diffdist_t8
-0.026431351006100317,-0.049884884105619955,0.046198253285272384,-6.956961525511858,-5.179386615753174,-0.0,0.37562434929911864,4.0,0.23767932597259112,0.17559922689206045,0.423885664628664,661,1400,3,8.355744883799076,dumbbell,3,0,B,diffdist_t8
-0.036188268178699266,-0.06258364451766839,0.04240447585788712,-6.944477117738576,-4.940720558166504,-0.0,0.5055751618231084,4.0,0.2152007467722227,0.18452628947442382,0.4704479948527331,397,1400,3,9.178669145217661,dumbbell,3,0,B,diffdist_t8
-0.03782573487015883,-0.07148700815827504,0.029066811667863797,-6.962846892343537,-4.829056262969971,-0.0,0.48599754747860596,4.0,0.2082902039680841,0.18354002405172284,0.47645507136158793,460,1400,3,10.291751725325792,dumbbell,3,0,B,diffdist_t8
