anchor,ks,gamma,V,goal_acc,kappa0,frac0,ent0,kappaw,fracw,entw,kind,dim,seed,mode
899,77.25469201242424,0.95,0.0,0.9833333333333333,0.7245758392312416,0.0,4.7453718185424805,0.46564965218472076,0.0,4.357956886291504,dumbbell,4,2,random
573,-89.4743309567106,0.99,0.30598172466325324,0.9833333333333333,0.2826787642887245,0.625,5.0831780433654785,0.0530467469301666,0.0625,4.585928916931152,dumbbell,4,2,random
1217,-8.538751052468937,0.99,0.2759663428726663,0.9833333333333333,0.2707946144338145,0.25,5.060062408447266,-0.00443764071955631,0.0,4.955410957336426,dumbbell,4,2,random
1385,18.412053608732315,0.99,0.37019091598174214,0.9833333333333333,0.7704617399107503,0.0,5.224226474761963,0.13841689992462733,0.0,4.7749457359313965,dumbbell,4,2,random
946,19.339784927696368,0.99,0.3828387855097847,0.9833333333333333,0.7721652116429416,0.0,5.014490127563477,0.10971957397884867,0.0,4.881232738494873,dumbbell,4,2,random
1301,20.303473828641938,0.99,0.23582893153370443,0.9833333333333333,0.7283834352574123,0.0,4.889213562011719,-0.08362459309445897,0.0,4.707579612731934,dumbbell,4,2,random
1230,21.448751686455616,0.99,0.14178363783612016,0.9833333333333333,0.6724577074973865,0.0,4.718332290649414,-0.029709748750243334,0.0,4.573965549468994,dumbbell,4,2,random
1457,22.57358946536933,0.99,0.4768287832455891,0.9833333333333333,0.7198496748638323,0.0,4.985184192657471,0.9173567225172385,0.0,4.517960548400879,dumbbell,4,2,random
571,23.666984253330767,0.99,0.27027999033521366,0.9833333333333333,0.754302613317709,0.0,4.8935346603393555,-0.05640416183773578,0.0,4.982687950134277,dumbbell,4,2,random
924,24.527533101792898,0.99,0.397304210353995,0.9833333333333333,0.7652958179165774,0.0,4.915814399719238,0.26265455546924366,0.0,4.7611470222473145,dumbbell,4,2,random
823,25.554319107638825,0.99,0.22795993574576626,0.9833333333333333,0.7457815567926647,0.0,4.787815093994141,-0.07675904033315764,0.0,5.182338237762451,dumbbell,4,2,random
994,26.98560099700515,0.99,0.2378218996283234,0.9833333333333333,0.7456173317363938,0.0,4.869571208953857,-0.045001658232967534,0.0,4.82517671585083,dumbbell,4,2,random
1163,29.60507488970316,0.99,0.13439926672789893,0.9833333333333333,0.7246357596470575,0.0,4.870100498199463,-0.0825059563104601,0.0,4.591706275939941,dumbbell,4,2,random
390,31.576907604196748,0.99,0.5121726450775803,0.9833333333333333,0.7226014962789353,0.0,4.933579444885254,0.5635784058814863,0.0,3.9508018493652344,dumbbell,4,2,random
1295,34.08232543169007,0.99,0.5224505768706973,0.9833333333333333,0.7313675860080167,0.0,4.745574951171875,0.9114530773767329,0.0,3.3487348556518555,dumbbell,4,2,random
586,36.4980160372494,0.99,0.5281684586474522,0.9833333333333333,0.732625245786858,0.0,4.6906538009643555,0.34972720361432447,0.0,2.9468514919281006,dumbbell,4,2,random
217,39.23634755585502,0.99,0.21100491049194878,0.9833333333333333,0.737352866538525,0.0,4.833955764770508,-0.2402573598125652,0.0,5.105685710906982,dumbbell,4,2,random
1261,41.50045402102744,0.99,0.24208471352030822,0.9833333333333333,0.609067528087841,0.0,4.495957374572754,-0.012523736385751424,0.0,4.813412666320801,dumbbell,4,2,random
871,43.443978078512544,0.99,0.5578936647244285,0.9833333333333333,0.7722757395205557,0.0,4.658595085144043,0.5997758789422831,0.0,3.2379040718078613,dumbbell,4,2,random
597,45.14430565293006,0.99,0.270181200492108,0.9833333333333333,0.5713767655124753,0.0,4.622583389282227,0.04526637467272955,0.0,4.871999740600586,dumbbell,4,2,random
593,47.05520546807825,0.99,0.2779768731838979,0.9833333333333333,0.7538350448063775,0.0,4.238040924072266,0.0842024175709993,0.0,4.873162269592285,dumbbell,4,2,random
342,48.43388593624251,0.99,0.12120905617413535,0.9833333333333333,0.7124085408740738,0.0,4.898397445678711,-0.03682082385122262,0.0,4.526485443115234,dumbbell,4,2,random
1176,50.57230846924685,0.99,0.46765151519225145,0.9833333333333333,0.6722228901098584,0.0,4.714434623718262,0.7861869255298761,0.0,4.4379119873046875,dumbbell,4,2,random
125,52.12188627860323,0.99,0.43993962302570544,0.9833333333333333,0.5935605997158344,0.0,5.022850036621094,0.6314088591772873,0.0,4.950640678405762,dumbbell,4,2,random
346,53.97470017817947,0.99,0.2397415961944572,0.9833333333333333,0.42252541543020505,0.0,4.940023422241211,-0.0266598425466804,0.0,4.787353515625,dumbbell,4,2,random
109,55.46790113160581,0.99,0.3568921595735367,0.9833333333333333,0.7205252561116178,0.0,4.778926849365234,0.4753579149336068,0.0,4.754660129547119,dumbbell,4,2,random
968,57.735541290236945,0.99,0.0,0.9833333333333333,0.5458201234415427,0.0,4.712366580963135,-0.08251635613615847,0.0,3.8296303749084473,dumbbell,4,2,random
1432,58.76129588105154,0.99,0.16434224036432285,0.9833333333333333,0.4018789132189906,0.0,4.8797454833984375,-0.10660671301180907,0.0,4.234384059906006,dumbbell,4,2,random
470,59.89871874662367,0.99,0.5544298325566894,0.9833333333333333,0.6964799693200772,0.125,4.4332170486450195,0.6685413490241547,0.0,1.9976457357406616,dumbbell,4,2,random
1423,61.17976425858673,0.99,0.6767182074035324,0.9833333333333333,0.5786340372287007,0.0,4.804627895355225,0.8993647788052026,0.0,0.8587230443954468,dumbbell,4,2,random
221,63.08420225925783,0.99,0.2407353877073122,0.9833333333333333,0.08309451884245314,0.25,5.02224063873291,-0.0394441701126812,0.0,5.189877986907959,dumbbell,4,2,random
423,64.38947073839796,0.99,0.2955225573732136,0.9833333333333333,0.7395977450464112,0.0,4.749093055725098,0.13533783568935875,0.0625,4.383914470672607,dumbbell,4,2,random
1266,65.50748911630936,0.99,0.24016818445566807,0.9833333333333333,0.2900456292700264,0.0,4.945085525512695,-0.056041373326942145,0.0,4.653635025024414,dumbbell,4,2,random
1031,66.89016130566024,0.99,0.47853823908991266,0.9833333333333333,0.7244077053585423,0.0625,4.78364896774292,0.24936941535711676,0.0,4.932831764221191,dumbbell,4,2,random
1292,68.40600633253119,0.99,0.4862523530562611,0.9833333333333333,0.37891025605395484,0.0625,5.152695655822754,0.07742321774040431,0.0,4.768892288208008,dumbbell,4,2,random
753,69.43811993587649,0.99,0.4703439246583848,0.9833333333333333,0.5591077895454022,0.0625,4.779029369354248,0.7831706111065461,0.0,3.807821273803711,dumbbell,4,2,random
442,70.30348423992518,0.99,0.5307255423366095,0.9833333333333333,0.5504086431446489,0.0,4.8194499015808105,0.8205501602313241,0.0,4.127661228179932,dumbbell,4,2,random
1308,70.95204058539039,0.99,0.2861266304348429,0.9833333333333333,0.6115003603840125,0.0,4.359780788421631,-0.0011117482663189765,0.0,4.706883430480957,dumbbell,4,2,random
399,72.00565368072074,0.99,0.16239961444491402,0.9833333333333333,0.7233978232256835,0.0,4.531169891357422,-0.08786263852561166,0.0,4.559782028198242,dumbbell,4,2,random
1194,72.97015981071209,0.99,0.2587654342816493,0.9833333333333333,0.606691093484852,0.0625,4.395634651184082,0.05500669107138091,0.0,4.904186248779297,dumbbell,4,2,random
1483,73.662748301451,0.99,0.18500327818308918,0.9833333333333333,0.5449492739894428,0.0,4.620689392089844,-0.16194883972843352,0.0,4.808169364929199,dumbbell,4,2,random
1310,74.41341960154406,0.99,0.39507295629984884,0.9833333333333333,0.26700496267774587,0.0,4.67421817779541,0.26167814596986744,0.0,4.951101779937744,dumbbell,4,2,random
1378,74.9962910708659,0.99,0.40246344466407546,0.9833333333333333,0.36725641611724635,0.0625,4.64408540725708,0.018112560931552057,0.0,4.965414047241211,dumbbell,4,2,random
30,75.57346365311768,0.99,0.0853540275577091,0.9833333333333333,0.3178025976257509,0.0625,4.725564956665039,-0.029576629561929316,0.0,4.5951409339904785,dumbbell,4,2,random
979,76.18457645327706,0.99,0.42071148555852733,0.9833333333333333,0.5259085784301287,0.0,4.855618000030518,0.28309788841181627,0.0,4.975346088409424,dumbbell,4,2,random
100,76.58279125028083,0.99,0.2330015373417317,0.9833333333333333,0.6809837219046831,0.0625,4.78867244720459,-0.04397212487982885,0.0,5.132968902587891,dumbbell,4,2,random
850,76.97801057619286,0.99,0.3705890981272524,0.9833333333333333,0.7315201446478299,0.0,4.101715087890625,-0.0760723873797631,0.0,4.623886585235596,dumbbell,4,2,random
624,77.1608957889727,0.99,0.2755284023597087,0.9833333333333333,0.28274023091158973,0.0,4.706137180328369,-0.1299787704448715,0.0,4.885467052459717,dumbbell,4,2,random
899,77.25469201242424,0.99,0.0,0.9833333333333333,0.7245758392312416,0.0,4.7453718185424805,0.03904652205695942,0.0,3.8970255851745605,dumbbell,4,2,random
335,-104.71078372183979,0.95,0.36888232277878674,1.0,-0.024541613164305143,0.6875,5.910066604614258,0.19089068543666254,1.0,1.4571959972381592,necklace,3,0,proxy
772,-82.51338946012656,0.95,0.4818271215231152,1.0,0.26336722547003955,0.0625,5.559328079223633,0.4631516865553613,0.0625,3.0968539714813232,necklace,3,0,proxy
509,-57.096791843875046,0.95,0.25258570047618845,1.0,0.21936164784333717,0.25,5.436877250671387,0.013550836395256435,0.25,5.078087329864502,necklace,3,0,proxy
1062,-42.22771882859851,0.95,0.5949999893797957,1.0,0.371877132235166,0.125,5.596279144287109,0.3243739105516705,0.0,3.5166001319885254,necklace,3,0,proxy
332,-24.473084055687824,0.95,0.5385693233107361,1.0,0.2945988611287108,0.1875,5.391784191131592,0.7352625718850186,0.0,4.699928283691406,necklace,3,0,proxy
1099,-15.628732212654496,0.95,0.4249591632134345,1.0,0.02446387860648444,0.0625,5.3325347900390625,0.6150957935338517,0.0,4.670446395874023,necklace,3,0,proxy
1025,-9.229817795634366,0.95,0.4881079650473982,1.0,0.21223641250969116,0.125,5.231865882873535,0.5914888221574274,0.0,4.74806022644043,necklace,3,0,proxy
1293,-3.3239678053010966,0.95,0.5948844089400075,1.0,0.11222961746399149,0.0625,5.259145736694336,0.4951303378773394,0.0,4.403134346008301,necklace,3,0,proxy
1394,0.8468116893723129,0.95,0.36664748585038853,1.0,0.11196652854311721,0.0625,5.421835422515869,0.31007827606618954,0.0625,3.624770402908325,necklace,3,0,proxy
143,5.856466675885508,0.95,0.44158315213455057,1.0,0.3642690593223352,0.125,5.342396259307861,0.3984571542313716,0.0,4.938446521759033,necklace,3,0,proxy
566,9.168737767623048,0.95,0.560667173580496,1.0,0.36607115985718264,0.0,5.191999912261963,0.46637598183838247,0.0,4.535734176635742,necklace,3,0,proxy
302,12.859068462394776,0.95,0.584897340501302,1.0,0.5125270381351695,0.0625,5.136839389801025,0.9218803226083865,0.0,4.562446117401123,necklace,3,0,proxy
908,15.436448846868048,0.95,0.17582092777310704,1.0,0.2015893818647852,0.0,5.039294242858887,0.18229209028060817,0.0,3.9311866760253906,necklace,3,0,proxy
1154,18.118131969755776,0.95,0.4773787235402062,1.0,0.15880148797192367,0.0625,5.0465545654296875,0.41344802168006733,0.0,4.7016777992248535,necklace,3,0,proxy
40,21.493451081948805,0.95,0.4602573528571988,1.0,0.2728412665523951,0.0,5.086325645446777,0.4846934794204059,0.0,4.2541985511779785,necklace,3,0,proxy
1328,23.089373704780517,0.95,0.30364104625817623,1.0,0.35208329348426615,0.0,5.198464393615723,0.18601169768669057,0.0,4.194357395172119,necklace,3,0,proxy
895,25.074690740874605,0.95,0.6256796005041461,1.0,0.2762884603432257,0.125,5.077802658081055,0.44149644796007836,0.0,4.378830432891846,necklace,3,0,proxy
1467,26.47113705150962,0.95,0.5870603536664525,1.0,0.4547778618129054,0.0,5.1588544845581055,0.576395800718429,0.0,4.64202880859375,necklace,3,0,proxy
517,28.512936229597535,0.95,0.41182071004740206,1.0,0.2802951733787288,0.0,5.265294075012207,0.323840413825381,0.0,4.809640884399414,necklace,3,0,proxy
557,29.61120559302158,0.95,0.29946178137301105,1.0,0.32326500761821225,0.0,5.0635504722595215,0.30565304457594766,0.0,4.151727676391602,necklace,3,0,proxy
554,31.497687509433007,0.95,0.33933137619224946,1.0,0.47844584117057587,0.125,5.085262298583984,0.28441749717085574,0.0,4.00061559677124,necklace,3,0,proxy
485,32.88050199639867,0.95,0.7391869461872675,1.0,0.15427161811622972,0.0625,5.0913801193237305,0.6066605593792287,0.0,4.4879679679870605,necklace,3,0,proxy
427,33.95819686005584,0.95,0.5451007042990087,1.0,0.3827301398485105,0.0,5.24529504776001,0.4350860187304644,0.0,4.487194538116455,necklace,3,0,proxy
620,34.9164023064792,0.95,0.1580289760735155,1.0,0.5483392272628338,0.0,4.831394672393799,0.08024095850523077,0.0,3.9367835521698,necklace,3,0,proxy
1065,35.79853234462402,0.95,0.5620985499611763,1.0,0.42652556050389334,0.0,4.943490028381348,0.580310960602552,0.0,4.043503284454346,necklace,3,0,proxy
688,36.44301995518739,0.95,0.34812651546887663,1.0,0.3584806516097468,0.0,4.981746673583984,0.2972333643060372,0.0,4.970311164855957,necklace,3,0,proxy
943,37.414812569860985,0.95,0.3410315991573245,1.0,0.29884343284871273,0.0,4.893445014953613,0.20542852812204004,0.0,4.3977203369140625,necklace,3,0,proxy
776,38.32261524532883,0.95,0.13985664688929222,1.0,0.3983429981259393,0.0,4.922512531280518,0.3821762394200715,0.0,4.750621795654297,necklace,3,0,proxy
309,38.91090647798224,0.95,0.6992841084257024,1.0,0.5466777300808955,0.0,5.072829246520996,0.4762319626967671,0.0,4.411057472229004,necklace,3,0,proxy
1219,39.703673013211564,0.95,0.15448738814260468,1.0,0.5172439726131591,0.0,4.80673360824585,0.19082634002038834,0.0,4.15645694732666,necklace,3,0,proxy
161,40.512253631050285,0.95,0.43516771739303317,1.0,0.2845539914728486,0.0,4.936862468719482,0.333251925078966,0.0,4.78170108795166,necklace,3,0,proxy
713,40.91411010794397,0.95,0.0,1.0,0.19345701957397543,0.0,4.617264270782471,0.14590001913008963,0.0,3.732576608657837,necklace,3,0,proxy
1393,41.41131377959328,0.95,0.0,1.0,0.41033226852515936,0.0,4.704756736755371,0.16215616162625998,0.0,3.761486291885376,necklace,3,0,proxy
356,41.88658103953931,0.95,0.16496319699080086,1.0,0.5687546750222343,0.0,4.873449325561523,0.2352218698196194,0.0,3.500887155532837,necklace,3,0,proxy
1181,42.2515850687245,0.95,0.44077648065952113,1.0,0.4306867267217655,0.0,5.158108711242676,0.6260193443151396,0.0,4.319962024688721,necklace,3,0,proxy
227,42.67722497445519,0.95,0.2831386479619172,1.0,0.2211838347599971,0.0,4.925165176391602,0.12572005358436472,0.0,4.126441955566406,necklace,3,0,proxy
791,43.00517317546537,0.95,0.6568109054660785,1.0,0.3584098767248175,0.0,5.063353538513184,0.593838807400263,0.0,4.270519733428955,necklace,3,0,proxy
381,43.37782592507713,0.95,0.0,1.0,0.34288138243705624,0.0,4.786700248718262,0.48294333816875323,0.0,4.605454444885254,necklace,3,0,proxy
1094,43.64355295500978,0.95,0.4165589559375328,1.0,0.4103192983846806,0.0,4.9995527267456055,0.5177264791825245,0.0,4.298577785491943,necklace,3,0,proxy
933,43.96591203796956,0.95,0.27641473753278045,1.0,0.3086508767708124,0.0,4.913660049438477,0.2883819445029669,0.0,4.314953804016113,necklace,3,0,proxy
1400,44.19092354280781,0.95,0.07071666673042458,1.0,0.3739879509827337,0.0,4.8393659591674805,0.2822853774088338,0.0,3.792680025100708,necklace,3,0,proxy
467,44.416262082701365,0.95,0.781474959141036,1.0,0.4111762578694562,0.0,5.028943061828613,0.3744401149672689,0.0,4.434990882873535,necklace,3,0,proxy
1498,44.58813297092736,0.95,0.19989086845038367,1.0,0.5040216703254641,0.0,4.890008926391602,0.1987706752375617,0.0,4.930155277252197,necklace,3,0,proxy
21,44.7811025105556,0.95,0.34471246088667606,1.0,0.48572249780155174,0.0,4.848052024841309,0.31502195984934156,0.0625,4.713903427124023,necklace,3,0,proxy
6,44.926865426369766,0.95,0.6692721023141627,1.0,0.4436394815202458,0.0,5.089375019073486,0.5548862068786288,0.0,4.620339393615723,necklace,3,0,proxy
650,45.016618915001885,0.95,0.21380556995477562,1.0,0.5070586636240334,0.0,4.9687018394470215,0.290243300316726,0.0,5.016998767852783,necklace,3,0,proxy
548,45.10846388143919,0.95,0.572601470483616,1.0,0.578038075058962,0.0,4.842616081237793,0.6620634328451608,0.0,4.462381362915039,necklace,3,0,proxy
701,45.159195675909615,0.95,0.6477017410469031,1.0,0.4310056883732125,0.0,4.9805779457092285,0.5929556244472791,0.0,4.318785667419434,necklace,3,0,proxy
335,-104.71078372183979,0.99,0.36888232277878674,1.0,-0.024541613164305143,0.6875,5.910066604614258,0.2706451216740409,1.0,1.6607320308685303,necklace,3,0,proxy
772,-82.51338946012656,0.99,0.4818271215231152,1.0,0.26336722547003955,0.0625,5.559328079223633,0.4402104345709965,0.0,4.056446552276611,necklace,3,0,proxy
509,-57.096791843875046,0.99,0.25258570047618845,1.0,0.21936164784333717,0.25,5.436877250671387,0.31354732721123846,0.0625,5.105582237243652,necklace,3,0,proxy
1062,-42.22771882859851,0.99,0.5949999893797957,1.0,0.371877132235166,0.125,5.596279144287109,0.5558276672919049,0.0,4.328722953796387,necklace,3,0,proxy
332,-24.473084055687824,0.99,0.5385693233107361,1.0,0.2945988611287108,0.1875,5.391784191131592,0.6523930076553832,0.0,5.432293891906738,necklace,3,0,proxy
1099,-15.628732212654496,0.99,0.4249591632134345,1.0,0.02446387860648444,0.0625,5.3325347900390625,0.5239509891964725,0.0,4.870789527893066,necklace,3,0,proxy
1025,-9.229817795634366,0.99,0.4881079650473982,1.0,0.21223641250969116,0.125,5.231865882873535,0.6293713567291046,0.0,5.613595962524414,necklace,3,0,proxy
1293,-3.3239678053010966,0.99,0.5948844089400075,1.0,0.11222961746399149,0.0625,5.259145736694336,0.6497199495409909,0.0,4.839655876159668,necklace,3,0,proxy
1394,0.8468116893723129,0.99,0.36664748585038853,1.0,0.11196652854311721,0.0625,5.421835422515869,0.16661577395333305,0.25,4.4699811935424805,necklace,3,0,proxy
143,5.856466675885508,0.99,0.44158315213455057,1.0,0.3642690593223352,0.125,5.342396259307861,0.6553765429892642,0.0,5.492828845977783,necklace,3,0,proxy
566,9.168737767623048,0.99,0.560667173580496,1.0,0.36607115985718264,0.0,5.191999912261963,0.6023891280080109,0.0,4.9756245613098145,necklace,3,0,proxy
302,12.859068462394776,0.99,0.584897340501302,1.0,0.5125270381351695,0.0625,5.136839389801025,0.554396055243755,0.0,5.312722206115723,necklace,3,0,proxy
908,15.436448846868048,0.99,0.17582092777310704,1.0,0.2015893818647852,0.0,5.039294242858887,0.15721319070506018,0.0,3.803007125854492,necklace,3,0,proxy
1154,18.118131969755776,0.99,0.4773787235402062,1.0,0.15880148797192367,0.0625,5.0465545654296875,0.582304408080137,0.0,5.373004913330078,necklace,3,0,proxy
40,21.493451081948805,0.99,0.4602573528571988,1.0,0.2728412665523951,0.0,5.086325645446777,0.4539324907781318,0.0,4.886353492736816,necklace,3,0,proxy
1328,23.089373704780517,0.99,0.30364104625817623,1.0,0.35208329348426615,0.0,5.198464393615723,0.27159279965542504,0.0625,4.235454082489014,necklace,3,0,proxy
895,25.074690740874605,0.99,0.6256796005041461,1.0,0.2762884603432257,0.125,5.077802658081055,0.6912781800474426,0.0,4.674217224121094,necklace,3,0,proxy
1467,26.47113705150962,0.99,0.5870603536664525,1.0,0.4547778618129054,0.0,5.1588544845581055,0.4929511526954258,0.0,5.148806571960449,necklace,3,0,proxy
517,28.512936229597535,0.99,0.41182071004740206,1.0,0.2802951733787288,0.0,5.265294075012207,0.16423618198786422,0.0,4.644320011138916,necklace,3,0,proxy
557,29.61120559302158,0.99,0.29946178137301105,1.0,0.32326500761821225,0.0,5.0635504722595215,0.33715447094803186,0.0,4.155672073364258,necklace,3,0,proxy
554,31.497687509433007,0.99,0.33933137619224946,1.0,0.47844584117057587,0.125,5.085262298583984,0.2863321626448336,0.0,4.025798797607422,necklace,3,0,proxy
485,32.88050199639867,0.99,0.7391869461872675,1.0,0.15427161811622972,0.0625,5.0913801193237305,0.8799517347090433,0.0,5.015138149261475,necklace,3,0,proxy
427,33.95819686005584,0.99,0.5451007042990087,1.0,0.3827301398485105,0.0,5.24529504776001,0.42623956547419106,0.0,4.598772048950195,necklace,3,0,proxy
620,34.9164023064792,0.99,0.1580289760735155,1.0,0.5483392272628338,0.0,4.831394672393799,0.4483902260062178,0.0,4.426175594329834,necklace,3,0,proxy
1065,35.79853234462402,0.99,0.5620985499611763,1.0,0.42652556050389334,0.0,4.943490028381348,0.4326593447428775,0.0,4.60076904296875,necklace,3,0,proxy
688,36.44301995518739,0.99,0.34812651546887663,1.0,0.3584806516097468,0.0,4.981746673583984,0.18440627928046974,0.0,5.121635913848877,necklace,3,0,proxy
943,37.414812569860985,0.99,0.3410315991573245,1.0,0.29884343284871273,0.0,4.893445014953613,0.19383835924550058,0.125,4.551380634307861,necklace,3,0,proxy
776,38.32261524532883,0.99,0.13985664688929222,1.0,0.3983429981259393,0.0,4.922512531280518,0.40721258754312895,0.0,4.8334736824035645,necklace,3,0,proxy
309,38.91090647798224,0.99,0.6992841084257024,1.0,0.5466777300808955,0.0,5.072829246520996,0.5402887154624428,0.0,4.878186225891113,necklace,3,0,proxy
1219,39.703673013211564,0.99,0.15448738814260468,1.0,0.5172439726131591,0.0,4.80673360824585,0.3834177764608711,0.0,4.681619167327881,necklace,3,0,proxy
161,40.512253631050285,0.99,0.43516771739303317,1.0,0.2845539914728486,0.0,4.936862468719482,0.28421087496283604,0.0,4.678621292114258,necklace,3,0,proxy
713,40.91411010794397,0.99,0.0,1.0,0.19345701957397543,0.0,4.617264270782471,-0.03857752176265496,0.0,3.596680164337158,necklace,3,0,proxy
1393,41.41131377959328,0.99,0.0,1.0,0.41033226852515936,0.0,4.704756736755371,-0.06575705969277434,0.0,3.6161742210388184,necklace,3,0,proxy
356,41.88658103953931,0.99,0.16496319699080086,1.0,0.5687546750222343,0.0,4.873449325561523,0.21897662702222973,0.0,3.758155107498169,necklace,3,0,proxy
1181,42.2515850687245,0.99,0.44077648065952113,1.0,0.4306867267217655,0.0,5.158108711242676,0.5039689424392064,0.0,4.797721862792969,necklace,3,0,proxy
227,42.67722497445519,0.99,0.2831386479619172,1.0,0.2211838347599971,0.0,4.925165176391602,0.3343167493120809,0.0,3.9594669342041016,necklace,3,0,proxy
791,43.00517317546537,0.99,0.6568109054660785,1.0,0.3584098767248175,0.0,5.063353538513184,0.7551331129085829,0.0,4.575553894042969,necklace,3,0,proxy
381,43.37782592507713,0.99,0.0,1.0,0.34288138243705624,0.0,4.786700248718262,0.11054528600363042,0.0,4.491527557373047,necklace,3,0,proxy
1094,43.64355295500978,0.99,0.4165589559375328,1.0,0.4103192983846806,0.0,4.9995527267456055,0.4023745644797201,0.0,4.573124885559082,necklace,3,0,proxy
933,43.96591203796956,0.99,0.27641473753278045,1.0,0.3086508767708124,0.0,4.913660049438477,0.3311908175272073,0.0625,4.724752426147461,necklace,3,0,proxy
1400,44.19092354280781,0.99,0.07071666673042458,1.0,0.3739879509827337,0.0,4.8393659591674805,0.5258249885079145,0.0,4.229443073272705,necklace,3,0,proxy
467,44.416262082701365,0.99,0.781474959141036,1.0,0.4111762578694562,0.0,5.028943061828613,0.7472218621131081,0.0,5.189633846282959,necklace,3,0,proxy
1498,44.58813297092736,0.99,0.19989086845038367,1.0,0.5040216703254641,0.0,4.890008926391602,0.13616772224123447,0.0,4.923262596130371,necklace,3,0,proxy
21,44.7811025105556,0.99,0.34471246088667606,1.0,0.48572249780155174,0.0,4.848052024841309,0.23626976265113342,0.0,4.85401725769043,necklace,3,0,proxy
6,44.926865426369766,0.99,0.6692721023141627,1.0,0.4436394815202458,0.0,5.089375019073486,0.6237566069429976,0.0,5.087721347808838,necklace,3,0,proxy
650,45.016618915001885,0.99,0.21380556995477562,1.0,0.5070586636240334,0.0,4.9687018394470215,0.19329920384385285,0.0,4.967432975769043,necklace,3,0,proxy
548,45.10846388143919,0.99,0.572601470483616,1.0,0.578038075058962,0.0,4.842616081237793,0.6968508717024945,0.0,5.2457427978515625,necklace,3,0,proxy
701,45.159195675909615,0.99,0.6477017410469031,1.0,0.4310056883732125,0.0,4.9805779457092285,0.5285516623663686,0.0,4.819413185119629,necklace,3,0,proxy
335,-104.71078372183979,0.95,0.29409055514107163,0.9166666666666666,-0.024541613164305143,0.6875,5.910066604614258,0.3775835343258888,0.0625,4.082736968994141,necklace,3,0,random
772,-82.51338946012656,0.95,0.3370402060500642,0.9166666666666666,0.26336722547003955,0.0625,5.559328079223633,0.7534216290838638,0.1875,3.7334930896759033,necklace,3,0,random
509,-57.096791843875046,0.95,0.2670830710986508,0.9166666666666666,0.21936164784333717,0.25,5.436877250671387,0.4484953349452042,0.0625,4.566839218139648,necklace,3,0,random
1062,-42.22771882859851,0.95,0.42521733236464376,0.9166666666666666,0.371877132235166,0.125,5.596279144287109,0.47643396569396673,0.0,4.361518859863281,necklace,3,0,random
332,-24.473084055687824,0.95,0.2836635095210154,0.9166666666666666,0.2945988611287108,0.1875,5.391784191131592,0.578951166105684,0.0,4.866176605224609,necklace,3,0,random
1099,-15.628732212654496,0.95,0.44812902985330333,0.9166666666666666,0.02446387860648444,0.0625,5.3325347900390625,0.8345181232300398,0.0,5.422089576721191,necklace,3,0,random
1025,-9.229817795634366,0.95,0.23116109536553114,0.9166666666666666,0.21223641250969116,0.125,5.231865882873535,0.23077819343211872,0.5625,4.406359672546387,necklace,3,0,random
1293,-3.3239678053010966,0.95,0.20307771452343926,0.9166666666666666,0.11222961746399149,0.0625,5.259145736694336,0.5607620602545302,0.0,3.5014729499816895,necklace,3,0,random
1394,0.8468116893723129,0.95,0.28454385022021644,0.9166666666666666,0.11196652854311721,0.0625,5.421835422515869,0.4793440431576681,0.125,4.0277557373046875,necklace,3,0,random
143,5.856466675885508,0.95,0.4151435757156847,0.9166666666666666,0.3642690593223352,0.125,5.342396259307861,0.8252660166018486,0.0,5.461879730224609,necklace,3,0,random
566,9.168737767623048,0.95,0.34388122245219854,0.9166666666666666,0.36607115985718264,0.0,5.191999912261963,0.6652560958698164,0.0,4.495014190673828,necklace,3,0,random
302,12.859068462394776,0.95,0.18972759695524094,0.9166666666666666,0.5125270381351695,0.0625,5.136839389801025,0.5024281199993916,0.0,4.6166229248046875,necklace,3,0,random
908,15.436448846868048,0.95,0.2872806926511152,0.9166666666666666,0.2015893818647852,0.0,5.039294242858887,0.41563218800739304,0.0,4.834053993225098,necklace,3,0,random
1154,18.118131969755776,0.95,0.29323877362636996,0.9166666666666666,0.15880148797192367,0.0625,5.0465545654296875,0.26177052045851523,0.0625,4.889791488647461,necklace,3,0,random
40,21.493451081948805,0.95,0.16079557148418774,0.9166666666666666,0.2728412665523951,0.0,5.086325645446777,0.594796360294886,0.0,4.989805221557617,necklace,3,0,random
1328,23.089373704780517,0.95,0.1393452966860014,0.9166666666666666,0.35208329348426615,0.0,5.198464393615723,0.3507069953329326,0.0,4.7498040199279785,necklace,3,0,random
895,25.074690740874605,0.95,0.13917557414520534,0.9166666666666666,0.2762884603432257,0.125,5.077802658081055,0.5450498757396929,0.0,3.0808005332946777,necklace,3,0,random
1467,26.47113705150962,0.95,0.14163790125735232,0.9166666666666666,0.4547778618129054,0.0,5.1588544845581055,0.66530156602344,0.0,4.5349650382995605,necklace,3,0,random
517,28.512936229597535,0.95,0.21172089570769903,0.9166666666666666,0.2802951733787288,0.0,5.265294075012207,0.1290222831425616,0.1875,4.7191033363342285,necklace,3,0,random
557,29.61120559302158,0.95,0.0,0.9166666666666666,0.32326500761821225,0.0,5.0635504722595215,0.706432583715295,0.0,4.354562759399414,necklace,3,0,random
554,31.497687509433007,0.95,0.31583757534961276,0.9166666666666666,0.47844584117057587,0.125,5.085262298583984,0.6821282135445865,0.0,4.914365291595459,necklace,3,0,random
