kind,dim,seed,score,ks
hyperbolic,3,1,0.11184006302963878,-39.20843043241719
hyperbolic,3,1,0.020562450608371786,-39.20843043241719
hyperbolic,3,1,0.046305497331935,-39.20843043241719
hyperbolic,3,1,0.007872425550068802,-39.20843043241719
hyperbolic,3,1,0.03873306173311607,-39.20843043241719
hyperbolic,3,1,0.015886690090013655,-39.20843043241719
hyperbolic,3,1,0.009543726889406905,-39.20843043241719
hyperbolic,3,1,0.0012520162699315891,-39.20843043241719
hyperbolic,3,1,0.02556082940188069,-39.20843043241719
hyperbolic,3,1,0.0476449322349584,-39.20843043241719
hyperbolic,3,1,0.048302702246627374,-39.20843043241719
hyperbolic,3,1,0.02570198786842543,-39.20843043241719
hyperbolic,3,1,0.11601641889088618,-39.20843043241719
hyperbolic,3,1,0.026628933615267674,-39.20843043241719
hyperbolic,3,1,0.024677879107100086,-39.20843043241719
hyperbolic,3,1,0.030665041273183754,-39.20843043241719
hyperbolic,3,1,0.021333943846345266,-39.20843043241719
hyperbolic,3,1,0.0064277490158830206,-39.20843043241719
hyperbolic,3,1,0.017123278645571786,-39.20843043241719
hyperbolic,3,1,0.07764809467718925,-39.20843043241719
hyperbolic,3,1,0.053435827205113154,-39.20843043241719
hyperbolic,3,1,0.059320227840947024,-39.20843043241719
hyperbolic,3,1,0.09287080429977185,-39.20843043241719
hyperbolic,3,1,0.08404638719671989,-39.20843043241719
hyperbolic,3,1,0.05533049827042409,-39.20843043241719
hyperbolic,3,1,0.05289710982859418,-39.20843043241719
hyperbolic,3,1,0.014417491180315843,-39.20843043241719
torus,2,1,0.01156219860379661,0.0
torus,2,1,-0.011579804466024947,0.0
torus,2,1,-0.018050024244281065,0.0
torus,2,1,-0.011084316554735373,0.0
torus,2,1,0.0068318350407256985,0.0
torus,2,1,-0.001830248107824086,0.0
torus,2,1,-0.017561140989765914,0.0
torus,2,1,-0.0007204788415530565,0.0
torus,2,1,-0.02543973869520116,0.0
torus,2,1,0.0101970958797052,0.0
torus,2,1,0.023203560688250493,0.0
torus,2,1,-0.004161147785463976,0.0
torus,2,1,-0.006547494427942131,0.0
torus,2,1,-0.009215669094547269,0.0
torus,2,1,0.009067336754574603,0.0
torus,2,1,-0.019418268146452724,0.0
torus,2,1,0.015817507495458218,0.0
torus,2,1,0.012481978612378035,0.0
torus,2,1,-0.013303688731632877,0.0
torus,2,1,0.003750131159566239,0.0
torus,2,1,-0.0018251923514490329,0.0
torus,2,1,0.030510434091402718,0.0
torus,2,1,-0.00888813400333259,0.0
torus,2,1,0.0052432900727991325,0.0
torus,2,1,-0.00041605129745922453,0.0
torus,2,1,-0.017574318581616552,0.0
torus,2,1,0.0001804346185088762,0.0
torus,2,1,0.001823078399280021,0.0
torus,2,1,-0.01352297752776711,0.0
torus,2,1,-0.018515920385285527,0.0
torus,2,1,0.0012775962649438297,0.0
torus,2,1,-0.02877866650231476,0.0
torus,2,1,0.010652704735978732,0.0
torus,2,1,-0.006067921318029669,0.0
torus,2,1,0.0271713603021927,0.0
torus,2,1,0.03626190754353571,0.0
torus,2,1,0.015877520712060684,0.0
torus,2,1,-0.000248571363958526,0.0
torus,2,1,-0.0013695742027702955,0.0
torus,2,1,-0.011197440616435891,0.0
torus,3,1,0.00033672197443159607,0.0
torus,3,1,-0.011509243975252346,0.0
torus,3,1,-0.014112323387696073,0.0
torus,3,1,-0.017949613801485995,0.0
torus,3,1,-0.0038619979067448414,0.0
torus,3,1,0.0062150931678612124,0.0
torus,3,1,-0.005223284749395606,0.0
torus,3,1,0.016967040135018707,0.0
torus,3,1,-0.003562985712899383,0.0
torus,3,1,-0.0008314104762149749,0.0
torus,3,1,-0.0008144952306617798,0.0
torus,3,1,0.007449346528675214,0.0
torus,3,1,-8.65510919886292e-05,0.0
torus,3,1,0.004129828911627224,0.0
torus,3,1,-0.0034382031780085705,0.0
torus,3,1,-0.0019201019680994968,0.0
torus,3,1,0.002983538890200553,0.0
