d,seed,branch,est,ks,integ_sign,integ_mag,v4_m60,ent_cak,sent
3,0,B,pca,2.5102588071524714,0.178334972013107,0.47691237769811334,-0.5144307460733495,3.4687583666947552,5.621297213552669
3,0,B,pca,6.159382675542515,-0.22182534169130436,0.27906573332374635,-0.23994562097240088,5.4754916176650985,14.910870566013408
3,0,B,pca,6.605360713324066,-0.20995403839448373,0.3107640978654229,-0.958246984964745,6.996256799113643,16.60852148099277
3,0,B,pca,7.3857094587224115,-0.2733612423909895,0.2957674884477271,-0.10452259321005468,5.091275106264436,8.492693474977754
3,0,B,pca,8.355744883799076,-0.17617791086534085,0.12653035067037804,0.5250344771589346,4.415633905824927,15.056235771113064
3,0,B,pca,9.178669145217661,-0.01359390088809903,0.5168531991767793,1.6712548142516306,7.610051066902065,16.29068532211419
3,0,B,pca,10.291751725325792,0.1376697862121804,0.6964164026771446,1.7411615787998829,5.872247950527001,14.108739689373262
3,0,B,pca,11.41168825762969,0.4439851340377685,0.7156662850265667,2.046073051599494,7.055856656696505,15.1337839201825
3,0,B,pca,12.373259461365768,0.42791551269984873,0.6175234888833736,1.8613525870956849,7.849288389631835,15.298208816827984
3,0,B,pca,13.292811739534624,0.4121647022286432,0.6406511756943761,3.135610775154035,8.539754572618914,15.585944877710892
3,0,B,pca,14.409416562572522,0.2594193516531569,0.7678012583331607,2.1523771445394715,9.946961530333613,16.24323726176083
3,0,B,pca,15.33757314504347,0.46308154170062144,0.6520985177970756,0.9206024724071811,5.643032011311243,8.70344075921942
3,0,B,pca,16.176736933411025,0.44683418909404626,0.6062768363575551,1.7597198666847438,7.621167423436611,15.209825549412317
3,0,B,pca,17.079064983670342,0.08468307564678601,0.691078805911192,3.5788747070389255,9.108793008381097,12.347911675444887
3,0,B,pca,17.851715608550524,0.09672449009496653,0.3323419533984831,1.2010309377577426,6.961669933921575,11.930842389634146
3,0,B,pca,18.427504263358866,0.15647942276901528,0.6308987008175542,1.840837589455204,6.350741638995593,13.023644579642244
3,0,B,pca,18.86173140901876,-0.15218086390209656,0.48295684404025935,0.753692358701569,7.961684989813461,13.798846443144923
3,0,B,pca,19.292051405337936,0.04453839681128724,0.5295727004981634,2.0151209647994786,8.476017621319341,15.426288484228596
3,0,B,pca,19.5323352139822,-0.013490401381796135,0.5510047737339049,1.6434942106667372,8.58346303914725,15.072774418007802
3,0,B,pca,19.59838014117316,0.10742694635176042,0.4678165387792847,2.7111632357492206,6.5399958237141425,12.03762349280335
3,0,B,diffusion_t4,-22.548062598221478,0.034359804156687046,0.12509214064730112,-0.6772719709268481,6.705814306103403,3.763501444534234
3,0,B,diffusion_t4,-19.225024550522377,-0.05890352634708912,0.18314432556088214,2.9615886665796882,5.042713009433745,5.572543958725898
3,0,B,diffusion_t4,-11.762262800203482,0.47180137404720135,0.8599431668701272,9.546943768881494,4.312035775104891,11.532761546630645
3,0,B,diffusion_t4,-3.5550526795521264,0.47268585150619435,0.6764863136130592,8.511751067364287,5.41465291831574,14.46168607090986
3,0,B,diffusion_t4,2.5102588071524714,0.4703297510538266,0.5794995380144107,9.695782195887903,4.947862549290286,14.036544060333183
3,0,B,diffusion_t4,6.159382675542515,0.48343685158537764,0.7317101296429975,12.256496585673771,5.739666585196197,26.808512168724548
3,0,B,diffusion_t4,6.605360713324066,0.488016035246002,0.781815335487578,8.096262290149685,6.390405015106066,35.252992130494185
3,0,B,diffusion_t4,7.3857094587224115,0.49062252706210074,0.7201475244379468,11.101473256378998,5.0400059610040255,22.684616787319293
3,0,B,diffusion_t4,8.355744883799076,0.4978705323358009,0.6183279150347571,10.679899888618477,3.95398513048857,34.69102046964142
3,0,B,diffusion_t4,9.178669145217661,0.49441063932209584,1.013361318990289,10.746362854672984,6.842741515627404,39.54921029582679
3,0,B,diffusion_t4,10.291751725325792,0.49241609524418806,0.7451516032102632,6.833866404584248,6.3092210294477065,36.45341413051763
3,0,B,diffusion_t4,11.41168825762969,0.4968519241825635,0.8118208669006772,8.543914687252018,6.473453720708686,40.22355871921751
3,0,B,diffusion_t4,12.373259461365768,0.4727546791390387,0.7428781524887027,7.149311199239142,7.370594596019066,37.402994856583824
3,0,B,diffusion_t4,13.292811739534624,0.2012713589529036,-0.032387624552509216,3.4747511306614727,8.500666764792209,44.96138363319637
3,0,B,diffusion_t4,14.409416562572522,0.14782412800990163,0.39633618064208137,-5.7855390979600205,10.13581252187198,56.72097293659457
3,0,B,diffusion_t4,15.33757314504347,0.4495445542469796,0.5383373704493377,9.44159666424369,4.805124493982535,21.275684092924173
3,0,B,diffusion_t4,16.176736933411025,0.11468074628197711,0.34192531761021044,0.8858884970673007,7.823217976531828,46.55460939919231
3,0,B,diffusion_t4,17.079064983670342,0.4898383937225482,0.8706353690744602,9.000656367344428,6.709061543453145,30.56396634705187
3,0,B,diffusion_t4,17.851715608550524,0.37440227001567483,0.47574098752090366,6.734075409833129,7.267711496115718,35.269188599966505
3,0,B,diffusion_t4,18.427504263358866,0.4964158928787753,0.9219897472712046,11.018513506335244,6.213763238258571,39.572343470929205
