kind_ok,m,rate_deform,rate_channel,static_score,ks,delocal_r,kind,dim,seed,point,config
1.0,30,1.0719238073664261e-05,-7.200398197682034e-07,-0.000482476176371303,45.37360579126246,-0.010961269283299057,necklace,3,0,208,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,446,rq0.05|free|allpairs
1.0,30,8.301873793703118e-06,-4.5453799539056185e-08,0.001076282337396338,0.0,0.10226147818485218,torus,3,0,439,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,96,rq0.05|free|allpairs
1.0,30,1.0993521144014862e-05,-5.803530396993513e-09,-0.0013162013335797913,0.0,0.1025585647971709,torus,3,0,274,rq0.05|free|allpairs
1.0,30,1.4736123522750992e-05,-1.7769902586432333e-09,-0.0004874442604438458,0.0,0.08285478491426133,torus,3,0,486,rq0.05|free|allpairs
1.0,30,0.00011019883893962495,5.145084456259497e-07,-0.008230577229900208,0.0,-0.19438133158034374,torus,3,0,151,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,312,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,44,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,124,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,596,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,7,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,38,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,483,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,482,rq0.05|free|allpairs
1.0,30,2.1283201255779043e-05,-2.984453129073472e-09,-0.0008165541594488122,0.0,-0.04302125439297563,torus,3,0,352,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,412,rq0.05|free|allpairs
1.0,30,0.0,0.0,0.0,0.0,,torus,3,0,539,rq0.05|free|allpairs
1.0,30,7.97107241900889e-06,3.8434236090031014e-08,0.0015135164599395009,0.0,0.029375435500720512,torus,3,0,452,rq0.05|free|allpairs
1.0,30,8.011489099660044e-06,2.2967826307507266e-07,-0.00439489583586156,0.0,0.021646106469725424,torus,3,0,336,rq0.05|free|allpairs
1.0,30,2.7305711690214533e-05,-6.901120711925539e-09,-0.0016058635384276407,0.0,-0.12946233832503146,torus,3,0,210,rq0.05|free|allpairs
1.0,30,-0.00031326563201427844,3.027422250667655e-06,0.00045229104953838474,-160.10429511978828,-0.21835956592982042,dumbbell,3,0,208,rq0.05|clamped|center
1.0,30,-0.0008020651109435185,3.8248024739987825e-06,0.0004947884049097879,-29.362825413504506,-0.4452921850489453,dumbbell,3,0,34,rq0.05|clamped|center
1.0,30,0.0013903263619408817,3.4452414880981053e-06,-0.0021993337684774136,9.197538770072825,-0.4660124183695249,dumbbell,3,0,405,rq0.05|clamped|center
1.0,30,-0.0006854894115147088,-1.5736803546199478e-06,-0.00028735975658788614,10.243891183766236,-0.46784029441313285,dumbbell,3,0,122,rq0.05|clamped|center
1.0,30,-0.0005637084381992297,1.634824433871529e-05,-0.002024125750265129,12.375272187789937,-0.3731248023640122,dumbbell,3,0,117,rq0.05|clamped|center
1.0,30,-0.0008034016479214809,1.0377179013569085e-05,-0.0001584566272509883,14.12947889454825,-0.342093001429056,dumbbell,3,0,247,rq0.05|clamped|center
1.0,30,-0.0020227522001971428,6.822610568798145e-06,0.0019022844731617914,16.735714103232734,-0.47129822720831993,dumbbell,3,0,126,rq0.05|clamped|center
1.0,30,2.0125812070448373e-05,5.304657708649074e-07,0.00016931588479702836,19.75217324659504,-0.20477330413024183,dumbbell,3,0,556,rq0.05|clamped|center
1.0,30,-0.0023635793188445916,7.314957148452095e-06,-0.00285343720424245,23.27071823212807,-0.5407552602505128,dumbbell,3,0,249,rq0.05|clamped|center
1.0,30,-0.0018467758156105907,8.354010839983772e-06,0.00020391291636680188,25.709824105017237,-0.5093837860753511,dumbbell,3,0,240,rq0.05|clamped|center
1.0,30,-0.00013634891381378138,1.8869320146386315e-06,0.000995237098896917,28.012579506491434,-0.4052389994226296,dumbbell,3,0,331,rq0.05|clamped|center
1.0,30,-0.0009818264300819357,7.881322620750808e-06,-0.0004930037091378102,31.912286599252806,-0.30682794513252376,dumbbell,3,0,421,rq0.05|clamped|center
1.0,30,-0.001227096480330925,4.73511278512954e-06,-0.00045064192001255865,34.55334839903517,-0.24617020553034405,dumbbell,3,0,594,rq0.05|clamped|center
1.0,30,-0.00047078053757475735,6.869263273756587e-07,-0.00045495728992268154,37.29483087924564,-0.35321787346405537,dumbbell,3,0,406,rq0.05|clamped|center
1.0,30,-0.001449545585657718,3.2241151141458127e-06,-0.0015179892340863648,39.55859474648469,-0.535699199764515,dumbbell,3,0,575,rq0.05|clamped|center
1.0,30,-0.00024723567503323824,1.9448020644278565e-06,0.0002919505424674373,41.33876269171305,-0.08663314852170244,dumbbell,3,0,273,rq0.05|clamped|center
1.0,30,-0.0013174203837212804,1.3511509107111408e-06,0.0016346537652440728,43.698698977999285,-0.4668416331103212,dumbbell,3,0,477,rq0.05|clamped|center
1.0,30,-0.0008063945951711904,5.441001100781051e-06,-0.0015326767325210874,44.69126994842631,-0.2730910324237394,dumbbell,3,0,290,rq0.05|clamped|center
1.0,30,-0.0006943315915789016,2.4992822077093044e-06,-0.0007328604455820076,45.71916573464005,-0.3728781051882174,dumbbell,3,0,76,rq0.05|clamped|center
1.0,30,-0.0014013146667876796,3.3590550723161527e-06,0.0012798046091658855,46.17515800775223,-0.2662287340738455,dumbbell,3,0,463,rq0.05|clamped|center
1.0,30,-0.00014721805125673894,1.1463979766220453e-05,0.0022321902881928543,-112.78427742774431,-0.41550507314884494,necklace,3,0,281,rq0.05|clamped|center
1.0,30,-0.00020509216570256604,4.1502730333912535e-07,-0.0004925530138799518,-48.68426136268561,-0.3074555434983619,necklace,3,0,101,rq0.05|clamped|center
1.0,30,0.0011678286035163527,-5.616244076763384e-06,-0.001889949960589897,-24.5344207188567,-0.4861989144371436,necklace,3,0,544,rq0.05|clamped|center
1.0,30,0.0007069586060534073,-4.271634137816467e-06,-0.0004442444804961048,-2.148666381251376,-0.3053574834293466,necklace,3,0,286,rq0.05|clamped|center
1.0,30,-0.0013462469144503442,9.935128459037657e-06,0.0003880287811549453,8.295401632253352,-0.20271768556572312,necklace,3,0,381,rq0.05|clamped|center
1.0,30,-0.0015147313062569207,1.1176836676026388e-05,0.0015359020033538797,16.54340746841856,-0.2739996411598726,necklace,3,0,389,rq0.05|clamped|center
1.0,30,-0.0007184320964498916,3.3768524533665336e-06,0.000672573289282253,20.81479235635595,-0.4819070654953366,necklace,3,0,426,rq0.05|clamped|center
1.0,30,-0.0004452839986825725,9.309617429546316e-07,0.00018987933851213282,26.848792870746514,-0.34500321924399363,necklace,3,0,276,rq0.05|clamped|center
1.0,30,-0.0018966228034829932,4.020875148095608e-06,0.000882190917087565,31.277990195987552,-0.4974472248322932,necklace,3,0,182,rq0.05|clamped|center
1.0,30,-0.0026558055548538653,1.0656087074956133e-05,0.0003320448026402109,34.683775607981055,-0.1691108873295772,necklace,3,0,216,rq0.05|clamped|center
1.0,30,-0.001158745790503166,1.709926966390422e-06,-0.0014692210032455533,37.30895463433318,-0.43434912544502685,necklace,3,0,457,rq0.05|clamped|center
1.0,30,-0.001209759915097536,9.472302090548132e-06,-0.002724448711667514,38.80184589267454,-0.39318249425579843,necklace,3,0,245,rq0.05|clamped|center
1.0,30,-0.0015773175148277134,2.4239897371251356e-05,0.0007599130574356579,40.871449722209256,-0.2237046416945364,necklace,3,0,257,rq0.05|clamped|center
1.0,30,-0.0018428703796822378,1.2401916299846032e-06,-8.294165648041929e-05,41.903494058202185,-0.3013999500690813,necklace,3,0,481,rq0.05|clamped|center
1.0,30,0.00013515815637908906,5.6940389695133336e-06,-0.0008132220056674503,42.51002537236791,-0.3902836081927642,necklace,3,0,223,rq0.05|clamped|center
1.0,30,-0.002634643604006722,3.023996601273874e-06,0.0023499848129532788,43.43894165612178,-0.5824454279464881,necklace,3,0,486,rq0.05|clamped|center
1.0,30,-0.00041198833647950063,1.6783662664110466e-06,0.0011605335066884501,44.47383542112683,-0.24577093994687543,necklace,3,0,302,rq0.05|clamped|center
1.0,30,-0.0009317843184795343,2.724393778722837e-06,-0.0001026409175166115,45.057360846430925,-0.3705497665196923,necklace,3,0,283,rq0.05|clamped|center
1.0,30,-0.0015144374248093858,4.930254915436194e-08,0.0008734066461948164,45.27139521170923,-0.3749518619680474,necklace,3,0,523,rq0.05|clamped|center
1.0,30,-0.0022229375671344305,1.1371179434653081e-05,-0.000482476176371303,45.37360579126246,-0.35952260180802187,necklace,3,0,208,rq0.05|clamped|center
1.0,30,-0.0005540502856582058,1.200604696993679e-06,-0.00346043901090778,0.0,-0.4796106164146387,torus,3,0,446,rq0.05|clamped|center
1.0,30,-0.0012188955617306722,2.861449698817372e-06,0.001076282337396338,0.0,-0.559024909964242,torus,3,0,439,rq0.05|clamped|center
