config,kind,dim,ground,seed,score,ks
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.03407929075065945,74.1782898175756
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.05592769825666637,75.23168301297326
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04476244587500959,75.83835371459905
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.029388281238548697,76.53262176220359
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04643594260587165,76.98932050144231
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.03505451245138874,77.43126698604938
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.04419579787017615,77.6681495399273
cak_n4|t2|b2.0|raw,dumbbell,4,exact,0,0.055066255400617575,77.77590738741215
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,-0.04704238057466263,-177.3815059230889
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,-0.01855421125199312,-49.41949171276938
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,-0.00437652746676143,0.9607611399797991
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.012158012704840699,18.99637088969146
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.05531367082050559,20.34050608260089
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.09526821490818917,22.0061720474397
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.05583295420514449,23.86804459044568
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.0819411048393077,26.744696150183415
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.0982743985214061,29.011383141566515
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.04869664025345913,31.0729842788763
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.09725599888362588,32.60261432653966
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.06003395014504022,35.42290357803252
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.05391752016756357,37.95845568422312
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.035160357737643255,40.15423671793787
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.0827861715799447,42.0810034644934
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.05537992429592026,43.978954961860566
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.06375619189251937,46.23302046373012
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.008544870916883888,48.5383975125755
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.06012022738632174,50.162817715792485
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.08900840869177043,52.37608396939409
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.11360053495587885,54.32488398758739
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.062329010161620846,56.699692918688484
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.011137584066492607,58.913959910173446
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.03421163693209436,60.54188221325416
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.0882402343497108,62.59043328421481
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.056762462145829216,63.87569882679924
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.04925211790500246,65.82182058399404
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.08075996958271314,67.50635794635168
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.011584905622564482,68.90171813287554
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.02274339184905938,70.56052507340678
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.0948798079334614,71.56342589528676
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.11015911964277372,73.03444307715871
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.03490377818512409,74.1782898175756
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.11818946576847886,75.23168301297326
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.06360524761707523,75.83835371459905
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,-0.005327931695758483,76.53262176220359
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.05271850154219457,76.98932050144231
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.04278777622637611,77.43126698604938
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.03346459783142128,77.6681495399273
cak_n4|t2|b2.0|raw,dumbbell,4,graph,0,0.06727452993672747,77.77590738741215
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,-0.03785844128502048,-177.9182959267379
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,-0.014213693383551634,-51.4751683311416
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.025943805799942807,4.221161641612121
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.020444719092074008,19.254588726115706
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.006529009706863776,20.989481189786233
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.028363313621779365,22.686793581989374
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.02786140209931258,23.877930072819296
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.027615734527350944,25.953113634811892
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.05159202332865251,28.06790298993672
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04371536914246147,29.9315471514474
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.034887489733032385,32.07034291611259
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.02854665089152888,34.81267960323486
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.038970228549063776,37.1465891712738
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04496122623947835,39.634170708636596
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.02217721899552625,41.33425824148026
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.03957521321094118,43.737889300809655
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.017743715429510226,46.571966710135655
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.045328727706022386,48.746120195209556
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.0452543334485031,50.68992922887722
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.050337066009862236,53.404729080275516
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.0518380088591256,54.914407795780456
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.0595706884775279,57.02313958040816
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.029579382558789384,58.461473035312636
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.054440127701810705,60.53337248279845
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04072216328934157,62.595294644572725
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04111676884995186,64.39844708742834
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04531534733475913,66.44991427627988
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04051980109319692,67.74097839522331
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.030184329527702124,69.22316621850815
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.03258442416785665,70.58544332478274
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04322358949255941,72.27160986864112
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.03444769850866,73.79860717274613
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04613964324422454,74.8145187062159
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.05250169327344525,75.81056657306709
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.03622762514453698,76.55098936217178
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.06494331807506853,77.12438102232846
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04553478950862369,77.60137057352696
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.060044520907438406,77.96127544056009
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.04024030359572919,78.08977454763823
cak_n4|t2|b2.0|raw,dumbbell,4,exact,1,0.0650126448405989,78.14027732212305
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,-0.15656501226369365,-177.9182959267379
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,-0.044975544115681304,-51.4751683311416
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.0358774572184839,4.221161641612121
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.06415222678923943,19.254588726115706
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,-0.036293155814669936,20.989481189786233
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.06198896756752764,22.686793581989374
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.003377988129237064,23.877930072819296
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.03277454997648538,25.953113634811892
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.07159179316915983,28.06790298993672
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.045249153149524046,29.9315471514474
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,-0.001437835168043241,32.07034291611259
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.057037889362927,34.81267960323486
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.009033085662213173,37.1465891712738
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.06592654821449401,39.634170708636596
cak_n4|t2|b2.0|raw,dumbbell,4,graph,1,0.0701241422153165,41.33425824148026
