d,seed,corruption,est,chan,field_r
5,1,B,heatgeo_t8,ent_cak,
5,1,B,heatgeo_t8,frac,
5,1,B,heatgeo_t8,kappa,
5,1,C05,plain,v4_m60,0.2022881437217699
5,1,C05,plain,v4_m120,0.3283778321114136
5,1,C05,plain,v3_defect,0.05621063366264449
5,1,C05,plain,sent,0.20234845020281295
5,1,C05,plain,ent_cak,0.30917875071454126
5,1,C05,plain,frac,0.22015222647700802
5,1,C05,plain,kappa,0.4306759584411543
5,1,C05,nugget,v4_m60,0.5435408812355503
5,1,C05,nugget,v4_m120,0.4752088716792008
5,1,C05,nugget,v3_defect,-0.23249384235353399
5,1,C05,nugget,sent,0.23802262818565714
5,1,C05,nugget,ent_cak,0.33978990474464965
5,1,C05,nugget,frac,0.24920110482071506
5,1,C05,nugget,kappa,-0.13397111891512237
5,1,C05,pca,v4_m60,0.4006531487577421
5,1,C05,pca,v4_m120,0.44799010602424405
5,1,C05,pca,v3_defect,0.012395650656254972
5,1,C05,pca,sent,0.08411299002252787
5,1,C05,pca,ent_cak,0.2677860638177652
5,1,C05,pca,frac,0.17734096109695138
5,1,C05,pca,kappa,-0.06342101879741217
5,1,C05,diffusion_t4,v4_m60,0.5895677367232146
5,1,C05,diffusion_t4,v4_m120,0.3460228993583577
5,1,C05,diffusion_t4,v3_defect,0.22648367472902803
5,1,C05,diffusion_t4,sent,0.18901270175794346
5,1,C05,diffusion_t4,ent_cak,-0.10092771243582122
5,1,C05,diffusion_t4,frac,0.033434264791474204
5,1,C05,diffusion_t4,kappa,0.187867367092746
5,1,C05,diffusion_t8,v4_m60,-0.2166695408591073
5,1,C05,diffusion_t8,v4_m120,-0.15788314194538716
5,1,C05,diffusion_t8,v3_defect,0.1100197259356454
5,1,C05,diffusion_t8,sent,-0.21063307850529717
5,1,C05,diffusion_t8,ent_cak,-0.26623867440445165
5,1,C05,diffusion_t8,frac,0.05483352048228337
5,1,C05,diffusion_t8,kappa,-0.013704716965243719
5,1,C05,heatgeo_t2,v4_m60,0.443160475788394
5,1,C05,heatgeo_t2,v4_m120,0.4873050916796218
5,1,C05,heatgeo_t2,v3_defect,0.11143875386003886
5,1,C05,heatgeo_t2,sent,0.29123266391372093
5,1,C05,heatgeo_t2,ent_cak,-0.06837493158622283
5,1,C05,heatgeo_t2,frac,
5,1,C05,heatgeo_t2,kappa,
5,1,C05,heatgeo_t8,v4_m60,0.2119217202984879
5,1,C05,heatgeo_t8,v4_m120,0.4301815279935296
5,1,C05,heatgeo_t8,v3_defect,
5,1,C05,heatgeo_t8,sent,-0.014737265682580294
5,1,C05,heatgeo_t8,ent_cak,
5,1,C05,heatgeo_t8,frac,-0.04661786587749694
5,1,C05,heatgeo_t8,kappa,
5,1,C17,plain,v4_m60,0.11435750125400433
5,1,C17,plain,v4_m120,0.08499420982756194
5,1,C17,plain,v3_defect,-0.07590980202400925
5,1,C17,plain,sent,-0.12902111541028125
5,1,C17,plain,ent_cak,0.07817048323018952
5,1,C17,plain,frac,0.12431290431302862
5,1,C17,plain,kappa,-0.32775275355032496
5,1,C17,nugget,v4_m60,0.18447242623955754
5,1,C17,nugget,v4_m120,0.28965665118452094
5,1,C17,nugget,v3_defect,-0.3678395438955939
5,1,C17,nugget,sent,0.005898096411540762
5,1,C17,nugget,ent_cak,0.15693160367067394
5,1,C17,nugget,frac,0.1575393426570636
5,1,C17,nugget,kappa,-0.0022796447271038692
5,1,C17,pca,v4_m60,0.10731983165746285
5,1,C17,pca,v4_m120,0.19068758187245766
5,1,C17,pca,v3_defect,-0.19632947875397594
5,1,C17,pca,sent,-0.2355095890905241
5,1,C17,pca,ent_cak,0.03584058848373104
5,1,C17,pca,frac,0.06592826845740937
5,1,C17,pca,kappa,-0.1065694258974964
5,1,C17,diffusion_t4,v4_m60,-0.06787199808692922
5,1,C17,diffusion_t4,v4_m120,-0.03473058551520297
5,1,C17,diffusion_t4,v3_defect,-0.3112732866151358
5,1,C17,diffusion_t4,sent,-0.24876266294252145
5,1,C17,diffusion_t4,ent_cak,0.14233475006598506
5,1,C17,diffusion_t4,frac,-0.17396345062915233
5,1,C17,diffusion_t4,kappa,-0.62636234199675
5,1,C17,diffusion_t8,v4_m60,0.026244925031476293
5,1,C17,diffusion_t8,v4_m120,0.20898989310432534
5,1,C17,diffusion_t8,v3_defect,0.0621693345697704
5,1,C17,diffusion_t8,sent,-0.1434926112922332
5,1,C17,diffusion_t8,ent_cak,0.09892763488695087
5,1,C17,diffusion_t8,frac,-0.09723185547220979
5,1,C17,diffusion_t8,kappa,-0.10078036816949677
5,1,C17,heatgeo_t2,v4_m60,0.056868681009670616
5,1,C17,heatgeo_t2,v4_m120,0.15439509029238624
5,1,C17,heatgeo_t2,v3_defect,0.07026134364031883
5,1,C17,heatgeo_t2,sent,-0.12550608574169958
5,1,C17,heatgeo_t2,ent_cak,-0.0425153499017861
5,1,C17,heatgeo_t2,frac,
5,1,C17,heatgeo_t2,kappa,
5,1,C17,heatgeo_t8,v4_m60,0.09808764536204627
5,1,C17,heatgeo_t8,v4_m120,0.2641743301962171
5,1,C17,heatgeo_t8,v3_defect,
5,1,C17,heatgeo_t8,sent,-0.24524221800477453
5,1,C17,heatgeo_t8,ent_cak,
5,1,C17,heatgeo_t8,frac,
5,1,C17,heatgeo_t8,kappa,
5,1,D,plain,v4_m60,0.24891088427506922
5,1,D,plain,v4_m120,0.27134138047913725
5,1,D,plain,v3_defect,-0.01747172730976538
5,1,D,plain,sent,0.16069664169602285
5,1,D,plain,ent_cak,0.10290361755573561
5,1,D,plain,frac,0.05768783163280377
5,1,D,plain,kappa,0.013517586501229365
5,1,D,nugget,v4_m60,0.09558644606568635
5,1,D,nugget,v4_m120,0.334228721646847
5,1,D,nugget,v3_defect,-0.04973904940777563
5,1,D,nugget,sent,0.15035257077326203
5,1,D,nugget,ent_cak,0.11882545200094523
5,1,D,nugget,frac,0.0854234093906798
5,1,D,nugget,kappa,-0.08817281432991088
5,1,D,pca,v4_m60,-0.03384395385190105
5,1,D,pca,v4_m120,0.08206914488209767
5,1,D,pca,v3_defect,0.09535910664010716
5,1,D,pca,sent,0.21875089178086268
5,1,D,pca,ent_cak,-0.10203634725920928
5,1,D,pca,frac,0.44524132523731114
5,1,D,pca,kappa,0.17088784119957742
5,1,D,diffusion_t4,v4_m60,0.2392146604916865
5,1,D,diffusion_t4,v4_m120,0.25807490838961733
5,1,D,diffusion_t4,v3_defect,-0.036159134653622506
5,1,D,diffusion_t4,sent,0.13375487544457648
5,1,D,diffusion_t4,ent_cak,0.1407574269203301
5,1,D,diffusion_t4,frac,-0.04890600742742881
5,1,D,diffusion_t4,kappa,0.2806301712582516
5,1,D,diffusion_t8,v4_m60,0.1578677596904135
5,1,D,diffusion_t8,v4_m120,0.2056361301155391
5,1,D,diffusion_t8,v3_defect,-0.007247533765032541
5,1,D,diffusion_t8,sent,0.11103879093757961
5,1,D,diffusion_t8,ent_cak,0.1005961178310235
5,1,D,diffusion_t8,frac,-0.054046747784507146
5,1,D,diffusion_t8,kappa,-0.0300944175555489
5,1,D,heatgeo_t2,v4_m60,0.10780012412503312
5,1,D,heatgeo_t2,v4_m120,0.14407443870893152
5,1,D,heatgeo_t2,v3_defect,
5,1,D,heatgeo_t2,sent,0.21164222269707592
5,1,D,heatgeo_t2,ent_cak,
5,1,D,heatgeo_t2,frac,
5,1,D,heatgeo_t2,kappa,
5,1,D,heatgeo_t8,v4_m60,-0.06653316639337876
5,1,D,heatgeo_t8,v4_m120,-0.048577316797692026
5,1,D,heatgeo_t8,v3_defect,
5,1,D,heatgeo_t8,sent,-0.15084374583873464
5,1,D,heatgeo_t8,ent_cak,
5,1,D,heatgeo_t8,frac,
5,1,D,heatgeo_t8,kappa,
6,0,A_oracle,oracle,v4_m60,0.9436896244150251
6,0,A_oracle,oracle,v4_m120,0.9088340536313386
6,0,A_oracle,oracle,v3_defect,-0.15463148240459956
6,0,A_oracle,oracle,sent,0.35871103133078913
6,0,A_oracle,oracle,ent_cak,0.6574736932963652
6,0,A_oracle,oracle,frac,0.6882368699682204
6,0,A_oracle,oracle,kappa,0.3104997713885024
6,0,B,plain,v4_m60,0.7264261352995337
6,0,B,plain,v4_m120,0.8258647965835072
6,0,B,plain,v3_defect,0.5152547024406778
6,0,B,plain,sent,0.6054886440890807
6,0,B,plain,ent_cak,0.5313129687229031
6,0,B,plain,frac,0.7177071648738079
6,0,B,plain,kappa,0.04365936252810159
6,0,B,nugget,v4_m60,0.4842774275901364
6,0,B,nugget,v4_m120,0.43330590731206353
6,0,B,nugget,v3_defect,0.4382136987759204
6,0,B,nugget,sent,0.40471847521359927
6,0,B,nugget,ent_cak,0.5452505904627084
6,0,B,nugget,frac,0.6129058340703478
6,0,B,nugget,kappa,0.44046058723135345
6,0,B,pca,v4_m60,0.03327855591527664
6,0,B,pca,v4_m120,0.6817603806003297
6,0,B,pca,v3_defect,0.8009536183534666
6,0,B,pca,sent,0.7412502269802799
6,0,B,pca,ent_cak,-0.24642065883186676
6,0,B,pca,frac,0.7931956304861223
6,0,B,pca,kappa,0.5235189417178471
6,0,B,diffusion_t4,v4_m60,-0.7072167646865244
6,0,B,diffusion_t4,v4_m120,-0.910483305100296
6,0,B,diffusion_t4,v3_defect,0.4926897342892673
6,0,B,diffusion_t4,sent,-0.824747062622128
6,0,B,diffusion_t4,ent_cak,-0.9252818620352931
6,0,B,diffusion_t4,frac,-0.48408512951571825
6,0,B,diffusion_t4,kappa,-0.04714946670846926
6,0,B,diffusion_t8,v4_m60,-0.44648774531741486
6,0,B,diffusion_t8,v4_m120,-0.530470394447519
6,0,B,diffusion_t8,v3_defect,-0.1902990348728775
6,0,B,diffusion_t8,sent,-0.6104001563813517
6,0,B,diffusion_t8,ent_cak,-0.9013441831991719
6,0,B,diffusion_t8,frac,0.12954282428207387
6,0,B,diffusion_t8,kappa,-0.15708434770767862
6,0,B,heatgeo_t2,v4_m60,-0.1004445809394937
6,0,B,heatgeo_t2,v4_m120,-0.494876051028108
6,0,B,heatgeo_t2,v3_defect,0.0346556328903003
6,0,B,heatgeo_t2,sent,0.4704686512569564
6,0,B,heatgeo_t2,ent_cak,0.05658621714447756
6,0,B,heatgeo_t2,frac,
6,0,B,heatgeo_t2,kappa,
6,0,B,heatgeo_t8,v4_m60,-0.6964261919765489
6,0,B,heatgeo_t8,v4_m120,-0.5391164496094701
6,0,B,heatgeo_t8,v3_defect,
6,0,B,heatgeo_t8,sent,0.6223773149980314
6,0,B,heatgeo_t8,ent_cak,
6,0,B,heatgeo_t8,frac,
6,0,B,heatgeo_t8,kappa,
6,0,C05,plain,v4_m60,0.12143988939442364
6,0,C05,plain,v4_m120,0.3667651793272205
6,0,C05,plain,v3_defect,0.1707174122180834
6,0,C05,plain,sent,0.37445855794762156
6,0,C05,plain,ent_cak,0.36207917446361665
6,0,C05,plain,frac,0.4949626983257299
6,0,C05,plain,kappa,0.24402465130491646
6,0,C05,nugget,v4_m60,0.14514764296694177
6,0,C05,nugget,v4_m120,0.17794592919685445
6,0,C05,nugget,v3_defect,-0.20355737760185405
6,0,C05,nugget,sent,0.21097295604756774
6,0,C05,nugget,ent_cak,0.3890900515065842
6,0,C05,nugget,frac,0.15263994100986017
6,0,C05,nugget,kappa,0.15530337434857852
6,0,C05,pca,v4_m60,0.22803641106015426
6,0,C05,pca,v4_m120,0.3637358092321333
6,0,C05,pca,v3_defect,0.3508936916901547
6,0,C05,pca,sent,0.41137675519711897
6,0,C05,pca,ent_cak,0.32187089701939037
6,0,C05,pca,frac,0.6322331721001697
6,0,C05,pca,kappa,0.25384146763714377
6,0,C05,diffusion_t4,v4_m60,-0.05478277026799106
6,0,C05,diffusion_t4,v4_m120,-0.31043257562586535
6,0,C05,diffusion_t4,v3_defect,0.42437514301827506
6,0,C05,diffusion_t4,sent,0.37485487747140184
6,0,C05,diffusion_t4,ent_cak,-0.24234483127918804
6,0,C05,diffusion_t4,frac,-0.1918208382592253
6,0,C05,diffusion_t4,kappa,0.1849660871404657
6,0,C05,diffusion_t8,v4_m60,-0.20149241143495134
6,0,C05,diffusion_t8,v4_m120,-0.42630927368227806
6,0,C05,diffusion_t8,v3_defect,0.516069269115424
6,0,C05,diffusion_t8,sent,-0.24659491106569062
6,0,C05,diffusion_t8,ent_cak,-0.35207780478224576
6,0,C05,diffusion_t8,frac,-0.20631781001815389
6,0,C05,diffusion_t8,kappa,0.3056153632637315
6,0,C05,heatgeo_t2,v4_m60,0.3887155783238687
6,0,C05,heatgeo_t2,v4_m120,0.3250663303752533
6,0,C05,heatgeo_t2,v3_defect,0.18476109387365247
6,0,C05,heatgeo_t2,sent,0.520823108495583
6,0,C05,heatgeo_t2,ent_cak,-0.1462051677933741
6,0,C05,heatgeo_t2,frac,-0.197732933408954
6,0,C05,heatgeo_t2,kappa,
6,0,C05,heatgeo_t8,v4_m60,-0.47454192138655993
6,0,C05,heatgeo_t8,v4_m120,-0.5278858374404288
6,0,C05,heatgeo_t8,v3_defect,
6,0,C05,heatgeo_t8,sent,0.23922806769141672
6,0,C05,heatgeo_t8,ent_cak,
6,0,C05,heatgeo_t8,frac,
6,0,C05,heatgeo_t8,kappa,
6,0,C17,plain,v4_m60,-0.030545392708582923
6,0,C17,plain,v4_m120,0.04739060453181146
6,0,C17,plain,v3_defect,-0.058068687487749286
6,0,C17,plain,sent,-0.18233246087750463
6,0,C17,plain,ent_cak,0.01177743721134168
6,0,C17,plain,frac,0.05749997138302137
6,0,C17,plain,kappa,-0.2088824546400203
6,0,C17,nugget,v4_m60,-0.057745065498785754
6,0,C17,nugget,v4_m120,0.012106206558362724
6,0,C17,nugget,v3_defect,-0.12010301294262175
6,0,C17,nugget,sent,0.04142625462107105
6,0,C17,nugget,ent_cak,0.02572566328468782
6,0,C17,nugget,frac,-0.09687580427980921
6,0,C17,nugget,kappa,-0.10643558989250085
6,0,C17,pca,v4_m60,0.034714962674227946
6,0,C17,pca,v4_m120,0.16335142790735188
6,0,C17,pca,v3_defect,-0.07444528877625535
6,0,C17,pca,sent,-0.18480959167477065
6,0,C17,pca,ent_cak,-0.04775279315482801
6,0,C17,pca,frac,-0.04288522050303494
6,0,C17,pca,kappa,-0.1568753386209511
6,0,C17,diffusion_t4,v4_m60,-0.0684400564460066
6,0,C17,diffusion_t4,v4_m120,0.16594667176548136
6,0,C17,diffusion_t4,v3_defect,-0.19616986086503707
6,0,C17,diffusion_t4,sent,0.353875130038991
6,0,C17,diffusion_t4,ent_cak,-0.005118492448153844
6,0,C17,diffusion_t4,frac,0.4498794100627805
6,0,C17,diffusion_t4,kappa,-0.037024966358120734
6,0,C17,diffusion_t8,v4_m60,0.26797204757381254
6,0,C17,diffusion_t8,v4_m120,0.14267385182603382
6,0,C17,diffusion_t8,v3_defect,-0.17041616103052007
6,0,C17,diffusion_t8,sent,0.31191110811787803
6,0,C17,diffusion_t8,ent_cak,0.024327848079058773
6,0,C17,diffusion_t8,frac,0.08756681775373272
6,0,C17,diffusion_t8,kappa,-0.05432287531835705
6,0,C17,heatgeo_t2,v4_m60,0.08614911277285735
6,0,C17,heatgeo_t2,v4_m120,0.12852199331834227
6,0,C17,heatgeo_t2,v3_defect,0.28273233113075386
6,0,C17,heatgeo_t2,sent,-0.21074039153651344
6,0,C17,heatgeo_t2,ent_cak,
6,0,C17,heatgeo_t2,frac,
6,0,C17,heatgeo_t2,kappa,
6,0,C17,heatgeo_t8,v4_m60,-0.052544724899011144
6,0,C17,heatgeo_t8,v4_m120,-0.0813224215808043
6,0,C17,heatgeo_t8,v3_defect,
6,0,C17,heatgeo_t8,sent,-0.03147416302533257
6,0,C17,heatgeo_t8,ent_cak,
6,0,C17,heatgeo_t8,frac,
6,0,C17,heatgeo_t8,kappa,
6,0,D,plain,v4_m60,0.4577432636058838
6,0,D,plain,v4_m120,0.3235161485195019
6,0,D,plain,v3_defect,0.030633694587875553
6,0,D,plain,sent,0.10054765423615769
6,0,D,plain,ent_cak,0.40940883367764347
6,0,D,plain,frac,0.1810695587689172
6,0,D,plain,kappa,0.3481084286587532
6,0,D,nugget,v4_m60,0.04333020069949624
6,0,D,nugget,v4_m120,0.0016534849603675687
6,0,D,nugget,v3_defect,-0.2593071222034718
6,0,D,nugget,sent,0.21643667294494812
6,0,D,nugget,ent_cak,0.4027868921145524
6,0,D,nugget,frac,0.20950714967147618
6,0,D,nugget,kappa,0.07095511274955621
6,0,D,pca,v4_m60,0.022798140139126757
6,0,D,pca,v4_m120,0.10378468332688333
6,0,D,pca,v3_defect,0.21734559705377282
6,0,D,pca,sent,-0.05774134263903896
6,0,D,pca,ent_cak,0.1558210127976926
6,0,D,pca,frac,-0.21973573954590706
6,0,D,pca,kappa,0.15204743426428655
6,0,D,diffusion_t4,v4_m60,-0.0008941615170825886
6,0,D,diffusion_t4,v4_m120,-0.10608933474469046
6,0,D,diffusion_t4,v3_defect,-0.08809194678724602
6,0,D,diffusion_t4,sent,-0.13010734739222343
6,0,D,diffusion_t4,ent_cak,-0.13356195356357614
6,0,D,diffusion_t4,frac,-0.25057237835461055
6,0,D,diffusion_t4,kappa,0.2512637745605283
6,0,D,diffusion_t8,v4_m60,-0.1409577039508512
6,0,D,diffusion_t8,v4_m120,-0.0977866500017692
6,0,D,diffusion_t8,v3_defect,-0.04969961734719162
6,0,D,diffusion_t8,sent,-0.01955330816441845
6,0,D,diffusion_t8,ent_cak,-0.05564012378974015
6,0,D,diffusion_t8,frac,0.0005740681189009192
6,0,D,diffusion_t8,kappa,0.23946202234861796
6,0,D,heatgeo_t2,v4_m60,0.0449414086876594
6,0,D,heatgeo_t2,v4_m120,0.14370999841460236
6,0,D,heatgeo_t2,v3_defect,
6,0,D,heatgeo_t2,sent,0.0511302087394747
6,0,D,heatgeo_t2,ent_cak,
6,0,D,heatgeo_t2,frac,
6,0,D,heatgeo_t2,kappa,
6,0,D,heatgeo_t8,v4_m60,0.08736969040197726
6,0,D,heatgeo_t8,v4_m120,0.019756038751732583
6,0,D,heatgeo_t8,v3_defect,
6,0,D,heatgeo_t8,sent,-0.20868306415288213
6,0,D,heatgeo_t8,ent_cak,
6,0,D,heatgeo_t8,frac,
6,0,D,heatgeo_t8,kappa,
6,1,A_oracle,oracle,v4_m60,0.9145028926748742
6,1,A_oracle,oracle,v4_m120,0.884710462444251
6,1,A_oracle,oracle,v3_defect,0.25388414503938467
6,1,A_oracle,oracle,sent,0.3094029257969051
6,1,A_oracle,oracle,ent_cak,0.18262551966435414
6,1,A_oracle,oracle,frac,0.7125684679750264
6,1,A_oracle,oracle,kappa,-0.18610376158098182
6,1,B,plain,v4_m60,0.6757349241976973
6,1,B,plain,v4_m120,0.8438109660576122
6,1,B,plain,v3_defect,0.4508018224177686
6,1,B,plain,sent,0.5767312198078459
6,1,B,plain,ent_cak,0.43985820273585025
6,1,B,plain,frac,0.7886584427850423
6,1,B,plain,kappa,0.25631064118533226
6,1,B,nugget,v4_m60,0.32949801555153896
6,1,B,nugget,v4_m120,0.5034657553192238
6,1,B,nugget,v3_defect,0.3526497532947218
6,1,B,nugget,sent,0.44235717691124343
6,1,B,nugget,ent_cak,0.21615748446790312
6,1,B,nugget,frac,0.7706455287812446
6,1,B,nugget,kappa,0.23892168359895272
6,1,B,pca,v4_m60,0.5602347155432883
6,1,B,pca,v4_m120,0.7664823955286579
6,1,B,pca,v3_defect,0.8107384960426737
6,1,B,pca,sent,0.6842641748936873
6,1,B,pca,ent_cak,-0.24272688899006734
6,1,B,pca,frac,0.6624993284858144
6,1,B,pca,kappa,0.21805513184661776
6,1,B,diffusion_t4,v4_m60,-0.37117242051121596
6,1,B,diffusion_t4,v4_m120,-0.7039530410710368
6,1,B,diffusion_t4,v3_defect,0.5601749734418918
6,1,B,diffusion_t4,sent,-0.9503065982927099
6,1,B,diffusion_t4,ent_cak,-0.8685914985862928
6,1,B,diffusion_t4,frac,-0.49847499969560977
6,1,B,diffusion_t4,kappa,-0.054689769282813175
6,1,B,diffusion_t8,v4_m60,-0.7592542364674186
6,1,B,diffusion_t8,v4_m120,-0.7228173815857802
6,1,B,diffusion_t8,v3_defect,-0.034355468236529095
6,1,B,diffusion_t8,sent,-0.7643034000759219
6,1,B,diffusion_t8,ent_cak,-0.9163263274945628
6,1,B,diffusion_t8,frac,0.24710173382037853
6,1,B,diffusion_t8,kappa,0.047566252945638134
6,1,B,heatgeo_t2,v4_m60,-0.5548061074967442
6,1,B,heatgeo_t2,v4_m120,-0.8051418955625463
6,1,B,heatgeo_t2,v3_defect,0.2159776181514304
6,1,B,heatgeo_t2,sent,0.6184441986080398
6,1,B,heatgeo_t2,ent_cak,-0.15822372657847178
6,1,B,heatgeo_t2,frac,
6,1,B,heatgeo_t2,kappa,-0.35686085519446303
6,1,B,heatgeo_t8,v4_m60,-0.5833866532178777
6,1,B,heatgeo_t8,v4_m120,-0.5484225174750877
6,1,B,heatgeo_t8,v3_defect,
6,1,B,heatgeo_t8,sent,0.5487993003538078
6,1,B,heatgeo_t8,ent_cak,
6,1,B,heatgeo_t8,frac,
6,1,B,heatgeo_t8,kappa,
6,1,C05,plain,v4_m60,0.595025183555017
6,1,C05,plain,v4_m120,0.5937886675440205
6,1,C05,plain,v3_defect,0.3263383972086745
6,1,C05,plain,sent,0.33588928348667274
6,1,C05,plain,ent_cak,0.2932816405687385
6,1,C05,plain,frac,0.5107247096952277
6,1,C05,plain,kappa,-0.004333179076197215
6,1,C05,nugget,v4_m60,0.44913660518505166
6,1,C05,nugget,v4_m120,0.4937336629338873
6,1,C05,nugget,v3_defect,-0.06528518394297796
6,1,C05,nugget,sent,0.0065632962494686226
6,1,C05,nugget,ent_cak,0.24116048858275757
6,1,C05,nugget,frac,-0.004323793500081073
6,1,C05,nugget,kappa,-0.25412341580114933
6,1,C05,pca,v4_m60,0.5098954442450497
6,1,C05,pca,v4_m120,0.6712891766853655
6,1,C05,pca,v3_defect,0.5050303034059926
6,1,C05,pca,sent,0.2248558814385747
6,1,C05,pca,ent_cak,0.31366147826457286
6,1,C05,pca,frac,0.34331618219705834
6,1,C05,pca,kappa,0.30199669691169273
6,1,C05,diffusion_t4,v4_m60,-0.1498909567298033
6,1,C05,diffusion_t4,v4_m120,-0.23649889445948133
6,1,C05,diffusion_t4,v3_defect,0.35209181622891017
6,1,C05,diffusion_t4,sent,0.2060222788214166
6,1,C05,diffusion_t4,ent_cak,-0.5164227058115525
6,1,C05,diffusion_t4,frac,-0.16851511644796718
6,1,C05,diffusion_t4,kappa,0.09084701095917841
6,1,C05,diffusion_t8,v4_m60,-0.374120167891169
6,1,C05,diffusion_t8,v4_m120,-0.3422571564067522
6,1,C05,diffusion_t8,v3_defect,-0.09668865878060075
6,1,C05,diffusion_t8,sent,-0.28544364595759464
6,1,C05,diffusion_t8,ent_cak,-0.4738973210298604
6,1,C05,diffusion_t8,frac,0.21508459562391316
6,1,C05,diffusion_t8,kappa,0.45459531776942225
6,1,C05,heatgeo_t2,v4_m60,0.2615661036344388
6,1,C05,heatgeo_t2,v4_m120,0.17347466020597968
6,1,C05,heatgeo_t2,v3_defect,0.1517270565752678
6,1,C05,heatgeo_t2,sent,0.3958370740249079
6,1,C05,heatgeo_t2,ent_cak,
6,1,C05,heatgeo_t2,frac,
6,1,C05,heatgeo_t2,kappa,
6,1,C05,heatgeo_t8,v4_m60,-0.2282738158097959
6,1,C05,heatgeo_t8,v4_m120,0.04308708768246586
6,1,C05,heatgeo_t8,v3_defect,
6,1,C05,heatgeo_t8,sent,0.0801112626732346
6,1,C05,heatgeo_t8,ent_cak,
6,1,C05,heatgeo_t8,frac,0.14624052113740202
6,1,C05,heatgeo_t8,kappa,
6,1,C17,plain,v4_m60,0.2982401282963471
6,1,C17,plain,v4_m120,0.16178074367481443
6,1,C17,plain,v3_defect,0.2402314816564892
6,1,C17,plain,sent,0.07018858925543947
6,1,C17,plain,ent_cak,0.17446611349970625
6,1,C17,plain,frac,0.23320995202463154
6,1,C17,plain,kappa,-0.19582315708596632
6,1,C17,nugget,v4_m60,0.02145984803569841
6,1,C17,nugget,v4_m120,-0.03117742823559366
6,1,C17,nugget,v3_defect,0.01781726471655306
6,1,C17,nugget,sent,-0.03976498999961912
6,1,C17,nugget,ent_cak,0.06695584272481774
6,1,C17,nugget,frac,-0.08105374880670163
6,1,C17,nugget,kappa,-0.24330160687357807
6,1,C17,pca,v4_m60,0.44578673618870746
6,1,C17,pca,v4_m120,0.22699777173735936
6,1,C17,pca,v3_defect,0.371474719777236
6,1,C17,pca,sent,0.09480653456112968
6,1,C17,pca,ent_cak,0.10627406717833308
6,1,C17,pca,frac,0.11153806677443678
6,1,C17,pca,kappa,-0.3285367577403132
6,1,C17,diffusion_t4,v4_m60,0.22792784038705513
6,1,C17,diffusion_t4,v4_m120,0.17924060577271456
6,1,C17,diffusion_t4,v3_defect,0.20479684279257426
6,1,C17,diffusion_t4,sent,0.30776987520059623
6,1,C17,diffusion_t4,ent_cak,-0.0032118960926335134
6,1,C17,diffusion_t4,frac,0.33346584133939533
6,1,C17,diffusion_t4,kappa,0.34992870087021916
6,1,C17,diffusion_t8,v4_m60,0.055142696999724475
6,1,C17,diffusion_t8,v4_m120,0.09118743456504894
6,1,C17,diffusion_t8,v3_defect,0.3139193352992433
6,1,C17,diffusion_t8,sent,0.3115276801589217
6,1,C17,diffusion_t8,ent_cak,-0.03874976897110582
6,1,C17,diffusion_t8,frac,0.2103704626094709
6,1,C17,diffusion_t8,kappa,0.1487164352790575
6,1,C17,heatgeo_t2,v4_m60,0.3167142209656008
6,1,C17,heatgeo_t2,v4_m120,0.13710923619467033
6,1,C17,heatgeo_t2,v3_defect,0.16934615322423613
6,1,C17,heatgeo_t2,sent,0.1623852755736581
6,1,C17,heatgeo_t2,ent_cak,
6,1,C17,heatgeo_t2,frac,
6,1,C17,heatgeo_t2,kappa,
6,1,C17,heatgeo_t8,v4_m60,-0.2545683511192225
6,1,C17,heatgeo_t8,v4_m120,-0.3761740385397289
6,1,C17,heatgeo_t8,v3_defect,
6,1,C17,heatgeo_t8,sent,-0.10310309260060767
6,1,C17,heatgeo_t8,ent_cak,
6,1,C17,heatgeo_t8,frac,
6,1,C17,heatgeo_t8,kappa,
6,1,D,plain,v4_m60,-0.1619370907766103
6,1,D,plain,v4_m120,-0.0689234935102019
6,1,D,plain,v3_defect,0.22451677021406471
6,1,D,plain,sent,0.264116774094575
6,1,D,plain,ent_cak,-0.021017224637617845
6,1,D,plain,frac,0.06823011887306002
6,1,D,plain,kappa,-0.21011834964620268
6,1,D,nugget,v4_m60,-0.2599768647379534
6,1,D,nugget,v4_m120,-0.21901704518409357
6,1,D,nugget,v3_defect,0.09034075734710487
6,1,D,nugget,sent,0.2558400289504418
6,1,D,nugget,ent_cak,0.019666979863401247
6,1,D,nugget,frac,-0.12394287740076942
6,1,D,nugget,kappa,-0.16568963267765816
6,1,D,pca,v4_m60,0.051852370851937175
6,1,D,pca,v4_m120,-0.03332362391755636
6,1,D,pca,v3_defect,0.17905968717489162
6,1,D,pca,sent,0.2842114326682708
6,1,D,pca,ent_cak,-0.09648710240089087
6,1,D,pca,frac,-0.09799968522991243
6,1,D,pca,kappa,0.10856628959700876
6,1,D,diffusion_t4,v4_m60,0.41966565490954494
6,1,D,diffusion_t4,v4_m120,0.3026860651253021
6,1,D,diffusion_t4,v3_defect,0.030866939487685003
6,1,D,diffusion_t4,sent,0.10508069081495923
6,1,D,diffusion_t4,ent_cak,0.13456456632644775
6,1,D,diffusion_t4,frac,-0.22168079683844044
6,1,D,diffusion_t4,kappa,0.14164347590348136
6,1,D,diffusion_t8,v4_m60,0.2386912964675453
6,1,D,diffusion_t8,v4_m120,0.13541623343231346
6,1,D,diffusion_t8,v3_defect,0.22125684243725097
