kind,dim,seed,noise,p,score,ks
necklace,4,0,0.15,1364,0.007430370869319518,78.42482137797334
necklace,4,0,0.15,873,0.0,78.72292447407204
necklace,4,0,0.15,1030,0.004275489652037553,78.92139142240511
necklace,4,0,0.15,1135,-0.007255875606330758,79.05937661094822
necklace,4,0,0.15,468,-0.002866283170656632,79.17121451000278
necklace,4,0,0.15,855,0.0,79.19903739925911
necklace,4,1,0.0,1024,-0.00458113906346283,-151.51177825298078
necklace,4,1,0.0,962,-0.008802220897460248,-95.98885742168439
necklace,4,1,0.0,786,0.006035210535510219,-53.95323347658529
necklace,4,1,0.0,792,-0.0024757542311461753,-29.531514644155475
necklace,4,1,0.0,993,-0.007905180973141211,-14.188974941167377
necklace,4,1,0.0,405,1.1584026809188797e-05,-0.2883939290622992
necklace,4,1,0.0,462,-0.0021575585956921453,7.02567258495224
necklace,4,1,0.0,1137,-0.007488192081558202,13.908203646934739
necklace,4,1,0.0,1124,0.006577156952586066,22.45902663898565
necklace,4,1,0.0,821,0.0,28.553432878688785
necklace,4,1,0.0,130,0.0021917751529584757,34.498188277996974
necklace,4,1,0.0,49,0.0031538766844976668,39.39510352894751
necklace,4,1,0.0,1107,0.00011810388532453725,43.510454617230145
necklace,4,1,0.0,379,0.0,47.54329442796408
necklace,4,1,0.0,1025,-0.002608451306414978,50.39522044791824
necklace,4,1,0.0,237,-0.04048265339938886,53.367400026321185
necklace,4,1,0.0,41,-0.00211230403888904,56.51801399323984
necklace,4,1,0.0,893,0.0,58.67564206935164
necklace,4,1,0.0,490,-0.003144353303492539,60.24916777589646
necklace,4,1,0.0,719,0.006195198344670902,61.98436178068508
necklace,4,1,0.0,496,0.0006749769478440748,63.498399062938084
necklace,4,1,0.0,1290,-0.010492126842683192,65.8982978228074
necklace,4,1,0.0,715,0.0027324463878381326,67.05245701363833
necklace,4,1,0.0,1175,0.003191177846322925,68.52317914252328
necklace,4,1,0.0,1377,-0.011494150499326061,70.06699170589687
necklace,4,1,0.0,414,0.0058816120954682215,71.35936754531987
necklace,4,1,0.0,137,0.008437114847564597,72.85406676535226
necklace,4,1,0.0,1378,0.0,73.68425177475177
necklace,4,1,0.0,219,-0.0016215092927251637,74.46444001282669
necklace,4,1,0.0,525,0.01047243334272064,75.24016048382224
necklace,4,1,0.0,181,0.004257612763326205,75.91832374400471
necklace,4,1,0.0,1344,-0.008010040327444061,76.46372933671586
necklace,4,1,0.0,479,0.0,77.0639091903846
necklace,4,1,0.0,401,0.005758627292271706,77.4273822016486
necklace,4,1,0.0,216,-0.017057460428206477,77.69143594810589
necklace,4,1,0.0,956,0.0,78.01681707564529
necklace,4,1,0.0,1233,0.0,78.28220470625092
necklace,4,1,0.0,519,0.00016401214185405438,78.42179842121834
necklace,4,1,0.0,177,-0.002943755578991264,78.57089165097146
necklace,4,1,0.0,1329,-0.005778511491303463,78.60438397136419
necklace,4,1,0.15,1024,-0.007499886133659747,-151.51177825298078
necklace,4,1,0.15,962,0.0008675920405569366,-95.98885742168439
necklace,4,1,0.15,786,0.004309781685662182,-53.95323347658529
necklace,4,1,0.15,792,-0.0018116224013134466,-29.531514644155475
necklace,4,1,0.15,993,-0.008737867154545054,-14.188974941167377
necklace,4,1,0.15,405,-0.04950009277341934,-0.2883939290622992
necklace,4,1,0.15,462,-0.002008849543915371,7.02567258495224
necklace,4,1,0.15,1137,-0.001154412503386451,13.908203646934739
necklace,4,1,0.15,1124,0.0,22.45902663898565
necklace,4,1,0.15,821,0.0032111855097283794,28.553432878688785
necklace,4,1,0.15,130,0.007562557121323116,34.498188277996974
necklace,4,1,0.15,49,0.009921107024009557,39.39510352894751
necklace,4,1,0.15,1107,0.002900551267635443,43.510454617230145
necklace,4,1,0.15,379,-0.01578256639959872,47.54329442796408
necklace,4,1,0.15,1025,0.00401059313649732,50.39522044791824
necklace,4,1,0.15,237,0.01066462629379164,53.367400026321185
necklace,4,1,0.15,41,0.0063773983485583795,56.51801399323984
necklace,4,1,0.15,893,0.0,58.67564206935164
necklace,4,1,0.15,490,-0.014545921503665966,60.24916777589646
necklace,4,1,0.15,719,-0.006099465157368995,61.98436178068508
necklace,4,1,0.15,496,-0.020883613568840127,63.498399062938084
necklace,4,1,0.15,1290,-0.016802540051342456,65.8982978228074
necklace,4,1,0.15,715,-0.006911254195973805,67.05245701363833
necklace,4,1,0.15,1175,0.0,68.52317914252328
necklace,4,1,0.15,1377,-0.007346144639943458,70.06699170589687
necklace,4,1,0.15,414,0.0037382512220526763,71.35936754531987
necklace,4,1,0.15,137,-0.009669293237920228,72.85406676535226
necklace,4,1,0.15,1378,0.005843775540639303,73.68425177475177
necklace,4,1,0.15,219,0.0,74.46444001282669
necklace,4,1,0.15,525,0.0,75.24016048382224
necklace,4,1,0.15,181,-0.0013269631677033066,75.91832374400471
necklace,4,1,0.15,1344,0.0,76.46372933671586
necklace,4,1,0.15,479,-0.00572946010573451,77.0639091903846
necklace,4,1,0.15,401,0.000441568748506347,77.4273822016486
necklace,4,1,0.15,216,-0.004068619407699297,77.69143594810589
necklace,4,1,0.15,956,0.0,78.01681707564529
necklace,4,1,0.15,1233,0.012677739995819878,78.28220470625092
necklace,4,1,0.15,519,-0.0012848830945879422,78.42179842121834
necklace,4,1,0.15,177,0.005276703479892137,78.57089165097146
necklace,4,1,0.15,1329,-0.010145035165235926,78.60438397136419
necklace,5,0,0.0,619,0.0,-220.71414333017378
necklace,5,0,0.0,872,0.0,-105.76501134185342
necklace,5,0,0.0,584,0.0,-47.99588706593788
necklace,5,0,0.0,950,0.002503387248911689,-20.6720842514152
necklace,5,0,0.0,263,0.0,-3.5226461554882706
necklace,5,0,0.0,572,0.0,19.20574690332605
necklace,5,0,0.0,881,0.0,32.92230834762408
necklace,5,0,0.0,262,0.0,42.50523769530305
necklace,5,0,0.0,353,0.0,52.06299152481476
necklace,5,0,0.0,1307,-0.005838794608144467,59.44931902189442
necklace,5,0,0.0,1203,-0.002133262928408673,65.90983383737502
necklace,5,0,0.0,652,0.0020832952386623423,70.91998206039406
necklace,5,0,0.0,1280,0.0,74.7398140959791
necklace,5,0,0.0,1043,0.001882062638533237,79.0934820358948
necklace,5,0,0.0,490,0.0009254536383325913,83.6303230722144
necklace,5,0,0.0,690,-0.002211181394781051,87.37415771964298
necklace,5,0,0.0,1081,0.0009544735271452276,90.42894602951414
necklace,5,0,0.0,1295,-0.002303127844844065,93.34977048120932
necklace,5,0,0.0,1026,0.0,96.18879584583706
necklace,5,0,0.0,560,0.0,98.9240637940462
necklace,5,0,0.0,1229,0.0,100.87728891686884
necklace,5,0,0.0,721,-0.002853550214442134,103.24436002064111
necklace,5,0,0.0,98,0.0,105.14543412883597
necklace,5,0,0.0,1067,0.0,106.87980499266499
necklace,5,0,0.0,1275,-0.00647454963315337,109.28469101158258
necklace,5,0,0.0,586,0.0,110.67009080707585
necklace,5,0,0.0,588,0.0,111.69336467883289
necklace,5,0,0.0,424,0.005503603419075569,112.9357071952444
necklace,5,0,0.0,90,0.0,113.73669174089252
necklace,5,0,0.0,474,-0.002476089083333702,114.59651175713694
necklace,5,0,0.0,708,-0.0058362926339603875,115.44305951888029
necklace,5,0,0.0,1109,0.0,116.57770829254392
necklace,5,0,0.0,1191,-0.0021389342008378866,117.38585016869531
necklace,5,0,0.0,1289,0.0,118.01196504887345
necklace,5,0,0.0,1120,0.0,118.56817842563827
necklace,5,0,0.0,683,-0.0028393950758580887,118.96022019183897
necklace,5,0,0.0,1144,0.000216330191029155,119.224591123549
necklace,5,0,0.0,1255,0.0009218193013137699,119.39973705304935
necklace,5,0,0.0,650,0.0,119.54419454466226
necklace,5,0,0.0,624,0.0,404.22658653623785
necklace,5,0,0.15,619,0.0,-220.71414333017378
necklace,5,0,0.15,872,0.0,-105.76501134185342
necklace,5,0,0.15,584,-0.002313851207543287,-47.99588706593788
necklace,5,0,0.15,950,-0.00817933768103004,-20.6720842514152
necklace,5,0,0.15,263,7.10580943143295e-05,-3.5226461554882706
necklace,5,0,0.15,572,0.0,19.20574690332605
necklace,5,0,0.15,881,-0.008131063393949742,32.92230834762408
necklace,5,0,0.15,262,-0.002092338977140347,42.50523769530305
necklace,5,0,0.15,353,0.0,52.06299152481476
necklace,5,0,0.15,1307,0.0,59.44931902189442
necklace,5,0,0.15,1203,0.0,65.90983383737502
necklace,5,0,0.15,652,0.0003703809618900121,70.91998206039406
necklace,5,0,0.15,1280,0.0,74.7398140959791
necklace,5,0,0.15,1043,0.0,79.0934820358948
necklace,5,0,0.15,490,0.0006929994734863713,83.6303230722144
necklace,5,0,0.15,690,0.0,87.37415771964298
necklace,5,0,0.15,1081,-0.011513364285717472,90.42894602951414
necklace,5,0,0.15,1295,0.0,93.34977048120932
necklace,5,0,0.15,1026,0.0,96.18879584583706
necklace,5,0,0.15,560,0.0,98.9240637940462
necklace,5,0,0.15,1229,0.0,100.87728891686884
necklace,5,0,0.15,721,0.0,103.24436002064111
necklace,5,0,0.15,98,0.0,105.14543412883597
necklace,5,0,0.15,1067,0.0,106.87980499266499
necklace,5,0,0.15,1275,-0.0069319339263687295,109.28469101158258
necklace,5,0,0.15,586,0.0,110.67009080707585
necklace,5,0,0.15,588,0.0,111.69336467883289
necklace,5,0,0.15,424,0.007489806185813231,112.9357071952444
necklace,5,0,0.15,90,0.0,113.73669174089252
necklace,5,0,0.15,474,-0.0031164615813973166,114.59651175713694
necklace,5,0,0.15,708,0.006696426918375777,115.44305951888029
necklace,5,0,0.15,1109,0.0,116.57770829254392
necklace,5,0,0.15,1191,-0.007926932910885184,117.38585016869531
necklace,5,0,0.15,1289,0.0,118.01196504887345
necklace,5,0,0.15,1120,-0.0002539117977535532,118.56817842563827
necklace,5,0,0.15,683,0.0,118.96022019183897
necklace,5,0,0.15,1144,0.009397532889921057,119.224591123549
necklace,5,0,0.15,1255,0.006201865108951519,119.39973705304935
necklace,5,0,0.15,650,-0.003589375224282137,119.54419454466226
necklace,5,0,0.15,624,0.0,404.22658653623785
necklace,5,1,0.0,1288,0.0,-217.86142317727473
necklace,5,1,0.0,1142,0.0029068012549153532,-107.348319123827
necklace,5,1,0.0,1125,0.0,-49.892219516819054
necklace,5,1,0.0,1055,0.0,-20.630381242106143
necklace,5,1,0.0,665,0.005976739700570166,-0.11346935130339553
necklace,5,1,0.0,208,0.0,17.411853630866506
necklace,5,1,0.0,951,0.0,27.0525259559419
necklace,5,1,0.0,1034,0.0,35.5163300234062
necklace,5,1,0.0,1217,0.0,46.46683751699507
necklace,5,1,0.0,332,-0.0014267735939186045,53.731818328114365
necklace,5,1,0.0,1315,0.0,61.502954759609004
necklace,5,1,0.0,838,0.0,67.5916242075021
necklace,5,1,0.0,86,0.004255084465263639,72.91052072765756
necklace,5,1,0.0,379,0.0,78.44500226495462
necklace,5,1,0.0,1025,0.0,82.10687043697129
necklace,5,1,0.0,237,-0.0074440346382156145,85.91634965828257
necklace,5,1,0.0,41,0.0014443865378552835,89.97671414303356
necklace,5,1,0.0,893,0.0,92.76747735255637
necklace,5,1,0.0,490,0.0,94.79802190200004
necklace,5,1,0.0,719,0.0007163898819119822,97.05358864009189
necklace,5,1,0.0,1093,0.00011198102814272137,99.01974338213975
necklace,5,1,0.0,1290,0.0,102.14643224729174
necklace,5,1,0.0,715,0.0,103.64912304459833
necklace,5,1,0.0,1175,-0.001957018167162556,105.57645190599351
necklace,5,1,0.0,151,0.008153023532601982,107.65502413533348
necklace,5,1,0.0,1346,0.0,109.44285778630626
necklace,5,1,0.0,275,-0.00645203535074872,111.3332180379837
necklace,5,1,0.0,1071,0.0,112.36279811346401
necklace,5,1,0.0,495,0.009733234685427136,113.38876812139529
necklace,5,1,0.0,654,-0.0024246656065249825,114.39242511081335
necklace,5,1,0.0,1262,0.0,115.33676751696002
necklace,5,1,0.0,1162,-0.006253965101548058,116.06260991234375
necklace,5,1,0.0,106,0.0,116.80706701862286
necklace,5,1,0.0,11,0.0026672480601434255,117.2952970845242
necklace,5,1,0.0,1005,0.0,117.63298453582698
necklace,5,1,0.0,801,-0.0017531685984843413,118.06604289108073
necklace,5,1,0.0,486,-0.005786801072668237,118.41386800886487
necklace,5,1,0.0,1164,0.004216198011776199,118.59633593465038
necklace,5,1,0.0,699,-0.0030143758837172137,118.7909745402972
necklace,5,1,0.0,313,0.0,378.78953329650744
necklace,5,1,0.15,1288,0.0,-217.86142317727473
necklace,5,1,0.15,1142,0.00461887643139295,-107.348319123827
necklace,5,1,0.15,1125,0.0,-49.892219516819054
necklace,5,1,0.15,1055,-0.011484832472888507,-20.630381242106143
necklace,5,1,0.15,665,0.0,-0.11346935130339553
necklace,5,1,0.15,208,0.0,17.411853630866506
necklace,5,1,0.15,951,0.0,27.0525259559419
necklace,5,1,0.15,1034,0.0,35.5163300234062
necklace,5,1,0.15,1217,0.0,46.46683751699507
necklace,5,1,0.15,332,0.0,53.731818328114365
necklace,5,1,0.15,1315,0.0,61.502954759609004
necklace,5,1,0.15,838,0.0,67.5916242075021
necklace,5,1,0.15,86,0.0,72.91052072765756
necklace,5,1,0.15,379,0.0,78.44500226495462
necklace,5,1,0.15,1025,0.0,82.10687043697129
necklace,5,1,0.15,237,-0.004051820892910091,85.91634965828257
necklace,5,1,0.15,41,0.0062467280303743385,89.97671414303356
necklace,5,1,0.15,893,0.0,92.76747735255637
necklace,5,1,0.15,490,0.0,94.79802190200004
necklace,5,1,0.15,719,0.0,97.05358864009189
necklace,5,1,0.15,1093,0.0,99.01974338213975
necklace,5,1,0.15,1290,0.0,102.14643224729174
necklace,5,1,0.15,715,0.0,103.64912304459833
necklace,5,1,0.15,1175,-0.022237300941331615,105.57645190599351
necklace,5,1,0.15,151,0.0,107.65502413533348
necklace,5,1,0.15,1346,-0.05347174997844096,109.44285778630626
necklace,5,1,0.15,275,-0.007036089569320895,111.3332180379837
necklace,5,1,0.15,1071,0.0,112.36279811346401
necklace,5,1,0.15,495,-0.04724049182032436,113.38876812139529
necklace,5,1,0.15,654,-0.002575724219872403,114.39242511081335
necklace,5,1,0.15,1262,0.0,115.33676751696002
necklace,5,1,0.15,1162,0.0,116.06260991234375
necklace,5,1,0.15,106,-0.0010996310978942936,116.80706701862286
necklace,5,1,0.15,11,-0.011513289784205617,117.2952970845242
necklace,5,1,0.15,1005,0.0,117.63298453582698
necklace,5,1,0.15,801,0.0,118.06604289108073
necklace,5,1,0.15,486,0.0,118.41386800886487
necklace,5,1,0.15,1164,0.0,118.59633593465038
necklace,5,1,0.15,699,0.0,118.7909745402972
necklace,5,1,0.15,313,0.0,378.78953329650744
necklace,6,0,0.0,619,0.0,-273.22844677935115
necklace,6,0,0.0,872,0.0,-106.59071599458171
necklace,6,0,0.0,584,0.0,-37.29754846548869
necklace,6,0,0.0,950,0.0,-4.612240851526459
necklace,6,0,0.0,986,0.0,15.918868723221044
necklace,6,0,0.0,572,0.0,43.21818215150747
necklace,6,0,0.0,881,0.0,59.73367454935509
necklace,6,0,0.0,262,0.0,71.3272489824321
necklace,6,0,0.0,353,0.0,82.91709396037294
necklace,6,0,0.0,1307,0.0,91.88725223057786
necklace,6,0,0.0,1203,0.0,99.76242833969927
necklace,6,0,0.0,652,0.0,105.89132586005636
necklace,6,0,0.0,1280,0.0,110.56499198303582
necklace,6,0,0.0,1043,0.0,115.88819805403548
necklace,6,0,0.0,490,0.0,121.4555229345005
necklace,6,0,0.0,690,0.0,126.07229707454684
necklace,6,0,0.0,1081,-0.002731083313730377,129.8308787967292
necklace,6,0,0.0,1295,0.0008334895719388224,133.42886813644148
necklace,6,0,0.0,1026,0.0,136.93013985876382
necklace,6,0,0.0,560,0.0,140.3027763774947
necklace,6,0,0.0,1229,0.0,142.71698728625313
necklace,6,0,0.0,721,0.0,145.64533633422354
necklace,6,0,0.0,98,0.0,147.99691077709122
necklace,6,0,0.0,1067,7.661962583193835e-05,150.1429960964489
necklace,6,0,0.0,1275,0.0,153.13119052005158
necklace,6,0,0.0,586,0.0,154.8508265406234
necklace,6,0,0.0,588,0.0,156.12401514232866
necklace,6,0,0.0,424,0.0,157.66526724376422
necklace,6,0,0.0,90,0.0,158.65922071602284
necklace,6,0,0.0,474,0.0,159.73195687278204
necklace,6,0,0.0,708,6.524733385197129e-05,160.78320663846085
necklace,6,0,0.0,1012,0.0018537116785200224,162.1959352513396
necklace,6,0,0.0,1191,0.0,163.201391169839
necklace,6,0,0.0,1289,0.0015168614394268209,163.97920167716703
necklace,6,0,0.0,1120,0.0,164.67241025975878
necklace,6,0,0.0,683,0.0,165.16115082756144
necklace,6,0,0.0,1144,0.0,165.4912752060855
necklace,6,0,0.0,1255,0.0,165.71024596612057
necklace,6,0,0.0,468,0.0,165.88967955106804
necklace,6,0,0.0,624,0.0,910.8485632285187
necklace,6,0,0.15,619,0.0,-273.22844677935115
necklace,6,0,0.15,872,0.0,-106.59071599458171
necklace,6,0,0.15,584,0.0,-37.29754846548869
necklace,6,0,0.15,950,0.0,-4.612240851526459
necklace,6,0,0.15,986,0.0,15.918868723221044
necklace,6,0,0.15,572,0.0,43.21818215150747
necklace,6,0,0.15,881,0.0,59.73367454935509
necklace,6,0,0.15,262,0.0,71.3272489824321
necklace,6,0,0.15,353,0.0,82.91709396037294
necklace,6,0,0.15,1307,0.0,91.88725223057786
necklace,6,0,0.15,1203,0.0,99.76242833969927
necklace,6,0,0.15,652,0.0,105.89132586005636
necklace,6,0,0.15,1280,0.0,110.56499198303582
necklace,6,0,0.15,1043,0.0,115.88819805403548
necklace,6,0,0.15,490,0.0,121.4555229345005
necklace,6,0,0.15,690,0.0,126.07229707454684
necklace,6,0,0.15,1081,0.0,129.8308787967292
necklace,6,0,0.15,1295,-0.0017161745938587582,133.42886813644148
necklace,6,0,0.15,1026,0.0,136.93013985876382
necklace,6,0,0.15,560,0.0,140.3027763774947
necklace,6,0,0.15,1229,0.0,142.71698728625313
necklace,6,0,0.15,721,0.0,145.64533633422354
necklace,6,0,0.15,98,0.0,147.99691077709122
necklace,6,0,0.15,1067,0.0,150.1429960964489
necklace,6,0,0.15,1275,0.0,153.13119052005158
necklace,6,0,0.15,586,0.0,154.8508265406234
necklace,6,0,0.15,588,0.0,156.12401514232866
necklace,6,0,0.15,424,0.0,157.66526724376422
necklace,6,0,0.15,90,0.0,158.65922071602284
necklace,6,0,0.15,474,0.0,159.73195687278204
necklace,6,0,0.15,708,0.0,160.78320663846085
necklace,6,0,0.15,1012,0.0,162.1959352513396
necklace,6,0,0.15,1191,0.0,163.201391169839
necklace,6,0,0.15,1289,0.0,163.97920167716703
necklace,6,0,0.15,1120,0.0,164.67241025975878
necklace,6,0,0.15,683,0.0,165.16115082756144
necklace,6,0,0.15,1144,0.0,165.4912752060855
necklace,6,0,0.15,1255,0.0,165.71024596612057
necklace,6,0,0.15,468,0.0,165.88967955106804
necklace,6,0,0.15,624,0.0,910.8485632285187
necklace,6,1,0.0,728,0.0,-313.3038833590595
necklace,6,1,0.0,666,0.0,-114.33731888236099
necklace,6,1,0.0,1209,0.0,-40.571211789061614
necklace,6,1,0.0,1055,0.0,-4.710675893615839
necklace,6,1,0.0,665,0.0,19.864825195495477
necklace,6,1,0.0,208,0.0,40.9032165391989
necklace,6,1,0.0,951,0.0,52.51107602692151
necklace,6,1,0.0,1034,-0.004257375366320388,62.740097749843656
necklace,6,1,0.0,1217,0.0,75.99030253614801
necklace,6,1,0.0,332,0.002470251999052403,84.7923998480493
necklace,6,1,0.0,1315,0.0,94.24556048138591
necklace,6,1,0.0,838,0.0,101.68000303978923
necklace,6,1,0.0,86,0.0,108.16686269509003
necklace,6,1,0.0,379,0.0,114.9417669306731
necklace,6,1,0.0,1025,0.0,119.44154367172978
necklace,6,1,0.0,237,0.0,124.11016035670693
necklace,6,1,0.0,41,0.0008657635481850341,129.10396690054506
necklace,6,1,0.0,893,0.0,132.54355298247327
necklace,6,1,0.0,490,0.0,135.03919919562713
necklace,6,1,0.0,719,0.003184796048569548,137.82731411945602
necklace,6,1,0.0,1093,0.0,140.25104764822098
necklace,6,1,0.0,1290,0.0,144.12080816016078
necklace,6,1,0.0,715,0.0,145.9767576047193
necklace,6,1,0.0,1175,0.0,148.3694418912741
necklace,6,1,0.0,151,0.0,150.94048325449683
necklace,6,1,0.0,7,0.0,153.16564722170205
necklace,6,1,0.0,275,0.0,155.51230526898354
necklace,6,1,0.0,1071,0.0,156.7850372681222
necklace,6,1,0.0,495,0.0,158.06230163155107
necklace,6,1,0.0,654,0.0,159.30857816125612
necklace,6,1,0.0,1262,0.0,160.48638387399612
necklace,6,1,0.0,1162,0.0,161.3882853244039
necklace,6,1,0.0,106,0.0,162.31608925181214
necklace,6,1,0.0,11,0.0,162.92390475191684
necklace,6,1,0.0,1005,0.0,163.34270973576577
necklace,6,1,0.0,801,0.0,163.88231338560908
necklace,6,1,0.0,486,0.0,164.31733872845484
necklace,6,1,0.0,1164,0.0,164.54334209823583
necklace,6,1,0.0,699,0.0,164.78625271086273
necklace,6,1,0.0,313,0.0,278.9480908298086
necklace,6,1,0.15,728,0.0,-313.3038833590595
necklace,6,1,0.15,666,0.0,-114.33731888236099
necklace,6,1,0.15,1209,0.0,-40.571211789061614
necklace,6,1,0.15,1055,0.0,-4.710675893615839
necklace,6,1,0.15,665,0.0,19.864825195495477
necklace,6,1,0.15,208,0.0,40.9032165391989
necklace,6,1,0.15,951,0.0,52.51107602692151
necklace,6,1,0.15,1034,-3.734315645628761e-05,62.740097749843656
necklace,6,1,0.15,1217,0.0,75.99030253614801
necklace,6,1,0.15,332,0.0,84.7923998480493
necklace,6,1,0.15,1315,0.0,94.24556048138591
necklace,6,1,0.15,838,0.0,101.68000303978923
necklace,6,1,0.15,86,0.0,108.16686269509003
necklace,6,1,0.15,379,0.0,114.9417669306731
necklace,6,1,0.15,1025,0.0,119.44154367172978
necklace,6,1,0.15,237,0.0,124.11016035670693
necklace,6,1,0.15,41,-0.008008811301050012,129.10396690054506
necklace,6,1,0.15,893,0.0,132.54355298247327
necklace,6,1,0.15,490,0.0,135.03919919562713
necklace,6,1,0.15,719,0.0,137.82731411945602
necklace,6,1,0.15,1093,0.0,140.25104764822098
necklace,6,1,0.15,1290,0.0,144.12080816016078
necklace,6,1,0.15,715,0.0,145.9767576047193
necklace,6,1,0.15,1175,0.0,148.3694418912741
necklace,6,1,0.15,151,0.0,150.94048325449683
necklace,6,1,0.15,7,0.0,153.16564722170205
necklace,6,1,0.15,275,0.0,155.51230526898354
necklace,6,1,0.15,1071,0.0,156.7850372681222
necklace,6,1,0.15,495,0.0,158.06230163155107
necklace,6,1,0.15,654,0.0,159.30857816125612
necklace,6,1,0.15,1262,0.0,160.48638387399612
necklace,6,1,0.15,1162,0.0,161.3882853244039
necklace,6,1,0.15,106,0.0,162.31608925181214
necklace,6,1,0.15,11,0.0,162.92390475191684
necklace,6,1,0.15,1005,0.0,163.34270973576577
necklace,6,1,0.15,801,0.0,163.88231338560908
necklace,6,1,0.15,486,0.0,164.31733872845484
necklace,6,1,0.15,1164,0.0,164.54334209823583
necklace,6,1,0.15,699,0.0,164.78625271086273
necklace,6,1,0.15,313,0.0,278.9480908298086
torus,3,0,0.0,642,-0.0023942992654366925,0.0
torus,3,0,0.0,744,-0.0003762084596197132,0.0
torus,3,0,0.0,1238,0.005202630029374489,0.0
torus,3,0,0.0,1287,0.008203943343428388,0.0
torus,3,0,0.0,511,-0.0006305691378241003,0.0
torus,3,0,0.0,930,-0.0026676129578361504,0.0
torus,3,0,0.0,457,0.002712431403087443,0.0
torus,3,0,0.0,751,-0.018068229439158,0.0
torus,3,0,0.0,783,0.00877251384125487,0.0
torus,3,0,0.0,1366,0.004567441644571395,0.0
torus,3,0,0.0,3,0.015341596464373834,0.0
torus,3,0,0.0,88,-0.0012461950640548294,0.0
torus,3,0,0.0,164,-0.006189755968342675,0.0
torus,3,0,0.0,834,-0.009002108686079882,0.0
torus,3,0,0.0,234,-0.0024785459591423684,0.0
torus,3,0,0.0,1088,-0.0011757301166825454,0.0
torus,3,0,0.0,297,0.00726325087451828,0.0
torus,3,0,0.0,697,0.0030041418952622932,0.0
torus,3,0,0.0,94,-0.005629640317106138,0.0
torus,3,0,0.0,36,0.0045716262488754884,0.0
torus,3,0,0.0,1030,0.001790657401192497,0.0
torus,3,0,0.0,276,-0.005602819934246776,0.0
torus,3,0,0.0,895,-0.009586474204926792,0.0
torus,3,0,0.0,337,-0.01160550030325535,0.0
torus,3,0,0.0,641,-0.00017137135539007503,0.0
torus,3,0,0.0,242,-0.009359080330980499,0.0
torus,3,0,0.0,619,0.004932532548142604,0.0
torus,3,0,0.0,369,0.0008226941936624044,0.0
torus,3,0,0.0,1321,-0.0037880316788794118,0.0
torus,3,0,0.0,692,-0.01552467562936503,0.0
torus,3,0,0.0,737,-0.005275436143891324,0.0
torus,3,0,0.0,564,0.0049943893163530845,0.0
torus,3,0,0.0,363,0.013176654270563512,0.0
torus,3,0,0.0,40,-0.00904607946896091,0.0
torus,3,0,0.0,1221,-0.003312137542989136,0.0
torus,3,0,0.0,145,0.0,0.0
torus,3,0,0.0,886,0.004296265195468805,0.0
torus,3,0,0.0,1393,0.0012099823137467942,0.0
torus,3,0,0.0,85,0.006403953199197461,0.0
torus,3,0,0.0,320,0.006265338944482331,0.0
torus,3,0,0.15,642,-0.007792978064378463,0.0
torus,3,0,0.15,744,-0.014065761270419697,0.0
torus,3,0,0.15,1238,-0.039418170270219946,0.0
torus,3,0,0.15,1287,-0.010466524299331242,0.0
torus,3,0,0.15,511,-0.016793634333560938,0.0
torus,3,0,0.15,930,-0.01707642076450656,0.0
torus,3,0,0.15,457,-0.012404982877281836,0.0
torus,3,0,0.15,751,0.0015409799720193483,0.0
torus,3,0,0.15,783,-0.0045319773362986066,0.0
torus,3,0,0.15,1366,-0.028232089181332163,0.0
torus,3,0,0.15,3,-0.01776973056729034,0.0
torus,3,0,0.15,88,-0.004611929288417443,0.0
torus,3,0,0.15,164,-0.003846764519092466,0.0
torus,3,0,0.15,834,-0.0013440352147399172,0.0
torus,3,0,0.15,234,-0.06013905965535741,0.0
torus,3,0,0.15,1088,-0.006150034397497697,0.0
torus,3,0,0.15,297,-0.003188840146863464,0.0
torus,3,0,0.15,697,-0.003161155012791895,0.0
torus,3,0,0.15,94,0.007407267631496059,0.0
torus,3,0,0.15,36,0.018287790049328973,0.0
torus,3,0,0.15,1030,-0.022697904542446766,0.0
torus,3,0,0.15,276,-0.004623697023575683,0.0
torus,3,0,0.15,895,-0.011852577614415164,0.0
torus,3,0,0.15,337,-0.021708537246534453,0.0
torus,3,0,0.15,641,-0.017760737427038337,0.0
torus,3,0,0.15,242,-0.019174330186799985,0.0
torus,3,0,0.15,619,-0.011516435208787867,0.0
torus,3,0,0.15,369,-0.004797018692273565,0.0
torus,3,0,0.15,1321,-0.03175157604779085,0.0
torus,3,0,0.15,692,-0.00923956761158434,0.0
torus,3,0,0.15,737,-0.0046667921655333955,0.0
torus,3,0,0.15,564,0.013700713798479723,0.0
torus,3,0,0.15,363,0.00025919390221135555,0.0
torus,3,0,0.15,40,0.005917411116539557,0.0
torus,3,0,0.15,1221,-0.006479796433980948,0.0
torus,3,0,0.15,145,-0.0053714016391701175,0.0
torus,3,0,0.15,886,-0.01650508777871548,0.0
torus,3,0,0.15,1393,-0.02853261780671736,0.0
torus,3,0,0.15,85,0.005555443259468988,0.0
torus,3,0,0.15,320,0.003522445119766276,0.0
torus,3,1,0.0,942,0.0047853263486052275,0.0
torus,3,1,0.0,158,-0.004763631958664128,0.0
torus,3,1,0.0,462,-0.0030265388250294498,0.0
torus,3,1,0.0,796,-0.012285568254964699,0.0
torus,3,1,0.0,739,-0.004765949178042152,0.0
torus,3,1,0.0,624,0.013846583642507584,0.0
