d,seed,corruption,est,chan,field_r
-0.0303324698367659,-0.0052708689565403866,0.022940159068298972,-7.073507381972682,-4.930985450744629,-0.0,0.5820469978414009,4.0,0.22440888691584954,0.1952364151392509,0.5244483248334977,564,1400,4,23.736312902586512,dumbbell,4,0,C05,pca_denoise
-0.021893772694125527,0.0006713807344821774,-0.002390780254004101,-7.040892995014659,-4.002645969390869,-0.0,0.6415629957951698,4.0,0.1887133672369529,0.2094306209073356,0.6429257218291701,1026,1400,4,25.138502510598045,dumbbell,4,0,C05,pca_denoise
-0.02511988801243134,-0.04980669512124503,0.06618048375141791,-7.094333913598631,-4.652505874633789,-0.125,0.2705512472282412,3.0,0.2538557393047061,0.28678283610256905,0.6346417829262506,693,1400,4,26.45308691767381,dumbbell,4,0,C05,pca_denoise
-0.03182673642164062,-0.03458562442596002,0.02800690819732106,-7.0765573850850405,-4.846970558166504,-0.0,0.6540670152957039,4.0,0.23616115903522633,0.20091020057534528,0.5527906037266347,625,1400,4,27.98331129289876,dumbbell,4,0,C05,pca_denoise
0.03729964114853286,-0.008485913261667716,0.04434546144807798,-7.073402880465282,-4.863620758056641,-0.0,0.5242517264989133,4.0,0.25276074392973646,0.20612202874978683,0.5635890237386734,823,1400,4,29.13634847296726,dumbbell,4,0,C05,pca_denoise
-0.05122316074829983,-0.05194758263754353,0.011149235361711344,-7.084524753663194,-4.8880720138549805,-0.0,0.28149433377807376,3.0,0.23287583167460751,0.2096385892336908,0.5334956217371276,246,1400,4,30.30802790209229,dumbbell,4,0,C05,pca_denoise
0.012482800354988903,-0.008201526479162516,0.028025039025153613,-7.0922452113047045,-4.8289055824279785,-0.0625,0.33915899429895163,1.0,0.2517151630250236,0.22615432955198866,0.5657049023316268,1046,1400,4,31.207228531085526,dumbbell,4,0,C05,pca_denoise
-0.06294961984544274,-0.03295945917689667,0.0030050373692151588,-7.125128779393529,-4.6847052574157715,-0.125,0.5556924044553397,1.0,0.21040647547294877,0.2496399490677963,0.5793831030191734,65,1400,4,32.2553237960434,dumbbell,4,0,C05,pca_denoise
0.021397506854447378,-0.02778281287651175,0.033084119242322844,-7.103708380347817,-5.037168025970459,-0.0625,0.2705255534882444,4.0,0.2466835774186529,0.19398768843278966,0.5359787550340613,389,1400,4,32.98510123751269,dumbbell,4,0,C05,pca_denoise
0.02019919367088946,-0.0021584835676010496,0.02498777954458341,-7.072524989070008,-4.736847400665283,-0.0,0.3005840810609892,4.0,0.23785589090804285,0.19967467125181504,0.57757321053112,634,1400,4,33.627073289551745,dumbbell,4,0,C05,pca_denoise
-0.07998239150607062,-0.06352325246107327,0.000893879065890113,-7.126011555911119,-5.0276899337768555,-0.875,0.19030596801324404,4.0,0.22918355851889882,0.18002989177661244,0.5169423545147838,64,1400,4,34.08641987865326,dumbbell,4,0,C05,pca_denoise
-0.018387082731912623,-0.04022244443554978,0.0012695950910317465,-7.1189807165621914,-4.719932556152344,-0.9375,0.2701264351096839,4.0,0.24687662705176944,0.22797339088319357,0.5992796025348798,599,1400,4,34.333928539127236,dumbbell,4,0,C05,pca_denoise
-0.005170866494938074,-0.010945229341470826,0.040587116870002715,-7.092405780602517,-4.811105728149414,-0.0,0.4737259791564777,5.0,0.2362855115697603,0.22262257033453137,0.5742449605310638,544,1400,4,34.429055879941174,dumbbell,4,0,C05,pca_denoise
-0.07696555465207221,-0.08950712010137758,0.028143627086325014,-7.0800949901861525,-3.689772129058838,-0.125,0.08582163280941696,5.0,0.146461365622475,0.2674478224589579,0.5015409920857715,208,1400,4,-23.904740663319068,dumbbell,4,0,C05,diffdist_t4
-0.07263363803082583,-0.1261671024360977,0.022570013050287226,-7.113690046093408,-3.8538997173309326,-0.375,0.0601130667546983,5.0,0.17619412160869646,0.26575081150691365,0.5393133231699158,362,1400,4,-18.815015537403607,dumbbell,4,0,C05,diffdist_t4
-0.06330194348012702,-0.07992739561453664,0.02464854262306904,-7.105381573348708,-3.779548406600952,-0.5625,0.303698666430272,5.0,0.16898736553256563,0.287391534181884,0.5277562614633379,1088,1400,4,-7.813635606929903,dumbbell,4,0,C05,diffdist_t4
-0.08169484882516638,-0.06311460932564333,0.029244491692756447,-7.119850342566096,-3.6524910926818848,-0.625,0.23618049165536922,5.0,0.16185190709668668,0.2631170154031599,0.5562022602849114,915,1400,4,3.6191873761399993,dumbbell,4,0,C05,diffdist_t4
-0.05315895971771023,-0.06269854564713571,0.024336698794943552,-7.035430666487014,-4.2107930183410645,-0.0,0.6935527801813801,5.0,0.17482930376149708,0.23185035807566173,0.4730993656206762,361,1400,4,11.714458782310004,dumbbell,4,0,C05,diffdist_t4
-0.07304532635234337,-0.10145490144760015,0.027098486574264762,-6.958874501253616,-4.907772064208984,-0.0,0.88360434315881,5.0,0.21273514029156204,0.21147153056602136,0.39328440838088413,813,1400,4,13.17250244118475,dumbbell,4,0,C05,diffdist_t4
-0.06440019026892818,-0.08358102028799767,0.027890984628109027,-7.096179027692235,-3.4002668857574463,-0.4375,0.36713303571624123,5.0,0.1553150029199203,0.2897350984295851,0.5540698320560807,774,1400,4,14.669007691509492,dumbbell,4,0,C05,diffdist_t4
-0.0589641498700915,-0.06099722946712609,0.035617792011739355,-6.984666870526399,-4.781625747680664,-0.0,0.7391091719595086,5.0,0.20338300970192627,0.22616596880400158,0.43185743578826447,1208,1400,4,16.82071651515401,dumbbell,4,0,C05,diffdist_t4
-0.08159432327888796,-0.08279246163812332,0.045306683804328625,-6.984472931503733,-4.680986404418945,-0.0,0.8407922052275529,5.0,0.20163169539639927,0.20440845114581055,0.4272203298921846,1283,1400,4,18.57494358669726,dumbbell,4,0,C05,diffdist_t4
-0.05714039245757422,-0.06384021298559169,0.054701343689003534,-7.007457542784184,-4.805293083190918,-0.0,0.8163039492857475,5.0,0.21875408590637396,0.21976751489130716,0.4410065779859895,218,1400,4,20.05605537357353,dumbbell,4,0,C05,diffdist_t4
-0.03466354202682222,-0.06098972296651913,0.030359755589441737,-7.038654319636947,-4.295835018157959,-0.0,0.6866978742968552,5.0,0.19930127635476527,0.24091107924967167,0.4807241938574895,431,1400,4,21.90370296585198,dumbbell,4,0,C05,diffdist_t4
-0.057797270449476544,-0.08423504001047044,0.04758334269062423,-6.9489833598428055,-4.669374465942383,-0.0,0.9352059382452866,5.0,0.1834631531184275,0.20294028601344058,0.4199156621163283,564,1400,4,23.736312902586512,dumbbell,4,0,C05,diffdist_t4
-0.06094859904524429,-0.06490875506394961,0.05583969505620198,-6.965598638650873,-4.60308313369751,-0.0,0.8354427533397415,5.0,0.19067528051506122,0.21262032981404735,0.4515737102859113,1026,1400,4,25.138502510598045,dumbbell,4,0,C05,diffdist_t4
-0.04114008184862494,-0.057252063509574076,0.04117162220187798,-7.009601947314371,-4.623880386352539,-0.0,0.71104495489228,5.0,0.21038967513172113,0.23480575063022419,0.45563687763190935,693,1400,4,26.45308691767381,dumbbell,4,0,C05,diffdist_t4
-0.05064005854113608,-0.05799198224775491,0.03749546182797702,-6.9833920279160075,-4.889979839324951,-0.0,0.751657974904671,5.0,0.2208979834521793,0.22618744966760476,0.43672959674588646,625,1400,4,27.98331129289876,dumbbell,4,0,C05,diffdist_t4
-0.05881064485091748,-0.07728361169682764,0.04444658380591843,-7.000741649257894,-4.571518898010254,-0.0,0.8607269332391456,5.0,0.20744343141252305,0.2362321994642006,0.47866542288035735,823,1400,4,29.13634847296726,dumbbell,4,0,C05,diffdist_t4
-0.06218933169929643,-0.10974862184685458,0.03253494027571905,-7.007339276880978,-4.670389175415039,-0.0,0.6406083620465446,5.0,0.2111602371801803,0.21503643348741647,0.408190918523595,246,1400,4,30.30802790209229,dumbbell,4,0,C05,diffdist_t4
-0.08195090342239493,-0.08352332221456496,0.03927182760983642,-7.029044734222127,-4.023213863372803,-0.0,0.6127629954942244,5.0,0.20253089633392332,0.23834575707785827,0.5090066091141863,1046,1400,4,31.207228531085526,dumbbell,4,0,C05,diffdist_t4
-0.05087344405703107,-0.06936353545913738,0.016911377832657712,-7.119728825492609,-3.748554229736328,-0.4375,0.1452901013021275,5.0,0.1626180672126533,0.288210596719014,0.5112905898530085,65,1400,4,32.2553237960434,dumbbell,4,0,C05,diffdist_t4
-0.04512569231845958,-0.06349227097492469,0.038329074487767414,-7.0527454442993935,-4.097026824951172,-0.0,0.4546458919255662,5.0,0.17988035917493855,0.2818554425298791,0.5090553946308257,389,1400,4,32.98510123751269,dumbbell,4,0,C05,diffdist_t4
-0.05161667350007392,-0.06337968303338795,0.036624307473873456,-7.00480531621177,-4.63707160949707,-0.0,0.7691764676500473,5.0,0.2142984742362492,0.23758859024171494,0.457705567008722,634,1400,4,33.627073289551745,dumbbell,4,0,C05,diffdist_t4
-0.07375345806702567,-0.09996181846205707,0.037038680644322274,-7.110659068677701,-3.7736055850982666,-0.625,0.19175072848418465,5.0,0.1771187765763816,0.2713813480135929,0.5219911609307423,64,1400,4,34.08641987865326,dumbbell,4,0,C05,diffdist_t4
-0.08257772194193688,-0.07677853754637613,0.023519493359409477,-7.122527824683811,-3.1890039443969727,-0.625,0.0352129139159293,5.0,0.13580007645034475,0.3276301139986954,0.5527699706586858,599,1400,4,34.333928539127236,dumbbell,4,0,C05,diffdist_t4
-0.045071411942911116,-0.06872756466096007,0.02538606854229912,-7.05353814354951,-4.192969799041748,-0.0,0.5187658823205095,5.0,0.1899868929498043,0.2687025811728391,0.48831567303186985,544,1400,4,34.429055879941174,dumbbell,4,0,C05,diffdist_t4
-0.059897063837144944,-0.05156831087045372,0.012165314965468136,-6.564843404896048,-5.040563106536865,-0.0,0.23447697481718893,5.0,0.11738980527848579,0.0974128485172863,0.21331013372496824,208,1400,4,-23.904740663319068,dumbbell,4,0,C05,diffdist_t8
-0.065478330089048,-0.03325269047492589,0.020390576674130093,-6.456522612336792,-4.834146499633789,-0.0,0.27075739689472406,5.0,0.12052131262303864,0.09602671195703731,0.24504060032296707,362,1400,4,-18.815015537403607,dumbbell,4,0,C05,diffdist_t8
-0.06249689711826753,-0.038079260816405607,0.01786154362126875,-6.471311234155204,-4.957643508911133,-0.0,0.20864186972404208,5.0,0.1348739148295304,0.10630821429130455,0.23414346788018903,1088,1400,4,-7.813635606929903,dumbbell,4,0,C05,diffdist_t8
-0.049918184771382657,-0.025367025281109564,0.013616468389342223,-6.488418297423048,-4.608901500701904,-0.0,0.16701482123246555,5.0,0.11510138366547817,0.10369951997060892,0.2872976587252018,915,1400,4,3.6191873761399993,dumbbell,4,0,C05,diffdist_t8
-0.12750077379018346,-0.0911144298771435,0.018075333683886415,-6.624697530456733,-5.576134204864502,-0.0625,0.3398459454835725,5.0,0.1283212029082671,0.08889810021647858,0.18261315528571262,361,1400,4,11.714458782310004,dumbbell,4,0,C05,diffdist_t8
-0.11307337450943321,-0.0629179568560125,0.018652439808061808,-6.229439283735125,-5.441387176513672,-0.0,0.5915858772725727,5.0,0.1096403883645814,0.07098252941496774,0.15090717281523755,813,1400,4,13.17250244118475,dumbbell,4,0,C05,diffdist_t8
-0.059382632173490435,-0.04461618164918052,0.019311414572448476,-6.540140775405668,-4.953148365020752,-0.0,0.29359771185606875,5.0,0.12512004017200035,0.10664425299615109,0.228332901548284,774,1400,4,14.669007691509492,dumbbell,4,0,C05,diffdist_t8
-0.11475470070520985,-0.08354001675346698,0.014861275442920891,-6.418958651829213,-5.6690673828125,-0.125,0.3438165513012056,5.0,0.12950352899179374,0.08192396026647221,0.16402845269733884,1208,1400,4,16.82071651515401,dumbbell,4,0,C05,diffdist_t8
-0.06725256927198099,-0.056162995918021465,0.024623588703698858,-6.238173976585417,-4.971392631530762,-0.0,0.7138650045349741,5.0,0.0975117306972095,0.06747964220851646,0.22612515737755692,1283,1400,4,18.57494358669726,dumbbell,4,0,C05,diffdist_t8
-0.08646532691204951,-0.09040044934715111,0.015573002057931544,-6.523052421638836,-5.8109307289123535,-0.0,0.5302872920728778,5.0,0.12954555558232847,0.08183914123739865,0.1478204733879212,218,1400,4,20.05605537357353,dumbbell,4,0,C05,diffdist_t8
-0.062072258730268504,-0.09656273085284195,0.01570887743990526,-6.622222543652399,-5.61168909072876,-0.0,0.26896765718403004,5.0,0.13181888492598448,0.08304465872036272,0.17259919876583935,431,1400,4,21.90370296585198,dumbbell,4,0,C05,diffdist_t8
-0.059073644658921357,-0.04758222090421498,0.01720504913402781,-6.055209370733481,-4.959338188171387,-0.0,0.5407561679357312,5.0,0.09382630761264431,0.05914319986196218,0.19471430886562144,564,1400,4,23.736312902586512,dumbbell,4,0,C05,diffdist_t8
-0.049693828699679296,-0.05564337069528726,0.021726543735344394,-6.20678546553501,-5.379642963409424,-0.0,0.6082631299101194,5.0,0.11674881065708331,0.07120220588931066,0.17767066472732665,1026,1400,4,25.138502510598045,dumbbell,4,0,C05,diffdist_t8
-0.07404899659236612,-0.08959821676986494,0.025529149369327188,-6.57504412252894,-5.870455741882324,-0.25,0.2923564788825697,5.0,0.13658892825290708,0.08469548240548509,0.1687189392719262,693,1400,4,26.45308691767381,dumbbell,4,0,C05,diffdist_t8
-0.07738667649442119,-0.09051757772931177,0.01290667696406873,-6.408585139886366,-5.621957778930664,-0.0625,0.4265785745507271,5.0,0.12440988054332994,0.0813296424705293,0.14996006704050327,625,1400,4,27.98331129289876,dumbbell,4,0,C05,diffdist_t8
-0.09889426532655587,-0.08238375706343183,0.022925374013564235,-6.480841214524226,-5.755492210388184,-0.0,0.3396357387884624,5.0,0.13397713627686964,0.0803297367341926,0.16029109987554382,823,1400,4,29.13634847296726,dumbbell,4,0,C05,diffdist_t8
-0.10280087347893642,-0.08181806229397673,0.023851071099509673,-6.532340179949105,-5.80853271484375,-0.0625,0.4043633122947534,5.0,0.1247602818835694,0.07408800959221273,0.15612255690206078,246,1400,4,30.30802790209229,dumbbell,4,0,C05,diffdist_t8
-0.08775854838283867,-0.08209511059856539,0.024616179283725073,-6.619391303162601,-5.4947309494018555,-0.0,0.27915681169402723,5.0,0.12321643122305473,0.09125722428164706,0.19523745185031252,1046,1400,4,31.207228531085526,dumbbell,4,0,C05,diffdist_t8
-0.06302026104796123,-0.03217934197424478,0.005680335110798495,-6.501066863296289,-4.66100549697876,-0.0,0.15862210425864934,5.0,0.11525629054036242,0.0981373331430356,0.26796274636796774,65,1400,4,32.2553237960434,dumbbell,4,0,C05,diffdist_t8
-0.09006867582520042,-0.07961224252791572,0.019511784266369986,-6.623625986220483,-5.428196907043457,-0.0625,0.17890230908196558,5.0,0.12971420978448367,0.09824649408889037,0.1995565425330234,389,1400,4,32.98510123751269,dumbbell,4,0,C05,diffdist_t8
-0.10567639027553219,-0.08609947284180669,0.015738002381295732,-6.503723780243173,-5.504169940948486,-0.0,0.49644017200553847,5.0,0.12283378168022381,0.07715977290682263,0.18038659688676723,634,1400,4,33.627073289551745,dumbbell,4,0,C05,diffdist_t8
-0.057420743358860875,-0.03514682988958292,0.014061391844026692,-6.468220528148477,-4.92392110824585,-0.0,0.3015612187285288,5.0,0.12878471714506606,0.10270527994247544,0.236961504685092,64,1400,4,34.08641987865326,dumbbell,4,0,C05,diffdist_t8
-0.05266741061517792,-0.031927509767491626,0.019434352537735223,-6.453727018310635,-4.729310035705566,-0.0,0.2623484953075701,5.0,0.12769019838783716,0.10750382624031951,0.2617390718116822,599,1400,4,34.333928539127236,dumbbell,4,0,C05,diffdist_t8
-0.08971455808917776,-0.07182919908060108,0.017275479899515254,-6.6148799161610805,-5.25509786605835,-0.0625,0.22097894571164312,5.0,0.12214507266913192,0.09504232316151666,0.21273629563018023,544,1400,4,34.429055879941174,dumbbell,4,0,C05,diffdist_t8
-5.394757513914929,-5.69283412034856,1.5202849174000832e-08,-7.158263510136881,-3.8655791456676525e-08,-1.0,0.9999999998071408,4.0,0.0,0.8793021661706006,0.9185269590309534,208,1400,4,-23.904740663319068,dumbbell,4,0,C05,heatgeo_t
-4.861168112608615,-5.013611658456957,6.241738764733995e-09,-7.158267080247184,-3.8655791456676525e-08,-1.0,0.9999999997795019,5.0,0.0,0.8884932900348165,0.9195990809414363,362,1400,4,-18.815015537403607,dumbbell,4,0,C05,heatgeo_t
-4.742494153377333,-5.035802814846883,2.203178821325036e-08,-7.158265091024248,-3.8655791456676525e-08,-1.0,0.9999999998528135,5.0,0.0,0.8839311460825879,0.9177260993301958,1088,1400,4,-7.813635606929903,dumbbell,4,0,C05,heatgeo_t
-5.0871700789096455,-5.366797700368555,0.0,-7.158261786832917,-3.8655791456676525e-08,-1.0,0.999999999736285,4.0,0.0,0.8793349006473224,0.9182927191123411,915,1400,4,3.6191873761399993,dumbbell,4,0,C05,heatgeo_t
-5.444239834815141,-5.696234925538978,5.0649764868349045e-09,-7.158256230411754,-3.8655791456676525e-08,-1.0,0.9999999997420639,5.0,0.0,0.8733877434666482,0.9192892041786807,361,1400,4,11.714458782310004,dumbbell,4,0,C05,heatgeo_t
-5.014127006694626,-5.352880202539709,7.425625352108778e-08,-7.158255759909597,-8.8520425833849e-07,-1.0,0.9999999997311569,4.0,2.1414363038740027e-08,0.8752406379893478,0.9166152143005415,813,1400,4,13.17250244118475,dumbbell,4,0,C05,heatgeo_t
-5.156010396322626,-5.454264391296729,1.1015472978215257e-09,-7.158259212150768,-3.8655791456676525e-08,-1.0,0.9999999997764477,5.0,0.0,0.8753810706213818,0.917407593877541,774,1400,4,14.669007691509492,dumbbell,4,0,C05,heatgeo_t
-5.371269635539612,-5.67698727406555,1.706152560898566e-08,-7.158247785516754,-3.8655791456676525e-08,-1.0,0.9999999996842832,5.0,0.0,0.8728704495989154,0.9119706113287985,1208,1400,4,16.82071651515401,dumbbell,4,0,C05,heatgeo_t
-5.370584579129432,-5.593517806430379,2.0495974709100473e-08,-7.158234171575855,-3.8655791456676525e-08,-1.0,0.999999999567817,5.0,0.0,0.8750926034125714,0.9128295757681212,1283,1400,4,18.57494358669726,dumbbell,4,0,C05,heatgeo_t
-5.250085120689618,-5.4518060020034325,1.683907772248583e-08,-7.158253262390503,-3.8655791456676525e-08,-1.0,0.9999999998026521,4.0,0.0,0.8674007287430406,0.916789353591446,218,1400,4,20.05605537357353,dumbbell,4,0,C05,heatgeo_t
-5.357810892942093,-5.619706072241459,3.430272148274849e-08,-7.1582533678827724,-7.51561856304761e-07,-1.0,0.9999999998243427,4.0,1.7929286889997314e-08,0.8727533714499544,0.919596798259145,431,1400,4,21.90370296585198,dumbbell,4,0,C05,heatgeo_t
-5.3604503057543305,-5.583693488279485,1.2596565499012335e-08,-7.158227503930306,-3.8655791456676525e-08,-1.0,0.9999999996657187,4.0,0.0,0.8737250853986289,0.9139552749568094,564,1400,4,23.736312902586512,dumbbell,4,0,C05,heatgeo_t
-5.081483701197793,-5.374700388670481,1.1501205033487283e-07,-7.158232165203856,-3.474521690804977e-06,-1.0,0.999999999652294,4.0,8.07437854461092e-08,0.8644024753000765,0.9122849584298905,1026,1400,4,25.138502510598045,dumbbell,4,0,C05,heatgeo_t
-5.213891489099038,-5.686827559989527,8.03806892782366e-08,-7.158249732355692,-1.5606435681547737e-06,-1.0,0.9999999997939024,5.0,3.836750568742267e-08,0.8689448390510626,0.9129248378132225,693,1400,4,26.45308691767381,dumbbell,4,0,C05,heatgeo_t
-5.241560701479754,-5.552689350585824,5.288013772003497e-08,-7.158239686252481,-1.4961145780034713e-06,-1.0,0.9999999997468343,4.0,3.6681599491258925e-08,0.8673933341024344,0.9153911746390435,625,1400,4,27.98331129289876,dumbbell,4,0,C05,heatgeo_t
-5.479955526560507,-5.638909480829681,9.620243874436385e-08,-7.158237924891706,-2.7952623895544093e-06,-1.0,0.9999999997247621,5.0,6.373983917257186e-08,0.8625877616939683,0.9193770773401034,823,1400,4,29.13634847296726,dumbbell,4,0,C05,heatgeo_t
-5.410388543108992,-5.990665489930422,4.17438544841886e-09,-7.158254380037044,-3.8655791456676525e-08,-1.0,0.9999999998220912,5.0,0.0,0.8815817934068311,0.9162957897475956,246,1400,4,30.30802790209229,dumbbell,4,0,C05,heatgeo_t
-5.274563624408878,-5.637085178271952,1.3604794364685535e-07,-7.158249868491163,-1.9165729554515565e-06,-1.0,0.9999999997729956,4.0,4.768325734381756e-08,0.8675833942462611,0.9152461779633954,1046,1400,4,31.207228531085526,dumbbell,4,0,C05,heatgeo_t
-4.89193798255361,-5.039890337247636,2.9521659630771246e-09,-7.158267924436694,-3.8655791456676525e-08,-1.0,0.9999999997200419,5.0,0.0,0.8909685886151313,0.9196514754026348,65,1400,4,32.2553237960434,dumbbell,4,0,C05,heatgeo_t
-5.154917861085782,-5.34884645739411,9.014177335120444e-09,-7.158253725417749,-3.8655791456676525e-08,-1.0,0.9999999997974547,4.0,0.0,0.8712394627832375,0.9175711636204218,389,1400,4,32.98510123751269,dumbbell,4,0,C05,heatgeo_t
-5.384085999493099,-5.569191206222861,5.156286782270758e-08,-7.15825258072516,-7.521848601754755e-07,-1.0,0.9999999997113862,4.0,1.794548563155025e-08,0.8719956277460299,0.9159518097873418,634,1400,4,33.627073289551745,dumbbell,4,0,C05,heatgeo_t
-5.441152030722715,-5.579107151079105,0.0,-7.158261980044074,-3.8655791456676525e-08,-1.0,0.9999999998241008,5.0,0.0,0.8771688793216087,0.9192851881976297,64,1400,4,34.08641987865326,dumbbell,4,0,C05,heatgeo_t
-5.227387112189712,-5.109906153241155,3.35340636509196e-09,-7.15826126112777,-3.8655791456676525e-08,-1.0,0.9999999997227682,5.0,0.0,0.8759726404175453,0.9188536063894055,599,1400,4,34.333928539127236,dumbbell,4,0,C05,heatgeo_t
-5.140026478700446,-5.462636325918446,3.173952994178775e-08,-7.158255639191658,-7.851419923099456e-07,-1.0,0.9999999998175795,4.0,1.8802919346070346e-08,0.8731845228462768,0.9178363799426593,544,1400,4,34.429055879941174,dumbbell,4,0,C05,heatgeo_t
-4.983508341382052,-5.142305667080799,8.830668134923725e-08,-7.1582608193120025,-3.8655791456676525e-08,-0.0,0.9999999995930591,4.0,0.0,0.8666414102748393,0.9102219019824458,208,1400,4,-23.904740663319068,dumbbell,4,0,C05,heatgeo_4t
-4.468555649556076,-4.5124507427112945,4.897131479497663e-08,-7.158264983786619,-3.8655791456676525e-08,-0.0,0.999999999482797,5.0,0.0,0.8768769797836832,0.9114055273329782,362,1400,4,-18.815015537403607,dumbbell,4,0,C05,heatgeo_4t
-4.353830168490337,-4.532009577647916,8.727324769808309e-08,-7.158262651075168,-3.8655791456676525e-08,-0.0,0.9999999996504028,5.0,0.0,0.8717966660094066,0.9093293906548112,1088,1400,4,-7.813635606929903,dumbbell,4,0,C05,heatgeo_4t
-4.687240349682033,-4.839583458788085,5.6709501761176284e-08,-7.158258848114099,-1.4876835621180362e-06,-0.0,0.9999999993849302,4.0,3.6298444804718154e-08,0.8666777456095286,0.9099611697108235,915,1400,4,3.6191873761399993,dumbbell,4,0,C05,heatgeo_4t
-5.030420119462539,-5.143004811523573,1.552711802466078e-07,-7.15825271319466,-4.004990387329599e-06,-0.0,0.9999999994034994,5.0,9.347524308889165e-08,0.8600451108586402,0.9110600261951829,361,1400,4,11.714458782310004,dumbbell,4,0,C05,heatgeo_4t
-4.60793130774131,-4.814699737977783,2.967081499521962e-07,-7.158251599949725,-4.476351023185998e-06,-0.0,0.9999999993599195,4.0,1.0661514964929135e-07,0.8621049335058881,0.9080884303130268,813,1400,4,13.17250244118475,dumbbell,4,0,C05,heatgeo_4t
-4.755166757963578,-4.921093005734429,1.0915567584535157e-07,-7.158255828010725,-3.593686642489047e-06,-0.0,0.999999999479597,5.0,8.34737808950296e-08,0.8622695514907736,0.9089836000364944,774,1400,4,14.669007691509492,dumbbell,4,0,C05,heatgeo_4t
-4.955808770995718,-5.118239395454526,1.270221448787523e-07,-7.158243063476469,-7.367800094471022e-07,-0.0,0.9999999992977564,5.0,1.7465743649661178e-08,0.8594665420384019,0.9029424155985243,1208,1400,4,16.82071651515401,dumbbell,4,0,C05,heatgeo_4t
-4.9570322116733605,-5.040772993835594,1.3676635015474892e-07,-7.158229927711416,-9.069237876246916e-07,-0.0,0.9999999990170456,5.0,2.188320306090503e-08,0.8619412394896924,0.9038935805363627,1283,1400,4,18.57494358669726,dumbbell,4,0,C05,heatgeo_4t
-4.837639154499671,-4.909686376772002,1.7088586184293986e-07,-7.158248854494847,-3.3810663353506243e-06,-0.0,0.9999999996851834,5.0,7.795014864033924e-08,0.8533615793634526,0.9082890008341629,218,1400,4,20.05605537357353,dumbbell,4,0,C05,heatgeo_4t
-4.944302660489943,-5.070382858639984,2.3676164009195366e-07,-7.158249393487823,-5.7013326113519724e-06,-0.0,0.9999999995831983,4.0,1.3696203569369907e-07,0.8593358944600319,0.9114108264615866,431,1400,4,21.90370296585198,dumbbell,4,0,C05,heatgeo_4t
-4.944333349699384,-5.029362599908657,2.0919172649680462e-07,-7.158222940846878,-4.593168341671117e-06,-0.0,0.9999999992564799,4.0,1.0876324751663605e-07,0.8604184341137077,0.9051355009440604,564,1400,4,23.736312902586512,dumbbell,4,0,C05,heatgeo_4t
-4.673262678132715,-4.836192058559881,4.0780001555468237e-07,-7.158226556393606,-1.1439164154580794e-05,-0.0,0.9999999991959466,4.0,2.714684217568758e-07,0.8500127468730508,0.9032892258314594,1026,1400,4,25.138502510598045,dumbbell,4,0,C05,heatgeo_4t
-4.803813065903801,-5.127886585953104,3.1326577828311164e-07,-7.158245301856175,-7.05726688465802e-06,-0.0,0.9999999995185809,5.0,1.6544191721981037e-07,0.8550842160384996,0.9040051747436706,693,1400,4,26.45308691767381,dumbbell,4,0,C05,heatgeo_4t
-4.831412499768393,-5.00440701833486,2.427526555534576e-07,-7.158234920478092,-6.67100584905711e-06,-0.0,0.9999999994224514,4.0,1.5537108183460062e-07,0.8533549572010397,0.9067301994161061,625,1400,4,27.98331129289876,dumbbell,4,0,C05,heatgeo_4t
-5.059630723949434,-5.084159457383338,4.966094990441206e-07,-7.158232990411359,-1.4279061360866763e-05,-0.0,0.9999999993493889,5.0,3.426142617751772e-07,0.8479845008293402,0.911160298268171,823,1400,4,29.13634847296726,dumbbell,4,0,C05,heatgeo_4t
-4.992376098065226,-5.411426075729213,8.485674225094941e-08,-7.158250893072542,-3.8655791456676525e-08,-0.0,0.9999999995836001,5.0,0.0,0.8691720511940246,0.9077388777497278,246,1400,4,30.30802790209229,dumbbell,4,0,C05,heatgeo_4t
-4.861592626668128,-5.0824479045699515,4.4571733936321634e-07,-7.15824530263722,-8.804589015198871e-06,-0.0,0.9999999994785751,4.0,2.105316930590128e-07,0.8535631350727088,0.9065757800600692,1046,1400,4,31.207228531085526,dumbbell,4,0,C05,heatgeo_4t
-4.5024530025270515,-4.539196709442649,2.254847442789698e-08,-7.158266003330812,-3.8655791456676525e-08,-0.0,0.9999999993526432,5.0,0.0,0.8796315280046463,0.9114684555822683,65,1400,4,32.2553237960434,dumbbell,4,0,C05,heatgeo_4t
-4.748183125513256,-4.81723282406886,1.4157006018866714e-07,-7.158249728611818,-3.4320473787374794e-06,-0.0,0.9999999996243802,4.0,7.930708321346046e-08,0.8576473069244255,0.9091467590418835,389,1400,4,32.98510123751269,dumbbell,4,0,C05,heatgeo_4t
-4.966861467934845,-5.017395810607302,2.1500314229677686e-07,-7.158248252921302,-3.0513162982970243e-06,-0.0,0.9999999992993158,4.0,7.011221849846589e-08,0.8584915843179194,0.9073497193131893,634,1400,4,33.627073289551745,dumbbell,4,0,C05,heatgeo_4t
-5.032903986327178,-5.037558380980393,4.886064921411082e-08,-7.158259099535899,-1.5137361515371595e-06,-0.0,0.9999999995755757,5.0,3.697230285033875e-08,0.8642630762058592,0.9110599737175472,64,1400,4,34.08641987865326,dumbbell,4,0,C05,heatgeo_4t
