instance,point,kind,dataset,dim,noise,seed,name,ks_true,kappa,frac,ent2,ent4
369,1253,dumbbell,dumbbell,3,0.0,0,warped(d=3),11.455034013012348,0.4918892009320322,0.0,4.329747200012207,5.234153747558594
369,423,dumbbell,dumbbell,3,0.0,0,warped(d=3),12.477416487009286,0.5273106540266124,0.0,4.3872480392456055,5.188332557678223
369,76,dumbbell,dumbbell,3,0.0,0,warped(d=3),14.222497679089932,0.5218469660427355,0.0,4.339139461517334,5.07562780380249
369,1464,dumbbell,dumbbell,3,0.0,0,warped(d=3),16.15609623989214,-0.0841999073435425,0.5625,4.529468536376953,5.574995040893555
369,373,dumbbell,dumbbell,3,0.0,0,warped(d=3),18.30052379652132,0.4667380858901042,0.0,4.290003776550293,5.045185089111328
369,1228,dumbbell,dumbbell,3,0.0,0,warped(d=3),20.23147122757229,0.5263920338304278,0.0,4.562216758728027,5.265707015991211
369,181,dumbbell,dumbbell,3,0.0,0,warped(d=3),22.959748964867803,0.5291752632911904,0.0,4.327754020690918,5.166140079498291
369,674,dumbbell,dumbbell,3,0.0,0,warped(d=3),25.90043054855199,0.4534019898303681,0.0,4.349678039550781,5.2195820808410645
369,263,dumbbell,dumbbell,3,0.0,0,warped(d=3),28.340617183444195,0.5252321431666139,0.0,4.016313552856445,4.892403602600098
369,458,dumbbell,dumbbell,3,0.0,0,warped(d=3),30.72442084016901,0.4581377063129198,0.0,4.316764831542969,5.242233276367188
369,918,dumbbell,dumbbell,3,0.0,0,warped(d=3),33.504574254399934,0.5457677730645497,0.0625,4.02979850769043,4.893516540527344
369,951,dumbbell,dumbbell,3,0.0,0,warped(d=3),35.74969154374762,0.1446982848435766,0.0,4.154489517211914,5.10281229019165
369,483,dumbbell,dumbbell,3,0.0,0,warped(d=3),37.704994841825936,0.5723720215748282,0.0,4.03765344619751,4.95749568939209
369,330,dumbbell,dumbbell,3,0.0,0,warped(d=3),40.02475629308212,-0.0677659297439138,0.3125,4.320527076721191,5.372762203216553
369,342,dumbbell,dumbbell,3,0.0,0,warped(d=3),41.79619781487729,0.3300860144083116,0.0,4.358112335205078,5.100095748901367
369,175,dumbbell,dumbbell,3,0.0,0,warped(d=3),43.38083999120736,0.2358628315989312,0.0,4.115207195281982,4.992483139038086
369,652,dumbbell,dumbbell,3,0.0,0,warped(d=3),44.79527637993279,0.1502323801996778,0.0,4.273653984069824,5.043659210205078
369,748,dumbbell,dumbbell,3,0.0,0,warped(d=3),45.77104569032918,0.3144181895405971,0.0,4.310913562774658,5.17830228805542
369,448,dumbbell,dumbbell,3,0.0,0,warped(d=3),46.48102645692511,0.4345595810116276,0.125,4.249528884887695,5.195919036865234
369,384,dumbbell,dumbbell,3,0.0,0,warped(d=3),46.86483530161038,-0.0715458325377854,0.125,4.436568260192871,5.226502418518066
370,676,dumbbell,dumbbell,3,0.05,0,warped(d=3),-123.73268827474838,0.049703692602013,0.9375,5.018934726715088,5.985010623931885
370,984,dumbbell,dumbbell,3,0.05,0,warped(d=3),-14.718919699885143,-0.2919647916234585,0.875,4.522661209106445,5.55196475982666
370,595,dumbbell,dumbbell,3,0.05,0,warped(d=3),9.327750941236346,0.5822742137940773,0.0,4.393780708312988,5.243222236633301
370,1257,dumbbell,dumbbell,3,0.05,0,warped(d=3),10.271878875310744,0.596729053772238,0.0,4.394439697265625,5.115043640136719
370,1253,dumbbell,dumbbell,3,0.05,0,warped(d=3),11.455034013012348,0.470029524252968,0.0,4.32833194732666,5.238739490509033
370,423,dumbbell,dumbbell,3,0.05,0,warped(d=3),12.477416487009286,0.52163188400608,0.0,4.40214729309082,5.201436996459961
370,76,dumbbell,dumbbell,3,0.05,0,warped(d=3),14.222497679089932,0.5392059593588137,0.0,4.346564292907715,5.086193084716797
370,1464,dumbbell,dumbbell,3,0.05,0,warped(d=3),16.15609623989214,-0.0361013782535402,0.625,4.530530452728272,5.578632831573486
370,373,dumbbell,dumbbell,3,0.05,0,warped(d=3),18.30052379652132,0.4828951379704798,0.0,4.299559593200684,5.056140899658203
370,1228,dumbbell,dumbbell,3,0.05,0,warped(d=3),20.23147122757229,0.5045180027459082,0.0,4.579747676849365,5.278071403503418
370,181,dumbbell,dumbbell,3,0.05,0,warped(d=3),22.959748964867803,0.4144125563092161,0.0,4.3363037109375,5.176248550415039
370,674,dumbbell,dumbbell,3,0.05,0,warped(d=3),25.90043054855199,0.3833514839906556,0.0,4.35236930847168,5.223320484161377
370,263,dumbbell,dumbbell,3,0.05,0,warped(d=3),28.340617183444195,0.4912887153887223,0.0,4.0159687995910645,4.893255233764648
370,458,dumbbell,dumbbell,3,0.05,0,warped(d=3),30.72442084016901,0.3953106595116192,0.0,4.330095291137695,5.254545211791992
370,918,dumbbell,dumbbell,3,0.05,0,warped(d=3),33.504574254399934,0.5333809071599263,0.0625,4.031827926635742,4.898526668548584
370,951,dumbbell,dumbbell,3,0.05,0,warped(d=3),35.74969154374762,0.3727268716206044,0.0,4.151533126831055,5.104623317718506
370,483,dumbbell,dumbbell,3,0.05,0,warped(d=3),37.704994841825936,0.4904666393905219,0.0,4.057569980621338,4.976789474487305
370,330,dumbbell,dumbbell,3,0.05,0,warped(d=3),40.02475629308212,-0.285450700266861,0.3125,4.335046768188477,5.38719654083252
370,342,dumbbell,dumbbell,3,0.05,0,warped(d=3),41.79619781487729,0.3345834767047467,0.0,4.36355447769165,5.109638690948486
370,175,dumbbell,dumbbell,3,0.05,0,warped(d=3),43.38083999120736,0.5735368674720321,0.0,4.124177932739258,5.0015082359313965
370,652,dumbbell,dumbbell,3,0.05,0,warped(d=3),44.79527637993279,0.2888598922856881,0.0,4.270716667175293,5.046247005462647
370,748,dumbbell,dumbbell,3,0.05,0,warped(d=3),45.77104569032918,0.0071134431438369,0.0,4.318199634552002,5.192144393920898
370,448,dumbbell,dumbbell,3,0.05,0,warped(d=3),46.48102645692511,0.3526138921182109,0.125,4.259354114532471,5.209336757659912
370,384,dumbbell,dumbbell,3,0.05,0,warped(d=3),46.86483530161038,0.1127907488606019,0.125,4.446496963500977,5.228907585144043
432,1263,necklace,tier2,3,0.0,0,warped(d=3),-60.30969915830839,0.1038989625810845,1.0,4.783458709716797,5.925761222839356
432,401,necklace,tier2,3,0.0,0,warped(d=3),-47.614693341115,-0.10597112232968,0.4375,4.426315307617188,5.449010848999023
432,1131,necklace,tier2,3,0.0,0,warped(d=3),-25.176728724347345,0.2338357208369297,0.25,4.542815685272217,5.525332927703857
432,1189,necklace,tier2,3,0.0,0,warped(d=3),-13.114128794427838,0.198634836625354,0.375,4.480628967285156,5.334211349487305
432,1242,necklace,tier2,3,0.0,0,warped(d=3),-3.1995977196222936,0.2173603110885302,0.125,4.432509422302246,5.318925857543945
432,864,necklace,tier2,3,0.0,0,warped(d=3),4.140764279476453,0.2754356021990045,0.0625,4.430420398712158,5.242620944976807
432,674,necklace,tier2,3,0.0,0,warped(d=3),10.614711075395062,0.3201672437054269,0.0,4.427909851074219,5.357063293457031
432,678,necklace,tier2,3,0.0,0,warped(d=3),16.43157640133845,0.2554974537835749,0.0625,4.399077415466309,5.205060005187988
432,181,necklace,tier2,3,0.0,0,warped(d=3),20.00065651949086,0.1297970560639564,0.0625,4.231738090515137,5.12298583984375
432,723,necklace,tier2,3,0.0,0,warped(d=3),23.70742143108842,0.2629351526193215,0.0,4.273192405700684,5.113242149353027
432,1171,necklace,tier2,3,0.0,0,warped(d=3),26.829308808173117,0.2808104302404941,0.0,4.015537261962891,4.832930564880371
432,1026,necklace,tier2,3,0.0,0,warped(d=3),29.22957899097677,0.3790679231533584,0.0,4.32680606842041,5.083566665649414
432,131,necklace,tier2,3,0.0,0,warped(d=3),30.90196127126781,0.3383616975744444,0.0,4.229236602783203,4.914977550506592
432,878,necklace,tier2,3,0.0,0,warped(d=3),32.951485532852665,0.3190958712810847,0.0,4.274240493774414,4.9837493896484375
432,649,necklace,tier2,3,0.0,0,warped(d=3),34.36628846280877,0.4394807928932017,0.0,4.090054512023926,5.040366172790527
432,790,necklace,tier2,3,0.0,0,warped(d=3),35.84541669029502,0.3995814891511004,0.0,4.309821128845215,5.108397006988525
432,1277,necklace,tier2,3,0.0,0,warped(d=3),36.8577282440864,0.3090417463295687,0.0,4.505923271179199,5.245223045349121
432,1074,necklace,tier2,3,0.0,0,warped(d=3),37.70809596520788,0.3858493376701881,0.0,4.169257164001465,5.081293106079102
432,1150,necklace,tier2,3,0.0,0,warped(d=3),38.44283104935168,0.4766971335028868,0.0,4.0436692237854,4.822574138641357
432,1236,necklace,tier2,3,0.0,0,warped(d=3),39.06269785620329,0.494227090903978,0.0,4.11866569519043,4.885039329528809
432,747,necklace,tier2,3,0.0,0,warped(d=3),39.58139692141866,0.3544857414372762,0.0,3.8409504890441895,4.734653949737549
432,555,necklace,tier2,3,0.0,0,warped(d=3),39.97426284846521,0.4304854661695743,0.0,4.118844032287598,5.037791252136231
432,1162,necklace,tier2,3,0.0,0,warped(d=3),40.23804731661358,0.4533730611775659,0.0,4.166586875915527,4.8677825927734375
432,701,necklace,tier2,3,0.0,0,warped(d=3),40.39148501533404,0.4071875068040631,0.0,4.2036004066467285,5.0307722091674805
371,676,dumbbell,dumbbell,3,0.15,0,warped(d=3),-123.73268827474838,-0.2004567369537925,0.9375,5.067662715911865,6.037799835205078
371,984,dumbbell,dumbbell,3,0.15,0,warped(d=3),-14.718919699885143,0.2743165417974288,0.875,4.620719909667969,5.63037109375
371,595,dumbbell,dumbbell,3,0.15,0,warped(d=3),9.327750941236346,0.5041312403846552,0.0,4.478579998016357,5.317285537719727
371,1257,dumbbell,dumbbell,3,0.15,0,warped(d=3),10.271878875310744,0.5608499681816603,0.0,4.441062927246094,5.177819728851318
371,1253,dumbbell,dumbbell,3,0.15,0,warped(d=3),11.455034013012348,0.5580067777859898,0.0,4.358545780181885,5.285430908203125
371,423,dumbbell,dumbbell,3,0.15,0,warped(d=3),12.477416487009286,0.4782898645569176,0.0,4.490672111511231,5.280104160308838
371,76,dumbbell,dumbbell,3,0.15,0,warped(d=3),14.222497679089932,0.5376655473320695,0.0,4.4146881103515625,5.161799430847168
371,1464,dumbbell,dumbbell,3,0.15,0,warped(d=3),16.15609623989214,-0.1054117161497214,0.625,4.593439102172852,5.64720344543457
371,373,dumbbell,dumbbell,3,0.15,0,warped(d=3),18.30052379652132,0.4726679492957385,0.0,4.364290237426758,5.128910064697266
371,1228,dumbbell,dumbbell,3,0.15,0,warped(d=3),20.23147122757229,0.4433081694897009,0.0,4.652461528778076,5.340147972106934
371,181,dumbbell,dumbbell,3,0.15,0,warped(d=3),22.959748964867803,0.5306562859156327,0.0,4.395185947418213,5.238882064819336
371,674,dumbbell,dumbbell,3,0.15,0,warped(d=3),25.90043054855199,0.5400857012197147,0.0,4.412406921386719,5.280341625213623
371,263,dumbbell,dumbbell,3,0.15,0,warped(d=3),28.340617183444195,0.4936403060782836,0.0,4.081648349761963,4.96271276473999
371,458,dumbbell,dumbbell,3,0.15,0,warped(d=3),30.72442084016901,0.5143072340723657,0.0,4.406553745269775,5.3278093338012695
371,918,dumbbell,dumbbell,3,0.15,0,warped(d=3),33.504574254399934,0.4108500872023577,0.0,4.092294216156006,4.969764709472656
371,951,dumbbell,dumbbell,3,0.15,0,warped(d=3),35.74969154374762,0.2957440932789095,0.0,4.207476615905762,5.168597221374512
371,483,dumbbell,dumbbell,3,0.15,0,warped(d=3),37.704994841825936,0.3885394239984885,0.0,4.172090530395508,5.084063053131104
371,330,dumbbell,dumbbell,3,0.15,0,warped(d=3),40.02475629308212,-0.2922546496504403,0.3125,4.435783386230469,5.48454475402832
371,342,dumbbell,dumbbell,3,0.15,0,warped(d=3),41.79619781487729,0.4077940321890777,0.0,4.416862487792969,5.179616928100586
371,175,dumbbell,dumbbell,3,0.15,0,warped(d=3),43.38083999120736,0.5965630982926837,0.0,4.193675994873047,5.077390670776367
371,652,dumbbell,dumbbell,3,0.15,0,warped(d=3),44.79527637993279,0.0969939963510814,0.0,4.303752899169922,5.099534511566162
371,748,dumbbell,dumbbell,3,0.15,0,warped(d=3),45.77104569032918,0.1475161861621448,0.125,4.361330032348633,5.263205528259277
371,448,dumbbell,dumbbell,3,0.15,0,warped(d=3),46.48102645692511,0.3176445805792447,0.125,4.356734275817871,5.310294151306152
371,384,dumbbell,dumbbell,3,0.15,0,warped(d=3),46.86483530161038,-0.0910013213574277,0.0,4.510578155517578,5.285135746002197
372,518,dumbbell,dumbbell,3,0.0,1,warped(d=3),-129.2797658119657,-0.3685669579815584,0.9375,4.812497138977051,5.785560607910156
372,324,dumbbell,dumbbell,3,0.0,1,warped(d=3),-25.037298883357167,-0.0696981793026803,0.8125,4.681336402893066,5.563105583190918
372,669,dumbbell,dumbbell,3,0.0,1,warped(d=3),9.191704066733358,0.4531605413014756,0.0,4.298777580261231,5.22828483581543
372,468,dumbbell,dumbbell,3,0.0,1,warped(d=3),9.858853660313915,0.435237572183522,0.0,4.264062881469727,5.27227783203125
372,1057,dumbbell,dumbbell,3,0.0,1,warped(d=3),10.866906953393144,0.5235654524612916,0.0,4.3362956047058105,5.189187526702881
372,983,dumbbell,dumbbell,3,0.0,1,warped(d=3),12.363983658937236,0.4934040792363467,0.0,4.169573783874512,5.031933784484863
372,927,dumbbell,dumbbell,3,0.0,1,warped(d=3),14.115796712007906,0.4790696916654924,0.0,4.144556522369385,4.944748878479004
372,136,dumbbell,dumbbell,3,0.0,1,warped(d=3),16.10250666278795,0.502728467013434,0.0,4.4702558517456055,5.224695682525635
372,392,dumbbell,dumbbell,3,0.0,1,warped(d=3),18.068742616056827,0.5517792080771153,0.0,4.1892409324646,5.031258583068848
372,210,dumbbell,dumbbell,3,0.0,1,warped(d=3),20.4673378826195,0.4474461244868783,0.0,4.323388576507568,5.176064968109131
372,1082,dumbbell,dumbbell,3,0.0,1,warped(d=3),22.67263964753134,0.3195792112220619,0.0,4.353832721710205,5.1238555908203125
372,38,dumbbell,dumbbell,3,0.0,1,warped(d=3),24.964840721636342,-0.1742276670000497,0.125,4.34012508392334,5.116858005523682
372,721,dumbbell,dumbbell,3,0.0,1,warped(d=3),27.46687698352371,0.2747333472081426,0.0,4.034591674804688,5.042768478393555
372,198,dumbbell,dumbbell,3,0.0,1,warped(d=3),29.55540973593601,0.4093372480579775,0.0,3.957150459289551,4.907822608947754
372,345,dumbbell,dumbbell,3,0.0,1,warped(d=3),32.50207922280601,0.1531384205078687,0.3125,4.341970920562744,5.281394004821777
372,279,dumbbell,dumbbell,3,0.0,1,warped(d=3),34.72008687794905,0.3862754924029857,0.0,4.211519241333008,5.09877872467041
372,1028,dumbbell,dumbbell,3,0.0,1,warped(d=3),37.23611634646032,0.2518939136432807,0.0,4.312026500701904,5.169943809509277
372,480,dumbbell,dumbbell,3,0.0,1,warped(d=3),39.08436885171701,0.320604364401466,0.0,4.352435111999512,5.1438093185424805
372,1088,dumbbell,dumbbell,3,0.0,1,warped(d=3),40.85345663141537,0.4181231761305727,0.0625,4.394775390625,5.199003219604492
372,907,dumbbell,dumbbell,3,0.0,1,warped(d=3),42.543004790856656,0.4345495054842581,0.0,4.155549049377441,5.08024263381958
372,481,dumbbell,dumbbell,3,0.0,1,warped(d=3),44.19070684603773,0.5090371755334243,0.0,4.318145751953125,5.095973014831543
372,1485,dumbbell,dumbbell,3,0.0,1,warped(d=3),45.45744319606854,0.4106796623917499,0.125,4.275008201599121,5.095083236694336
372,1391,dumbbell,dumbbell,3,0.0,1,warped(d=3),46.07767578861908,0.1173777906603187,0.125,4.275626182556152,5.175667762756348
372,1074,dumbbell,dumbbell,3,0.0,1,warped(d=3),46.48800132213688,0.2947704144228588,0.0625,4.226550102233887,5.078457832336426
373,518,dumbbell,dumbbell,3,0.05,1,warped(d=3),-129.2797658119657,-0.2159773301178848,0.9375,4.825878143310547,5.794512748718262
373,324,dumbbell,dumbbell,3,0.05,1,warped(d=3),-25.037298883357167,0.2701183623672912,0.8125,4.705288887023926,5.583693027496338
373,669,dumbbell,dumbbell,3,0.05,1,warped(d=3),9.191704066733358,0.4885351259319437,0.0,4.301979064941406,5.232846736907959
373,468,dumbbell,dumbbell,3,0.05,1,warped(d=3),9.858853660313915,0.4540220722558661,0.0,4.249451637268066,5.268752098083496
373,1057,dumbbell,dumbbell,3,0.05,1,warped(d=3),10.866906953393144,0.5113820963261367,0.0,4.345588684082031,5.202159404754639
373,983,dumbbell,dumbbell,3,0.05,1,warped(d=3),12.363983658937236,0.5731349356204429,0.0,4.194388389587402,5.052749633789063
373,927,dumbbell,dumbbell,3,0.05,1,warped(d=3),14.115796712007906,0.54047303436456,0.0,4.164124488830566,4.962619781494141
373,136,dumbbell,dumbbell,3,0.05,1,warped(d=3),16.10250666278795,0.5443759029049617,0.0,4.4915547370910645,5.237710952758789
373,392,dumbbell,dumbbell,3,0.05,1,warped(d=3),18.068742616056827,0.5395852014137497,0.0,4.188681125640869,5.033858776092529
373,210,dumbbell,dumbbell,3,0.05,1,warped(d=3),20.4673378826195,0.5233242082144296,0.0,4.348472595214844,5.192038536071777
373,1082,dumbbell,dumbbell,3,0.05,1,warped(d=3),22.67263964753134,0.5353603638697748,0.0,4.356479644775391,5.129375457763672
373,38,dumbbell,dumbbell,3,0.05,1,warped(d=3),24.964840721636342,0.3072518125905961,0.125,4.356623649597168,5.136240005493164
373,721,dumbbell,dumbbell,3,0.05,1,warped(d=3),27.46687698352371,0.4886298652496246,0.0,4.049023628234863,5.053343772888184
373,198,dumbbell,dumbbell,3,0.05,1,warped(d=3),29.55540973593601,0.5145462693531033,0.0,3.960711479187012,4.913697242736816
373,345,dumbbell,dumbbell,3,0.05,1,warped(d=3),32.50207922280601,0.442490358684889,0.3125,4.347414016723633,5.291461944580078
373,279,dumbbell,dumbbell,3,0.05,1,warped(d=3),34.72008687794905,0.2409243847732195,0.0,4.227244853973389,5.110177993774414
373,1028,dumbbell,dumbbell,3,0.05,1,warped(d=3),37.23611634646032,0.3394322629463308,0.0,4.302910804748535,5.171663284301758
373,480,dumbbell,dumbbell,3,0.05,1,warped(d=3),39.08436885171701,0.4190896431840626,0.0,4.354084968566895,5.147635459899902
373,1088,dumbbell,dumbbell,3,0.05,1,warped(d=3),40.85345663141537,0.5295635061352824,0.0625,4.4083123207092285,5.216255187988281
373,907,dumbbell,dumbbell,3,0.05,1,warped(d=3),42.543004790856656,0.3545741726408763,0.0,4.158380508422852,5.0844831466674805
373,481,dumbbell,dumbbell,3,0.05,1,warped(d=3),44.19070684603773,0.3494916205298045,0.0,4.332315921783447,5.105631351470947
373,1485,dumbbell,dumbbell,3,0.05,1,warped(d=3),45.45744319606854,0.5592536527609491,0.125,4.297213554382324,5.111454486846924
373,1391,dumbbell,dumbbell,3,0.05,1,warped(d=3),46.07767578861908,0.2282213815695091,0.125,4.28278112411499,5.18370246887207
373,1074,dumbbell,dumbbell,3,0.05,1,warped(d=3),46.48800132213688,0.4338420901825175,0.0,4.240132808685303,5.09104061126709
374,518,dumbbell,dumbbell,3,0.15,1,warped(d=3),-129.2797658119657,-0.2810476741225765,0.9375,4.93359375,5.884160995483398
374,324,dumbbell,dumbbell,3,0.15,1,warped(d=3),-25.037298883357167,-0.0417522952193254,0.625,4.824409484863281,5.69822359085083
374,669,dumbbell,dumbbell,3,0.15,1,warped(d=3),9.191704066733358,0.4944405730881452,0.0,4.37824821472168,5.307195663452148
374,468,dumbbell,dumbbell,3,0.15,1,warped(d=3),9.858853660313915,0.5341032856355686,0.0,4.294363021850586,5.3292155265808105
374,1057,dumbbell,dumbbell,3,0.15,1,warped(d=3),10.866906953393144,0.5367172645014108,0.0,4.416810035705566,5.283177375793457
374,983,dumbbell,dumbbell,3,0.15,1,warped(d=3),12.363983658937236,0.4948664287489003,0.0,4.318926334381104,5.167013168334961
374,927,dumbbell,dumbbell,3,0.15,1,warped(d=3),14.115796712007906,0.5077099263531268,0.0,4.2437744140625,5.047873497009277
374,136,dumbbell,dumbbell,3,0.15,1,warped(d=3),16.10250666278795,0.458675344707156,0.0,4.568192481994629,5.305555820465088
374,392,dumbbell,dumbbell,3,0.15,1,warped(d=3),18.068742616056827,0.4971460332948355,0.0,4.237226486206055,5.094853401184082
374,210,dumbbell,dumbbell,3,0.15,1,warped(d=3),20.4673378826195,0.5441500100014036,0.0,4.448406219482422,5.2728776931762695
374,1082,dumbbell,dumbbell,3,0.15,1,warped(d=3),22.67263964753134,0.4031364005567922,0.0,4.429903030395508,5.202401161193848
374,38,dumbbell,dumbbell,3,0.15,1,warped(d=3),24.964840721636342,0.3394770970291846,0.1875,4.452023983001709,5.252350807189941
374,721,dumbbell,dumbbell,3,0.15,1,warped(d=3),27.46687698352371,0.5183996362530261,0.0625,4.131292819976807,5.13053560256958
374,198,dumbbell,dumbbell,3,0.15,1,warped(d=3),29.55540973593601,0.4131847567533152,0.0,4.027667999267578,4.992681503295898
374,345,dumbbell,dumbbell,3,0.15,1,warped(d=3),32.50207922280601,0.2694281485372518,0.3125,4.437920570373535,5.390127182006836
374,279,dumbbell,dumbbell,3,0.15,1,warped(d=3),34.72008687794905,0.4508899716477342,0.0,4.30676794052124,5.192412376403809
374,1028,dumbbell,dumbbell,3,0.15,1,warped(d=3),37.23611634646032,0.3023590338403068,0.0,4.328725337982178,5.223552227020264
374,480,dumbbell,dumbbell,3,0.15,1,warped(d=3),39.08436885171701,0.2741687820929455,0.0,4.40510368347168,5.202600479125977
374,1088,dumbbell,dumbbell,3,0.15,1,warped(d=3),40.85345663141537,0.5363952778474944,0.0625,4.469691276550293,5.294796943664551
374,907,dumbbell,dumbbell,3,0.15,1,warped(d=3),42.543004790856656,0.5258834048015122,0.0,4.224813461303711,5.154257774353027
374,481,dumbbell,dumbbell,3,0.15,1,warped(d=3),44.19070684603773,0.4199882976440108,0.0,4.407909393310547,5.178898811340332
374,1485,dumbbell,dumbbell,3,0.15,1,warped(d=3),45.45744319606854,0.4043130788223919,0.0,4.383944034576416,5.19313383102417
374,1391,dumbbell,dumbbell,3,0.15,1,warped(d=3),46.07767578861908,0.2789480167884989,0.125,4.3621320724487305,5.269508361816406
374,1074,dumbbell,dumbbell,3,0.15,1,warped(d=3),46.48800132213688,0.2497661843356511,0.0,4.318077564239502,5.1742048263549805
375,338,dumbbell,dumbbell,3,0.0,2,warped(d=3),-100.4865205580674,-0.0577101136127294,0.875,4.722777366638184,5.673042297363281
375,140,dumbbell,dumbbell,3,0.0,2,warped(d=3),-16.969988511900336,0.027376970662189,0.375,4.493971824645996,5.487736701965332
375,626,dumbbell,dumbbell,3,0.0,2,warped(d=3),9.08243361279873,0.434908055977693,0.0,4.273310661315918,5.245458602905273
375,1185,dumbbell,dumbbell,3,0.0,2,warped(d=3),10.011171411326607,0.5125566347174804,0.0,4.4173665046691895,5.404599189758301
375,1003,dumbbell,dumbbell,3,0.0,2,warped(d=3),11.40979155696636,0.4940183245335035,0.0,4.264013290405273,5.20826530456543
375,549,dumbbell,dumbbell,3,0.0,2,warped(d=3),13.092504351250405,0.4923253002656949,0.0,4.054886341094971,5.026647090911865
375,815,dumbbell,dumbbell,3,0.0,2,warped(d=3),14.857461138803524,0.2205748204952001,0.5,4.383941650390625,5.488221645355225
375,1463,dumbbell,dumbbell,3,0.0,2,warped(d=3),16.880929900713266,0.5055058587613852,0.0,4.1925554275512695,5.089286804199219
375,580,dumbbell,dumbbell,3,0.0,2,warped(d=3),18.84452848702894,0.5523971894720457,0.0,4.3422465324401855,5.191837310791016
375,905,dumbbell,dumbbell,3,0.0,2,warped(d=3),21.176534409091435,0.4876814283694262,0.0,4.358298301696777,5.078114986419678
375,771,dumbbell,dumbbell,3,0.0,2,warped(d=3),23.963685273690384,0.4910565057469462,0.0,4.184032440185547,4.999260902404785
375,1434,dumbbell,dumbbell,3,0.0,2,warped(d=3),26.003765259611093,0.4322023375736707,0.0,4.335081577301025,5.1487226486206055
375,329,dumbbell,dumbbell,3,0.0,2,warped(d=3),28.75612366512992,0.3930066093587631,0.0,4.210842132568359,5.018333435058594
375,1327,dumbbell,dumbbell,3,0.0,2,warped(d=3),31.415528065506088,0.5537043462062933,0.0,4.0731306076049805,4.961756706237793
375,1355,dumbbell,dumbbell,3,0.0,2,warped(d=3),34.36679310215198,0.3885494406383947,0.0,4.361602306365967,5.264249324798584
375,1311,dumbbell,dumbbell,3,0.0,2,warped(d=3),36.80670617870099,0.2873251404571955,0.0,4.307557582855225,5.117154121398926
375,553,dumbbell,dumbbell,3,0.0,2,warped(d=3),38.932762354250855,0.4614223637608722,0.0,4.437136650085449,5.234401702880859
375,1423,dumbbell,dumbbell,3,0.0,2,warped(d=3),40.25515598396328,0.3833353353124434,0.0,4.17952823638916,4.998604774475098
375,115,dumbbell,dumbbell,3,0.0,2,warped(d=3),41.75479456828516,0.3924587175505418,0.0,4.283012866973877,5.128957271575928
375,1407,dumbbell,dumbbell,3,0.0,2,warped(d=3),43.19380625665869,0.3982980311040793,0.0,4.332039833068848,5.096331596374512
375,60,dumbbell,dumbbell,3,0.0,2,warped(d=3),44.44435083430588,0.3552814567471394,0.0,4.387281894683838,5.00810432434082
375,511,dumbbell,dumbbell,3,0.0,2,warped(d=3),45.37476245833746,0.4301076340622118,0.0,4.274665832519531,5.064427375793457
375,833,dumbbell,dumbbell,3,0.0,2,warped(d=3),45.99170469429141,0.1009464339174476,0.125,4.176591873168945,5.05001163482666
375,599,dumbbell,dumbbell,3,0.0,2,warped(d=3),46.18157934364459,0.4979224697685452,0.0,4.084725379943848,4.877215385437012
376,338,dumbbell,dumbbell,3,0.05,2,warped(d=3),-100.4865205580674,-0.0202808504866267,0.875,4.724029541015625,5.67833137512207
376,140,dumbbell,dumbbell,3,0.05,2,warped(d=3),-16.969988511900336,0.0192604827990776,0.375,4.488618850708008,5.485645294189453
376,626,dumbbell,dumbbell,3,0.05,2,warped(d=3),9.08243361279873,0.5082371696201033,0.0,4.282610893249512,5.255993843078613
376,1185,dumbbell,dumbbell,3,0.05,2,warped(d=3),10.011171411326607,0.4889920490151994,0.0,4.395326614379883,5.402489185333252
376,1003,dumbbell,dumbbell,3,0.05,2,warped(d=3),11.40979155696636,0.5107127929507028,0.0,4.274223327636719,5.215821743011475
376,549,dumbbell,dumbbell,3,0.05,2,warped(d=3),13.092504351250405,0.4717492674006421,0.0,4.073688507080078,5.044144630432129
376,815,dumbbell,dumbbell,3,0.05,2,warped(d=3),14.857461138803524,0.2120591641857472,0.5625,4.372048377990723,5.475855350494385
376,1463,dumbbell,dumbbell,3,0.05,2,warped(d=3),16.880929900713266,0.5389000971774314,0.0,4.2053937911987305,5.104896068572998
376,580,dumbbell,dumbbell,3,0.05,2,warped(d=3),18.84452848702894,0.5557327327862035,0.0,4.337153911590576,5.189606666564941
376,905,dumbbell,dumbbell,3,0.05,2,warped(d=3),21.176534409091435,0.4685943941026335,0.0,4.3747663497924805,5.090950965881348
376,771,dumbbell,dumbbell,3,0.05,2,warped(d=3),23.963685273690384,0.4905343592089296,0.0,4.187396049499512,5.004544258117676
376,1434,dumbbell,dumbbell,3,0.05,2,warped(d=3),26.003765259611093,0.524589951200362,0.0,4.3307037353515625,5.147378444671631
376,329,dumbbell,dumbbell,3,0.05,2,warped(d=3),28.75612366512992,0.5397723879326171,0.0,4.219361305236816,5.027688980102539
376,1327,dumbbell,dumbbell,3,0.05,2,warped(d=3),31.415528065506088,0.5424824367689918,0.0,4.071045398712158,4.960951805114746
376,1355,dumbbell,dumbbell,3,0.05,2,warped(d=3),34.36679310215198,0.5052305917574436,0.0,4.389039039611816,5.284012794494629
376,1311,dumbbell,dumbbell,3,0.05,2,warped(d=3),36.80670617870099,0.1780973055349443,0.0,4.296181678771973,5.116214752197266
