v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,ks,manifold,family
11.19470059619042,6.6192296320116935,2.3861093367718937,17.268534588419683,-3.079003609760597,-0.0,-0.9860509901649952,4.0,0.2543537302777884,0.3131177057503891,0.5806441367575594,1115,1400,4,48.84014601400925,9,necklace
7.676106402542818,5.085152996363975,3.809146075751523,18.352442405322947,-3.011866771794809,-0.0,0.742080149411967,4.0,0.2635954018464459,0.2957155124077906,0.6210995634596554,134,1400,4,51.94716739713048,9,necklace
9.178296756548209,7.417497754049589,4.382135130701228,21.543226502207595,-3.248623758777601,-0.0,0.7362746668601852,4.0,0.281638899474679,0.2866229014415875,0.5994247050597865,425,1400,4,55.47894953620594,9,necklace
10.568416991704872,6.102591975415373,3.394103337505835,19.651274838480653,-2.350144500364972,-0.0,-5.964437730690408,4.0,0.2468809115147845,0.2879105823094962,0.6118792081876907,174,1400,4,58.29271279830294,9,necklace
11.493488799429988,6.005545363913432,3.3134801240764946,21.21530332814646,-2.871437207122854,-0.0,-5.24626942375223,4.0,0.2659648404902237,0.2769260155450527,0.617169680554101,350,1400,4,60.83696119796025,9,necklace
11.21593268830933,6.8795216857474,6.652793957201548,19.951518504215358,-3.452730062484208,-0.0,-1.4002352204524262,4.0,0.2579391579821761,0.2999540837364058,0.6326727951352716,583,1400,4,63.37747491415378,9,necklace
10.6916820259299,6.790989340622916,4.274061858813274,25.20056258985412,-2.754780291690502,-0.0,2.7516410566367853,4.0,0.2798131188255662,0.2754250317266229,0.6296002924038234,1172,1400,4,65.58741692246683,9,necklace
9.952710963780946,7.674690695908866,4.601079352155972,19.118362363167908,-2.328851149434567,-0.0,-2.6540722654359605,4.0,0.2342284916939651,0.3135560337713653,0.6084519617906947,368,1400,4,67.17069874535274,9,necklace
14.68518443531988,7.8514020599267,3.100522929039028,14.663727613804127,-0.9530363714468818,-0.0,2.9664323429054957,4.0,0.2059687240622069,0.3652613303766042,0.6462726399687164,860,1400,4,68.69164935357857,9,necklace
12.076588213849693,7.363784111738473,5.0170869372146605,23.9231614087622,-2.3457468991119064,-0.0,-3.251769644890393,4.0,0.2297142838129101,0.2757305228687706,0.6397658575367616,1222,1400,4,70.16401289521214,9,necklace
9.98935420171263,7.791684632562974,4.553749311002171,21.258446840197536,-2.792709602498194,-0.0,-5.902870040057858,4.0,0.2576277326231178,0.2869707355964039,0.6288249985344484,857,1400,4,71.45906373948091,9,necklace
14.33105552435403,8.546711747206968,3.737985807816221,19.10131268137514,-1.817313737922141,-0.0,-2.8876377676132647,4.0,0.2217318348850883,0.3241993333008939,0.6371341962202962,143,1400,4,72.6237384612481,9,necklace
13.01662553644724,7.677656342334841,4.156932612503015,20.01986622343631,-2.170733287941634,-0.0,-2.992101125878065,4.0,0.2292117293485949,0.3052619842160519,0.6407661159524749,289,1400,4,73.88620151021466,9,necklace
10.847341154232929,7.7264221164214115,6.224569725073005,27.366785682875136,-3.1675429856742032,-0.0,-2.119995436865338,4.0,0.2603913594886127,0.2677201826712078,0.6297845162031941,499,1400,4,75.03609373159281,9,necklace
10.848871632435069,7.662325889860988,4.009336972312609,19.211526431745916,-2.903172978494507,-0.0,-5.408655590922715,4.0,0.2565177899524526,0.326970637765023,0.6419937344806813,543,1400,4,76.02565342547733,9,necklace
12.07731265301544,7.992826719331964,3.2987851898455745,24.571920336559803,-2.3048507134862217,-0.0,-0.696457011195282,4.0,0.2540269047449857,0.308077511169961,0.6366677907853346,33,1400,4,76.79540261976082,9,necklace
13.800174583821962,8.851699436857825,4.429258719832892,20.891975256974945,-3.311594547268632,-0.0,-2.474281219999962,4.0,0.2785176948015579,0.3018766942010864,0.6261192421298788,502,1400,4,77.3442124720007,9,necklace
13.14277086917044,7.767844193511959,2.6740932183948654,23.851001571044915,-1.7898080222078678,-0.0,-0.0585607178824148,4.0,0.2360892907028444,0.2922411531874404,0.6526750491663351,451,1400,4,78.0525341984579,9,necklace
12.159483334746351,7.556237535107924,4.962729774717618,27.77734461046631,-2.1478341348413386,-0.0,0.9464555269730922,4.0,0.2339297035633244,0.2775577470738479,0.6226777598461273,9,1400,4,78.63758152772718,9,necklace
14.62724382758722,9.1041315626781,4.828985958281115,18.81574097777821,-2.711380334803441,-0.0,-0.9970069226927368,4.0,0.2549044265948609,0.3394465779343233,0.6380630268661823,319,1400,4,78.96945899311962,9,necklace
15.096620231234192,8.557563636643376,2.3883960404720583,19.384690740807997,-2.7115347026556464,-0.0,-2.115247595601104,4.0,0.2704533366853656,0.3216575162739408,0.6466723966631649,845,1400,4,79.33544802604672,9,necklace
13.348427053804102,8.355117777750383,2.5160182076988784,26.425073834188996,-1.6625411407385822,-0.0,0.763037316093773,4.0,0.2369963824433763,0.2824268597696138,0.6676186264849665,68,1400,4,79.65027692127002,9,necklace
14.145903057661432,8.484736233346977,4.686617224317184,27.10751634268202,-2.972322246143312,-0.0,-2.011352368558092,4.0,0.2564565515305714,0.2769711085965647,0.6291452844941587,72,1400,4,79.90446793402184,9,necklace
16.007499418932067,8.785856752226005,3.795250277446384,16.6574821214877,-1.973831444849532,-0.0,-2.979687024064506,4.0,0.2495380431572372,0.3507141376085732,0.6516350793981697,82,1400,4,80.13917956209869,9,necklace
14.164353657229208,8.445333440780832,4.428652448475148,17.257864104555498,-2.3344516904139634,-0.0,1.4064563378638528,4.0,0.2512907366747989,0.3527257727898217,0.6621670857148164,203,1400,4,80.28170734248995,9,necklace
15.471313191605391,9.540837791572043,3.101667905185657,18.412377682497283,-1.7470989555861638,-0.0,2.623669494563533,4.0,0.2268492124324101,0.3329780802475988,0.6423513703843561,664,1400,4,80.3599685717364,9,necklace
13.0179111019136,7.589418107426871,3.2845005798540106,29.20405410629411,-1.1602450924758565,-0.0,2.337564228516026,4.0,0.2303725219495411,0.2533173597491971,0.670691394640277,371,1400,4,80.38198686984799,9,necklace
6.304383593099171,9.03190859896172,1.4167626852961828,9.339938707265649,-2.975025746841056,-500000000.0,-21.14404670373061,5.0,0.191018394598265,0.3360735569318894,0.5747155996137865,940,1400,5,48.04243616970352,10,necklace
6.291343631448466,8.99262901363505,0.9360704522294376,11.216083354804883,-3.112652333257762,-1000000000.0,-18.76983336411912,5.0,0.1939168221284143,0.3069520592377075,0.5926020555549951,674,1400,5,48.04265765365341,10,necklace
6.631354607624618,9.252557277984325,1.303186782215692,9.361780190085591,-2.58505343410363,-437500000.0,-21.846156923033227,5.0,0.1847635824134641,0.3342427239130846,0.600187048064218,165,1400,5,48.04322486012576,10,necklace
6.299621697491505,8.975737389107517,0.6920642262638107,8.319830525283002,-3.222889791426614,-812500000.0,-31.37805533785904,5.0,0.216545161876442,0.3353965894148673,0.5875340843277008,779,1400,5,48.044027659939815,10,necklace
6.460045426815627,9.16048929192541,0.5232412127128437,11.520905491990042,-3.24746123399543,-0.0,-26.960179515808942,5.0,0.2100401581213812,0.3279791660263666,0.6037166321629067,1288,1400,5,48.04488818639486,10,necklace
6.613790681385008,9.182155969828942,0.6267097560068263,8.926055024554145,-3.1409504616085098,-937500000.0,-20.169331182985143,5.0,0.2100522981053552,0.3283279766000729,0.6042589850349518,182,1400,5,48.04626409239108,10,necklace
6.275759219535517,8.859301040428143,1.16856569258819,10.222419590491484,-3.83370190838248,-875000000.0,-25.765308280208203,5.0,0.2162414102304227,0.3105308911417707,0.5726573595846285,909,1400,5,48.047844432762055,10,necklace
6.550503323626253,9.256788756032542,-0.8771762874096257,9.919674107125742,-1.872618432563237,-0.0,-19.596061913143167,5.0,0.1738018656724543,0.351588808757757,0.6173352531852058,992,1400,5,48.0495445066652,10,necklace
6.311824914363182,8.934340575615177,1.1519292620540047,10.573989191851,-3.5292705834859546,-937500000.0,-15.408187955954986,5.0,0.2173963093866767,0.3197953719413552,0.5682875992535011,155,1400,5,48.051464035121526,10,necklace
6.630587451394988,9.167026857650775,1.2008976537256584,7.596204343757059,-1.8577267142306,-0.0,-18.29687096049185,5.0,0.1718794800015115,0.3780455203326341,0.6035985831890002,911,1400,5,48.05383238129427,10,necklace
6.536117635841444,9.169741933817717,0.1322261122783409,14.973576712287048,-2.0477742741134946,-250000000.0,-15.707080853580678,5.0,0.1639148381610237,0.2842566876268376,0.599497615005892,1393,1400,5,48.056225397112826,10,necklace
6.478631909382047,9.134992232138512,0.7144917055207093,9.366688112534078,-3.266815853069367,-437500000.0,-22.657932670005884,5.0,0.2005170443878245,0.3380415436562213,0.5975883635963006,1207,1400,5,48.05844215825238,10,necklace
6.6459687432977645,9.221303361242118,0.1032000212068225,7.59490733741318,-2.67518288704479,-687500000.0,-28.676386155687048,5.0,0.1902722014985149,0.3597119106656011,0.5906030601319996,809,1400,5,48.05985458166699,10,necklace
6.503632753781959,9.13883720875183,-0.7787961574998147,9.971046412998891,-3.1692142475704825,-750000000.0,-19.98647982277538,5.0,0.2143478565888274,0.3120776252482908,0.5899866235199918,679,1400,5,48.0615420287633,10,necklace
6.123702456550129,8.90599982609117,-0.8482552188443754,6.935194143623518,-2.8175991634959847,-1000000000.0,-22.373026832615395,5.0,0.18293856005371,0.3468327746882714,0.5856808241357799,122,1400,5,48.062595662144,10,necklace
6.198340826925041,8.954689385414472,0.5110549255693346,9.35817406832346,-4.134031464219668,-937500000.0,-21.98460521167686,5.0,0.2220528774968981,0.3305293218469921,0.5686171671739111,581,1400,5,48.06318167508065,10,necklace
6.268935731018917,9.048834133750589,0.5673465643034811,12.196849962208828,-2.8307066874117863,-0.0,-20.920431378464137,5.0,0.2006793336076993,0.3251196449318262,0.6002814373346129,576,1400,5,48.06590037738869,10,necklace
6.291783960080446,9.148108598392753,0.3809326865617898,11.829603379626036,-3.6718655476787454,-0.0,-12.257399281391216,5.0,0.2236162807183471,0.3313747950995401,0.602863008280582,204,1400,5,48.08411514370981,10,necklace
6.697332829388931,9.205112494260485,-0.4634641393823628,9.359606397528228,-2.0776907875352726,-312500000.0,-19.477294534222608,5.0,0.1741778850647828,0.3549171897481142,0.598794266821079,989,1400,5,48.11093731248184,10,necklace
6.806994021021929,9.30894263999571,0.0761667282729773,9.630970258819804,-1.936626206042276,-0.0,-25.26816651196551,5.0,0.1686159677212856,0.365123391539012,0.6170305664201202,409,1400,5,48.143839830019616,10,necklace
6.402491587601652,8.996074268963062,0.695962409464664,10.45537884042441,-3.031373557823756,-62499999.99999999,-17.696100573870783,5.0,0.192253235807557,0.349429760994964,0.5714278539341577,673,1400,5,48.17129052002465,10,necklace
6.285253738537604,9.070866740148247,0.4302798644846328,11.85344277261353,-3.338449783255794,-62499999.99999999,-30.76929666307689,5.0,0.2096646106244228,0.3366966743561667,0.5952132072769808,363,1400,5,48.219268853047616,10,necklace
6.5218662281985775,9.147166626574968,0.2758543259466959,12.78452054739942,-3.0761093486018485,-0.0,-24.30358230841873,5.0,0.2081578663853382,0.3373985273905497,0.590613829929284,1396,1400,5,48.29320522400551,10,necklace
6.350143802759063,9.019102879634511,0.6530717386257968,11.8200749452533,-3.2836935273528933,-375000000.0,-23.82173105864343,5.0,0.2121995192660045,0.3202362156578767,0.5812720501192833,903,1400,5,48.37570736457284,10,necklace
6.686699301205827,9.072797356650518,-0.2048742220271011,8.927537974140252,-2.672825067415444,-437500000.0,-24.56900946781468,5.0,0.195411502861092,0.3507485853276699,0.5882812536006746,206,1400,5,48.49627233025475,10,necklace
6.294591848487971,9.066487632346108,0.0407929721070181,10.91624109710022,-2.539331909447725,-312500000.0,-26.226568695801497,5.0,0.1935811866759557,0.340857775101229,0.596501481047871,953,1400,5,48.58928910740432,10,necklace
6.160172566314958,8.811851920019029,1.0154169539911462,17.9086902906332,-3.5866932039173527,-0.0,-35.48240964514221,5.0,0.2280545852569517,0.3100498404357581,0.6086346336050387,517,1400,5,48.82957474823444,10,necklace
6.3478990552994885,8.853252684870748,-0.1236157544606857,12.303636893808315,-2.861258535025905,-62499999.99999999,-31.700400197693483,5.0,0.2020556652445183,0.3363852965472642,0.5870570069603639,1179,1400,5,49.00167872888702,10,necklace
6.47166155558443,9.198092375084622,2.1587857445971683,15.117449323156974,-3.08877364106252,-0.0,-22.94441637901741,5.0,0.2013101681754256,0.3430255814107108,0.6144595288946193,287,1400,5,49.34383177078769,10,necklace
6.448302116324163,8.941039866572401,-0.5789338027828534,15.756565506042827,-2.6415997870214367,-0.0,-32.32786804578119,5.0,0.1729074609161245,0.3563358002760474,0.5864710726954679,1175,1400,5,49.76273745221992,10,necklace
6.849833399232286,9.26778550546321,-0.5785911091622685,14.751769685837925,-2.3519394454970115,-0.0,-11.024613628287732,5.0,0.1651978203605605,0.3519057633529856,0.6109312918550007,646,1400,5,50.39662806827496,10,necklace
6.204507089447824,9.289056112531998,0.3049981060998702,19.18302210525153,-3.267504310644344,-0.0,-30.531357065307517,5.0,0.1980519003245978,0.3374737846097069,0.6030977255395338,288,1400,5,51.5122046156023,10,necklace
6.637326859128083,9.396321287022692,1.4186453562486367,26.07931735659444,-2.0351180306501915,-0.0,-13.439161149801214,6.0,0.1798563795168166,0.3148651397552194,0.6315190792049635,985,1400,5,52.62114180288577,10,necklace
6.512613845003643,9.216779760430498,0.3508469294198949,23.699461731367485,-3.220458994221121,-0.0,-21.40832503766821,5.0,0.2066537529838576,0.320448031405756,0.5993372744205221,996,1400,5,54.12525701360634,10,necklace
6.804221468517365,9.334518253416311,1.707983910781982,27.309894459936974,-3.18759869416152,-0.0,-23.62648674898636,5.0,0.2140972797596512,0.3022637181295085,0.6152705001730676,1113,1400,5,57.28510077070916,10,necklace
6.64981488062347,9.44868866761863,1.2456327526841902,28.55246090024256,-2.841350681532793,-0.0,-31.799445622657128,5.0,0.1980070026775456,0.3161627243372502,0.5988059507717931,369,1400,5,60.49515112965125,10,necklace
7.041949784715849,9.06670836668501,1.000600833858858,29.39848641598072,-2.2443742544547285,-0.0,-25.486055615830757,6.0,0.1802594878116125,0.3345673665188899,0.6209810169275706,1243,1400,5,66.28511580453265,10,necklace
7.204792867934037,9.308805127396594,1.5446239463319906,39.2825789386049,-2.906414483466669,-0.0,-28.99900436189726,5.0,0.2031154966747828,0.3192793775004374,0.6194127984698986,1081,1400,5,75.76021521878423,10,necklace
6.672071049557642,7.69711248474781,1.7817196265732145,32.59855374330552,-1.611998336946998,-0.0,-19.673958285472967,6.0,0.1679594607502537,0.3959080475191132,0.6831815456801447,191,1400,5,106.602858188156,10,necklace
2.340052664314976,4.381220806851984,0.6989330687756493,38.35107669091024,-0.521857158059989,-0.0,-14.01373994114367,6.0,0.128875410601838,0.4062215867689158,0.7281385858211689,410,1400,5,161.85246682901305,10,necklace
6.266464510356947,9.4220102837724,0.458157365581974,8.929185050775425,-3.2430159614943883,-1000000000.0,-197.4518728885252,6.0,0.1433834797417185,0.3645495439150597,0.5924520051458907,890,1400,6,84.96602589949566,11,bumpy_periodic
5.9648621848868215,9.066216888754118,0.9683743734861522,7.7095014134267315,-4.24806706764226,-1000000000.0,-124.43736145343082,6.0,0.1733554069502216,0.3585776448467101,0.5796410443132476,216,1400,6,85.21978592788209,11,bumpy_periodic
6.626907518691614,9.543962199162014,-0.1492248222104843,9.023940262271788,-2.542122475650388,-1000000000.0,-253.37397218704507,6.0,0.1062362435605931,0.3981164759948509,0.5741931387925625,664,1400,6,85.67650238407602,11,bumpy_periodic
6.161049929260136,9.557721102920556,3.2590647322075506,14.18934816136074,-4.655357742144155,-1000000000.0,-181.39010067627265,6.0,0.1797853295091034,0.3473906248298139,0.5632101913752321,494,1400,6,86.36476371466243,11,bumpy_periodic
6.12303325961359,9.652812616844754,2.5418517476153264,18.39030913902845,-3.8458914740213337,-1000000000.0,-84.23259878498405,6.0,0.1719936218095364,0.3499786185303264,0.5740878138719483,1393,1400,6,87.28970724459523,11,bumpy_periodic
6.260414555126147,9.792190406626998,-1.0284250881083996,12.482665306310777,-2.0070114036358366,-1000000000.0,-91.47305718939008,6.0,0.115053485361762,0.3962864745240412,0.5780322961589404,873,1400,6,88.50572022201824,11,bumpy_periodic
6.157115826425599,8.994968470302995,2.084152527118876,14.536265057505192,-3.84286111890901,-1000000000.0,-190.4637122064793,6.0,0.175285444519717,0.3596459785879852,0.5836921241798095,1309,1400,6,89.84310058358773,11,bumpy_periodic
6.00662487521627,8.669897097682775,1.589869301325862,20.642092471364784,-4.208863087037762,-1000000000.0,-216.8078418922957,6.0,0.1693891787249966,0.3418538861418455,0.5638222054115917,108,1400,6,91.01178255448512,11,bumpy_periodic
6.469285371747358,10.022113884416486,1.7202715982834482,32.864479185844814,-3.568863600965664,-250000000.0,-124.65701681349518,6.0,0.1545484070984098,0.3613605595215071,0.5886405206065782,64,1400,6,92.45142170178764,11,bumpy_periodic
6.530457122964072,9.775131229701364,0.1622604578532167,31.60742488700893,-3.63036159552794,-375000000.0,-162.91536526020568,6.0,0.1532702389853129,0.3780898055521776,0.5873385583800573,996,1400,6,93.94776269010715,11,bumpy_periodic
6.026015935680651,9.210013162915526,0.7665734534063089,39.24655965710073,-2.6232295385788627,-625000000.0,-264.1094542450847,6.0,0.1182944806347652,0.3889522037128821,0.5965244394063733,794,1400,6,95.29206022143325,11,bumpy_periodic
6.661706830020793,10.126851454189634,-0.1846294278809545,35.136965447416536,-3.0844569478610544,-250000000.0,-334.88433683496464,6.0,0.1227192926844839,0.365346002286186,0.5872341875073591,1107,1400,6,96.32639471476428,11,bumpy_periodic
6.6088055277076725,10.106906052408917,0.7026340908901614,37.04136779840425,-3.343687265050714,-250000000.0,-47.711529664831765,6.0,0.1618222136968085,0.3705897474921505,0.5869496047230296,1190,1400,6,97.79714367322568,11,bumpy_periodic
5.761328781694715,8.66544440668654,0.0397355749022364,91.32789142669526,-3.7406944563755817,-250000000.0,-213.34147452333957,6.0,0.1532070680937908,0.3706112509725716,0.5850741479086403,1241,1400,6,98.85314105501946,11,bumpy_periodic
6.5845834141767785,10.203253070042534,1.1586937508526065,56.68279923428007,-3.555779091948282,-125000000.0,-29.64856481240191,6.0,0.1680717101612746,0.3368095308608371,0.5915511478926759,37,1400,6,99.70160871179422,11,bumpy_periodic
6.536675854698952,10.148311261658266,2.45422242929012,60.5876335686618,-4.3190992143447575,-125000000.0,-120.76114003218154,6.0,0.1964571174590266,0.3152099780466759,0.6052039549833171,830,1400,6,100.70602316130976,11,bumpy_periodic
6.979015414091568,10.287898815491651,1.985750491656856,50.78016378155928,-3.6727884545841936,-125000000.0,-61.360740693703306,6.0,0.162909893774474,0.369105846399441,0.5945724768105222,956,1400,6,101.93186832214222,11,bumpy_periodic
7.013473485769337,10.613999044730198,0.894662245457988,98.93217757221817,-3.161294522615081,-0.0,-12.511849776895607,6.0,0.1582697131950728,0.3533967140594479,0.5995418722104721,704,1400,6,102.9038473533478,11,bumpy_periodic
6.106516681158601,9.41556019522271,0.5454532910026614,188.02772998122344,-4.393153694353769,-125000000.0,-319.4127219994124,6.0,0.1724089839577691,0.3489048404946172,0.5604192094331188,138,1400,6,103.25967629210606,11,bumpy_periodic
6.70196048814658,10.33680831366805,3.924480898157471,104.06716302405428,-4.592544171429098,-0.0,-218.2450221956783,6.0,0.2039794276628906,0.3262985726769221,0.5890627864500996,313,1400,6,103.65935453865872,11,bumpy_periodic
6.8237817147057,10.41033538178248,0.8534117855495164,61.3557228585093,-4.102290093760191,-62499999.99999999,-92.69369482990592,6.0,0.1822758327728746,0.3387150996599785,0.586158485983047,61,1400,6,103.97882709381189,11,bumpy_periodic
6.927905126836718,10.43839787940736,1.0081542260978953,89.16501699699197,-4.00575473890513,-0.0,-98.1026257583102,6.0,0.1647157118194764,0.3459449041368087,0.5895538191457592,268,1400,6,104.3955823567868,11,bumpy_periodic
6.6799054928060455,10.54650443607274,1.9760638885879784,68.53317428583203,-3.982115420925982,-0.0,-130.68876447610455,6.0,0.1773207374399639,0.3545961970853119,0.6121662393313212,119,1400,6,104.99305274507552,11,bumpy_periodic
6.614039360481427,10.066916061655656,1.6101156495234397,209.07187783031475,-3.492240255613848,-0.0,-381.1433984670238,6.0,0.1583136070677133,0.3742433904501142,0.5966819165030628,97,1400,6,105.30878312527058,11,bumpy_periodic
6.964676288247859,10.223887430311496,1.9003218364227707,224.4765368771768,-3.665146504873187,-0.0,-103.69793302541254,6.0,0.1769151182206894,0.3751690940144475,0.5821384126722422,345,1400,6,105.6225777279578,11,bumpy_periodic
6.742730944040024,10.600946900521096,0.9629566567886028,83.43764259216654,-3.9414594934699383,-0.0,-97.25061248041084,6.0,0.1768406002439992,0.3586953236210209,0.6136582486808219,855,1400,6,105.91748083765935,11,bumpy_periodic
6.430389864502863,9.824142088211982,2.38606367771446,243.22479759630667,-3.798723255860653,-0.0,-302.2068059366559,6.0,0.1760668354361108,0.3281942234107999,0.588001259554112,714,1400,6,106.15904738909624,11,bumpy_periodic
7.040184328951264,10.50529325878381,1.0137194268665022,76.66722482845272,-3.064764830211179,-0.0,-9.761149903460408,6.0,0.1237118180204682,0.3641813145257642,0.600362387239614,771,1400,6,106.28481262573573,11,bumpy_periodic
6.9085179692400045,10.578441505393672,0.9263589874685828,78.7495138504948,-3.2630336700859486,-0.0,-1.0445652876800424,6.0,0.1640376869271698,0.3501254369991628,0.5995418722104721,340,1400,6,106.33224263881527,11,bumpy_periodic
6.927989317511618,10.06856555390974,0.1937948595306155,242.46108272259357,-3.14129191389328,-0.0,-218.24382078810825,6.0,0.1672179824049303,0.363521272331456,0.5848920329699336,273,1400,6,108.1199722663798,11,bumpy_periodic
6.788246196229047,10.248805298126005,0.6814131198424749,258.0681269759663,-3.868869228956651,-0.0,-306.1378493705262,6.0,0.1595392251510508,0.355152515201225,0.6059738290673398,1119,1400,6,111.3187856913274,11,bumpy_periodic
7.261766897265527,10.808336207108445,-0.3990540628331516,289.36267493312823,-2.9457306694147287,-0.0,-289.43107918806663,6.0,0.1255008768697866,0.3582551438446431,0.6119880665216099,1094,1400,6,114.44896069480514,11,bumpy_periodic
7.031010993996801,10.835185309578923,2.462090023732805,334.894503130434,-3.796520562359512,-0.0,-291.3651558034136,6.0,0.1677866206432905,0.3436210551398126,0.6137654945782733,168,1400,6,118.37779717544451,11,bumpy_periodic
8.045174583830995,11.293384515753983,-1.301480741231696,318.91260288910246,-1.009261084516598,-0.0,-71.60575942615162,6.0,0.0841471652259287,0.4155836165942969,0.6172622275872982,1075,1400,6,122.10245151801622,11,bumpy_periodic
7.282577644931927,10.970482460985425,2.356278489564541,370.2146369899524,-4.169966766279609,-0.0,-125.1139244155482,6.0,0.179395939833311,0.3503455211050572,0.6009118250033981,1320,1400,6,124.90708774886842,11,bumpy_periodic
7.724909119623512,11.16726273614476,0.4784814163894971,362.9313580128857,-2.9616232823364146,-0.0,-293.98460723542,6.0,0.1459815658977215,0.3874516809871184,0.5922312824937124,361,1400,6,126.65554255803993,11,bumpy_periodic
7.697874890587204,11.133676595356269,0.380037308090959,382.5904105793642,-1.994222757691552,-0.0,-55.18968777966364,6.0,0.1187305237996824,0.3879810417031504,0.6226326541252873,913,1400,6,128.85269880361696,11,bumpy_periodic
8.016015331219073,11.356197416528977,0.7838124870100102,384.6339367734791,-1.4626705362309007,-0.0,-93.20427828799193,6.0,0.0921666189663253,0.3983013611278324,0.6369684112783615,263,1400,6,130.94157202474497,11,bumpy_periodic
7.8727100176965585,11.423707059071376,2.6610508905702788,431.36914895027047,-2.979062216295641,-0.0,-169.34302553314976,6.0,0.1546127013487263,0.3694748407211101,0.644601611247883,99,1400,6,136.61859777476795,11,bumpy_periodic
1.285888754958521,3.548577351728426,-0.1063154844613238,161.26380089831088,-0.5466860118583868,-687500000.0,-234.59306457559623,1.0,0.0673873753193571,0.4135311108870423,0.7211070395305281,1002,1400,6,411.40821575231297,11,bumpy_periodic
-149935229.44759962,-217.64511989902024,-1.4391641900761685,-2.656746092529397,-5.528760029496507,-56.376134837009694,-21.165722310462066,3.0,0.2761959702705147,0.193063916218784,0.3962491882502227,355,1400,3,-141.97850731811602,12,dumbbell
-100462108.52019551,-124.6769280221203,-0.3295388613401248,0.8120394289516017,-4.728660046247794,-49.29222260618125,-17.86593637369177,3.0,0.2593813403636466,0.1972226894822812,0.4173260169390081,162,1400,3,-91.25655362452738,12,dumbbell
-40973550.044625655,-101.93337271160974,0.4269000275951654,4.249607059692327,-4.405562304479081,-38.666354259938586,-28.948586216891464,3.0,0.2804452050360353,0.1991553713480011,0.4237207791906217,1286,1400,3,-50.11935559222307,12,dumbbell
-17841020.113465574,-64.75345712386337,0.2027548751689221,7.717731999378353,-2.9408529764422178,-17.41461756745326,-14.326791828906943,3.0,0.2562487273550324,0.2022784962925275,0.4556587410899195,899,1400,3,-11.82121685098548,12,dumbbell
2366122.70322482,-18.4336964759986,0.8800992693751374,11.175169456849318,-2.7497991147316547,-13.872661452039036,0.1080903551472022,3.0,0.2508228323763922,0.2091370804436148,0.4627960095960985,1223,1400,3,5.739526379075144,12,dumbbell
25840443.03048484,38.769531682397535,0.665422916887159,26.31413010551038,-1.1648770243811168,0.2951630096178518,4.041511010173748,3.0,0.2339210520485096,0.2248893110868475,0.5153578643760874,1090,1400,3,9.320752899358643,12,dumbbell
31123314.983893573,43.35761146437076,1.93944179557596,24.997589477758364,-2.3137254993504244,0.2951630096178518,6.520462843915282,3.0,0.2652244253612176,0.2481336158413558,0.500062599599559,1332,1400,3,9.78489106754973,12,dumbbell
30896411.77935722,46.64700670000972,2.1865600356697548,25.89324456781413,-1.7983547083151874,0.2951630096178518,6.943397658207932,3.0,0.2662809301791756,0.2277586209598968,0.5112748734177169,158,1400,3,10.395224025310023,12,dumbbell
33339742.27214703,56.08989727140788,1.0155901774652247,29.3930555301876,-0.3920642406914836,0.2951630096178518,5.077321034510876,3.0,0.2189946980150601,0.2034786398178067,0.5333793795459769,578,1400,3,11.081353222523587,12,dumbbell
33442477.248622745,44.84307575685528,2.6804575865237514,29.48875079508273,-1.5691670069532089,0.2951630096178518,4.750157105961221,3.0,0.226028084045669,0.181189014800068,0.4716170493878641,34,1400,3,11.792900156520885,12,dumbbell
32515286.972214244,45.65334397757091,2.9062873840177894,29.95662459823355,-1.3410920043945314,0.2951630096178518,5.148106189567602,3.0,0.2132422637764819,0.1733728391523225,0.4810343412067753,192,1400,3,12.783727835394927,12,dumbbell
40210800.38831592,58.05571177866554,1.7844444148420011,26.908674623989214,-1.4816919297429092,0.2951630096178518,4.661307248992943,3.0,0.2592538206733964,0.2495179910520203,0.5304454357138824,1089,1400,3,13.76178282117577,12,dumbbell
40995927.88039964,59.872954829226416,2.599174301544646,25.405399692674973,-2.1847415410013524,0.2951630096178518,4.7605909967766085,3.0,0.2616883142963438,0.2219310714277444,0.4982702659519702,371,1400,3,14.945068423130891,12,dumbbell
41231622.618000224,61.36494456280441,2.314065903976948,26.63633897265385,-1.3371693064649248,0.2951630096178518,0.2452744475765702,3.0,0.2452176055184363,0.2097369708844908,0.5119211875729259,542,1400,3,15.935508488432069,12,dumbbell
36312180.05181596,65.83856841777421,1.5426005451847256,30.813999080102583,-0.4432701180418372,0.2951630096178518,4.747435602285386,3.0,0.2231479455188559,0.1749000185957469,0.5220709255763754,595,1400,3,17.13600345873016,12,dumbbell
48627644.28083941,69.93445698375437,2.660498821388929,26.084380793857907,-1.2075551085592957,0.2951630096178518,4.695603894842534,3.0,0.2531749613013444,0.2208656454861683,0.5267534956013185,1256,1400,3,18.714287983957835,12,dumbbell
46228263.24027821,72.06351001847217,2.541946499270666,26.6191168174582,-1.1849447211578408,0.2951630096178518,-1.526183871845941,3.0,0.2268344272053584,0.1865082945071806,0.5199340233138963,211,1400,3,20.018800946902203,12,dumbbell
