kind,dim,ks,integ_sign,integ_mag,iso,v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa
torus,3,0.0,0.03815758622224941,-0.06276107862822464,-0.5,7.46550600311792e-08,0.5493496468049412,0.3901289732950174,-10.460143970208277,-1.0521423803919716,0.2951630096178518,-1.2637756052863016
torus,3,0.0,-0.41168472498679587,-0.03862445298474283,-0.5,-6.195039030302585e-08,-0.12171417671570256,1.006944281455436,-10.87487954873262,-1.1815327345930307,0.2951630096178518,-1.0390178188176955
torus,3,0.0,0.06536630474339378,-0.06309740903778396,-0.5,1.501512146826345e-07,0.5493496468050396,1.3715047608358457,-10.657105933441889,-1.4593423311234779,0.2951630096178518,-1.438067547129342
torus,3,0.0,0.3712321093816612,-0.08431138865108093,-0.5,-2.0681533936183128e-08,0.15551877461537056,-1.3224757827990963,-9.031164946546186,-0.018821162619313287,0.2951630096178518,-0.59370085273122
torus,3,0.0,-0.30570686461102564,-0.0016717357778548833,-0.5,1.3180225858550894e-07,-1.0402921552450337,-0.6166749087171194,-12.34959623749125,-0.8001421803224698,0.2951630096178518,0.26888318768861186
torus,3,0.0,0.3020684813792689,-0.04415494659295262,-0.5,2.0184944597706666e-07,0.5493496468050589,1.0282738723627125,-9.903243343511832,-0.635388867278997,0.2951630096178518,-1.2458493914814217
torus,3,0.0,-0.10642848773146169,-0.0921930111053467,-0.5,1.0030472909798699e-07,0.5460471678728901,0.45726025917137264,-10.734627767423634,-1.5664135120630085,0.2951630096178518,-0.5095936372798239
torus,3,0.0,0.3633840975223336,-0.016654087718211297,-0.5,-1.0681817256857236e-07,0.5396331395211744,-1.3805243455251983,-11.945873595615057,-0.13370079434060356,0.2951630096178518,-1.299177182982974
sphere,3,14.809853079655351,0.46880507756844514,0.4512578092935454,0.022765043589042522,29701727.34436252,48.75133501912003,1.814511201566206,72.67759768688259,1.049932557670965,0.2951630096178518,-0.9403316280533691
sphere,3,14.809853079655351,0.3214621061487839,0.2772354784159744,0.022765043589042522,22248687.70621561,42.32879953794992,0.48494737981468744,74.79770592820013,1.3605645956589454,0.2951630096178518,0.9411367351237266
sphere,3,14.809853079655351,0.44955448950559296,0.43243978010256057,0.022765043589042522,25053002.904449113,45.56992757565391,0.5422831921313037,74.91240580376798,1.964994755755276,0.2951630096178518,-1.259106450758653
sphere,3,14.809853079655351,-0.09630940167300778,0.31650491347701987,0.022765043589042522,33137111.983148977,54.52932667151296,0.2757839307600215,73.87664334685054,2.046002271171388,0.2951630096178518,1.253966885231382
sphere,3,14.809853079655351,0.32353535028483216,0.4402377288773456,0.022765043589042522,25687631.143972162,44.35339273446058,0.17487387418041808,75.70245624398324,1.7738452714913044,0.2951630096178518,0.9962314558927505
sphere,3,14.809853079655351,0.44210622719426484,0.3668001624447374,0.022765043589042522,27183495.784344047,45.12695688932601,1.5444785440179862,73.19025832255295,1.1633626384121736,0.2951630096178518,-0.788767919529427
sphere,3,14.809853079655351,0.4276623729291501,0.5550538140996346,0.022765043589042522,27098174.43935507,49.67161943849129,-0.12385595984974081,73.17434152738821,1.6414232476992199,0.2951630096178518,-2.2913123431141256
sphere,3,14.809853079655351,0.39589502180661695,0.5135539968488424,0.022765043589042522,29178101.90633161,51.24803806067941,1.778483466651224,72.66766393984602,1.235275145055209,0.2951630096178518,0.5205305028021429
hyperbolic,3,-15.877631842372704,0.12898621153889722,-0.15407283558321933,-1.9180149740917305,-34739092.378399044,-53.61182481869278,1.245084757788148,126.7396356181631,4.25915367121777,0.2951630096178518,-0.9079220830182597
hyperbolic,3,-15.877631842372704,-0.4941357500322321,-0.4419355029849794,-1.9180149740917305,-25829784.209790252,-46.07086210642045,5.0022127071933316,124.04408260664826,1.4084519357580474,0.2951630096178518,-0.27492574371687156
hyperbolic,3,-15.877631842372704,-0.4923870219916615,-0.48678603342828725,-1.9180149740917305,-29084044.892655186,-47.88080383906266,4.1802926543520025,125.25747433147644,1.6341689730792606,0.2951630096178518,2.26730298752152
hyperbolic,3,-15.877631842372704,-0.258487298538852,-0.8695206273316112,-1.9180149740917305,-38322825.234833926,-55.47372028868249,2.038148058453521,125.04015463261968,8.633574716366766,0.2951630096178518,3.298242349225151
hyperbolic,3,-15.877631842372704,-0.19660999646375216,-0.47678270685177265,-1.9180149740917305,-31881646.19980608,-52.53742804957544,3.17911738854662,126.99458363272745,5.086353955398446,0.2951630096178518,3.593513240459848
