v4_m60,v4_m120,v3_defect,sent,ent_cak,frac,kappa,est_dim,spread,knn_radius,patch_frac,anchor,n_points,true_dim,branch,estimator,rep,n_bucket
-0.019077228333852413,-0.04340581571817277,-0.008517642798971017,-7.066144418663796,-5.563068389892578,-0.5625,0.1039619026743494,3.0,0.23893572118586487,0.15464239997030366,0.41624353101004624,363,1400,3,C05,pca_denoise,1,1400
0.0036296957697582862,-0.006317683965199474,0.018842672853014074,-6.856645969299395,-4.646551609039307,-0.0,0.24172973459482372,3.0,0.19497955283066143,0.154264069094921,0.512382510721333,459,1400,3,C05,pca_denoise,1,1400
-0.045915992931140306,-0.038079812717288594,-0.000273468136133841,-7.109493262746012,-5.638700485229492,-1.0,0.05463169623646938,3.0,0.2476241117906492,0.16216704819698588,0.4097488430428447,184,1400,3,C05,pca_denoise,2,1400
-0.05453025659748203,-0.031931703673437825,0.04239095419344014,-6.892403037264437,-4.797811508178711,-0.0625,0.30842609923470266,1.0,0.23834188643462306,0.18046101672554957,0.5301028556546412,1027,1400,3,C05,pca_denoise,2,1400
-0.03691381349158179,-0.0336585052308099,0.009680032256850619,-6.917458412912659,-4.698379993438721,-0.0,0.30834983019800266,3.0,0.2067293310233257,0.18229813739003498,0.5484785861166512,470,1400,3,C05,pca_denoise,2,1400
-0.01125836751566227,-0.03182251487435424,0.012295495928582869,-7.103750529661043,-5.700791835784912,-1.0,0.10828969757913444,3.0,0.2435020739079537,0.1599274342869073,0.4262290727625918,883,1400,3,C05,pca_denoise,3,1400
0.026138445075523205,-0.00970415328684034,0.016008521367509645,-6.927343263770138,-4.814906597137451,-0.0,0.31100009818423924,3.0,0.19581722131383233,0.16490919507694596,0.5070271981533188,1341,1400,3,C05,pca_denoise,3,1400
-0.024116342399513546,-0.015328944484790337,0.0359781438597301,-6.910838275921453,-4.804265975952148,-0.0,0.27789368639409595,3.0,0.19691989375249888,0.1418813847234292,0.49175933733728316,1371,1400,3,C05,pca_denoise,3,1400
-0.07462004715371612,-0.10726041971111636,0.032053010526470985,-7.127483800726795,-5.576379299163818,-0.9375,0.19729483626102512,3.0,0.26079962805270906,0.21177492056760736,0.4471232070858071,1109,1400,3,C05,diffdist_t4,0,1400
-0.03129904855310672,-0.04753992030883134,0.0655966674139997,-6.835351772209014,-4.585147857666016,-0.0,0.26423466743754065,3.0,0.19915807220600115,0.16428171655411308,0.5781990682601396,358,1400,3,C05,diffdist_t4,0,1400
-0.038515724285316265,-0.058957116819506626,-0.015758551957611167,-7.014172822309164,-5.104513645172119,-0.125,0.11498078057424872,3.0,0.23488483599958312,0.18005716722008616,0.48149853039712776,25,1400,3,C05,diffdist_t4,0,1400
-0.07477535644664461,-0.11657027090137248,0.0014115088933428933,-7.1401445068315414,-5.618135929107666,-1.0,0.01820346004967975,3.0,0.26650915578122447,0.22257877985389904,0.4697136485124555,1026,1400,3,C05,diffdist_t4,1,1400
-0.058602139686532106,-0.09065599619080235,0.020563429863645913,-7.092492234378154,-5.606208324432373,-0.875,-0.22028556022201806,3.0,0.2822482203128779,0.21906318001032946,0.4629062335998714,363,1400,3,C05,diffdist_t4,1,1400
-0.02469624235161425,-0.03420979035949206,0.07716817755137464,-6.796232499026857,-4.728055477142334,-0.0,0.2766173385117778,3.0,0.1915669606586141,0.12914686499931072,0.49468362854606895,459,1400,3,C05,diffdist_t4,1,1400
-0.08470056883693618,-0.12885563194906605,0.006509966350432484,-7.135048497837985,-5.59930944442749,-1.0,0.06362545092545258,3.0,0.2723446772373073,0.21410912858108125,0.45873570931719504,184,1400,3,C05,diffdist_t4,2,1400
-0.01695899131271818,-0.027332408395255005,-0.007286178647046575,-6.7939318937232915,-4.871252059936523,-0.0625,0.2511387161006289,3.0,0.24510568598118318,0.20548787540631225,0.46629265872426096,1027,1400,3,C05,diffdist_t4,2,1400
-0.02971871086728317,-0.052251857632774935,0.06840948377967705,-6.946281391786351,-5.059615612030029,-0.0625,0.12304096214803885,3.0,0.2504070011418997,0.2095204499009189,0.5263455612773852,470,1400,3,C05,diffdist_t4,2,1400
-0.07779284822403564,-0.11166579404762439,0.007067340044846037,-7.129043093105302,-5.850342750549316,-1.0,-0.3150174118100463,3.0,0.2936923349385909,0.23048567129058387,0.4442683291935921,883,1400,3,C05,diffdist_t4,3,1400
-0.02572945679160148,-0.04546326828600499,0.021509246646864058,-6.865227536784978,-4.69529914855957,-0.0,0.12589802007778073,3.0,0.2089121093276665,0.16534479576675296,0.5357073912044366,1341,1400,3,C05,diffdist_t4,3,1400
-0.03289876619039354,-0.05740657166092398,0.07794409468054367,-6.89432565782629,-4.7815446853637695,-0.0,0.3853645304487828,3.0,0.2184507706239277,0.1680838680071169,0.5524101095350843,1371,1400,3,C05,diffdist_t4,3,1400
-0.020682606198599924,-0.028472225891602455,-0.011043178473023416,-7.109659754147629,-5.481105804443359,-0.9375,0.09339591711806393,3.0,0.2428997742387105,0.22258297836553934,0.4502068811236324,1109,1400,3,C05,diffdist_t8,0,1400
-0.006339490522074879,-0.011173888307267009,0.03295121184977174,-6.824027062685792,-4.879956245422363,-0.0,0.3640922893589291,3.0,0.18550839944252973,0.12072051455328534,0.47443355448074376,358,1400,3,C05,diffdist_t8,0,1400
-0.010411988207109533,-0.015705636179346196,-0.020944361627545503,-6.97396598207808,-5.122785568237305,-0.0,0.04119447919505838,3.0,0.21878921187832875,0.15983775813828016,0.4564350626558894,25,1400,3,C05,diffdist_t8,0,1400
-0.019352035180163527,-0.02725226813053081,-0.00848852917084319,-7.1281292984081785,-5.529385089874268,-1.0,0.09753517419190579,3.0,0.2503975533338679,0.24046669762734257,0.4859888946523133,1026,1400,3,C05,diffdist_t8,1,1400
-0.01415785125085444,-0.019622527890937543,0.014064513416990988,-7.057555242722948,-5.6626410484313965,-0.625,0.06555824826110229,3.0,0.2764609461424534,0.21585348679318608,0.43210975086792736,363,1400,3,C05,diffdist_t8,1,1400
-0.0036244486951666852,-0.007545949234990752,0.04987974171890445,-6.771839103839396,-4.9375691413879395,-0.0,0.5818685305483519,3.0,0.1835626815667264,0.0950100998680987,0.39196048802085665,459,1400,3,C05,diffdist_t8,1,1400
-0.022080529393828527,-0.03399697137299014,-0.0202015743390213,-7.122611195555787,-5.743023872375488,-1.0,0.06424842003997353,3.0,0.27158121247321776,0.22092535714565625,0.4627639290479017,184,1400,3,C05,diffdist_t8,2,1400
-0.0034802525808180556,-0.007681550453435042,0.03699945669472507,-6.781036044638862,-4.9151930809021,-0.0,0.3813446780028677,3.0,0.21726901599777054,0.1520232143139916,0.3986600916944496,1027,1400,3,C05,diffdist_t8,2,1400
-0.006140570894481954,-0.011199865617581505,0.021127162961546757,-6.922658877003665,-5.267832279205322,-0.0,0.18599873046765233,3.0,0.23284632240034508,0.17179663461828204,0.44969446254184403,470,1400,3,C05,diffdist_t8,2,1400
-0.020956933357651676,-0.02931096876896024,-0.014856731198021871,-7.111938997622313,-5.858994483947754,-1.0,-0.11632758744285246,3.0,0.27923074081113686,0.2456551563705248,0.4531451999522575,883,1400,3,C05,diffdist_t8,3,1400
-0.0057669842860185545,-0.012905505445672767,0.02338860792449224,-6.872241315591215,-4.875993251800537,-0.0,0.14645301568713445,3.0,0.18896130400129835,0.12403683100787923,0.4527627499701466,1341,1400,3,C05,diffdist_t8,3,1400
-0.006019729849347622,-0.012204184539163413,0.04701787024894875,-6.87737212385303,-5.014190673828125,-0.0,0.3287340091839581,3.0,0.20119291547898988,0.1345133617209765,0.4472020651049055,1371,1400,3,C05,diffdist_t8,3,1400
-5.248559787407977,-4.260995672641969,5.165688014494019e-06,-7.158279513621956,-0.0001404176582582295,-0.0,0.9999998321468585,3.0,3.2408154631954827e-06,0.774684932968805,0.8201268074251873,1109,1400,3,C05,heatgeo_t,0,1400
-5.393326365148842,-4.48190248225827,9.5458002673382e-06,-7.158111594152442,-0.00028254216886125505,-0.0,0.9999998134391694,3.0,6.7216198385918985e-06,0.7511464216515407,0.8322513391897156,358,1400,3,C05,heatgeo_t,0,1400
-5.345611446980566,-4.855506339972961,6.348068167190413e-06,-7.158212722023682,-0.00017762441711965948,-0.0,0.9999997996337406,3.0,4.102145004587588e-06,0.7691964236624054,0.8121077835318745,25,1400,3,C05,heatgeo_t,0,1400
-5.236167126404525,-4.375160052839991,5.798293908350349e-06,-7.158279646082828,-0.0001743386674206704,-0.0,0.9999997593013581,4.0,4.044659315903141e-06,0.7660238260107146,0.8208311715784911,1026,1400,3,C05,heatgeo_t,1,1400
-5.394158567960858,-4.330137563266585,5.975790578545415e-06,-7.158261300365494,-0.00017272960394620895,-0.0,0.9999997125566469,3.0,4.019940239697749e-06,0.7654964645868048,0.8184537569285681,363,1400,3,C05,heatgeo_t,1,1400
-5.401129447252088,-4.274332001820817,9.533871529625315e-06,-7.158133208015686,-0.00026006175903603435,-0.0,0.999999716543164,3.0,6.127817048882641e-06,0.7549729956450499,0.817131810940078,459,1400,3,C05,heatgeo_t,1,1400
-5.1008097650319515,-4.446340300587437,6.576875329580845e-06,-7.158278108649133,-0.0001852427958510816,-0.0,0.9999998307076416,3.0,4.301246742883744e-06,0.7666671785962683,0.8173782757697476,184,1400,3,C05,heatgeo_t,2,1400
-5.161717191522001,-4.355776231670341,9.308817998245067e-06,-7.158163675086586,-0.0002459533279761672,-0.0,0.9999997978148945,2.0,5.769209816931159e-06,0.7569199877288746,0.8144192888967676,1027,1400,3,C05,heatgeo_t,2,1400
-5.038170924241062,-4.183118469844733,1.0097414694751339e-05,-7.158145810760301,-0.00028887312510050833,-0.0,0.9999998478806407,1.0,6.869311524269323e-06,0.7437133466785806,0.8230150119352114,470,1400,3,C05,heatgeo_t,2,1400
-4.988729274148935,-4.192865447979991,6.196565301409829e-06,-7.158276400982613,-0.00018080155132338405,-1.0,0.9999996536670115,4.0,4.185448140685793e-06,0.7623384892225109,0.811502518072469,883,1400,3,C05,heatgeo_t,3,1400
-5.390572665314434,-4.407888636075758,1.021861262882201e-05,-7.158146312092203,-0.0002896827063523233,-1.0,0.9999997930261795,3.0,6.843853319349124e-06,0.7502371877737575,0.8203775534803687,1341,1400,3,C05,heatgeo_t,3,1400
-5.774298205701201,-4.502785194529983,1.0387395065397653e-05,-7.158125742464176,-0.0003031710803043097,-0.9375,0.9999997194859018,2.0,7.178614623340479e-06,0.7436642581782372,0.8213156138786609,1371,1400,3,C05,heatgeo_t,3,1400
-4.766462929989196,-3.79536789488249,9.163145067249412e-06,-7.158277702362508,-0.0002542625879868865,-0.0,0.9999998052274401,3.0,5.90924132658186e-06,0.7552402581046842,0.8053183492898204,1109,1400,3,C05,heatgeo_4t,0,1400
-4.881635912651868,-3.9809187844696985,1.729267417394098e-05,-7.158100082572177,-0.0005249335081316531,-0.0,0.9999997587459606,3.0,1.2648348689714128e-05,0.7291306133768062,0.8185705101279852,358,1400,3,C05,heatgeo_4t,0,1400
-4.84961955681115,-4.320927248920342,1.1183910744054504e-05,-7.1582076968207495,-0.0003198589838575572,-0.0,0.9999997645544022,3.0,7.4339032229924305e-06,0.749161827507243,0.7964909290586879,25,1400,3,C05,heatgeo_4t,0,1400
-4.754248582787239,-3.9040379877626203,1.003804175752493e-05,-7.1582776999598,-0.0003040655283257365,-0.0,0.9999996842925079,4.0,7.119619701972499e-06,0.7458207767391303,0.8062275507682597,1026,1400,3,C05,heatgeo_4t,1,1400
-4.90432026926778,-3.853668759111153,1.0464017377885548e-05,-7.158258462150074,-0.00031131409923546016,-0.0,0.9999996215011224,3.0,7.296239006529757e-06,0.74523452513235,0.8036089695190138,363,1400,3,C05,heatgeo_4t,1,1400
-4.890315887391893,-3.7925059571808815,1.71489994798546e-05,-7.158121930758443,-0.000478418602142483,-0.0,0.9999996256128629,3.0,1.1386476761752546e-05,0.7335522491502368,0.8021301123112906,459,1400,3,C05,heatgeo_4t,1,1400
-4.620948689349867,-3.9560568610565507,1.1632415959250686e-05,-7.158275928574901,-0.0003347481251694262,-0.0625,0.9999997781970864,3.0,7.823037693188343e-06,0.7466019651447097,0.802496075669878,184,1400,3,C05,heatgeo_4t,2,1400
-4.665979723471101,-3.8637519291211517,1.6831613039024196e-05,-7.158155040647738,-0.00045214593410491943,-0.0,0.9999997856308535,2.0,1.0706370688054496e-05,0.7357945521604043,0.7992299203651984,1027,1400,3,C05,heatgeo_4t,2,1400
-4.552638958607478,-3.720540995210429,1.8479174303316637e-05,-7.158134319619677,-0.0005425644339993596,-0.0,0.9999997727312524,1.0,1.3063240378303922e-05,0.7211238282804866,0.8086431723881317,470,1400,3,C05,heatgeo_4t,2,1400
-4.523453199579424,-3.7301728016159146,1.0923508496081535e-05,-7.158274266731755,-0.00032860669307410717,-0.0,0.9999995457296178,4.0,7.65534318381315e-06,0.7419422358360965,0.7961318055196425,883,1400,3,C05,heatgeo_4t,3,1400
-4.88086360155127,-3.9102540927307934,1.8407135947466624e-05,-7.1581363696490765,-0.0005335368914529681,-0.0,0.9999996771116889,3.0,1.2752375361356236e-05,0.7285091170565295,0.8058592369819939,1341,1400,3,C05,heatgeo_4t,3,1400
-5.246702080400407,-4.005683379425293,1.8715188753050394e-05,-7.158114325666161,-0.0005595675902441144,-0.0,0.9999996532845545,2.0,1.3405823603959578e-05,0.7212150585082989,0.8068678609962147,1371,1400,3,C05,heatgeo_4t,3,1400
-0.07682571168520491,-0.0851147084338089,0.0019748556222001154,-7.129287567052053,-5.538666725158691,-0.25,0.17629215773625623,4.0,0.24217833775121095,0.19424309659066,0.4785390617608211,94,1400,4,C05,pca_denoise,0,1400
-0.04051162897013526,-0.018642383750775045,0.027192086850341475,-7.078658224762675,-4.789196491241455,-0.0,0.3419691960749671,3.0,0.24088628763312653,0.21804233629318454,0.5743314845615929,74,1400,4,C05,pca_denoise,0,1400
-0.01829232007797172,-0.038398738463708136,0.022023552894022712,-7.111546500651778,-5.050338268280029,-0.0,0.11690699606707038,3.0,0.243560812832866,0.2403186749098604,0.5512689777381025,171,1400,4,C05,pca_denoise,0,1400
-0.04551019723839324,-0.04313813576200141,0.011808260144481803,-7.135298065872334,-5.531620502471924,-0.75,0.05935120028525073,3.0,0.2534350297551076,0.18805575523684928,0.49282646547905223,868,1400,4,C05,pca_denoise,1,1400
-0.0037452323599321507,-0.01954807439283831,0.09246952800433184,-7.0461433690263835,-4.128249645233154,-0.0,0.45092998058372347,4.0,0.24393658458384684,0.2752678995046851,0.7372568020394235,891,1400,4,C05,pca_denoise,1,1400
-0.12609446515284337,-0.09388047136289611,-0.01650350804857542,-7.115050261781806,-5.330868244171143,-0.0625,0.15453882878149108,3.0,0.2505136792881128,0.18328903114895476,0.48953026947189204,993,1400,4,C05,pca_denoise,1,1400
-0.1298926415604546,-0.12340301561250465,-0.02730477875689984,-7.1351584799263605,-5.501023292541504,-0.625,0.23071007586592207,4.0,0.2401729159267445,0.18637873524120796,0.48148534463420994,191,1400,4,C05,pca_denoise,2,1400
-0.019279239454239767,-0.03329437719450326,0.021188442057023676,-7.083712100089791,-4.5625715255737305,-0.0,0.2911117699890837,4.0,0.23236789233566985,0.2483270878550193,0.6069585412364515,913,1400,4,C05,pca_denoise,2,1400
0.031139541590097124,0.02059703974758636,0.019235074764684147,-7.06689693170596,-3.952892541885376,-0.0,0.3801212831596454,4.0,0.21618651700402394,0.2945520416212809,0.7103982967768436,1386,1400,4,C05,pca_denoise,2,1400
-0.11906716216074265,-0.09869069941432937,-0.017853543601079675,-7.142060309466065,-5.601788520812988,-1.0,0.07971355574271084,3.0,0.240040015443438,0.166303052246328,0.4299359498114941,402,1400,4,C05,pca_denoise,3,1400
-0.035618806442398156,-0.07284085290032957,0.04008337337911568,-7.138302499846852,-5.563777446746826,-0.9375,-0.02579578921877923,3.0,0.27446671428251956,0.20314900245136958,0.4868073979830046,566,1400,4,C05,pca_denoise,3,1400
0.0375815609334029,-0.005535728734107937,0.06562119406162101,-7.056668766296728,-4.37751579284668,-0.0,0.31887893935236933,5.0,0.2281456284319358,0.22823414751549814,0.6442792321707735,302,1400,4,C05,pca_denoise,3,1400
-0.012919921842928332,-0.019580075998389943,0.013748741489323748,-7.140580137597738,-5.333970546722412,-0.1875,0.10727107891111645,4.0,0.2561386110329857,0.2755134426064051,0.48772388384133686,94,1400,4,C05,diffdist_t4,0,1400
-0.008262985249413683,-0.012133939504629406,0.04219925047013637,-7.075766063550981,-4.559903144836426,-0.0,0.2229814349514295,4.0,0.23248740903494025,0.22375176585896456,0.5831585693363673,74,1400,4,C05,diffdist_t4,0,1400
-0.010215961359242465,-0.015056038553464032,0.02507427416535416,-7.132656093354803,-5.1141815185546875,-0.125,0.20688622868725356,4.0,0.2412438660037604,0.26183332462089653,0.5123586977233633,171,1400,4,C05,diffdist_t4,0,1400
-0.012076686470727996,-0.015979163718621434,-0.0022679081283689534,-7.1533961258045835,-5.359819412231445,-1.0,0.10091307382818063,4.0,0.2628774357331244,0.31279279124707626,0.5032411293512018,868,1400,4,C05,diffdist_t4,1,1400
-0.006086458574855495,-0.0105263162430655,0.12035821634123828,-6.992683117114446,-4.114843845367432,-0.0,0.42933700914834766,4.0,0.23255894269151692,0.2338748520800216,0.7351615289812171,891,1400,4,C05,diffdist_t4,1,1400
-0.009382336943274578,-0.014094331087529752,0.0022568755359387137,-7.130411161556216,-4.845904350280762,-0.4375,0.18815423992356647,4.0,0.23641734958045385,0.2471628314027262,0.49630967619163974,993,1400,4,C05,diffdist_t4,1,1400
-0.013109132631725261,-0.019322648348771208,0.021053932612907583,-7.150498608409086,-5.112289905548096,-0.9375,0.08131070186321444,4.0,0.2537503875748165,0.3054687386617834,0.52910063519159,191,1400,4,C05,diffdist_t4,2,1400
-0.009537409062193799,-0.014024216778354442,0.013510373280084182,-7.098880528173652,-4.339420318603516,-0.0,0.2597228037023302,4.0,0.22027941349782326,0.23719491058169828,0.581503776597388,913,1400,4,C05,diffdist_t4,2,1400
-0.007760150274845982,-0.012943206444169155,0.05858382068036233,-7.080146387453905,-4.7512125968933105,-0.0,0.24186116796484586,4.0,0.24506183590730637,0.23258395683221833,0.5343669550998484,1386,1400,4,C05,diffdist_t4,2,1400
-0.011341578188233385,-0.01815504248874677,-0.005251142944830181,-7.153802884791114,-5.247621059417725,-1.0,0.26251613454757716,4.0,0.2562199155717996,0.2696528499210742,0.5022261399966095,402,1400,4,C05,diffdist_t4,3,1400
-0.013166427047623304,-0.017137835776028402,0.003212378302611372,-7.145000998692079,-5.071669578552246,-0.8125,0.18554094673270477,4.0,0.22761274487587532,0.2697274871328137,0.48471866041209216,566,1400,4,C05,diffdist_t4,3,1400
-0.008671217771429443,-0.01448348714806302,0.054316077714240546,-7.087796480995237,-4.458474159240723,-0.0,0.17628471007054897,4.0,0.21945084878064436,0.2498080170396367,0.5939491915800488,302,1400,4,C05,diffdist_t4,3,1400
-0.0006756690676373013,-0.0008511478479695933,-0.001734814814736552,-7.134949254201751,-5.357432842254639,-0.0625,0.16143547716541762,4.0,0.25304996610399827,0.28187776372496887,0.48816541821861853,94,1400,4,C05,diffdist_t8,0,1400
-0.00034900557515667093,-0.0005273284687463682,0.04782996054918648,-7.063918109148073,-4.601930141448975,-0.0,0.3302716939396972,4.0,0.22775241667440288,0.21697229308186258,0.5605919121339733,74,1400,4,C05,diffdist_t8,0,1400
-0.0004080964153096932,-0.0006786394595717781,0.020984599589088725,-7.123848809311761,-5.193882942199707,-0.125,0.29978026715188255,4.0,0.24506898785954917,0.249327068181342,0.49254038343868806,171,1400,4,C05,diffdist_t8,0,1400
-0.0004740316274677259,-0.0006071862761127678,0.03728081288073261,-7.152546958854163,-5.3102922439575195,-0.9375,0.25679969221652094,4.0,0.25834508341866413,0.3087124032121234,0.4889577032155982,868,1400,4,C05,diffdist_t8,1,1400
-0.0002149304059794037,-0.00038143824764243944,0.10854657109546584,-6.984949755140629,-4.2978315353393555,-0.0,0.6376075362780094,4.0,0.23204836343939392,0.21481366864857032,0.6676755482817558,891,1400,4,C05,diffdist_t8,1,1400
-0.0003632609843273744,-0.0005831368909978772,-0.008117709698110178,-7.133087375103955,-4.847568035125732,-0.6875,0.20661824271454265,4.0,0.23093283914091622,0.2444411538461414,0.49312914655459683,993,1400,4,C05,diffdist_t8,1,1400
-0.000599768724461394,-0.0008470530884936358,-0.017996881926536562,-7.149063255146153,-4.957676410675049,-0.875,0.0039483612847051736,4.0,0.24156551223171902,0.3093902640304435,0.5353017943020432,191,1400,4,C05,diffdist_t8,2,1400
-0.0005015583743314334,-0.000740693895728827,0.00030906554822031536,-7.095256641997065,-4.374506950378418,-0.0,0.35254554887414186,4.0,0.216172223879792,0.2278271519066276,0.5719840541066011,913,1400,4,C05,diffdist_t8,2,1400
-0.00044924193442940074,-0.0007369072310949354,0.03375416044873356,-7.074776974275966,-4.796199798583984,-0.0,0.25249520761397437,4.0,0.24208466283783422,0.22346482962219694,0.5204501595151817,1386,1400,4,C05,diffdist_t8,2,1400
-0.0005416817708273654,-0.0009079438216578138,-0.040610419805137285,-7.153811577871352,-5.1269402503967285,-1.0,0.22848701567311586,4.0,0.24973569927888706,0.2699139382721963,0.5071103122602184,402,1400,4,C05,diffdist_t8,3,1400
-0.0006362868537561435,-0.000857301820471605,0.002556221988671205,-7.146036521733889,-4.943077564239502,-0.8125,0.03752510104514886,4.0,0.21872476979993788,0.27137059022230264,0.4937784536166641,566,1400,4,C05,diffdist_t8,3,1400
-0.0004948829247889022,-0.0008073890665133821,0.05618861967227796,-7.091506001551945,-4.569348335266113,-0.0,0.30374519749534556,4.0,0.2209057493787754,0.24360152721683162,0.5723918567391678,302,1400,4,C05,diffdist_t8,3,1400
-5.220088590453717,-5.22581076535808,0.0,-7.158274230151665,-3.8655791456676525e-08,-0.0,0.9999999998919059,4.0,0.0,0.8772629055882107,0.9116146995834497,94,1400,4,C05,heatgeo_t,0,1400
-5.069814085974491,-5.273974418090278,3.9549926086901444e-07,-7.158222838035269,-9.718828550830949e-06,-0.0,0.9999999998510496,3.0,2.3185135076212952e-07,0.8469674008448581,0.9019943103539274,74,1400,4,C05,heatgeo_t,0,1400
-4.891339139121848,-5.084190713401236,3.230432139844641e-08,-7.158258532006039,-3.8655791456676525e-08,-0.0,0.9999999998893487,1.0,0.0,0.8679577927696753,0.9035299382910137,171,1400,4,C05,heatgeo_t,0,1400
-5.433710463919417,-5.326741191108637,0.0,-7.158277019202224,-3.8655791456676525e-08,-0.0,0.9999999999242344,5.0,0.0,0.8905610405789867,0.917638593912244,868,1400,4,C05,heatgeo_t,1,1400
-5.286317678731626,-5.3534173494368025,1.1406496886259831e-06,-7.158200175965827,-3.705169365275651e-05,-0.0,0.999999999850218,1.0,8.950676320707016e-07,0.8304080749549371,0.9117424440758106,891,1400,4,C05,heatgeo_t,1,1400
-5.485631620269436,-5.647659543770297,3.2696288163047704e-08,-7.158260064904397,-3.8655791456676525e-08,-0.0,0.9999999999286415,5.0,0.0,0.8644960030033375,0.907707316885126,993,1400,4,C05,heatgeo_t,1,1400
-5.113889389183514,-5.096148598766685,0.0,-7.158275860538403,-3.8655791456676525e-08,-0.0,0.9999999998983852,4.0,0.0,0.8811840672779546,0.9179021684778899,191,1400,4,C05,heatgeo_t,2,1400
-5.041236951992373,-5.206519253636561,4.779488332329329e-07,-7.158232342212996,-1.1460479981906246e-05,-0.0,0.9999999998764568,4.0,2.7061217324883277e-07,0.847505847125173,0.9065963856893958,913,1400,4,C05,heatgeo_t,2,1400
-4.815243811308554,-5.169255665510671,6.497107346709052e-07,-7.15823850878267,-1.5386813174700364e-05,-0.0,0.9999999998905842,3.0,3.6548761277704e-07,0.8407995015925842,0.9044113122337882,1386,1400,4,C05,heatgeo_t,2,1400
-5.755595115136016,-5.940627080233678,0.0,-7.158275289421102,-3.8655791456676525e-08,-0.0,0.9999999999273432,5.0,0.0,0.8815859918039318,0.9169476687698436,402,1400,4,C05,heatgeo_t,3,1400
-5.150279745320141,-5.397727980607376,9.266463360524391e-10,-7.15827267819171,-3.8655791456676525e-08,-0.0,0.9999999999263764,5.0,0.0,0.8820561807292437,0.9138090021077128,566,1400,4,C05,heatgeo_t,3,1400
-5.16838818626082,-5.0597745219242585,4.821050135217497e-07,-7.158230138484218,-1.2170144145784434e-05,-0.0,0.9999999999089221,1.0,2.898455164071969e-07,0.8495553650682387,0.9065438623369535,302,1400,4,C05,heatgeo_t,3,1400
-4.827048818403825,-4.718680164504364,5.976280532948852e-09,-7.158273032393993,-3.8655791456676525e-08,-0.0,0.9999999997990312,4.0,0.0,0.8648349485449148,0.9028892303693734,94,1400,4,C05,heatgeo_4t,0,1400
-4.656117711497891,-4.7393936453987235,1.1017323494760811e-06,-7.158217596268443,-3.006284896400757e-05,-0.0,0.9999999996982566,3.0,7.166198801232665e-07,0.8310927228836297,0.8922339376916844,74,1400,4,C05,heatgeo_4t,0,1400
-4.495185693806516,-4.574822879631862,1.8397359762001297e-07,-7.158255031101036,-1.641416361053416e-06,-0.0,0.9999999997859165,1.0,3.994909122532075e-08,0.8544874432310989,0.8939458020552968,171,1400,4,C05,heatgeo_4t,0,1400
-5.036871552431386,-4.814974839087377,3.1744249243126355e-09,-7.15827635290006,-3.8655791456676525e-08,-1.0,0.9999999998470265,5.0,0.0,0.8794749961397226,0.909461427902228,868,1400,4,C05,heatgeo_4t,1,1400
-4.861456963285231,-4.811220172846209,2.2177732968975405e-06,-7.158192713633602,-6.991164264036343e-05,-0.625,0.9999999997262955,1.0,1.7045218269514163e-06,0.8123941062878098,0.9029057132748878,891,1400,4,C05,heatgeo_4t,1,1400
-5.073479948933779,-5.097335300949287,2.0759182173257784e-07,-7.158256844273129,-4.0341064959648065e-06,-1.0,0.9999999998618074,5.0,9.364558697526746e-08,0.850490873742113,0.8984742846360068,993,1400,4,C05,heatgeo_4t,1,1400
-4.72565160351724,-4.60157339949715,1.0006470214929397e-08,-7.158274963768917,-3.8655791456676525e-08,-0.0,0.9999999998171842,4.0,0.0,0.8691177712045091,0.9097984955865775,191,1400,4,C05,heatgeo_4t,2,1400
-4.628808917665066,-4.678913342952206,1.152452420632999e-06,-7.158227245623058,-2.882271473936271e-05,-0.0,0.9999999997758653,4.0,6.88688742031976e-07,0.8315960165841468,0.8972759953619512,913,1400,4,C05,heatgeo_4t,2,1400
-4.411614817632032,-4.6440920439824644,1.3816524662632612e-06,-7.158232591554748,-3.2692023523850366e-05,-0.0,0.9999999998086806,3.0,7.86312097188256e-07,0.824104774298792,0.8948525156945493,1386,1400,4,C05,heatgeo_4t,2,1400
-5.349772883481008,-5.386756328607412,2.8221791570359755e-09,-7.158274378571993,-3.8655791456676525e-08,-0.0,0.9999999998696815,5.0,0.0,0.8695041891353789,0.9086952188157494,402,1400,4,C05,heatgeo_4t,3,1400
-4.757617163013933,-4.876562130016406,1.0453269673471599e-08,-7.158271333258115,-3.8655791456676525e-08,-0.0,0.9999999998682563,5.0,0.0,0.8700253482341767,0.9052156215567265,566,1400,4,C05,heatgeo_4t,3,1400
-4.750630507261268,-4.537106314618502,1.2073034200490995e-06,-7.158224495272664,-3.2815078157000244e-05,-0.0,0.9999999998398836,1.0,7.863689879275352e-07,0.8338067538589771,0.8971581410804201,302,1400,4,C05,heatgeo_4t,3,1400
-0.03560840213200038,-0.07922132695907672,0.008530192015639999,-7.15194091660135,-5.953306674957275,-1.0,0.2533109776554465,3.0,0.30352739848061894,0.21717110300733952,0.5077098836187675,1008,1400,5,C05,pca_denoise,0,1400
0.00939458020056293,0.026738462379047083,0.04163364409969752,-7.105385035683104,-4.499765396118164,-0.0,0.4247606875055721,4.0,0.23726818324200494,0.24992980961728303,0.6441371323040109,663,1400,5,C05,pca_denoise,0,1400
